AUC	Sample	Drug1	PredictedAUC	AUCError
0.6488	ACH-000002	Drug_588	0.6563	0.007454
0.6566	ACH-000004	Drug_588	0.6324	-0.02415
0.6644	ACH-000005	Drug_588	0.7198	0.05537
0.8286	ACH-000006	Drug_588	0.6579	-0.1707
0.662	ACH-000007	Drug_588	0.7205	0.05848
0.8952	ACH-000008	Drug_588	0.8555	-0.03966
0.7685	ACH-000009	Drug_588	0.8375	0.06896
0.6872	ACH-000011	Drug_588	0.6959	0.008675
0.7795	ACH-000012	Drug_588	0.8051	0.02557
0.7331	ACH-000013	Drug_588	0.7	-0.03314
0.7308	ACH-000014	Drug_588	0.7253	-0.005499
0.7274	ACH-000017	Drug_588	0.7488	0.02138
0.7861	ACH-000018	Drug_588	0.8222	0.03609
0.7935	ACH-000019	Drug_588	0.8337	0.04015
0.7956	ACH-000022	Drug_588	0.8065	0.01086
0.7686	ACH-000023	Drug_588	0.8166	0.04799
0.6299	ACH-000024	Drug_588	0.6319	0.002027
0.8126	ACH-000027	Drug_588	0.8465	0.03393
0.9988	ACH-000028	Drug_588	0.9758	-0.02302
0.785	ACH-000032	Drug_588	0.7689	-0.0161
0.8709	ACH-000035	Drug_588	0.8458	-0.02508
0.7072	ACH-000038	Drug_588	0.7025	-0.004679
0.6442	ACH-000039	Drug_588	0.6674	0.02317
0.7676	ACH-000040	Drug_588	0.8124	0.04482
0.9003	ACH-000042	Drug_588	0.9133	0.01298
0.8363	ACH-000046	Drug_588	0.8457	0.009359
0.6497	ACH-000048	Drug_588	0.6522	0.002474
0.6824	ACH-000050	Drug_588	0.7284	0.04595
0.6968	ACH-000051	Drug_588	0.856	0.1592
0.6454	ACH-000052	Drug_588	0.6067	-0.03866
0.6651	ACH-000054	Drug_588	0.7023	0.03716
0.7133	ACH-000055	Drug_588	0.71	-0.003304
0.8088	ACH-000058	Drug_588	0.7932	-0.01565
0.649	ACH-000059	Drug_588	0.6582	0.009172
