AUC	Sample	Drug1	PredictedAUC	AUCError
0.9812	ACH-000002	Drug_396	0.8277	-0.1535
0.9944	ACH-000004	Drug_396	0.8649	-0.1295
0.9319	ACH-000005	Drug_396	0.9067	-0.02517
0.9047	ACH-000006	Drug_396	0.8119	-0.09278
0.9177	ACH-000007	Drug_396	0.8834	-0.03434
0.9682	ACH-000008	Drug_396	0.8686	-0.09957
0.9592	ACH-000009	Drug_396	0.843	-0.1162
0.9709	ACH-000011	Drug_396	0.8209	-0.15
0.9797	ACH-000012	Drug_396	0.8831	-0.09664
0.9574	ACH-000013	Drug_396	0.9099	-0.04753
0.9707	ACH-000014	Drug_396	0.8744	-0.09627
0.9677	ACH-000017	Drug_396	0.7896	-0.1781
0.954	ACH-000018	Drug_396	0.8556	-0.09839
0.9832	ACH-000019	Drug_396	0.8933	-0.08987
0.9177	ACH-000022	Drug_396	0.846	-0.0717
0.977	ACH-000023	Drug_396	0.9164	-0.06056
0.8963	ACH-000024	Drug_396	0.7964	-0.0999
0.979	ACH-000027	Drug_396	0.8485	-0.1305
0.9751	ACH-000028	Drug_396	0.9155	-0.0596
0.9021	ACH-000032	Drug_396	0.872	-0.03014
0.9613	ACH-000035	Drug_396	0.8777	-0.08361
0.9896	ACH-000038	Drug_396	0.9002	-0.08942
0.9442	ACH-000039	Drug_396	0.7987	-0.1455
1	ACH-000040	Drug_396	0.8898	-0.1102
0.9844	ACH-000042	Drug_396	0.8935	-0.09089
0.9901	ACH-000046	Drug_396	0.9051	-0.08496
0.9464	ACH-000048	Drug_396	0.8675	-0.07889
0.9034	ACH-000050	Drug_396	0.7398	-0.1636
0.952	ACH-000051	Drug_396	0.8488	-0.1032
0.8747	ACH-000052	Drug_396	0.8333	-0.04136
0.9639	ACH-000054	Drug_396	0.8818	-0.08207
0.9069	ACH-000055	Drug_396	0.8399	-0.06702
0.8898	ACH-000058	Drug_396	0.8465	-0.04331
0.9588	ACH-000059	Drug_396	0.8701	-0.0887
0.9754	ACH-000060	Drug_396	0.8339	-0.1415
0.8962	ACH-000061	Drug_396	0.826	-0.07022
0.9461	ACH-000062	Drug_396	0.8533	-0.09284
0.9777	ACH-000065	Drug_396	0.8405	-0.1372
0.9314	ACH-000066	Drug_396	0.833	-0.0984
0.9644	ACH-000067	Drug_396	0.8965	-0.06794
0.8921	ACH-000068	Drug_396	0.9265	0.03443
0.9732	ACH-000069	Drug_396	0.7916	-0.1816
0.8488	ACH-000070	Drug_396	0.7996	-0.04915
0.9744	ACH-000073	Drug_396	0.854	-0.1204
0.9289	ACH-000074	Drug_396	0.7175	-0.2114
0.9969	ACH-000075	Drug_396	0.9477	-0.04919
0.9498	ACH-000076	Drug_396	0.805	-0.1448
0.9741	ACH-000081	Drug_396	0.8383	-0.1358
0.9971	ACH-000082	Drug_396	0.8932	-0.1039
0.9839	ACH-000086	Drug_396	0.932	-0.05187
0.923	ACH-000087	Drug_396	0.7975	-0.1255
0.9887	ACH-000090	Drug_396	0.889	-0.09974
0.9792	ACH-000091	Drug_396	0.9152	-0.06401
0.8666	ACH-000092	Drug_396	0.8869	0.02031
0.971	ACH-000093	Drug_396	0.8646	-0.1064
0.999	ACH-000094	Drug_396	0.8837	-0.1153
0.9126	ACH-000096	Drug_396	0.8088	-0.1038
0.9734	ACH-000097	Drug_396	0.9282	-0.04525
0.9746	ACH-000098	Drug_396	0.8989	-0.07574
0.9914	ACH-000102	Drug_396	0.8598	-0.1316
0.9517	ACH-000107	Drug_396	0.8742	-0.07751
0.9715	ACH-000112	Drug_396	0.8241	-0.1474
0.9674	ACH-000113	Drug_396	0.8799	-0.08753
0.7177	ACH-000114	Drug_396	0.8973	0.1796
0.9785	ACH-000115	Drug_396	0.857	-0.1215
0.9464	ACH-000116	Drug_396	0.8522	-0.09417
0.9706	ACH-000116	Drug_396	0.8534	-0.1172
0.9773	ACH-000117	Drug_396	0.812	-0.1653
0.9944	ACH-000118	Drug_396	0.8663	-0.1281
0.9456	ACH-000120	Drug_396	0.8284	-0.1172
0.9266	ACH-000121	Drug_396	0.8476	-0.07895
0.96	ACH-000122	Drug_396	0.8312	-0.1288
0.976	ACH-000123	Drug_396	0.8214	-0.1546
0.9858	ACH-000124	Drug_396	0.8673	-0.1185
0.98	ACH-000126	Drug_396	0.8821	-0.09786
0.9112	ACH-000129	Drug_396	0.8247	-0.08647
0.9993	ACH-000132	Drug_396	0.852	-0.1473
0.9645	ACH-000133	Drug_396	0.8754	-0.08914
0.9332	ACH-000135	Drug_396	0.91	-0.02317
0.9823	ACH-000137	Drug_396	0.8676	-0.1147
0.9474	ACH-000138	Drug_396	0.8658	-0.08155
0.9665	ACH-000139	Drug_396	0.8492	-0.1173
0.9165	ACH-000140	Drug_396	0.733	-0.1835
0.8927	ACH-000141	Drug_396	0.9012	0.008514
0.9873	ACH-000142	Drug_396	0.8301	-0.1572
0.9311	ACH-000146	Drug_396	0.8412	-0.08995
0.9659	ACH-000147	Drug_396	0.8605	-0.1054
0.993	ACH-000148	Drug_396	0.9008	-0.09217
0.9632	ACH-000149	Drug_396	0.8247	-0.1385
0.9148	ACH-000150	Drug_396	0.8632	-0.05157
0.9083	ACH-000151	Drug_396	0.8535	-0.05485
0.9897	ACH-000152	Drug_396	0.8898	-0.09992
0.971	ACH-000153	Drug_396	0.8888	-0.08225
0.9636	ACH-000154	Drug_396	0.8645	-0.09905
0.962	ACH-000155	Drug_396	0.8676	-0.09441
0.9165	ACH-000156	Drug_396	0.8418	-0.07468
0.9494	ACH-000157	Drug_396	0.7967	-0.1527
0.9679	ACH-000158	Drug_396	0.8753	-0.09263
0.9865	ACH-000159	Drug_396	0.8873	-0.09922
0.9726	ACH-000161	Drug_396	0.8274	-0.1452
0.786	ACH-000162	Drug_396	0.7681	-0.01795
0.9841	ACH-000163	Drug_396	0.8475	-0.1366
0.9442	ACH-000168	Drug_396	0.8319	-0.1123
