AUC	Sample	Drug1	PredictedAUC	AUCError
0.9748	ACH-000001	Drug_330	0.938	-0.03685
0.7747	ACH-000002	Drug_330	0.7849	0.01025
0.8099	ACH-000002	Drug_330	0.7458	-0.06407
0.6563	ACH-000004	Drug_330	0.7233	0.06696
0.751	ACH-000004	Drug_330	0.7565	0.005498
0.8185	ACH-000005	Drug_330	0.788	-0.03049
0.7005	ACH-000006	Drug_330	0.7998	0.09926
0.9286	ACH-000006	Drug_330	0.8136	-0.115
0.7802	ACH-000007	Drug_330	0.8506	0.0704
0.8264	ACH-000007	Drug_330	0.8225	-0.003894
0.903	ACH-000008	Drug_330	0.9143	0.01127
0.9949	ACH-000008	Drug_330	0.9242	-0.07072
0.8269	ACH-000009	Drug_330	0.8956	0.06872
0.8606	ACH-000009	Drug_330	0.8771	0.01647
0.7923	ACH-000011	Drug_330	0.8073	0.01503
0.7851	ACH-000012	Drug_330	0.8671	0.08201
0.8101	ACH-000012	Drug_330	0.9029	0.09279
0.8614	ACH-000012	Drug_330	0.8567	-0.00467
0.8991	ACH-000013	Drug_330	0.8824	-0.01665
0.9143	ACH-000014	Drug_330	0.902	-0.01228
0.8913	ACH-000018	Drug_330	0.9558	0.06453
0.8949	ACH-000019	Drug_330	0.933	0.03815
1	ACH-000019	Drug_330	0.9392	-0.06082
0.8747	ACH-000022	Drug_330	0.8366	-0.03811
0.9614	ACH-000023	Drug_330	0.9238	-0.03761
0.9622	ACH-000023	Drug_330	0.9153	-0.04687
0.7522	ACH-000024	Drug_330	0.7702	0.01801
0.8622	ACH-000024	Drug_330	0.755	-0.1072
0.9298	ACH-000027	Drug_330	0.9091	-0.02067
0.8841	ACH-000028	Drug_330	0.9247	0.04055
0.8512	ACH-000032	Drug_330	0.8554	0.004182
0.8662	ACH-000035	Drug_330	0.8649	-0.001319
0.8161	ACH-000038	Drug_330	0.8027	-0.0134
0.7782	ACH-000039	Drug_330	0.8497	0.0715
0.921	ACH-000040	Drug_330	0.9208	-0.0001559
0.9419	ACH-000040	Drug_330	0.8974	-0.04454
0.7729	ACH-000042	Drug_330	0.8931	0.1202
0.9793	ACH-000042	Drug_330	0.8733	-0.106
0.8437	ACH-000046	Drug_330	0.7816	-0.06205
0.928	ACH-000046	Drug_330	0.8456	-0.08238
0.792	ACH-000048	Drug_330	0.8751	0.08306
0.8925	ACH-000048	Drug_330	0.8721	-0.02044
0.8014	ACH-000050	Drug_330	0.8039	0.002541
0.8772	ACH-000051	Drug_330	0.7938	-0.08342
0.8141	ACH-000052	Drug_330	0.8664	0.05233
0.8623	ACH-000052	Drug_330	0.918	0.05568
0.8761	ACH-000052	Drug_330	0.8745	-0.001637
0.88	ACH-000052	Drug_330	0.8994	0.01935
0.9186	ACH-000054	Drug_330	0.9128	-0.00579
0.9805	ACH-000054	Drug_330	0.8937	-0.08677
0.7957	ACH-000055	Drug_330	0.8144	0.01868
0.9987	ACH-000055	Drug_330	0.8092	-0.1895
0.8307	ACH-000058	Drug_330	0.8335	0.002826
0.8465	ACH-000058	Drug_330	0.8758	0.02934
0.7611	ACH-000059	Drug_330	0.7472	-0.01387
0.818	ACH-000059	Drug_330	0.7619	-0.05614
0.8812	ACH-000060	Drug_330	0.8312	-0.05002
0.7742	ACH-000061	Drug_330	0.7752	0.0009678
0.8559	ACH-000062	Drug_330	0.9124	0.05647
0.8586	ACH-000062	Drug_330	0.9079	0.0493
0.6595	ACH-000065	Drug_330	0.7209	0.06136
0.7554	ACH-000065	Drug_330	0.6908	-0.06458
0.8901	ACH-000066	Drug_330	0.8758	-0.01427
0.9356	ACH-000067	Drug_330	0.8917	-0.04388
0.956	ACH-000067	Drug_330	0.8868	-0.06919
0.8641	ACH-000068	Drug_330	0.9253	0.06117
0.6743	ACH-000069	Drug_330	0.7992	0.1249
0.5837	ACH-000070	Drug_330	0.6934	0.1097
0.6166	ACH-000070	Drug_330	0.7092	0.09257
0.7439	ACH-000070	Drug_330	0.6419	-0.102
0.7177	ACH-000072	Drug_330	0.7368	0.01912
0.8245	ACH-000073	Drug_330	0.8576	0.03314
0.9163	ACH-000073	Drug_330	0.8209	-0.09537
0.4865	ACH-000074	Drug_330	0.7308	0.2443
0.8165	ACH-000074	Drug_330	0.7	-0.1165
0.966	ACH-000075	Drug_330	0.9388	-0.02716
1	ACH-000075	Drug_330	0.9335	-0.06646
0.7811	ACH-000076	Drug_330	0.7301	-0.05096
0.7755	ACH-000078	Drug_330	0.7675	-0.00797
0.8011	ACH-000078	Drug_330	0.7816	-0.01952
0.577	ACH-000081	Drug_330	0.751	0.174
0.8141	ACH-000081	Drug_330	0.7439	-0.07024
0.876	ACH-000082	Drug_330	0.8747	-0.001334
0.9255	ACH-000082	Drug_330	0.8704	-0.05505
0.936	ACH-000086	Drug_330	0.9256	-0.01037
0.7845	ACH-000087	Drug_330	0.817	0.03253
0.7865	ACH-000087	Drug_330	0.7846	-0.001905
0.8651	ACH-000090	Drug_330	0.9345	0.06942
0.9143	ACH-000090	Drug_330	0.9215	0.007177
0.9745	ACH-000090	Drug_330	0.8994	-0.07507
0.9462	ACH-000091	Drug_330	0.9073	-0.03887
0.9663	ACH-000091	Drug_330	0.9202	-0.0461
0.8267	ACH-000092	Drug_330	0.9267	0.09996
0.9324	ACH-000092	Drug_330	0.9038	-0.02862
1	ACH-000092	Drug_330	0.9001	-0.09991
0.8491	ACH-000093	Drug_330	0.8973	0.04824
0.8404	ACH-000094	Drug_330	0.8912	0.05084
0.9106	ACH-000094	Drug_330	0.8658	-0.04477
0.8429	ACH-000096	Drug_330	0.7685	-0.07439
0.8595	ACH-000096	Drug_330	0.7875	-0.07205
1	ACH-000097	Drug_330	0.8193	-0.1807
0.8636	ACH-000098	Drug_330	0.9092	0.0456
0.9221	ACH-000098	Drug_330	0.8787	-0.04341
0.9592	ACH-000098	Drug_330	0.9076	-0.05163
0.6327	ACH-000099	Drug_330	0.767	0.1343
0.8366	ACH-000099	Drug_330	0.8195	-0.0171
0.9181	ACH-000102	Drug_330	0.919	0.000864
0.9489	ACH-000102	Drug_330	0.9366	-0.01226
0.9673	ACH-000103	Drug_330	0.8701	-0.09716
0.6838	ACH-000104	Drug_330	0.7685	0.08467
0.7415	ACH-000105	Drug_330	0.846	0.1045
0.7694	ACH-000105	Drug_330	0.7714	0.001972
0.6573	ACH-000106	Drug_330	0.811	0.1537
0.8388	ACH-000106	Drug_330	0.7492	-0.08957
0.9556	ACH-000107	Drug_330	0.9049	-0.05067
0.7931	ACH-000110	Drug_330	0.7327	-0.06041
0.8426	ACH-000111	Drug_330	0.8892	0.04657
0.6242	ACH-000112	Drug_330	0.6685	0.04428
0.8504	ACH-000112	Drug_330	0.8826	0.03215
0.6874	ACH-000113	Drug_330	0.6737	-0.01368
0.809	ACH-000113	Drug_330	0.7266	-0.0824
0.9266	ACH-000114	Drug_330	0.9035	-0.02313
0.9749	ACH-000114	Drug_330	0.9215	-0.05336
0.8068	ACH-000115	Drug_330	0.8244	0.01764
0.8355	ACH-000115	Drug_330	0.8028	-0.03268
0.7719	ACH-000116	Drug_330	0.88	0.1081
0.8065	ACH-000116	Drug_330	0.8649	0.05843
0.9389	ACH-000116	Drug_330	0.862	-0.07693
0.9123	ACH-000117	Drug_330	0.8945	-0.01785
0.9278	ACH-000117	Drug_330	0.8936	-0.03419
0.8507	ACH-000118	Drug_330	0.8728	0.02214
0.9573	ACH-000118	Drug_330	0.8677	-0.08962
0.7613	ACH-000120	Drug_330	0.8635	0.1022
