AUC	Sample	Drug1	PredictedAUC	AUCError
0.6753	ACH-000001	Drug_481	0.6869	0.01163
0.7229	ACH-000001	Drug_481	0.7355	0.01263
0.5201	ACH-000002	Drug_481	0.5786	0.05852
0.5602	ACH-000002	Drug_481	0.6131	0.05292
0.7295	ACH-000002	Drug_481	0.5945	-0.135
0.7485	ACH-000002	Drug_481	0.5747	-0.1738
0.5232	ACH-000004	Drug_481	0.6132	0.09002
0.6629	ACH-000005	Drug_481	0.6521	-0.01078
0.4732	ACH-000006	Drug_481	0.593	0.1198
0.5681	ACH-000006	Drug_481	0.597	0.02888
0.6126	ACH-000006	Drug_481	0.5735	-0.03911
0.6247	ACH-000006	Drug_481	0.5678	-0.05688
0.65	ACH-000007	Drug_481	0.6887	0.03868
0.6684	ACH-000007	Drug_481	0.7027	0.03435
0.512	ACH-000008	Drug_481	0.6012	0.08924
0.5423	ACH-000008	Drug_481	0.6065	0.06423
0.5455	ACH-000008	Drug_481	0.5996	0.05406
0.8856	ACH-000008	Drug_481	0.582	-0.3036
0.5466	ACH-000009	Drug_481	0.6735	0.1269
0.5964	ACH-000009	Drug_481	0.6802	0.08383
0.6391	ACH-000009	Drug_481	0.6436	0.004483
0.607	ACH-000012	Drug_481	0.7132	0.1062
0.7124	ACH-000012	Drug_481	0.7298	0.01745
0.7825	ACH-000012	Drug_481	0.6797	-0.1028
0.5806	ACH-000014	Drug_481	0.7126	0.132
0.5304	ACH-000017	Drug_481	0.5655	0.03507
0.7404	ACH-000018	Drug_481	0.7331	-0.00726
0.519	ACH-000019	Drug_481	0.5904	0.07139
0.8766	ACH-000019	Drug_481	0.6193	-0.2573
0.5946	ACH-000020	Drug_481	0.6618	0.06723
0.8223	ACH-000020	Drug_481	0.6734	-0.1489
0.5473	ACH-000022	Drug_481	0.6194	0.0721
0.3646	ACH-000023	Drug_481	0.6062	0.2416
0.719	ACH-000023	Drug_481	0.6276	-0.09143
0.8104	ACH-000023	Drug_481	0.6525	-0.1579
0.3306	ACH-000024	Drug_481	0.479	0.1484
0.4311	ACH-000024	Drug_481	0.5039	0.07282
0.4619	ACH-000024	Drug_481	0.4618	-0.0001116
0.5082	ACH-000024	Drug_481	0.5127	0.00452
0.7097	ACH-000027	Drug_481	0.7658	0.05609
0.7122	ACH-000032	Drug_481	0.7838	0.07164
0.6121	ACH-000035	Drug_481	0.7534	0.1413
0.8354	ACH-000035	Drug_481	0.7405	-0.09491
