AUC	Sample	Drug1	PredictedAUC	AUCError
0.9281	ACH-000001	Drug_533	0.9524	0.02433
0.973	ACH-000002	Drug_533	0.9126	-0.06044
0.8918	ACH-000004	Drug_533	0.9351	0.04326
0.9694	ACH-000004	Drug_533	0.9136	-0.05577
0.7884	ACH-000006	Drug_533	0.8794	0.09098
0.8752	ACH-000007	Drug_533	0.9417	0.06647
0.8909	ACH-000007	Drug_533	0.9661	0.07523
0.9566	ACH-000007	Drug_533	0.9439	-0.0127
0.8774	ACH-000008	Drug_533	0.9577	0.08035
0.8882	ACH-000009	Drug_533	0.9381	0.04988
0.9546	ACH-000011	Drug_533	0.9179	-0.03668
0.9176	ACH-000012	Drug_533	0.943	0.02536
0.9461	ACH-000012	Drug_533	0.9512	0.005056
0.9568	ACH-000013	Drug_533	0.9447	-0.01213
0.9392	ACH-000019	Drug_533	0.95	0.01083
1	ACH-000019	Drug_533	0.9523	-0.04769
0.8568	ACH-000020	Drug_533	0.8642	0.007415
0.9428	ACH-000023	Drug_533	0.9846	0.04178
0.8276	ACH-000024	Drug_533	0.9016	0.07399
0.9733	ACH-000028	Drug_533	0.9519	-0.02139
0.7059	ACH-000032	Drug_533	0.8796	0.1737
0.9263	ACH-000035	Drug_533	0.9561	0.02979
0.9727	ACH-000035	Drug_533	0.9493	-0.0234
0.8966	ACH-000038	Drug_533	0.9345	0.03793
0.8717	ACH-000040	Drug_533	0.9357	0.06403
0.8728	ACH-000042	Drug_533	0.98	0.1072
0.9371	ACH-000042	Drug_533	0.9719	0.03477
0.8896	ACH-000046	Drug_533	0.949	0.05937
0.9408	ACH-000048	Drug_533	0.9156	-0.02523
0.7428	ACH-000050	Drug_533	0.9005	0.1577
0.7928	ACH-000050	Drug_533	0.8902	0.09735
0.9021	ACH-000052	Drug_533	0.9093	0.007193
0.9716	ACH-000054	Drug_533	0.972	0.0003601
0.8395	ACH-000055	Drug_533	0.9354	0.09588
0.6282	ACH-000056	Drug_533	0.8172	0.189
0.7106	ACH-000056	Drug_533	0.8452	0.1346
0.949	ACH-000058	Drug_533	0.9445	-0.00449
0.905	ACH-000059	Drug_533	0.9484	0.04335
0.8551	ACH-000060	Drug_533	0.9363	0.08118
0.884	ACH-000061	Drug_533	0.8877	0.003709
0.9589	ACH-000065	Drug_533	0.9003	-0.05858
0.8604	ACH-000068	Drug_533	0.9337	0.07327
0.748	ACH-000070	Drug_533	0.7972	0.04918
0.8732	ACH-000072	Drug_533	0.9261	0.05291
0.9685	ACH-000073	Drug_533	0.8877	-0.08081
0.894	ACH-000074	Drug_533	0.8704	-0.02358
0.9157	ACH-000074	Drug_533	0.8957	-0.01998
0.9504	ACH-000075	Drug_533	0.9515	0.001098
1	ACH-000075	Drug_533	0.9479	-0.05212
0.8422	ACH-000076	Drug_533	0.89	0.04783
0.8219	ACH-000081	Drug_533	0.8651	0.04324
0.9906	ACH-000082	Drug_533	0.9589	-0.03173
1	ACH-000086	Drug_533	0.9422	-0.05783
0.9531	ACH-000087	Drug_533	0.8923	-0.06083
0.9868	ACH-000090	Drug_533	0.9661	-0.02067
0.8682	ACH-000091	Drug_533	0.9758	0.1076
0.9838	ACH-000092	Drug_533	0.9641	-0.01974
0.9194	ACH-000093	Drug_533	0.9449	0.02552
0.9126	ACH-000094	Drug_533	0.9453	0.03266
0.9317	ACH-000094	Drug_533	0.9464	0.01474
0.8624	ACH-000096	Drug_533	0.9233	0.06089
0.8931	ACH-000097	Drug_533	0.9442	0.05107
0.873	ACH-000098	Drug_533	0.9591	0.08607
0.9805	ACH-000098	Drug_533	0.9717	-0.008807
0.8776	ACH-000099	Drug_533	0.9232	0.0456
0.885	ACH-000102	Drug_533	0.9503	0.06528
0.7918	ACH-000104	Drug_533	0.8704	0.07861
0.8272	ACH-000105	Drug_533	0.9136	0.08642
0.8298	ACH-000106	Drug_533	0.894	0.06416
0.9365	ACH-000111	Drug_533	0.9166	-0.0199
0.8794	ACH-000113	Drug_533	0.8913	0.01192
0.9768	ACH-000114	Drug_533	0.9538	-0.02301
0.9945	ACH-000114	Drug_533	0.9721	-0.02243
0.9691	ACH-000115	Drug_533	0.946	-0.02306
0.9365	ACH-000116	Drug_533	0.9414	0.004878
0.9439	ACH-000116	Drug_533	0.9279	-0.01596
0.9416	ACH-000117	Drug_533	0.9227	-0.01892
0.8721	ACH-000118	Drug_533	0.9457	0.07357
0.9053	ACH-000120	Drug_533	0.9206	0.01527
0.9169	ACH-000120	Drug_533	0.9153	-0.00163
0.9445	ACH-000121	Drug_533	0.9304	-0.01411
0.9718	ACH-000121	Drug_533	0.931	-0.04082
0.7802	ACH-000122	Drug_533	0.8647	0.08451
0.8473	ACH-000136	Drug_533	0.9469	0.09959
0.8768	ACH-000137	Drug_533	0.9674	0.09056
0.9369	ACH-000138	Drug_533	0.9435	0.006634
1	ACH-000138	Drug_533	0.9714	-0.02861
1	ACH-000141	Drug_533	0.9502	-0.04984
0.9488	ACH-000142	Drug_533	0.9496	0.0007753
0.9467	ACH-000144	Drug_533	0.9028	-0.04394
0.8857	ACH-000146	Drug_533	0.8746	-0.01113
0.8843	ACH-000147	Drug_533	0.9368	0.05247
0.8707	ACH-000148	Drug_533	0.9327	0.062
0.9446	ACH-000153	Drug_533	0.9506	0.006018
0.9744	ACH-000153	Drug_533	0.9525	-0.02193
0.7039	ACH-000156	Drug_533	0.9299	0.226
0.708	ACH-000157	Drug_533	0.8892	0.1812
0.9423	ACH-000159	Drug_533	0.9437	0.001361
1	ACH-000159	Drug_533	0.9511	-0.04886
0.9262	ACH-000161	Drug_533	0.9419	0.01565
0.7452	ACH-000162	Drug_533	0.8227	0.07749
0.9161	ACH-000168	Drug_533	0.9209	0.0048
0.8763	ACH-000169	Drug_533	0.93	0.05371
0.9273	ACH-000171	Drug_533	0.9448	0.01752
0.8513	ACH-000174	Drug_533	0.9702	0.1189
0.904	ACH-000176	Drug_533	0.9453	0.04129
0.9759	ACH-000176	Drug_533	0.9638	-0.01213
0.8784	ACH-000181	Drug_533	0.9542	0.0758
0.8566	ACH-000183	Drug_533	0.9574	0.1008
0.8609	ACH-000183	Drug_533	0.9301	0.06922
1	ACH-000186	Drug_533	0.9486	-0.05142
