AUC	Sample	Drug1	PredictedAUC	AUCError
0.9678	ACH-000001	Drug_703	0.8908	-0.07702
0.953	ACH-000002	Drug_703	0.8406	-0.1124
0.654	ACH-000006	Drug_703	0.7817	0.1277
0.8954	ACH-000008	Drug_703	0.9001	0.004725
0.9831	ACH-000009	Drug_703	0.9152	-0.06793
0.8	ACH-000012	Drug_703	0.8977	0.0977
0.9592	ACH-000019	Drug_703	0.8973	-0.0619
0.7718	ACH-000020	Drug_703	0.8242	0.05238
0.9548	ACH-000023	Drug_703	0.9241	-0.03074
0.8056	ACH-000024	Drug_703	0.8578	0.05224
0.9191	ACH-000035	Drug_703	0.8989	-0.0202
0.9177	ACH-000040	Drug_703	0.896	-0.02174
0.9086	ACH-000042	Drug_703	0.8951	-0.01345
0.7541	ACH-000046	Drug_703	0.903	0.1489
0.9615	ACH-000048	Drug_703	0.8639	-0.09755
0.8172	ACH-000050	Drug_703	0.8422	0.02504
0.9225	ACH-000052	Drug_703	0.8555	-0.06703
0.878	ACH-000054	Drug_703	0.8822	0.004229
0.8038	ACH-000055	Drug_703	0.8325	0.02872
0.842	ACH-000059	Drug_703	0.771	-0.07103
0.911	ACH-000060	Drug_703	0.8976	-0.01338
0.9293	ACH-000061	Drug_703	0.8723	-0.05696
0.8352	ACH-000065	Drug_703	0.8406	0.00545
0.6769	ACH-000070	Drug_703	0.6926	0.01571
0.8207	ACH-000072	Drug_703	0.8344	0.01367
0.7562	ACH-000073	Drug_703	0.8857	0.1295
0.8678	ACH-000074	Drug_703	0.7773	-0.0905
0.9302	ACH-000075	Drug_703	0.9391	0.008898
0.7839	ACH-000081	Drug_703	0.7616	-0.02233
0.978	ACH-000082	Drug_703	0.8949	-0.08313
0.8444	ACH-000087	Drug_703	0.8544	0.01
0.9705	ACH-000090	Drug_703	0.9082	-0.06227
0.8617	ACH-000091	Drug_703	0.9067	0.04497
0.8164	ACH-000092	Drug_703	0.9066	0.09017
0.9758	ACH-000094	Drug_703	0.8845	-0.09131
0.818	ACH-000096	Drug_703	0.831	0.01303
0.9455	ACH-000098	Drug_703	0.9251	-0.02042
0.7055	ACH-000099	Drug_703	0.7941	0.08863
0.8047	ACH-000103	Drug_703	0.8652	0.06052
0.8718	ACH-000103	Drug_703	0.9171	0.04534
0.7641	ACH-000104	Drug_703	0.8154	0.05129
0.7517	ACH-000105	Drug_703	0.7383	-0.0134
0.7669	ACH-000105	Drug_703	0.7187	-0.0482
0.787	ACH-000105	Drug_703	0.7519	-0.03514
0.7259	ACH-000106	Drug_703	0.7972	0.07133
0.9999	ACH-000111	Drug_703	0.9224	-0.07746
0.7584	ACH-000113	Drug_703	0.7883	0.02993
0.9545	ACH-000114	Drug_703	0.9127	-0.0418
0.9377	ACH-000115	Drug_703	0.9128	-0.0249
0.887	ACH-000116	Drug_703	0.9024	0.0154
0.9945	ACH-000117	Drug_703	0.8804	-0.1141
0.8906	ACH-000118	Drug_703	0.8681	-0.0225
0.8905	ACH-000120	Drug_703	0.8428	-0.04767
0.8302	ACH-000121	Drug_703	0.9156	0.08539
0.8475	ACH-000129	Drug_703	0.8475	-1.803e-05
0.8394	ACH-000137	Drug_703	0.908	0.06858
0.8597	ACH-000138	Drug_703	0.92	0.06028
0.8557	ACH-000139	Drug_703	0.8933	0.03762
0.8191	ACH-000142	Drug_703	0.9111	0.09199
0.8932	ACH-000144	Drug_703	0.8904	-0.002766
0.9779	ACH-000147	Drug_703	0.9096	-0.06833
0.8013	ACH-000148	Drug_703	0.8762	0.07493
0.8256	ACH-000148	Drug_703	0.8464	0.02085
0.8545	ACH-000149	Drug_703	0.8514	-0.003097
0.9625	ACH-000153	Drug_703	0.8997	-0.06276
0.8242	ACH-000155	Drug_703	0.902	0.07778
0.7096	ACH-000157	Drug_703	0.8144	0.1048
0.9333	ACH-000159	Drug_703	0.9078	-0.02546
0.8834	ACH-000161	Drug_703	0.8777	-0.005696
0.7877	ACH-000162	Drug_703	0.7867	-0.0009829
