AUC	Sample	Drug1	PredictedAUC	AUCError
0.9239	ACH-000002	Drug_114	0.8913	-0.03263
0.9863	ACH-000002	Drug_114	0.9135	-0.07282
0.793	ACH-000004	Drug_114	0.9171	0.1241
0.8469	ACH-000006	Drug_114	0.8986	0.0517
0.9213	ACH-000006	Drug_114	0.8931	-0.02819
0.8812	ACH-000007	Drug_114	0.9053	0.02413
0.8993	ACH-000007	Drug_114	0.8977	-0.001642
0.9404	ACH-000007	Drug_114	0.8954	-0.04499
0.9126	ACH-000008	Drug_114	0.81	-0.1026
0.9194	ACH-000008	Drug_114	0.8353	-0.08412
0.8371	ACH-000009	Drug_114	0.9138	0.07665
0.9295	ACH-000009	Drug_114	0.8885	-0.04096
0.9839	ACH-000009	Drug_114	0.8867	-0.09725
0.9059	ACH-000024	Drug_114	0.9025	-0.003393
0.9522	ACH-000055	Drug_114	0.8343	-0.1179
0.7567	ACH-000056	Drug_114	0.8334	0.07674
0.8884	ACH-000059	Drug_114	0.8867	-0.00171
0.9386	ACH-000059	Drug_114	0.8626	-0.07596
0.9124	ACH-000061	Drug_114	0.8976	-0.0148
0.9946	ACH-000065	Drug_114	0.9112	-0.08337
0.7455	ACH-000070	Drug_114	0.8121	0.06662
0.8212	ACH-000072	Drug_114	0.8857	0.0645
0.9498	ACH-000072	Drug_114	0.8515	-0.0983
0.9705	ACH-000073	Drug_114	0.9153	-0.05517
0.8578	ACH-000074	Drug_114	0.8274	-0.03043
0.9326	ACH-000075	Drug_114	0.9144	-0.01818
0.8562	ACH-000078	Drug_114	0.8854	0.02918
0.9624	ACH-000078	Drug_114	0.8775	-0.08492
0.9151	ACH-000081	Drug_114	0.9277	0.01264
0.923	ACH-000081	Drug_114	0.915	-0.008032
0.9904	ACH-000081	Drug_114	0.9186	-0.07176
0.7836	ACH-000087	Drug_114	0.8427	0.05905
0.8065	ACH-000087	Drug_114	0.8675	0.06101
0.9239	ACH-000099	Drug_114	0.8855	-0.03843
0.8549	ACH-000104	Drug_114	0.8941	0.0392
0.8859	ACH-000104	Drug_114	0.9224	0.03649
0.9207	ACH-000105	Drug_114	0.8723	-0.04835
0.9298	ACH-000106	Drug_114	0.913	-0.01684
0.9423	ACH-000106	Drug_114	0.8886	-0.05374
0.8875	ACH-000111	Drug_114	0.8665	-0.02097
0.8476	ACH-000112	Drug_114	0.8504	0.002783
0.8246	ACH-000113	Drug_114	0.8648	0.04024
0.9663	ACH-000115	Drug_114	0.9333	-0.03301
0.9232	ACH-000124	Drug_114	0.9056	-0.01765
0.8549	ACH-000136	Drug_114	0.9063	0.05142
0.911	ACH-000136	Drug_114	0.9051	-0.005907
0.9286	ACH-000136	Drug_114	0.8617	-0.06693
0.8985	ACH-000137	Drug_114	0.8494	-0.04905
0.9566	ACH-000146	Drug_114	0.9262	-0.03036
0.9724	ACH-000146	Drug_114	0.949	-0.02338
0.975	ACH-000146	Drug_114	0.9378	-0.03719
0.9854	ACH-000151	Drug_114	0.8971	-0.08833
0.8828	ACH-000157	Drug_114	0.8685	-0.01431
0.7439	ACH-000159	Drug_114	0.8733	0.1294
0.8096	ACH-000162	Drug_114	0.8776	0.06803
