AUC	Sample	Drug1	PredictedAUC	AUCError
0.7741	ACH-000002	Drug_1343	0.7425	-0.03162
0.6969	ACH-000004	Drug_1343	0.7056	0.00867
0.767	ACH-000005	Drug_1343	0.7015	-0.06552
0.7423	ACH-000007	Drug_1343	0.7636	0.02132
0.9488	ACH-000008	Drug_1343	0.8072	-0.1416
0.8618	ACH-000009	Drug_1343	0.8488	-0.01303
0.7302	ACH-000011	Drug_1343	0.7107	-0.01949
0.7406	ACH-000012	Drug_1343	0.7538	0.01322
0.6858	ACH-000013	Drug_1343	0.752	0.06616
0.7776	ACH-000014	Drug_1343	0.7665	-0.01106
0.8017	ACH-000018	Drug_1343	0.8299	0.02823
0.8459	ACH-000019	Drug_1343	0.8242	-0.02171
0.8565	ACH-000022	Drug_1343	0.8068	-0.04968
0.8273	ACH-000023	Drug_1343	0.8272	-8.826e-05
0.7332	ACH-000024	Drug_1343	0.6951	-0.03813
0.862	ACH-000027	Drug_1343	0.854	-0.008009
0.9504	ACH-000028	Drug_1343	0.957	0.006575
0.846	ACH-000032	Drug_1343	0.7743	-0.07167
0.7665	ACH-000035	Drug_1343	0.8484	0.08194
0.7143	ACH-000038	Drug_1343	0.7654	0.05108
0.6874	ACH-000039	Drug_1343	0.6737	-0.01366
0.8145	ACH-000040	Drug_1343	0.8407	0.02617
0.9377	ACH-000042	Drug_1343	0.9074	-0.03034
0.8995	ACH-000046	Drug_1343	0.9011	0.00161
0.707	ACH-000048	Drug_1343	0.708	0.0009532
0.7195	ACH-000050	Drug_1343	0.7543	0.03481
0.7275	ACH-000051	Drug_1343	0.7247	-0.002849
0.6542	ACH-000052	Drug_1343	0.6878	0.03358
0.8095	ACH-000054	Drug_1343	0.7496	-0.05992
0.6641	ACH-000055	Drug_1343	0.7075	0.04337
0.6725	ACH-000056	Drug_1343	0.6625	-0.009993
0.8238	ACH-000058	Drug_1343	0.7966	-0.02719
0.7613	ACH-000059	Drug_1343	0.7065	-0.05477
0.876	ACH-000060	Drug_1343	0.8555	-0.02045
0.7938	ACH-000062	Drug_1343	0.7543	-0.0395
0.7691	ACH-000065	Drug_1343	0.7249	-0.04423
0.812	ACH-000066	Drug_1343	0.7727	-0.03929
0.7037	ACH-000067	Drug_1343	0.737	0.03332
0.8878	ACH-000068	Drug_1343	0.9063	0.01848
0.7019	ACH-000069	Drug_1343	0.7386	0.03673
0.6297	ACH-000070	Drug_1343	0.6135	-0.01622
0.6489	ACH-000073	Drug_1343	0.6603	0.01138
0.6561	ACH-000074	Drug_1343	0.6985	0.04242
0.9041	ACH-000075	Drug_1343	0.9135	0.009362
0.6104	ACH-000076	Drug_1343	0.688	0.07756
0.6382	ACH-000078	Drug_1343	0.6419	0.003745
0.7579	ACH-000081	Drug_1343	0.7662	0.00832
0.8219	ACH-000082	Drug_1343	0.8497	0.02784
0.9047	ACH-000086	Drug_1343	0.8856	-0.01905
0.6916	ACH-000087	Drug_1343	0.6501	-0.04151
0.8841	ACH-000090	Drug_1343	0.878	-0.00608
0.8413	ACH-000091	Drug_1343	0.8485	0.007236
0.7825	ACH-000092	Drug_1343	0.825	0.04246
0.9029	ACH-000093	Drug_1343	0.8961	-0.006785
0.9212	ACH-000094	Drug_1343	0.9015	-0.01966
0.7671	ACH-000096	Drug_1343	0.7025	-0.06463
0.9159	ACH-000097	Drug_1343	0.8539	-0.06196
0.8467	ACH-000098	Drug_1343	0.8517	0.004961
0.6655	ACH-000099	Drug_1343	0.6676	0.002132
0.8883	ACH-000102	Drug_1343	0.8437	-0.0446
0.6254	ACH-000105	Drug_1343	0.6477	0.02228
0.6974	ACH-000106	Drug_1343	0.7033	0.005877
0.8956	ACH-000107	Drug_1343	0.826	-0.06963
0.6357	ACH-000110	Drug_1343	0.6821	0.04637
0.7572	ACH-000112	Drug_1343	0.6701	-0.08708
0.6828	ACH-000113	Drug_1343	0.7385	0.05572
0.8137	ACH-000114	Drug_1343	0.7814	-0.03229
0.6897	ACH-000116	Drug_1343	0.8086	0.1189
0.8869	ACH-000116	Drug_1343	0.8279	-0.059
0.7859	ACH-000117	Drug_1343	0.8323	0.04639
0.8846	ACH-000118	Drug_1343	0.8336	-0.05096
0.6302	ACH-000120	Drug_1343	0.6431	0.0129
0.7743	ACH-000121	Drug_1343	0.8349	0.06064
0.7053	ACH-000122	Drug_1343	0.7327	0.02745
0.7583	ACH-000123	Drug_1343	0.7453	-0.01301
0.7368	ACH-000124	Drug_1343	0.7165	-0.02029
0.946	ACH-000126	Drug_1343	0.8853	-0.0607
0.662	ACH-000129	Drug_1343	0.6685	0.006497
0.9456	ACH-000132	Drug_1343	0.8776	-0.06801
0.8122	ACH-000133	Drug_1343	0.8068	-0.005428
0.8764	ACH-000135	Drug_1343	0.8874	0.011
0.7403	ACH-000136	Drug_1343	0.7442	0.003858
0.9374	ACH-000137	Drug_1343	0.812	-0.1254
0.8775	ACH-000138	Drug_1343	0.889	0.01147
0.8338	ACH-000139	Drug_1343	0.8039	-0.02986
0.6334	ACH-000140	Drug_1343	0.674	0.04059
0.8514	ACH-000141	Drug_1343	0.8623	0.01087
0.8287	ACH-000142	Drug_1343	0.8065	-0.02223
0.6858	ACH-000146	Drug_1343	0.733	0.0472
0.8765	ACH-000147	Drug_1343	0.8478	-0.02866
0.7787	ACH-000148	Drug_1343	0.7722	-0.006534
0.6785	ACH-000149	Drug_1343	0.6825	0.004033
0.9005	ACH-000150	Drug_1343	0.864	-0.03654
0.7043	ACH-000151	Drug_1343	0.6917	-0.01262
0.7908	ACH-000152	Drug_1343	0.7968	0.005987
0.8393	ACH-000153	Drug_1343	0.8666	0.02731
0.9136	ACH-000154	Drug_1343	0.8675	-0.04607
0.8811	ACH-000155	Drug_1343	0.8349	-0.04623
0.7737	ACH-000156	Drug_1343	0.7596	-0.01413
0.6329	ACH-000157	Drug_1343	0.6709	0.038
0.7194	ACH-000158	Drug_1343	0.6763	-0.04307
0.8833	ACH-000159	Drug_1343	0.8968	0.01348
0.8977	ACH-000161	Drug_1343	0.8972	-0.0005252
0.6718	ACH-000162	Drug_1343	0.6299	-0.04191
0.7615	ACH-000163	Drug_1343	0.7634	0.001901
0.8479	ACH-000164	Drug_1343	0.8079	-0.03997
0.7262	ACH-000168	Drug_1343	0.752	0.02575
0.7551	ACH-000169	Drug_1343	0.7824	0.02729
0.8691	ACH-000171	Drug_1343	0.8244	-0.04474
0.7772	ACH-000173	Drug_1343	0.7567	-0.02055
0.7718	ACH-000174	Drug_1343	0.811	0.03922
0.7619	ACH-000176	Drug_1343	0.8034	0.04146
0.8741	ACH-000178	Drug_1343	0.8598	-0.01433
0.9376	ACH-000180	Drug_1343	0.947	0.009351
0.8214	ACH-000181	Drug_1343	0.833	0.01162
0.8504	ACH-000182	Drug_1343	0.8223	-0.02807
0.763	ACH-000183	Drug_1343	0.7169	-0.04611
