AUC	Sample	Drug1	PredictedAUC	AUCError
0.9864	ACH-000002	Drug_378	0.9608	-0.02561
0.9724	ACH-000004	Drug_378	0.9328	-0.03963
0.9957	ACH-000005	Drug_378	0.963	-0.0327
1	ACH-000006	Drug_378	0.89	-0.11
0.9251	ACH-000007	Drug_378	0.963	0.03785
0.9928	ACH-000008	Drug_378	0.9605	-0.0323
0.9067	ACH-000009	Drug_378	0.9518	0.04507
0.9561	ACH-000011	Drug_378	0.9421	-0.01399
1	ACH-000012	Drug_378	0.96	-0.04005
0.9278	ACH-000013	Drug_378	0.9494	0.0216
1	ACH-000014	Drug_378	0.9855	-0.01449
0.997	ACH-000017	Drug_378	0.939	-0.05803
0.9207	ACH-000018	Drug_378	0.9627	0.04205
0.9495	ACH-000019	Drug_378	0.967	0.01751
0.922	ACH-000022	Drug_378	0.9533	0.03131
0.9835	ACH-000023	Drug_378	0.9761	-0.007447
0.9002	ACH-000024	Drug_378	0.9227	0.02254
1	ACH-000027	Drug_378	0.959	-0.04096
0.9269	ACH-000028	Drug_378	0.9577	0.03082
0.9572	ACH-000032	Drug_378	0.9669	0.009674
0.8881	ACH-000035	Drug_378	0.9143	0.02618
0.978	ACH-000038	Drug_378	0.949	-0.02902
0.9986	ACH-000039	Drug_378	0.9422	-0.05645
1	ACH-000040	Drug_378	0.9136	-0.08641
0.992	ACH-000042	Drug_378	0.9668	-0.0252
0.999	ACH-000046	Drug_378	0.9664	-0.03257
0.9123	ACH-000048	Drug_378	0.9573	0.04499
1	ACH-000050	Drug_378	0.9348	-0.06517
0.9298	ACH-000051	Drug_378	0.9341	0.004337
0.9101	ACH-000052	Drug_378	0.9253	0.01517
0.969	ACH-000054	Drug_378	0.9559	-0.01312
1	ACH-000055	Drug_378	0.9279	-0.07211
0.9967	ACH-000056	Drug_378	0.9376	-0.05906
0.9743	ACH-000058	Drug_378	0.941	-0.03333
0.9962	ACH-000059	Drug_378	0.9682	-0.02795
0.9902	ACH-000060	Drug_378	0.934	-0.05623
0.9888	ACH-000062	Drug_378	0.9809	-0.00788
0.987	ACH-000065	Drug_378	0.9649	-0.02206
0.9102	ACH-000066	Drug_378	0.9454	0.03521
0.9305	ACH-000067	Drug_378	0.9469	0.01644
0.9086	ACH-000068	Drug_378	0.945	0.03638
0.9902	ACH-000069	Drug_378	0.9434	-0.04684
0.9709	ACH-000073	Drug_378	0.9455	-0.02544
0.9519	ACH-000074	Drug_378	0.9093	-0.04258
0.9952	ACH-000075	Drug_378	0.9544	-0.04085
0.876	ACH-000076	Drug_378	0.9372	0.06124
0.7431	ACH-000077	Drug_378	0.9589	0.2158
0.9298	ACH-000081	Drug_378	0.968	0.03817
0.9905	ACH-000082	Drug_378	0.9383	-0.05216
1	ACH-000086	Drug_378	0.9692	-0.03078
0.929	ACH-000087	Drug_378	0.95	0.02104
0.9297	ACH-000090	Drug_378	0.9372	0.007503
0.9972	ACH-000091	Drug_378	0.9669	-0.03026
0.9322	ACH-000092	Drug_378	0.9413	0.00914
0.996	ACH-000093	Drug_378	0.9573	-0.03867
0.9185	ACH-000094	Drug_378	0.951	0.03253
0.9673	ACH-000096	Drug_378	0.9468	-0.02052
1	ACH-000097	Drug_378	0.9504	-0.04958
1	ACH-000098	Drug_378	0.9257	-0.07434
0.9814	ACH-000102	Drug_378	0.9505	-0.03094
0.917	ACH-000105	Drug_378	0.9224	0.005375
0.944	ACH-000106	Drug_378	0.9193	-0.02466
0.9732	ACH-000107	Drug_378	0.9553	-0.01793
1	ACH-000112	Drug_378	0.937	-0.06301
0.9783	ACH-000114	Drug_378	0.9423	-0.03596
0.9944	ACH-000115	Drug_378	0.9672	-0.02718
0.9742	ACH-000116	Drug_378	0.9686	-0.005562
0.9803	ACH-000116	Drug_378	0.9427	-0.03762
0.9172	ACH-000117	Drug_378	0.9318	0.01457
0.9871	ACH-000118	Drug_378	0.9582	-0.02887
0.9721	ACH-000120	Drug_378	0.9693	-0.002794
0.9852	ACH-000121	Drug_378	0.9581	-0.02707
0.9409	ACH-000122	Drug_378	0.9491	0.008219
0.9722	ACH-000123	Drug_378	0.9476	-0.02461
1	ACH-000124	Drug_378	0.9366	-0.0634
0.8144	ACH-000126	Drug_378	0.9378	0.1234
0.9771	ACH-000129	Drug_378	0.9328	-0.04429
0.9638	ACH-000132	Drug_378	0.974	0.01023
0.9122	ACH-000133	Drug_378	0.9642	0.05205
0.9643	ACH-000135	Drug_378	0.9344	-0.02991
0.9556	ACH-000136	Drug_378	0.9498	-0.005823
0.9949	ACH-000137	Drug_378	0.9417	-0.05319
0.9759	ACH-000138	Drug_378	0.9809	0.004986
0.9779	ACH-000139	Drug_378	0.9624	-0.01552
0.9401	ACH-000140	Drug_378	0.882	-0.05808
0.9687	ACH-000141	Drug_378	0.9601	-0.00857
0.8578	ACH-000142	Drug_378	0.9353	0.07751
0.8174	ACH-000146	Drug_378	0.9613	0.1439
0.9689	ACH-000147	Drug_378	0.9472	-0.02168
0.9524	ACH-000148	Drug_378	0.9382	-0.01416
0.9776	ACH-000149	Drug_378	0.948	-0.02965
0.917	ACH-000150	Drug_378	0.9345	0.01746
0.9987	ACH-000151	Drug_378	0.9542	-0.04446
0.9785	ACH-000152	Drug_378	0.9527	-0.02579
0.9344	ACH-000153	Drug_378	0.9581	0.02372
0.9015	ACH-000154	Drug_378	0.9314	0.02986
0.9729	ACH-000155	Drug_378	0.9474	-0.02555
1	ACH-000156	Drug_378	0.9458	-0.05422
0.9917	ACH-000157	Drug_378	0.9274	-0.06428
0.9902	ACH-000158	Drug_378	0.9528	-0.03738
0.9573	ACH-000159	Drug_378	0.9382	-0.01906
0.9481	ACH-000161	Drug_378	0.959	0.01088
0.9208	ACH-000162	Drug_378	0.9392	0.01842
0.9459	ACH-000163	Drug_378	0.941	-0.004901
0.8672	ACH-000168	Drug_378	0.9515	0.08431
0.9349	ACH-000169	Drug_378	0.9569	0.02204
0.9208	ACH-000171	Drug_378	0.9294	0.008633
1	ACH-000173	Drug_378	0.9463	-0.0537
0.9146	ACH-000176	Drug_378	0.9279	0.01329
0.8622	ACH-000177	Drug_378	0.9021	0.03986
0.9747	ACH-000178	Drug_378	0.9494	-0.02528
0.9533	ACH-000180	Drug_378	0.9416	-0.01172
0.9489	ACH-000181	Drug_378	0.9566	0.007697
0.9891	ACH-000182	Drug_378	0.9501	-0.03896
1	ACH-000183	Drug_378	0.9573	-0.04265
0.95	ACH-000186	Drug_378	0.9442	-0.005844
0.9795	ACH-000189	Drug_378	0.9682	-0.0113
0.8992	ACH-000190	Drug_378	0.9461	0.04693
0.9941	ACH-000191	Drug_378	0.952	-0.04209
0.9157	ACH-000195	Drug_378	0.9295	0.0138
0.8382	ACH-000197	Drug_378	0.9577	0.1195
0.9255	ACH-000200	Drug_378	0.9751	0.04957
0.8972	ACH-000201	Drug_378	0.8886	-0.008634
0.9928	ACH-000203	Drug_378	0.9688	-0.02399
0.9791	ACH-000204	Drug_378	0.9533	-0.02577
0.9683	ACH-000205	Drug_378	0.9423	-0.02604
1	ACH-000207	Drug_378	0.9589	-0.04106
0.9964	ACH-000209	Drug_378	0.9181	-0.07826
0.9036	ACH-000211	Drug_378	0.9497	0.04605
0.9106	ACH-000212	Drug_378	0.9578	0.04715
0.9261	ACH-000219	Drug_378	0.9451	0.01903
0.9945	ACH-000219	Drug_378	0.9564	-0.03806
0.9982	ACH-000220	Drug_378	0.9155	-0.08274
0.7708	ACH-000221	Drug_378	0.9424	0.1716
0.9502	ACH-000222	Drug_378	0.9375	-0.01274
0.9749	ACH-000222	Drug_378	0.9585	-0.01636
0.8461	ACH-000223	Drug_378	0.9386	0.09253
0.9743	ACH-000225	Drug_378	0.9711	-0.003185
0.9262	ACH-000226	Drug_378	0.9323	0.006127
0.9124	ACH-000227	Drug_378	0.9265	0.01408
0.9368	ACH-000228	Drug_378	0.9622	0.02544
0.8971	ACH-000231	Drug_378	0.9282	0.03113
0.9236	ACH-000232	Drug_378	0.9454	0.02183
0.9892	ACH-000235	Drug_378	0.9379	-0.0513
0.9631	ACH-000236	Drug_378	0.9444	-0.01867
0.9977	ACH-000237	Drug_378	0.9703	-0.02744
0.9281	ACH-000238	Drug_378	0.9375	0.009361
0.9851	ACH-000239	Drug_378	0.9494	-0.03566
0.9862	ACH-000241	Drug_378	0.9393	-0.04691
0.9842	ACH-000242	Drug_378	0.9493	-0.03493
1	ACH-000243	Drug_378	0.9712	-0.02877
0.9834	ACH-000244	Drug_378	0.9691	-0.01434
0.9146	ACH-000245	Drug_378	0.9424	0.02781
0.9841	ACH-000248	Drug_378	0.9517	-0.03243
0.9203	ACH-000249	Drug_378	0.9495	0.02918
0.9522	ACH-000250	Drug_378	0.9606	0.008366
0.976	ACH-000253	Drug_378	0.9499	-0.02607
0.9603	ACH-000255	Drug_378	0.9406	-0.01971
0.9295	ACH-000258	Drug_378	0.9081	-0.02135
0.9979	ACH-000260	Drug_378	0.9768	-0.02111
0.919	ACH-000261	Drug_378	0.9133	-0.005726
1	ACH-000264	Drug_378	0.9713	-0.0287
0.9545	ACH-000266	Drug_378	0.9552	0.0006528
0.9416	ACH-000267	Drug_378	0.9299	-0.01171
1	ACH-000270	Drug_378	0.957	-0.04297
1	ACH-000271	Drug_378	0.9607	-0.03927
0.9306	ACH-000273	Drug_378	0.9477	0.01705
1	ACH-000274	Drug_378	0.9417	-0.05832
0.9345	ACH-000277	Drug_378	0.9676	0.03314
0.9124	ACH-000278	Drug_378	0.9532	0.0408
0.892	ACH-000280	Drug_378	0.9556	0.06363
0.9566	ACH-000285	Drug_378	0.939	-0.01763
0.7366	ACH-000287	Drug_378	0.951	0.2144
0.9085	ACH-000288	Drug_378	0.949	0.04046
0.9872	ACH-000291	Drug_378	0.9327	-0.05448
0.9988	ACH-000292	Drug_378	0.9183	-0.08053
0.9538	ACH-000294	Drug_378	0.9588	0.00497
0.9486	ACH-000295	Drug_378	0.9314	-0.01724
0.9594	ACH-000296	Drug_378	0.9408	-0.0186
1	ACH-000297	Drug_378	0.9436	-0.05643
0.9414	ACH-000298	Drug_378	0.9222	-0.01917
0.92	ACH-000301	Drug_378	0.9278	0.007787
0.9953	ACH-000302	Drug_378	0.9594	-0.03591
0.9158	ACH-000303	Drug_378	0.9455	0.02966
0.9129	ACH-000304	Drug_378	0.9202	0.007283
0.9282	ACH-000305	Drug_378	0.942	0.01375
0.8983	ACH-000306	Drug_378	0.9363	0.03805
0.9931	ACH-000307	Drug_378	0.9702	-0.02294
0.9932	ACH-000308	Drug_378	0.9629	-0.03031
1	ACH-000310	Drug_378	0.9533	-0.04674
0.9916	ACH-000311	Drug_378	0.9692	-0.02238
0.9394	ACH-000312	Drug_378	0.9426	0.003226
0.8594	ACH-000315	Drug_378	0.9366	0.07716
0.9833	ACH-000316	Drug_378	0.9267	-0.05663
0.8701	ACH-000317	Drug_378	0.9159	0.0458
0.9553	ACH-000318	Drug_378	0.9416	-0.01365
0.9311	ACH-000320	Drug_378	0.9678	0.03669
0.94	ACH-000321	Drug_378	0.9412	0.001194
0.9254	ACH-000322	Drug_378	0.942	0.01661
0.7123	ACH-000323	Drug_378	0.9469	0.2346
0.9964	ACH-000324	Drug_378	0.9586	-0.03782
0.9275	ACH-000325	Drug_378	0.9523	0.02483
0.8664	ACH-000326	Drug_378	0.9191	0.0527
0.9406	ACH-000327	Drug_378	0.9442	0.003625
0.9729	ACH-000329	Drug_378	0.9817	0.008819
0.9833	ACH-000329	Drug_378	0.9775	-0.005843
1	ACH-000332	Drug_378	0.9644	-0.03559
0.9978	ACH-000334	Drug_378	0.9546	-0.04319
0.9718	ACH-000335	Drug_378	0.9315	-0.04031
0.9078	ACH-000336	Drug_378	0.9523	0.04452
0.9998	ACH-000338	Drug_378	0.9452	-0.05464
0.9893	ACH-000341	Drug_378	0.9606	-0.02872
0.8421	ACH-000343	Drug_378	0.9443	0.1022
0.9894	ACH-000344	Drug_378	0.9485	-0.04089
0.9813	ACH-000346	Drug_378	0.9438	-0.03753
0.9843	ACH-000347	Drug_378	0.9695	-0.01481
0.9014	ACH-000348	Drug_378	0.92	0.01859
0.9933	ACH-000349	Drug_378	0.9341	-0.05918
0.9307	ACH-000350	Drug_378	0.9576	0.02692
0.8771	ACH-000351	Drug_378	0.9535	0.07637
0.9729	ACH-000352	Drug_378	0.9718	-0.001142
0.9848	ACH-000353	Drug_378	0.9287	-0.05608
0.9878	ACH-000356	Drug_378	0.9596	-0.02821
0.9929	ACH-000357	Drug_378	0.9532	-0.03966
0.8942	ACH-000358	Drug_378	0.9409	0.04672
0.9632	ACH-000359	Drug_378	0.942	-0.02125
0.9942	ACH-000360	Drug_378	0.9509	-0.04334
1	ACH-000361	Drug_378	0.9547	-0.04526
0.9863	ACH-000363	Drug_378	0.9478	-0.0385
0.9541	ACH-000365	Drug_378	0.9676	0.01349
0.9623	ACH-000366	Drug_378	0.935	-0.02729
1	ACH-000368	Drug_378	0.9578	-0.04216
0.9784	ACH-000369	Drug_378	0.9444	-0.03397
0.9354	ACH-000370	Drug_378	0.9425	0.007078
0.9854	ACH-000371	Drug_378	0.9597	-0.02574
0.9395	ACH-000373	Drug_378	0.9452	0.005678
0.9942	ACH-000374	Drug_378	0.9577	-0.03652
0.99	ACH-000375	Drug_378	0.9392	-0.05076
0.9053	ACH-000376	Drug_378	0.9473	0.04203
0.942	ACH-000377	Drug_378	0.9294	-0.01258
0.901	ACH-000378	Drug_378	0.9288	0.02777
0.8785	ACH-000380	Drug_378	0.9691	0.09059
0.9353	ACH-000381	Drug_378	0.9422	0.00693
0.9967	ACH-000383	Drug_378	0.9492	-0.04748
1	ACH-000387	Drug_378	0.9459	-0.05409
0.9767	ACH-000388	Drug_378	0.9557	-0.02102
0.9074	ACH-000390	Drug_378	0.9581	0.05074
0.5309	ACH-000392	Drug_378	0.9339	0.403
0.9952	ACH-000393	Drug_378	0.9712	-0.02396
0.8964	ACH-000394	Drug_378	0.9364	0.04001
0.9234	ACH-000396	Drug_378	0.9644	0.04099
0.9533	ACH-000398	Drug_378	0.9236	-0.02975
0.9927	ACH-000399	Drug_378	0.9416	-0.0511
0.9588	ACH-000400	Drug_378	0.9724	0.01356
0.9692	ACH-000401	Drug_378	0.9458	-0.02341
1	ACH-000402	Drug_378	0.9384	-0.0616
0.9179	ACH-000403	Drug_378	0.932	0.01405
0.9916	ACH-000404	Drug_378	0.9721	-0.01949
0.9465	ACH-000406	Drug_378	0.9394	-0.007137
0.9988	ACH-000407	Drug_378	0.947	-0.05176
0.8766	ACH-000408	Drug_378	0.9209	0.04427
0.9833	ACH-000409	Drug_378	0.9559	-0.02745
0.9067	ACH-000410	Drug_378	0.9335	0.02677
1	ACH-000411	Drug_378	0.9597	-0.04028
0.9076	ACH-000414	Drug_378	0.9273	0.01967
0.9996	ACH-000415	Drug_378	0.9542	-0.04535
1	ACH-000416	Drug_378	0.9566	-0.0434
1	ACH-000417	Drug_378	0.9617	-0.03828
0.9792	ACH-000418	Drug_378	0.9415	-0.03774
0.896	ACH-000419	Drug_378	0.9242	0.02818
0.9891	ACH-000420	Drug_378	0.9421	-0.04702
0.9666	ACH-000423	Drug_378	0.9598	-0.006759
0.9385	ACH-000425	Drug_378	0.9892	0.05072
0.8361	ACH-000427	Drug_378	0.9711	0.135
0.8931	ACH-000430	Drug_378	0.9638	0.07072
0.9743	ACH-000433	Drug_378	0.9567	-0.01756
0.9385	ACH-000434	Drug_378	0.9364	-0.002068
0.9537	ACH-000435	Drug_378	0.9734	0.01967
0.9278	ACH-000437	Drug_378	0.9465	0.01871
0.9167	ACH-000438	Drug_378	0.9492	0.03254
0.9598	ACH-000439	Drug_378	0.9484	-0.01137
0.9368	ACH-000440	Drug_378	0.9406	0.003783
0.9494	ACH-000441	Drug_378	0.9538	0.004393
0.98	ACH-000445	Drug_378	0.941	-0.03895
0.9728	ACH-000447	Drug_378	0.8999	-0.07295
0.98	ACH-000450	Drug_378	0.9659	-0.01407
0.9398	ACH-000451	Drug_378	0.9094	-0.03043
0.9715	ACH-000452	Drug_378	0.945	-0.0265
0.9511	ACH-000453	Drug_378	0.9617	0.01056
