AUC	Sample	Drug1	PredictedAUC	AUCError
0.9991	ACH-000002	Drug_704	0.8862	-0.1129
0.8863	ACH-000004	Drug_704	0.9096	0.02327
0.9745	ACH-000005	Drug_704	0.8871	-0.08742
0.8138	ACH-000006	Drug_704	0.9069	0.09307
0.9696	ACH-000008	Drug_704	0.8859	-0.08374
0.9624	ACH-000009	Drug_704	0.9191	-0.04328
0.9557	ACH-000011	Drug_704	0.9198	-0.03592
0.9859	ACH-000012	Drug_704	0.8883	-0.09758
0.8708	ACH-000013	Drug_704	0.9033	0.03253
0.9359	ACH-000014	Drug_704	0.8912	-0.04472
0.9617	ACH-000017	Drug_704	0.764	-0.1977
0.9606	ACH-000018	Drug_704	0.8781	-0.08251
0.9695	ACH-000019	Drug_704	0.9255	-0.04402
0.9528	ACH-000022	Drug_704	0.8687	-0.08413
0.9984	ACH-000023	Drug_704	0.952	-0.04644
0.9375	ACH-000024	Drug_704	0.7744	-0.1631
0.9737	ACH-000027	Drug_704	0.9191	-0.05459
0.933	ACH-000028	Drug_704	0.9017	-0.03134
0.9939	ACH-000032	Drug_704	0.8823	-0.1116
0.9708	ACH-000035	Drug_704	0.7742	-0.1966
0.9605	ACH-000038	Drug_704	0.8992	-0.06131
0.9866	ACH-000039	Drug_704	0.8561	-0.1305
0.99	ACH-000040	Drug_704	0.94	-0.05003
0.9624	ACH-000042	Drug_704	0.9257	-0.03671
0.9787	ACH-000046	Drug_704	0.9049	-0.07384
0.9495	ACH-000048	Drug_704	0.8702	-0.07927
0.9743	ACH-000050	Drug_704	0.8009	-0.1734
0.9339	ACH-000051	Drug_704	0.9036	-0.03029
0.9621	ACH-000052	Drug_704	0.9028	-0.05935
0.9695	ACH-000054	Drug_704	0.8087	-0.1608
0.9449	ACH-000055	Drug_704	0.8752	-0.06967
0.9986	ACH-000058	Drug_704	0.8763	-0.1223
0.958	ACH-000059	Drug_704	0.8794	-0.07857
0.972	ACH-000060	Drug_704	0.8619	-0.1101
0.9191	ACH-000061	Drug_704	0.8415	-0.07758
0.9892	ACH-000062	Drug_704	0.8942	-0.09498
0.9922	ACH-000065	Drug_704	0.8634	-0.1288
0.9011	ACH-000066	Drug_704	0.9113	0.01016
0.9751	ACH-000067	Drug_704	0.8805	-0.09458
0.9511	ACH-000068	Drug_704	0.941	-0.01013
0.9611	ACH-000069	Drug_704	0.8046	-0.1565
0.9226	ACH-000070	Drug_704	0.715	-0.2076
0.9189	ACH-000073	Drug_704	0.9039	-0.01499
0.8876	ACH-000074	Drug_704	0.7204	-0.1672
0.8627	ACH-000075	Drug_704	0.9155	0.05278
0.8857	ACH-000076	Drug_704	0.5696	-0.3161
0.9752	ACH-000078	Drug_704	0.7312	-0.244
0.9968	ACH-000081	Drug_704	0.8615	-0.1353
0.9691	ACH-000082	Drug_704	0.9227	-0.04641
0.9447	ACH-000086	Drug_704	0.937	-0.007749
0.9769	ACH-000087	Drug_704	0.8372	-0.1397
0.9714	ACH-000090	Drug_704	0.9073	-0.06414
0.9885	ACH-000091	Drug_704	0.9309	-0.05764
0.9719	ACH-000092	Drug_704	0.8933	-0.07863
0.9389	ACH-000093	Drug_704	0.9209	-0.018
0.9842	ACH-000094	Drug_704	0.8531	-0.1311
0.9464	ACH-000096	Drug_704	0.8289	-0.1175
0.9944	ACH-000097	Drug_704	0.9115	-0.08292
0.9525	ACH-000098	Drug_704	0.9357	-0.01678
0.9661	ACH-000099	Drug_704	0.7962	-0.1699
0.967	ACH-000102	Drug_704	0.9305	-0.03653
0.9248	ACH-000105	Drug_704	0.7197	-0.2051
0.9787	ACH-000107	Drug_704	0.9344	-0.04433
0.9117	ACH-000110	Drug_704	0.825	-0.08672
0.999	ACH-000112	Drug_704	0.751	-0.248
