AUC	Sample	Drug1	PredictedAUC	AUCError
0.8615	ACH-000002	Drug_635	0.892	0.0305
0.794	ACH-000004	Drug_635	0.9339	0.1399
0.8767	ACH-000005	Drug_635	0.9489	0.07221
0.8004	ACH-000006	Drug_635	0.8471	0.04667
0.7615	ACH-000007	Drug_635	0.941	0.1795
0.7941	ACH-000008	Drug_635	0.9281	0.134
0.8204	ACH-000009	Drug_635	0.9379	0.1175
0.7875	ACH-000011	Drug_635	0.9114	0.1239
0.8726	ACH-000012	Drug_635	0.9497	0.07708
0.8295	ACH-000013	Drug_635	0.9505	0.121
0.8737	ACH-000014	Drug_635	0.9404	0.06665
0.8939	ACH-000018	Drug_635	0.9532	0.0593
0.803	ACH-000019	Drug_635	0.9289	0.1259
0.8136	ACH-000022	Drug_635	0.9231	0.1095
0.8968	ACH-000023	Drug_635	0.9647	0.06787
0.8098	ACH-000024	Drug_635	0.8442	0.03442
0.8576	ACH-000027	Drug_635	0.941	0.08341
0.8375	ACH-000028	Drug_635	0.948	0.1105
0.8582	ACH-000032	Drug_635	0.9139	0.05565
0.8867	ACH-000035	Drug_635	0.9463	0.05965
0.7825	ACH-000038	Drug_635	0.9433	0.1608
0.8211	ACH-000039	Drug_635	0.9353	0.1142
0.8915	ACH-000040	Drug_635	0.9569	0.06539
0.8941	ACH-000042	Drug_635	0.9647	0.07064
0.893	ACH-000046	Drug_635	0.9619	0.06885
0.7502	ACH-000050	Drug_635	0.8927	0.1425
0.7942	ACH-000051	Drug_635	0.8807	0.08652
0.8043	ACH-000052	Drug_635	0.9209	0.1166
0.8924	ACH-000054	Drug_635	0.9543	0.06189
0.7733	ACH-000055	Drug_635	0.8791	0.1058
0.7901	ACH-000058	Drug_635	0.9399	0.1498
0.8886	ACH-000062	Drug_635	0.9543	0.06568
0.7943	ACH-000065	Drug_635	0.8978	0.1035
0.8969	ACH-000066	Drug_635	0.929	0.03206
0.8784	ACH-000067	Drug_635	0.9354	0.05698
0.9005	ACH-000068	Drug_635	0.943	0.04252
0.7925	ACH-000069	Drug_635	0.9302	0.1377
0.7161	ACH-000070	Drug_635	0.8447	0.1286
0.8134	ACH-000073	Drug_635	0.9276	0.1142
