AUC	Sample	Drug1	PredictedAUC	AUCError
0.8982	ACH-000001	Drug_1448	0.9024	0.00423
0.9435	ACH-000001	Drug_1448	0.8967	-0.04684
0.5961	ACH-000002	Drug_1448	0.8532	0.2571
0.7118	ACH-000002	Drug_1448	0.8216	0.1098
0.7622	ACH-000002	Drug_1448	0.8064	0.04422
0.803	ACH-000004	Drug_1448	0.7867	-0.01634
0.8835	ACH-000004	Drug_1448	0.8158	-0.06771
0.897	ACH-000004	Drug_1448	0.8445	-0.05251
0.8308	ACH-000005	Drug_1448	0.8566	0.02585
0.734	ACH-000006	Drug_1448	0.754	0.02002
0.8038	ACH-000006	Drug_1448	0.6452	-0.1586
0.7371	ACH-000007	Drug_1448	0.818	0.08093
0.775	ACH-000007	Drug_1448	0.8288	0.05379
0.7835	ACH-000007	Drug_1448	0.8207	0.03719
0.7972	ACH-000007	Drug_1448	0.8522	0.05502
0.8242	ACH-000008	Drug_1448	0.7843	-0.03987
0.9908	ACH-000008	Drug_1448	0.77	-0.2208
0.9916	ACH-000008	Drug_1448	0.7852	-0.2064
0.9274	ACH-000009	Drug_1448	0.834	-0.09343
0.9743	ACH-000009	Drug_1448	0.8568	-0.1175
0.8885	ACH-000011	Drug_1448	0.7523	-0.1362
0.7038	ACH-000012	Drug_1448	0.8272	0.1234
0.8075	ACH-000012	Drug_1448	0.8356	0.02809
0.9072	ACH-000012	Drug_1448	0.8785	-0.02871
0.8513	ACH-000013	Drug_1448	0.8965	0.0452
0.8539	ACH-000014	Drug_1448	0.8075	-0.04645
0.8365	ACH-000017	Drug_1448	0.8666	0.03011
0.878	ACH-000018	Drug_1448	0.814	-0.06404
0.6984	ACH-000019	Drug_1448	0.8479	0.1495
0.7928	ACH-000019	Drug_1448	0.875	0.08224
0.9174	ACH-000019	Drug_1448	0.8427	-0.07467
0.9478	ACH-000019	Drug_1448	0.8466	-0.1012
0.713	ACH-000020	Drug_1448	0.8642	0.1512
0.8685	ACH-000022	Drug_1448	0.8162	-0.0523
0.8282	ACH-000023	Drug_1448	0.8185	-0.009701
0.9551	ACH-000023	Drug_1448	0.7936	-0.1615
0.9979	ACH-000023	Drug_1448	0.8097	-0.1882
0.6517	ACH-000024	Drug_1448	0.7644	0.1127
0.7091	ACH-000024	Drug_1448	0.7933	0.08425
0.8227	ACH-000024	Drug_1448	0.7475	-0.07519
0.907	ACH-000027	Drug_1448	0.7899	-0.1171
0.9622	ACH-000028	Drug_1448	0.8939	-0.06827
0.7108	ACH-000032	Drug_1448	0.8326	0.1218
0.799	ACH-000035	Drug_1448	0.8162	0.01722
0.8359	ACH-000035	Drug_1448	0.8421	0.006181
0.8503	ACH-000038	Drug_1448	0.9216	0.07126
0.9272	ACH-000038	Drug_1448	0.853	-0.07423
0.5781	ACH-000039	Drug_1448	0.7689	0.1908
0.8557	ACH-000040	Drug_1448	0.8739	0.01816
0.8884	ACH-000040	Drug_1448	0.8288	-0.05959
0.9001	ACH-000040	Drug_1448	0.813	-0.08707
0.8204	ACH-000042	Drug_1448	0.8478	0.02737
0.863	ACH-000042	Drug_1448	0.8511	-0.01189
0.8861	ACH-000042	Drug_1448	0.8244	-0.06174
0.9329	ACH-000042	Drug_1448	0.8419	-0.09098
0.8401	ACH-000046	Drug_1448	0.78	-0.06006
0.8665	ACH-000046	Drug_1448	0.8087	-0.05778
0.9418	ACH-000046	Drug_1448	0.7774	-0.1644
0.6335	ACH-000048	Drug_1448	0.7142	0.08071
0.6543	ACH-000048	Drug_1448	0.6859	0.03156
0.7306	ACH-000048	Drug_1448	0.7588	0.02819
0.8529	ACH-000050	Drug_1448	0.7811	-0.07177
0.8791	ACH-000050	Drug_1448	0.7178	-0.1613
0.8482	ACH-000051	Drug_1448	0.7756	-0.07259
0.7436	ACH-000052	Drug_1448	0.8318	0.08821
0.7917	ACH-000052	Drug_1448	0.8175	0.02582
0.8955	ACH-000052	Drug_1448	0.8238	-0.07167
0.7836	ACH-000054	Drug_1448	0.7836	4.313e-05
0.8795	ACH-000054	Drug_1448	0.7845	-0.09496
0.9964	ACH-000054	Drug_1448	0.7623	-0.2341
0.5626	ACH-000055	Drug_1448	0.8602	0.2976
0.6727	ACH-000055	Drug_1448	0.8421	0.1694
0.704	ACH-000055	Drug_1448	0.8339	0.1299
0.4624	ACH-000056	Drug_1448	0.7859	0.3235
0.4973	ACH-000056	Drug_1448	0.7712	0.2739
0.8212	ACH-000058	Drug_1448	0.8031	-0.01811
0.8579	ACH-000058	Drug_1448	0.7943	-0.06363
0.5614	ACH-000059	Drug_1448	0.7478	0.1864
0.6186	ACH-000059	Drug_1448	0.6943	0.07569
0.6259	ACH-000059	Drug_1448	0.7648	0.1389
0.8818	ACH-000060	Drug_1448	0.7967	-0.08506
0.8916	ACH-000060	Drug_1448	0.78	-0.1116
0.9261	ACH-000060	Drug_1448	0.814	-0.1121
0.5842	ACH-000061	Drug_1448	0.8333	0.2491
0.713	ACH-000061	Drug_1448	0.8493	0.1363
0.7509	ACH-000061	Drug_1448	0.7842	0.03333
0.9991	ACH-000061	Drug_1448	0.8469	-0.1522
0.8028	ACH-000062	Drug_1448	0.8353	0.03248
0.945	ACH-000062	Drug_1448	0.8253	-0.1197
0.6174	ACH-000065	Drug_1448	0.6725	0.05507
0.6753	ACH-000065	Drug_1448	0.7164	0.04105
0.8422	ACH-000065	Drug_1448	0.7041	-0.1381
0.6697	ACH-000066	Drug_1448	0.8264	0.1567
