AUC	Sample	Drug1	PredictedAUC	AUCError
0.961	ACH-000001	Drug_859	0.9294	-0.0316
0.9334	ACH-000002	Drug_859	0.8905	-0.04285
0.9611	ACH-000002	Drug_859	0.8719	-0.08919
0.9691	ACH-000002	Drug_859	0.8895	-0.07964
0.9027	ACH-000004	Drug_859	0.871	-0.0317
0.9617	ACH-000004	Drug_859	0.8809	-0.08082
0.9903	ACH-000005	Drug_859	0.8965	-0.09382
0.905	ACH-000006	Drug_859	0.8594	-0.04564
0.9648	ACH-000006	Drug_859	0.8239	-0.1409
0.9954	ACH-000006	Drug_859	0.8529	-0.1425
0.8316	ACH-000007	Drug_859	0.9164	0.08475
0.9626	ACH-000007	Drug_859	0.9035	-0.05905
0.9921	ACH-000007	Drug_859	0.9294	-0.06267
0.8489	ACH-000008	Drug_859	0.8905	0.0416
0.937	ACH-000008	Drug_859	0.9098	-0.02717
0.9945	ACH-000008	Drug_859	0.8904	-0.1041
0.9396	ACH-000009	Drug_859	0.9408	0.001218
0.9671	ACH-000009	Drug_859	0.9209	-0.04617
0.8897	ACH-000012	Drug_859	0.9247	0.03502
0.9633	ACH-000012	Drug_859	0.9101	-0.05315
0.9592	ACH-000013	Drug_859	0.9495	-0.009734
0.994	ACH-000014	Drug_859	0.8965	-0.09753
0.9834	ACH-000017	Drug_859	0.9071	-0.07628
0.9616	ACH-000018	Drug_859	0.9315	-0.03008
0.9627	ACH-000019	Drug_859	0.9147	-0.04803
0.9999	ACH-000019	Drug_859	0.9204	-0.07954
0.9747	ACH-000020	Drug_859	0.8494	-0.1253
0.9667	ACH-000022	Drug_859	0.9236	-0.04307
0.8974	ACH-000023	Drug_859	0.9438	0.04641
1	ACH-000023	Drug_859	0.9057	-0.09434
0.9707	ACH-000024	Drug_859	0.8688	-0.1019
0.9949	ACH-000024	Drug_859	0.8362	-0.1587
1	ACH-000024	Drug_859	0.8632	-0.1368
0.979	ACH-000027	Drug_859	0.9604	-0.01859
0.9872	ACH-000028	Drug_859	0.9543	-0.03294
0.8584	ACH-000032	Drug_859	0.8567	-0.001738
0.9313	ACH-000035	Drug_859	0.9279	-0.003433
0.9526	ACH-000035	Drug_859	0.9278	-0.02475
0.89	ACH-000038	Drug_859	0.898	0.008038
0.9425	ACH-000038	Drug_859	0.9038	-0.03872
0.9339	ACH-000039	Drug_859	0.8438	-0.09009
0.9752	ACH-000040	Drug_859	0.9281	-0.04706
0.9765	ACH-000040	Drug_859	0.9557	-0.02084
0.9691	ACH-000042	Drug_859	0.9117	-0.05742
1	ACH-000042	Drug_859	0.9223	-0.07769
0.9818	ACH-000046	Drug_859	0.948	-0.03378
1	ACH-000046	Drug_859	0.9364	-0.06363
0.9152	ACH-000048	Drug_859	0.8944	-0.0208
0.937	ACH-000048	Drug_859	0.9276	-0.009374
0.9798	ACH-000048	Drug_859	0.9132	-0.06656
0.9564	ACH-000050	Drug_859	0.8739	-0.08247
0.9586	ACH-000050	Drug_859	0.8778	-0.08084
0.9407	ACH-000051	Drug_859	0.9044	-0.03631
0.8837	ACH-000052	Drug_859	0.9116	0.02789
0.9799	ACH-000052	Drug_859	0.9039	-0.07601
0.966	ACH-000054	Drug_859	0.9141	-0.05191
0.9746	ACH-000054	Drug_859	0.9323	-0.04232
0.8704	ACH-000055	Drug_859	0.906	0.03563
0.9767	ACH-000055	Drug_859	0.8359	-0.1408
0.9816	ACH-000055	Drug_859	0.8577	-0.1239
0.9509	ACH-000056	Drug_859	0.8319	-0.119
0.8922	ACH-000058	Drug_859	0.9239	0.03173
0.9399	ACH-000058	Drug_859	0.904	-0.03589
0.8875	ACH-000059	Drug_859	0.8579	-0.02963
0.9022	ACH-000059	Drug_859	0.8315	-0.07073
0.9507	ACH-000059	Drug_859	0.8526	-0.09806
0.8933	ACH-000060	Drug_859	0.915	0.02175
0.9806	ACH-000060	Drug_859	0.9004	-0.0802
0.8269	ACH-000061	Drug_859	0.8742	0.0473
0.9569	ACH-000061	Drug_859	0.865	-0.09185
0.9627	ACH-000061	Drug_859	0.8848	-0.07795
0.9664	ACH-000061	Drug_859	0.8619	-0.1045
1	ACH-000062	Drug_859	0.9245	-0.07548
1	ACH-000062	Drug_859	0.91	-0.08998
0.932	ACH-000065	Drug_859	0.847	-0.085
0.9975	ACH-000065	Drug_859	0.8602	-0.1373
0.9487	ACH-000066	Drug_859	0.9234	-0.02535
0.7972	ACH-000067	Drug_859	0.9263	0.1291
0.968	ACH-000067	Drug_859	0.9243	-0.04371
0.9383	ACH-000068	Drug_859	0.9476	0.00926
0.8975	ACH-000069	Drug_859	0.8848	-0.01272
0.8655	ACH-000070	Drug_859	0.7541	-0.1114
0.9179	ACH-000070	Drug_859	0.7891	-0.1288
0.9851	ACH-000070	Drug_859	0.8193	-0.1658
0.9715	ACH-000072	Drug_859	0.9049	-0.06665
0.9872	ACH-000072	Drug_859	0.9292	-0.05795
0.876	ACH-000073	Drug_859	0.904	0.02804
0.9688	ACH-000073	Drug_859	0.887	-0.08177
0.8479	ACH-000074	Drug_859	0.8483	0.0003615
0.8799	ACH-000074	Drug_859	0.8409	-0.03905
0.9679	ACH-000074	Drug_859	0.8434	-0.1245
0.976	ACH-000075	Drug_859	0.9164	-0.05955
1	ACH-000075	Drug_859	0.9533	-0.0467
0.9499	ACH-000076	Drug_859	0.816	-0.1339
0.8132	ACH-000078	Drug_859	0.8584	0.04521
