AUC	Sample	Drug1	PredictedAUC	AUCError
0.9923	ACH-000001	Drug_1460	0.9207	-0.07163
0.7998	ACH-000002	Drug_1460	0.7223	-0.0775
0.8098	ACH-000004	Drug_1460	0.772	-0.03782
0.7374	ACH-000006	Drug_1460	0.7886	0.05121
0.8223	ACH-000007	Drug_1460	0.8931	0.0708
0.8298	ACH-000008	Drug_1460	0.8806	0.05079
0.9855	ACH-000009	Drug_1460	0.9274	-0.05813
0.9158	ACH-000012	Drug_1460	0.889	-0.02682
0.9281	ACH-000012	Drug_1460	0.9072	-0.02089
0.999	ACH-000019	Drug_1460	0.9108	-0.08822
0.9293	ACH-000023	Drug_1460	0.8533	-0.07599
0.6781	ACH-000024	Drug_1460	0.7508	0.07267
0.9655	ACH-000040	Drug_1460	0.9049	-0.06058
0.8243	ACH-000042	Drug_1460	0.8958	0.07155
0.9076	ACH-000046	Drug_1460	0.9003	-0.007266
0.7599	ACH-000048	Drug_1460	0.8247	0.06482
0.8243	ACH-000052	Drug_1460	0.8562	0.03188
0.8329	ACH-000052	Drug_1460	0.8426	0.009708
0.9149	ACH-000052	Drug_1460	0.9026	-0.01232
0.8784	ACH-000054	Drug_1460	0.8729	-0.005482
1	ACH-000055	Drug_1460	0.9132	-0.08682
0.8208	ACH-000058	Drug_1460	0.8717	0.05085
0.7041	ACH-000059	Drug_1460	0.7561	0.05204
0.8569	ACH-000060	Drug_1460	0.8853	0.0284
0.7053	ACH-000061	Drug_1460	0.8985	0.1932
0.8605	ACH-000062	Drug_1460	0.8661	0.005553
0.7287	ACH-000065	Drug_1460	0.7547	0.02605
0.8216	ACH-000067	Drug_1460	0.8408	0.01922
0.6166	ACH-000070	Drug_1460	0.5988	-0.01776
0.6169	ACH-000070	Drug_1460	0.6585	0.04163
0.648	ACH-000072	Drug_1460	0.7508	0.1028
0.896	ACH-000073	Drug_1460	0.872	-0.02401
0.591	ACH-000074	Drug_1460	0.6496	0.05855
0.9048	ACH-000075	Drug_1460	0.9272	0.02235
0.7729	ACH-000078	Drug_1460	0.8072	0.03427
