AUC	Sample	Drug1	PredictedAUC	AUCError
0.9891	ACH-000001	Drug_977	0.9538	-0.03527
0.7524	ACH-000002	Drug_977	0.9199	0.1675
0.5919	ACH-000004	Drug_977	0.8956	0.3037
0.691	ACH-000006	Drug_977	0.7755	0.08452
0.6964	ACH-000006	Drug_977	0.8261	0.1297
0.7947	ACH-000007	Drug_977	0.8355	0.04083
0.7037	ACH-000008	Drug_977	0.8609	0.1572
0.9806	ACH-000008	Drug_977	0.8017	-0.1789
0.8789	ACH-000009	Drug_977	0.8227	-0.05617
0.8482	ACH-000012	Drug_977	0.8896	0.04143
0.9595	ACH-000012	Drug_977	0.8993	-0.06017
0.8616	ACH-000019	Drug_977	0.926	0.06439
1	ACH-000019	Drug_977	0.9081	-0.09188
0.6877	ACH-000023	Drug_977	0.8406	0.1529
0.7086	ACH-000023	Drug_977	0.7761	0.06745
0.6962	ACH-000024	Drug_977	0.7267	0.03049
0.995	ACH-000040	Drug_977	0.9071	-0.08792
0.7524	ACH-000042	Drug_977	0.9123	0.1599
0.8194	ACH-000042	Drug_977	0.9013	0.08192
0.7368	ACH-000046	Drug_977	0.8943	0.1575
0.7683	ACH-000046	Drug_977	0.9215	0.1532
0.6057	ACH-000048	Drug_977	0.852	0.2463
0.6317	ACH-000048	Drug_977	0.8994	0.2677
0.8256	ACH-000052	Drug_977	0.9113	0.08572
0.8546	ACH-000052	Drug_977	0.8867	0.03214
0.6382	ACH-000054	Drug_977	0.8322	0.194
0.8044	ACH-000054	Drug_977	0.7864	-0.01803
0.9911	ACH-000055	Drug_977	0.8724	-0.1187
0.734	ACH-000058	Drug_977	0.8515	0.1175
0.7471	ACH-000058	Drug_977	0.8601	0.113
0.5951	ACH-000059	Drug_977	0.6957	0.1006
0.6843	ACH-000060	Drug_977	0.8266	0.1423
0.7043	ACH-000060	Drug_977	0.8725	0.1682
0.6578	ACH-000061	Drug_977	0.752	0.09422
0.8193	ACH-000062	Drug_977	0.9006	0.08132
0.6258	ACH-000065	Drug_977	0.7878	0.162
0.7406	ACH-000067	Drug_977	0.9217	0.1811
0.7468	ACH-000067	Drug_977	0.9036	0.1568
0.6165	ACH-000070	Drug_977	0.6951	0.07861
0.6419	ACH-000072	Drug_977	0.8436	0.2017
0.6917	ACH-000073	Drug_977	0.9278	0.2361
0.6022	ACH-000074	Drug_977	0.7806	0.1784
0.7464	ACH-000075	Drug_977	0.9405	0.1941
0.7004	ACH-000078	Drug_977	0.8192	0.1188
0.6063	ACH-000081	Drug_977	0.7358	0.1295
0.8678	ACH-000082	Drug_977	0.8949	0.02713
0.8869	ACH-000082	Drug_977	0.8442	-0.04274
0.8108	ACH-000087	Drug_977	0.8254	0.01457
0.7132	ACH-000090	Drug_977	0.8407	0.1275
0.7387	ACH-000090	Drug_977	0.8423	0.1036
0.7455	ACH-000090	Drug_977	0.7504	0.00495
0.7055	ACH-000091	Drug_977	0.9372	0.2317
0.871	ACH-000092	Drug_977	0.9323	0.06127
1	ACH-000092	Drug_977	0.9343	-0.06571
0.7206	ACH-000094	Drug_977	0.8719	0.1513
0.7709	ACH-000094	Drug_977	0.8246	0.05372
0.5666	ACH-000096	Drug_977	0.7894	0.2228
0.7588	ACH-000096	Drug_977	0.7924	0.03363
0.6111	ACH-000098	Drug_977	0.8437	0.2326
0.8045	ACH-000099	Drug_977	0.8565	0.05204
0.9432	ACH-000102	Drug_977	0.938	-0.005214
0.6377	ACH-000103	Drug_977	0.9023	0.2646
0.5944	ACH-000104	Drug_977	0.7016	0.1072
0.6533	ACH-000105	Drug_977	0.6827	0.02936
0.8239	ACH-000106	Drug_977	0.9024	0.07854
0.8053	ACH-000111	Drug_977	0.8643	0.05902
0.5538	ACH-000112	Drug_977	0.7173	0.1635
0.7796	ACH-000113	Drug_977	0.8076	0.02799
0.714	ACH-000114	Drug_977	0.8888	0.1748
