AUC	Sample	Drug1	PredictedAUC	AUCError
0.9812	ACH-000002	Drug_396	0.9411	-0.04013
0.9944	ACH-000004	Drug_396	0.9556	-0.03879
0.9319	ACH-000005	Drug_396	0.9209	-0.01102
0.9047	ACH-000006	Drug_396	0.9039	-0.0008103
0.9177	ACH-000007	Drug_396	0.958	0.0403
0.9682	ACH-000008	Drug_396	0.9564	-0.01183
0.9592	ACH-000009	Drug_396	0.9351	-0.02408
0.9709	ACH-000011	Drug_396	0.9542	-0.01671
0.9797	ACH-000012	Drug_396	0.9529	-0.02683
0.9574	ACH-000013	Drug_396	0.9581	0.0007045
0.9707	ACH-000014	Drug_396	0.9669	-0.003787
0.9677	ACH-000017	Drug_396	0.9353	-0.03239
0.954	ACH-000018	Drug_396	0.9497	-0.004333
0.9832	ACH-000019	Drug_396	0.9412	-0.04197
0.9177	ACH-000022	Drug_396	0.9393	0.02159
0.977	ACH-000023	Drug_396	0.998	0.02096
0.8963	ACH-000024	Drug_396	0.9196	0.02331
0.979	ACH-000027	Drug_396	0.9636	-0.01539
0.9751	ACH-000028	Drug_396	0.972	-0.003142
0.9021	ACH-000032	Drug_396	0.9465	0.0444
0.9613	ACH-000035	Drug_396	0.9513	-0.009954
0.9896	ACH-000038	Drug_396	0.9226	-0.06702
0.9442	ACH-000039	Drug_396	0.9218	-0.02242
1	ACH-000040	Drug_396	0.9677	-0.03234
0.9844	ACH-000042	Drug_396	0.9644	-0.01996
0.9901	ACH-000046	Drug_396	0.9622	-0.02791
0.9464	ACH-000048	Drug_396	0.9511	0.004665
0.9034	ACH-000050	Drug_396	0.9049	0.001509
0.952	ACH-000051	Drug_396	0.9537	0.001675
0.8747	ACH-000052	Drug_396	0.9535	0.07885
0.9639	ACH-000054	Drug_396	0.9525	-0.01144
0.9069	ACH-000055	Drug_396	0.9138	0.006941
0.8898	ACH-000058	Drug_396	0.951	0.06119
0.9588	ACH-000059	Drug_396	0.9551	-0.00371
0.9754	ACH-000060	Drug_396	0.9671	-0.00831
0.8962	ACH-000061	Drug_396	0.9166	0.02039
0.9461	ACH-000062	Drug_396	0.9472	0.001079
0.9777	ACH-000065	Drug_396	0.9291	-0.04862
0.9314	ACH-000066	Drug_396	0.9292	-0.002197
0.9644	ACH-000067	Drug_396	0.9494	-0.01496
0.8921	ACH-000068	Drug_396	0.9388	0.04672
0.9732	ACH-000069	Drug_396	0.9555	-0.0177
0.8488	ACH-000070	Drug_396	0.9287	0.07988
0.9744	ACH-000073	Drug_396	0.9441	-0.03028
0.9289	ACH-000074	Drug_396	0.8946	-0.03426
0.9969	ACH-000075	Drug_396	0.9752	-0.02171
0.9498	ACH-000076	Drug_396	0.9329	-0.01695
0.9741	ACH-000081	Drug_396	0.9305	-0.04359
0.9971	ACH-000082	Drug_396	0.9419	-0.05517
0.9839	ACH-000086	Drug_396	0.992	0.008137
0.923	ACH-000087	Drug_396	0.9241	0.001058
0.9887	ACH-000090	Drug_396	0.9629	-0.02582
0.9792	ACH-000091	Drug_396	0.9527	-0.02648
0.8666	ACH-000092	Drug_396	0.9477	0.08108
