AUC	Sample	Drug1	PredictedAUC	AUCError
0.9368	ACH-000002	Drug_399	0.8593	-0.07749
0.8936	ACH-000004	Drug_399	0.8648	-0.02876
0.8739	ACH-000005	Drug_399	0.881	0.007133
0.8957	ACH-000006	Drug_399	0.8442	-0.05154
0.966	ACH-000007	Drug_399	0.9165	-0.04951
0.9904	ACH-000008	Drug_399	0.9571	-0.03332
0.8987	ACH-000009	Drug_399	0.9461	0.04744
0.9485	ACH-000012	Drug_399	0.9418	-0.006674
0.9954	ACH-000013	Drug_399	0.9537	-0.04166
0.9555	ACH-000014	Drug_399	0.9567	0.001192
0.8721	ACH-000017	Drug_399	0.9011	0.02901
0.9233	ACH-000018	Drug_399	0.9703	0.04703
0.9354	ACH-000019	Drug_399	0.9476	0.01217
0.974	ACH-000022	Drug_399	0.9352	-0.03884
0.9977	ACH-000023	Drug_399	0.9735	-0.0242
0.7565	ACH-000024	Drug_399	0.8242	0.06766
0.9903	ACH-000027	Drug_399	0.9673	-0.02296
0.9461	ACH-000028	Drug_399	0.9552	0.009094
0.8323	ACH-000032	Drug_399	0.9213	0.08903
0.9254	ACH-000035	Drug_399	0.9576	0.03224
0.8958	ACH-000039	Drug_399	0.918	0.02219
0.9632	ACH-000040	Drug_399	0.9334	-0.02976
0.9775	ACH-000042	Drug_399	0.9631	-0.01436
0.9589	ACH-000046	Drug_399	0.9484	-0.01052
0.9356	ACH-000048	Drug_399	0.9407	0.005127
0.8537	ACH-000050	Drug_399	0.827	-0.02673
0.9175	ACH-000051	Drug_399	0.9545	0.037
0.9291	ACH-000052	Drug_399	0.9276	-0.001509
0.9312	ACH-000054	Drug_399	0.9615	0.03025
0.9568	ACH-000055	Drug_399	0.8835	-0.07331
0.9245	ACH-000058	Drug_399	0.941	0.01653
0.8642	ACH-000059	Drug_399	0.9074	0.0432
0.955	ACH-000060	Drug_399	0.9366	-0.01844
0.913	ACH-000061	Drug_399	0.8428	-0.07017
0.969	ACH-000062	Drug_399	0.9318	-0.03717
0.8795	ACH-000065	Drug_399	0.8985	0.01904
0.9844	ACH-000066	Drug_399	0.9357	-0.04872
0.9454	ACH-000067	Drug_399	0.9433	-0.002104
