AUC	Sample	Drug1	PredictedAUC	AUCError
0.9874	ACH-000002	Drug_422	0.9693	-0.01814
1	ACH-000004	Drug_422	0.9794	-0.02063
0.9961	ACH-000005	Drug_422	0.9708	-0.0253
0.9213	ACH-000006	Drug_422	0.9454	0.02405
0.9766	ACH-000007	Drug_422	0.9667	-0.00992
0.9945	ACH-000008	Drug_422	0.9681	-0.02639
0.9797	ACH-000009	Drug_422	0.9593	-0.0204
0.9952	ACH-000011	Drug_422	0.9684	-0.02683
0.9393	ACH-000012	Drug_422	0.9759	0.03661
0.9908	ACH-000013	Drug_422	0.9699	-0.02087
1	ACH-000014	Drug_422	0.9976	-0.002439
0.9582	ACH-000018	Drug_422	0.9791	0.02087
0.9992	ACH-000019	Drug_422	0.9913	-0.007854
0.9764	ACH-000022	Drug_422	0.9402	-0.03616
0.9939	ACH-000023	Drug_422	1.002	0.00855
0.9491	ACH-000024	Drug_422	0.9712	0.02205
0.9905	ACH-000027	Drug_422	0.9758	-0.01471
0.9407	ACH-000028	Drug_422	0.994	0.0533
0.9639	ACH-000032	Drug_422	0.9735	0.009584
0.9708	ACH-000035	Drug_422	0.9481	-0.02272
0.9995	ACH-000038	Drug_422	0.9882	-0.01129
0.9982	ACH-000039	Drug_422	0.9938	-0.004434
0.9969	ACH-000040	Drug_422	0.9686	-0.02826
0.9961	ACH-000042	Drug_422	0.9875	-0.00856
1	ACH-000046	Drug_422	0.9953	-0.004733
0.9939	ACH-000048	Drug_422	0.9898	-0.00407
0.9983	ACH-000050	Drug_422	0.9627	-0.03565
1	ACH-000051	Drug_422	0.972	-0.02803
0.9862	ACH-000052	Drug_422	1.001	0.01435
1	ACH-000054	Drug_422	0.9763	-0.0237
0.8708	ACH-000055	Drug_422	0.9737	0.1029
0.9941	ACH-000058	Drug_422	0.9572	-0.03695
0.9949	ACH-000059	Drug_422	0.9724	-0.02247
0.9936	ACH-000062	Drug_422	0.9866	-0.006973
0.9725	ACH-000066	Drug_422	0.9619	-0.0106
0.9895	ACH-000067	Drug_422	0.9938	0.004329
1	ACH-000068	Drug_422	0.9626	-0.03736
0.9373	ACH-000069	Drug_422	0.9667	0.02945
0.931	ACH-000073	Drug_422	0.9687	0.03766
0.9867	ACH-000074	Drug_422	0.9798	-0.006876
0.9894	ACH-000075	Drug_422	0.988	-0.001356
0.9761	ACH-000076	Drug_422	0.9704	-0.0057
0.8806	ACH-000077	Drug_422	0.9682	0.08756
0.9806	ACH-000078	Drug_422	0.9653	-0.01526
0.9509	ACH-000081	Drug_422	0.9752	0.02428
0.9993	ACH-000086	Drug_422	0.9509	-0.04843
0.9976	ACH-000090	Drug_422	0.9792	-0.01844
0.9961	ACH-000091	Drug_422	0.9881	-0.00803
0.9982	ACH-000092	Drug_422	0.9652	-0.03305
0.977	ACH-000093	Drug_422	0.9722	-0.004808
0.9428	ACH-000094	Drug_422	0.9697	0.02692
0.9857	ACH-000096	Drug_422	0.973	-0.01274
0.9715	ACH-000097	Drug_422	0.9766	0.00513
0.9696	ACH-000098	Drug_422	1.001	0.03164
0.9982	ACH-000102	Drug_422	0.9686	-0.02965
0.9845	ACH-000106	Drug_422	0.9783	-0.006166
0.9865	ACH-000110	Drug_422	0.937	-0.04951
0.969	ACH-000112	Drug_422	0.9838	0.01478
0.9404	ACH-000113	Drug_422	0.9689	0.02852
0.9893	ACH-000114	Drug_422	0.9823	-0.007021
0.9493	ACH-000115	Drug_422	0.974	0.02467
0.9367	ACH-000116	Drug_422	0.9696	0.03295
0.9568	ACH-000116	Drug_422	0.978	0.02117
0.9728	ACH-000117	Drug_422	0.9784	0.005551
0.9593	ACH-000118	Drug_422	0.9943	0.03503
0.9935	ACH-000121	Drug_422	0.9737	-0.01982
0.9985	ACH-000122	Drug_422	0.9811	-0.01742
0.9329	ACH-000124	Drug_422	0.9853	0.05244
0.9944	ACH-000129	Drug_422	0.97	-0.02441
0.9569	ACH-000132	Drug_422	0.9814	0.02454
0.9812	ACH-000133	Drug_422	0.9794	-0.001777
0.952	ACH-000136	Drug_422	0.9805	0.02854
0.9957	ACH-000137	Drug_422	0.991	-0.004652
0.9983	ACH-000138	Drug_422	0.9894	-0.008892
0.9972	ACH-000139	Drug_422	0.9796	-0.01756
1	ACH-000140	Drug_422	0.9455	-0.05447
0.9958	ACH-000141	Drug_422	0.9629	-0.03287
