AUC	Sample	Drug1	PredictedAUC	AUCError
0.9674	ACH-000001	Drug_1022	0.9354	-0.032
0.781	ACH-000002	Drug_1022	0.8811	0.1001
0.7451	ACH-000004	Drug_1022	0.7938	0.04866
0.7174	ACH-000006	Drug_1022	0.8247	0.1073
0.6312	ACH-000007	Drug_1022	0.901	0.2698
0.9671	ACH-000008	Drug_1022	0.9434	-0.02371
0.9518	ACH-000012	Drug_1022	0.9308	-0.02102
0.9056	ACH-000019	Drug_1022	0.9449	0.0393
0.9594	ACH-000023	Drug_1022	0.9536	-0.005836
0.8848	ACH-000024	Drug_1022	0.902	0.01721
0.908	ACH-000038	Drug_1022	0.8882	-0.01977
0.9993	ACH-000040	Drug_1022	0.9381	-0.06122
0.9013	ACH-000042	Drug_1022	0.9621	0.06085
0.8515	ACH-000046	Drug_1022	0.9491	0.09759
0.9195	ACH-000048	Drug_1022	0.8884	-0.03111
1	ACH-000052	Drug_1022	0.9133	-0.08667
1	ACH-000054	Drug_1022	0.9471	-0.05286
0.9996	ACH-000055	Drug_1022	0.8927	-0.1069
0.5235	ACH-000056	Drug_1022	0.6327	0.1092
0.9926	ACH-000058	Drug_1022	0.9098	-0.08281
0.7873	ACH-000059	Drug_1022	0.6241	-0.1632
0.9028	ACH-000060	Drug_1022	0.9553	0.05251
0.7923	ACH-000061	Drug_1022	0.8698	0.07755
0.8853	ACH-000061	Drug_1022	0.9177	0.03239
0.924	ACH-000062	Drug_1022	0.94	0.01604
0.9951	ACH-000065	Drug_1022	0.7715	-0.2236
0.9996	ACH-000067	Drug_1022	0.9363	-0.0633
0.6547	ACH-000070	Drug_1022	0.576	-0.0787
0.7176	ACH-000072	Drug_1022	0.7893	0.07167
0.8399	ACH-000073	Drug_1022	0.8592	0.01931
0.496	ACH-000074	Drug_1022	0.7516	0.2556
0.993	ACH-000075	Drug_1022	0.9345	-0.05854
0.8073	ACH-000078	Drug_1022	0.7365	-0.0708
0.9943	ACH-000081	Drug_1022	0.915	-0.0793
0.9619	ACH-000082	Drug_1022	0.9334	-0.02851
0.6964	ACH-000087	Drug_1022	0.8749	0.1785
0.951	ACH-000090	Drug_1022	0.9511	0.0001476
0.8295	ACH-000091	Drug_1022	0.9542	0.1247
0.946	ACH-000092	Drug_1022	0.9395	-0.006498
0.9547	ACH-000094	Drug_1022	0.9521	-0.002642
0.9588	ACH-000096	Drug_1022	0.9182	-0.04063
0.9971	ACH-000098	Drug_1022	0.9347	-0.06241
0.8099	ACH-000099	Drug_1022	0.8514	0.0415
0.9752	ACH-000102	Drug_1022	0.9537	-0.02145
0.794	ACH-000103	Drug_1022	0.946	0.152
