AUC	Sample	Drug1	PredictedAUC	AUCError
0.701	ACH-000002	Drug_82	0.7068	0.005792
0.6601	ACH-000004	Drug_82	0.6466	-0.01354
0.7216	ACH-000005	Drug_82	0.7264	0.004831
0.751	ACH-000006	Drug_82	0.7036	-0.04737
0.7359	ACH-000007	Drug_82	0.7359	-9.79e-06
0.9094	ACH-000008	Drug_82	0.8705	-0.03889
0.7458	ACH-000009	Drug_82	0.8363	0.09052
0.7984	ACH-000011	Drug_82	0.7614	-0.03698
0.7739	ACH-000012	Drug_82	0.7826	0.008651
0.738	ACH-000013	Drug_82	0.7644	0.02644
0.8194	ACH-000014	Drug_82	0.8117	-0.007722
0.732	ACH-000017	Drug_82	0.7389	0.006873
0.828	ACH-000018	Drug_82	0.842	0.01398
0.8082	ACH-000019	Drug_82	0.8599	0.05173
0.7404	ACH-000022	Drug_82	0.8119	0.07145
0.8725	ACH-000023	Drug_82	0.8452	-0.02731
0.6905	ACH-000024	Drug_82	0.6651	-0.02542
0.8925	ACH-000027	Drug_82	0.8523	-0.0402
0.9892	ACH-000028	Drug_82	0.9174	-0.07182
0.8382	ACH-000032	Drug_82	0.8244	-0.01384
0.8377	ACH-000035	Drug_82	0.8525	0.01485
0.7317	ACH-000038	Drug_82	0.7083	-0.02343
0.676	ACH-000039	Drug_82	0.6996	0.02359
0.8062	ACH-000040	Drug_82	0.8176	0.01136
0.9724	ACH-000042	Drug_82	0.8749	-0.0975
0.8757	ACH-000046	Drug_82	0.8998	0.02405
0.759	ACH-000048	Drug_82	0.7538	-0.005184
0.73	ACH-000050	Drug_82	0.7073	-0.0227
0.7475	ACH-000051	Drug_82	0.7374	-0.01009
0.6866	ACH-000052	Drug_82	0.7211	0.03448
0.7301	ACH-000054	Drug_82	0.7647	0.03458
0.8223	ACH-000055	Drug_82	0.798	-0.02428
0.6583	ACH-000056	Drug_82	0.8558	0.1975
0.8179	ACH-000058	Drug_82	0.8284	0.01049
0.7129	ACH-000059	Drug_82	0.7427	0.02976
0.8678	ACH-000060	Drug_82	0.8714	0.003623
0.7351	ACH-000061	Drug_82	0.6932	-0.04193
