AUC	Sample	Drug1	PredictedAUC	AUCError
0.8008	ACH-000001	Drug_538	0.8948	0.09401
0.6845	ACH-000002	Drug_538	0.7687	0.08417
0.7233	ACH-000002	Drug_538	0.5581	-0.1652
0.5858	ACH-000004	Drug_538	0.7646	0.1788
0.7891	ACH-000004	Drug_538	0.7967	0.007604
0.8861	ACH-000004	Drug_538	0.773	-0.1131
0.8441	ACH-000005	Drug_538	0.8018	-0.04227
0.7442	ACH-000006	Drug_538	0.5963	-0.1479
0.79	ACH-000006	Drug_538	0.6972	-0.09281
0.8089	ACH-000006	Drug_538	0.5633	-0.2456
0.8445	ACH-000007	Drug_538	0.7217	-0.1228
0.9009	ACH-000007	Drug_538	0.7591	-0.1418
0.9039	ACH-000007	Drug_538	0.7282	-0.1757
0.6165	ACH-000008	Drug_538	0.7734	0.1569
0.7319	ACH-000008	Drug_538	0.8136	0.08172
0.8985	ACH-000008	Drug_538	0.8014	-0.09707
0.871	ACH-000009	Drug_538	0.8125	-0.05846
0.8769	ACH-000009	Drug_538	0.7682	-0.1087
0.8962	ACH-000009	Drug_538	0.7613	-0.1349
0.8794	ACH-000011	Drug_538	0.6679	-0.2115
0.8938	ACH-000011	Drug_538	0.6832	-0.2106
0.7877	ACH-000012	Drug_538	0.7394	-0.04829
0.8282	ACH-000012	Drug_538	0.793	-0.03523
0.9605	ACH-000012	Drug_538	0.7269	-0.2336
0.9031	ACH-000013	Drug_538	0.6936	-0.2095
0.9253	ACH-000013	Drug_538	0.7478	-0.1775
0.8494	ACH-000014	Drug_538	0.6957	-0.1537
0.7335	ACH-000017	Drug_538	0.7235	-0.009989
0.8254	ACH-000018	Drug_538	0.7504	-0.07499
0.5384	ACH-000019	Drug_538	0.8726	0.3342
0.8438	ACH-000019	Drug_538	0.8432	-0.0005674
0.9553	ACH-000019	Drug_538	0.8587	-0.09665
0.9016	ACH-000022	Drug_538	0.7347	-0.1669
0.781	ACH-000023	Drug_538	0.7677	-0.01333
0.9155	ACH-000023	Drug_538	0.7687	-0.1468
0.7277	ACH-000024	Drug_538	0.6222	-0.1055
0.8477	ACH-000024	Drug_538	0.6648	-0.1829
0.8855	ACH-000027	Drug_538	0.8014	-0.08409
0.9246	ACH-000028	Drug_538	0.9115	-0.01313
0.9895	ACH-000028	Drug_538	0.885	-0.1045
0.7606	ACH-000032	Drug_538	0.832	0.07138
0.857	ACH-000032	Drug_538	0.7648	-0.09218
0.8567	ACH-000035	Drug_538	0.7353	-0.1214
0.9135	ACH-000035	Drug_538	0.7384	-0.1751
0.7718	ACH-000038	Drug_538	0.7817	0.009874
0.7872	ACH-000038	Drug_538	0.726	-0.06119
0.8822	ACH-000038	Drug_538	0.7073	-0.1749
0.8138	ACH-000039	Drug_538	0.6993	-0.1145
0.8041	ACH-000040	Drug_538	0.8499	0.04578
0.8541	ACH-000040	Drug_538	0.8206	-0.03349
0.8455	ACH-000042	Drug_538	0.8002	-0.04527
0.9318	ACH-000042	Drug_538	0.7983	-0.1335
0.6286	ACH-000046	Drug_538	0.794	0.1654
0.9072	ACH-000046	Drug_538	0.7293	-0.1779
0.5787	ACH-000048	Drug_538	0.6487	0.06995
0.8519	ACH-000048	Drug_538	0.6368	-0.2151
0.6969	ACH-000050	Drug_538	0.6787	-0.01821
0.8246	ACH-000050	Drug_538	0.6154	-0.2092
0.7927	ACH-000051	Drug_538	0.6074	-0.1853
0.6677	ACH-000052	Drug_538	0.7036	0.03592
0.8183	ACH-000052	Drug_538	0.6601	-0.1582
0.7765	ACH-000054	Drug_538	0.7206	-0.05593
0.841	ACH-000054	Drug_538	0.8144	-0.02661
0.7261	ACH-000055	Drug_538	0.8874	0.1613
0.8331	ACH-000055	Drug_538	0.8596	0.02646
0.5546	ACH-000056	Drug_538	0.6769	0.1223
0.704	ACH-000056	Drug_538	0.485	-0.219
0.7981	ACH-000056	Drug_538	0.558	-0.2401
0.714	ACH-000058	Drug_538	0.7411	0.0271
0.9087	ACH-000058	Drug_538	0.7098	-0.1989
0.975	ACH-000058	Drug_538	0.7318	-0.2432
0.644	ACH-000059	Drug_538	0.6116	-0.0324
0.7411	ACH-000059	Drug_538	0.6813	-0.05983
0.7451	ACH-000060	Drug_538	0.7345	-0.0106
0.8146	ACH-000060	Drug_538	0.7446	-0.07
0.5229	ACH-000061	Drug_538	0.6823	0.1594
0.6591	ACH-000061	Drug_538	0.704	0.04488
0.8818	ACH-000062	Drug_538	0.7846	-0.09718
0.9133	ACH-000062	Drug_538	0.7375	-0.1758
0.7609	ACH-000065	Drug_538	0.6768	-0.0841
0.7737	ACH-000065	Drug_538	0.7273	-0.04639
0.8954	ACH-000066	Drug_538	0.6913	-0.2041
0.7631	ACH-000067	Drug_538	0.6836	-0.07947
0.782	ACH-000067	Drug_538	0.6753	-0.1067
0.8892	ACH-000068	Drug_538	0.9311	0.04188
0.8909	ACH-000068	Drug_538	0.9226	0.03169
0.8075	ACH-000069	Drug_538	0.6613	-0.1462
0.5801	ACH-000070	Drug_538	0.7122	0.1321
0.6463	ACH-000070	Drug_538	0.6575	0.01121
0.7108	ACH-000072	Drug_538	0.6831	-0.02769
0.6567	ACH-000073	Drug_538	0.6542	-0.002532
0.8436	ACH-000073	Drug_538	0.6094	-0.2342
0.5192	ACH-000074	Drug_538	0.648	0.1288
0.7076	ACH-000074	Drug_538	0.6035	-0.1041
0.9324	ACH-000075	Drug_538	0.8497	-0.08266
0.9576	ACH-000075	Drug_538	0.8626	-0.09502
0.974	ACH-000075	Drug_538	0.8461	-0.1279
0.6481	ACH-000076	Drug_538	0.5431	-0.105
0.7345	ACH-000077	Drug_538	0.6895	-0.04505
0.5228	ACH-000078	Drug_538	0.6971	0.1743
0.6076	ACH-000078	Drug_538	0.7927	0.1851
0.6677	ACH-000078	Drug_538	0.6742	0.006529
0.8269	ACH-000078	Drug_538	0.7668	-0.06006
0.5803	ACH-000081	Drug_538	0.6627	0.08241
0.5913	ACH-000081	Drug_538	0.735	0.1437
0.8223	ACH-000081	Drug_538	0.7313	-0.09102
0.7974	ACH-000082	Drug_538	0.7763	-0.0211
0.8363	ACH-000082	Drug_538	0.7266	-0.1097
0.9094	ACH-000086	Drug_538	0.8269	-0.08249
0.972	ACH-000086	Drug_538	0.8453	-0.1267
0.5844	ACH-000087	Drug_538	0.6221	0.03769
0.8258	ACH-000090	Drug_538	0.8036	-0.02222
0.9187	ACH-000090	Drug_538	0.8633	-0.05536
0.8985	ACH-000091	Drug_538	0.8686	-0.02988
0.7807	ACH-000092	Drug_538	0.7792	-0.001511
0.8861	ACH-000092	Drug_538	0.7463	-0.1398
0.9143	ACH-000092	Drug_538	0.822	-0.09228
0.8196	ACH-000093	Drug_538	0.7715	-0.04809
0.9494	ACH-000093	Drug_538	0.7773	-0.1721
0.7437	ACH-000094	Drug_538	0.7777	0.03398
0.8955	ACH-000094	Drug_538	0.7293	-0.1662
0.9345	ACH-000094	Drug_538	0.7279	-0.2066
0.6381	ACH-000096	Drug_538	0.6647	0.02662
0.8583	ACH-000096	Drug_538	0.6667	-0.1916
0.8111	ACH-000097	Drug_538	0.8845	0.07338
0.9298	ACH-000097	Drug_538	0.8289	-0.1009
0.7563	ACH-000098	Drug_538	0.7316	-0.02471
0.9001	ACH-000098	Drug_538	0.71	-0.1901
0.9447	ACH-000098	Drug_538	0.6973	-0.2474
0.8128	ACH-000099	Drug_538	0.8125	-0.0003418
0.8299	ACH-000099	Drug_538	0.7576	-0.07228
