AUC	Sample	Drug1	PredictedAUC	AUCError
0.89	ACH-000001	Drug_1335	0.9332	0.04321
0.897	ACH-000001	Drug_1335	0.9113	0.01427
0.9453	ACH-000001	Drug_1335	0.911	-0.0343
0.7915	ACH-000002	Drug_1335	0.8732	0.08165
0.8694	ACH-000002	Drug_1335	0.8859	0.0165
0.9699	ACH-000002	Drug_1335	0.8682	-0.1017
0.9752	ACH-000002	Drug_1335	0.898	-0.07724
0.9945	ACH-000002	Drug_1335	0.8611	-0.1334
1	ACH-000002	Drug_1335	0.8659	-0.1341
0.9271	ACH-000004	Drug_1335	0.8932	-0.03386
0.9661	ACH-000004	Drug_1335	0.8665	-0.09957
0.9743	ACH-000004	Drug_1335	0.8885	-0.08577
0.964	ACH-000005	Drug_1335	0.905	-0.05903
0.8472	ACH-000006	Drug_1335	0.8266	-0.02057
0.8978	ACH-000006	Drug_1335	0.8381	-0.05974
0.9065	ACH-000006	Drug_1335	0.7827	-0.1238
0.9333	ACH-000006	Drug_1335	0.8659	-0.06744
0.9738	ACH-000006	Drug_1335	0.7922	-0.1816
0.925	ACH-000007	Drug_1335	0.8894	-0.03564
0.9404	ACH-000007	Drug_1335	0.9075	-0.03295
0.9666	ACH-000007	Drug_1335	0.9031	-0.0635
0.981	ACH-000007	Drug_1335	0.9298	-0.0512
0.9953	ACH-000007	Drug_1335	0.8909	-0.1044
0.8601	ACH-000008	Drug_1335	0.9138	0.05374
0.8838	ACH-000008	Drug_1335	0.9462	0.06236
0.9246	ACH-000008	Drug_1335	0.9148	-0.009773
0.9447	ACH-000008	Drug_1335	0.9333	-0.01141
0.9978	ACH-000008	Drug_1335	0.9211	-0.07673
0.9043	ACH-000009	Drug_1335	0.8749	-0.02942
0.9533	ACH-000009	Drug_1335	0.8975	-0.05579
0.9675	ACH-000009	Drug_1335	0.8891	-0.07844
0.9746	ACH-000009	Drug_1335	0.8842	-0.09038
1	ACH-000009	Drug_1335	0.8821	-0.1179
0.9163	ACH-000011	Drug_1335	0.887	-0.02927
0.4301	ACH-000012	Drug_1335	0.8737	0.4436
0.8151	ACH-000012	Drug_1335	0.8918	0.07673
0.8499	ACH-000012	Drug_1335	0.8907	0.04076
0.8999	ACH-000012	Drug_1335	0.8695	-0.0304
0.903	ACH-000012	Drug_1335	0.8957	-0.007308
0.9804	ACH-000013	Drug_1335	0.9417	-0.03873
0.9542	ACH-000014	Drug_1335	0.9109	-0.04333
0.9422	ACH-000017	Drug_1335	0.8783	-0.06394
0.9502	ACH-000018	Drug_1335	0.9205	-0.02972
0.917	ACH-000019	Drug_1335	0.9132	-0.003844
0.9303	ACH-000019	Drug_1335	0.9147	-0.01563
0.9513	ACH-000019	Drug_1335	0.907	-0.04428
0.9526	ACH-000019	Drug_1335	0.9068	-0.04577
0.9937	ACH-000019	Drug_1335	0.9026	-0.09109
0.8173	ACH-000020	Drug_1335	0.8415	0.02416
0.9678	ACH-000020	Drug_1335	0.8542	-0.1136
0.9778	ACH-000020	Drug_1335	0.8432	-0.1346
0.9818	ACH-000022	Drug_1335	0.8925	-0.08931
0.8598	ACH-000023	Drug_1335	0.9387	0.07894
0.9218	ACH-000023	Drug_1335	0.9267	0.004869
0.9282	ACH-000023	Drug_1335	0.91	-0.01817
1	ACH-000023	Drug_1335	0.9285	-0.07155
0.9284	ACH-000024	Drug_1335	0.8415	-0.0869
0.9661	ACH-000024	Drug_1335	0.7966	-0.1695
0.9973	ACH-000024	Drug_1335	0.8059	-0.1914
0.9999	ACH-000024	Drug_1335	0.8264	-0.1735
1	ACH-000024	Drug_1335	0.7671	-0.2329
0.9469	ACH-000027	Drug_1335	0.9474	0.0005221
0.9986	ACH-000028	Drug_1335	0.9545	-0.04408
0.8174	ACH-000032	Drug_1335	0.8718	0.05443
0.8625	ACH-000035	Drug_1335	0.9122	0.04968
0.9112	ACH-000035	Drug_1335	0.8936	-0.01756
0.9905	ACH-000035	Drug_1335	0.8971	-0.09338
0.9334	ACH-000038	Drug_1335	0.9307	-0.002698
0.9446	ACH-000038	Drug_1335	0.9029	-0.04174
0.9451	ACH-000038	Drug_1335	0.8991	-0.04604
0.9719	ACH-000038	Drug_1335	0.9064	-0.06546
0.9782	ACH-000038	Drug_1335	0.8891	-0.08908
0.8005	ACH-000039	Drug_1335	0.8699	0.06935
0.8357	ACH-000040	Drug_1335	0.9351	0.09938
0.8515	ACH-000040	Drug_1335	0.9133	0.06179
0.8813	ACH-000040	Drug_1335	0.931	0.04969
0.9541	ACH-000040	Drug_1335	0.934	-0.02014
0.9683	ACH-000040	Drug_1335	0.9314	-0.03691
0.8664	ACH-000042	Drug_1335	0.9204	0.05404
0.9383	ACH-000042	Drug_1335	0.9541	0.01576
0.9594	ACH-000042	Drug_1335	0.9489	-0.01051
0.9832	ACH-000042	Drug_1335	0.935	-0.04817
0.8613	ACH-000046	Drug_1335	0.9177	0.05642
0.8795	ACH-000046	Drug_1335	0.9177	0.03821
0.9204	ACH-000046	Drug_1335	0.944	0.02359
0.9902	ACH-000046	Drug_1335	0.9312	-0.05896
0.7784	ACH-000048	Drug_1335	0.9027	0.1243
0.8768	ACH-000048	Drug_1335	0.8905	0.01372
0.8808	ACH-000048	Drug_1335	0.8998	0.01904
0.9257	ACH-000048	Drug_1335	0.8781	-0.04759
0.9542	ACH-000048	Drug_1335	0.9021	-0.05212
0.9406	ACH-000050	Drug_1335	0.8174	-0.1232
0.9664	ACH-000050	Drug_1335	0.8149	-0.1515
0.9935	ACH-000050	Drug_1335	0.8048	-0.1887
1	ACH-000050	Drug_1335	0.8445	-0.1555
0.8699	ACH-000051	Drug_1335	0.8509	-0.01898
0.7609	ACH-000052	Drug_1335	0.8975	0.1366
0.7858	ACH-000052	Drug_1335	0.8544	0.06859
0.8191	ACH-000052	Drug_1335	0.8912	0.07213
0.8387	ACH-000052	Drug_1335	0.906	0.06732
0.8356	ACH-000054	Drug_1335	0.8921	0.05652
0.8517	ACH-000054	Drug_1335	0.9092	0.0575
0.8917	ACH-000054	Drug_1335	0.9064	0.01466
0.9251	ACH-000054	Drug_1335	0.9073	-0.01782
0.827	ACH-000055	Drug_1335	0.9069	0.07991
0.8524	ACH-000055	Drug_1335	0.8927	0.04032
0.8677	ACH-000055	Drug_1335	0.8863	0.0186
0.8682	ACH-000055	Drug_1335	0.9351	0.0669
0.9174	ACH-000055	Drug_1335	0.9013	-0.01613
0.653	ACH-000056	Drug_1335	0.8107	0.1577
0.8574	ACH-000056	Drug_1335	0.8142	-0.04321
0.8162	ACH-000058	Drug_1335	0.9028	0.08655
0.9348	ACH-000058	Drug_1335	0.8997	-0.03508
0.9348	ACH-000058	Drug_1335	0.9143	-0.02052
0.6741	ACH-000059	Drug_1335	0.8259	0.1518
0.7141	ACH-000059	Drug_1335	0.8427	0.1286
0.7447	ACH-000059	Drug_1335	0.8568	0.1121
0.8981	ACH-000060	Drug_1335	0.914	0.01593
0.9246	ACH-000060	Drug_1335	0.8906	-0.03398
0.9508	ACH-000060	Drug_1335	0.9065	-0.04431
0.9887	ACH-000060	Drug_1335	0.8978	-0.09092
0.8029	ACH-000061	Drug_1335	0.8485	0.04564
0.8933	ACH-000061	Drug_1335	0.8597	-0.03356
0.928	ACH-000061	Drug_1335	0.7569	-0.1711
0.9914	ACH-000061	Drug_1335	0.8791	-0.1123
0.997	ACH-000061	Drug_1335	0.8651	-0.1319
0.7926	ACH-000062	Drug_1335	0.9155	0.1229
0.8068	ACH-000062	Drug_1335	0.9216	0.1148
0.9054	ACH-000062	Drug_1335	0.9279	0.02254
0.9337	ACH-000062	Drug_1335	0.9092	-0.02448
0.8609	ACH-000065	Drug_1335	0.875	0.01412
0.8752	ACH-000065	Drug_1335	0.8721	-0.003078
0.9388	ACH-000065	Drug_1335	0.8896	-0.04924
0.9455	ACH-000065	Drug_1335	0.8747	-0.07078
0.9682	ACH-000065	Drug_1335	0.8692	-0.09901
0.9486	ACH-000066	Drug_1335	0.8562	-0.09237
0.9428	ACH-000067	Drug_1335	0.9099	-0.03292
0.9757	ACH-000067	Drug_1335	0.8907	-0.08501
0.9974	ACH-000067	Drug_1335	0.9037	-0.09373
0.9834	ACH-000068	Drug_1335	0.9605	-0.02292
0.8155	ACH-000069	Drug_1335	0.8194	0.003876
0.6682	ACH-000070	Drug_1335	0.7999	0.1317
0.6984	ACH-000070	Drug_1335	0.8304	0.132
0.7002	ACH-000070	Drug_1335	0.8218	0.1216
0.7257	ACH-000070	Drug_1335	0.7859	0.0602
0.738	ACH-000070	Drug_1335	0.8184	0.08037
0.7382	ACH-000070	Drug_1335	0.8463	0.1081
0.7588	ACH-000070	Drug_1335	0.7997	0.04093
0.9181	ACH-000072	Drug_1335	0.9011	-0.01696
0.9379	ACH-000072	Drug_1335	0.8806	-0.05729
0.9545	ACH-000072	Drug_1335	0.8956	-0.05885
0.9637	ACH-000072	Drug_1335	0.8895	-0.07416
0.7968	ACH-000073	Drug_1335	0.8632	0.06636
0.8493	ACH-000073	Drug_1335	0.9216	0.07234
0.8615	ACH-000073	Drug_1335	0.8685	0.006963
0.9983	ACH-000073	Drug_1335	0.9179	-0.0804
0.8479	ACH-000074	Drug_1335	0.8279	-0.02
0.872	ACH-000074	Drug_1335	0.8305	-0.04149
0.8742	ACH-000074	Drug_1335	0.8364	-0.03778
0.8893	ACH-000074	Drug_1335	0.8479	-0.04143
0.9089	ACH-000074	Drug_1335	0.8208	-0.0881
0.9057	ACH-000075	Drug_1335	0.9503	0.04461
0.9146	ACH-000075	Drug_1335	0.9037	-0.0109
0.9286	ACH-000075	Drug_1335	0.9506	0.02197
0.937	ACH-000075	Drug_1335	0.9435	0.006495
0.9988	ACH-000075	Drug_1335	0.9328	-0.06596
0.9054	ACH-000076	Drug_1335	0.8031	-0.1023
0.8277	ACH-000078	Drug_1335	0.9013	0.07361
0.8668	ACH-000078	Drug_1335	0.8409	-0.02589
0.8113	ACH-000081	Drug_1335	0.8703	0.05904
0.9186	ACH-000081	Drug_1335	0.8234	-0.0952
0.957	ACH-000081	Drug_1335	0.7864	-0.1706
0.9999	ACH-000081	Drug_1335	0.8509	-0.149
0.8033	ACH-000082	Drug_1335	0.9279	0.1246
0.8576	ACH-000082	Drug_1335	0.9301	0.07247
0.8959	ACH-000082	Drug_1335	0.9158	0.01985
0.9518	ACH-000082	Drug_1335	0.9316	-0.02021
0.9999	ACH-000082	Drug_1335	0.9183	-0.08157
0.9614	ACH-000086	Drug_1335	0.9385	-0.02291
0.7034	ACH-000087	Drug_1335	0.8946	0.1912
0.7567	ACH-000087	Drug_1335	0.8563	0.09956
0.7593	ACH-000087	Drug_1335	0.8689	0.1096
0.8177	ACH-000087	Drug_1335	0.8728	0.05512
0.9563	ACH-000087	Drug_1335	0.8894	-0.06691
0.93	ACH-000090	Drug_1335	0.9049	-0.02507
0.9339	ACH-000090	Drug_1335	0.9203	-0.01361
0.9484	ACH-000090	Drug_1335	0.9254	-0.02298
0.9611	ACH-000090	Drug_1335	0.9203	-0.04077
0.994	ACH-000090	Drug_1335	0.9372	-0.05677
0.9353	ACH-000091	Drug_1335	0.9451	0.009781
0.9531	ACH-000091	Drug_1335	0.934	-0.01908
0.9789	ACH-000091	Drug_1335	0.9441	-0.03484
0.9834	ACH-000091	Drug_1335	0.9241	-0.05934
0.874	ACH-000092	Drug_1335	0.8892	0.01524
0.8815	ACH-000092	Drug_1335	0.9188	0.03729
0.8815	ACH-000092	Drug_1335	0.9404	0.05894
0.889	ACH-000092	Drug_1335	0.9362	0.04716
0.9795	ACH-000092	Drug_1335	0.8865	-0.09305
0.994	ACH-000092	Drug_1335	0.8343	-0.1597
0.9996	ACH-000093	Drug_1335	0.9297	-0.06986
0.7938	ACH-000094	Drug_1335	0.9161	0.1223
0.8743	ACH-000094	Drug_1335	0.933	0.05867
0.9112	ACH-000094	Drug_1335	0.9391	0.02787
0.9266	ACH-000094	Drug_1335	0.9016	-0.025
0.9612	ACH-000094	Drug_1335	0.9015	-0.05966
0.8343	ACH-000096	Drug_1335	0.8542	0.01987
0.8548	ACH-000096	Drug_1335	0.8928	0.03802
0.9037	ACH-000096	Drug_1335	0.8714	-0.03229
0.9081	ACH-000096	Drug_1335	0.8572	-0.05088
0.9942	ACH-000097	Drug_1335	0.9036	-0.09058
0.8392	ACH-000098	Drug_1335	0.942	0.1028
0.9127	ACH-000098	Drug_1335	0.9482	0.03552
0.9718	ACH-000098	Drug_1335	0.9149	-0.05685
0.9813	ACH-000098	Drug_1335	0.9169	-0.06441
0.8527	ACH-000099	Drug_1335	0.901	0.04828
0.9333	ACH-000099	Drug_1335	0.8841	-0.04924
0.9933	ACH-000099	Drug_1335	0.8968	-0.09654
0.9811	ACH-000102	Drug_1335	0.9152	-0.06587
0.9841	ACH-000102	Drug_1335	0.9311	-0.05296
0.8702	ACH-000103	Drug_1335	0.8869	0.01668
0.9233	ACH-000103	Drug_1335	0.8818	-0.04152
0.9782	ACH-000103	Drug_1335	0.8787	-0.09949
0.9999	ACH-000103	Drug_1335	0.8519	-0.148
0.8269	ACH-000104	Drug_1335	0.8209	-0.005974
0.8631	ACH-000104	Drug_1335	0.8043	-0.05877
0.8687	ACH-000104	Drug_1335	0.8366	-0.03206
0.8897	ACH-000104	Drug_1335	0.8402	-0.04945
0.8121	ACH-000105	Drug_1335	0.8728	0.06067
0.947	ACH-000105	Drug_1335	0.8048	-0.1422
0.9498	ACH-000105	Drug_1335	0.8491	-0.1007
