AUC	Sample	Drug1	PredictedAUC	AUCError
0.9523	ACH-000002	Drug_1253	0.9747	0.02237
0.9891	ACH-000004	Drug_1253	0.9656	-0.02346
0.9692	ACH-000005	Drug_1253	0.9756	0.006446
0.9709	ACH-000007	Drug_1253	0.9732	0.002277
0.9891	ACH-000008	Drug_1253	0.9671	-0.02196
0.9379	ACH-000009	Drug_1253	0.9258	-0.01213
0.9506	ACH-000011	Drug_1253	0.9492	-0.00137
0.907	ACH-000012	Drug_1253	0.9553	0.0483
0.9577	ACH-000013	Drug_1253	0.9791	0.02145
0.9473	ACH-000014	Drug_1253	0.9722	0.02495
0.97	ACH-000018	Drug_1253	0.9656	-0.004406
0.954	ACH-000019	Drug_1253	0.9595	0.005475
0.9273	ACH-000022	Drug_1253	0.9617	0.03445
0.9909	ACH-000023	Drug_1253	0.9768	-0.01414
0.9409	ACH-000024	Drug_1253	0.9287	-0.01223
0.9615	ACH-000027	Drug_1253	0.9795	0.01804
0.9534	ACH-000028	Drug_1253	0.9449	-0.008493
0.9728	ACH-000032	Drug_1253	0.9355	-0.03727
0.9529	ACH-000035	Drug_1253	0.9529	-4.692e-05
0.9647	ACH-000038	Drug_1253	0.9559	-0.008808
0.9659	ACH-000039	Drug_1253	0.9696	0.003666
0.9528	ACH-000040	Drug_1253	0.9619	0.009084
0.9648	ACH-000042	Drug_1253	0.9765	0.01167
0.9744	ACH-000046	Drug_1253	0.9816	0.007225
0.9698	ACH-000048	Drug_1253	0.9506	-0.01917
0.9725	ACH-000050	Drug_1253	0.9459	-0.02658
0.9523	ACH-000051	Drug_1253	0.9422	-0.01009
0.9461	ACH-000052	Drug_1253	0.9573	0.01121
0.9481	ACH-000054	Drug_1253	0.9496	0.001452
0.945	ACH-000055	Drug_1253	0.9378	-0.007204
0.9868	ACH-000058	Drug_1253	0.9446	-0.04216
0.9404	ACH-000059	Drug_1253	0.9517	0.01127
0.8062	ACH-000060	Drug_1253	0.9543	0.1481
0.85	ACH-000061	Drug_1253	0.9199	0.06992
0.9678	ACH-000062	Drug_1253	0.9708	0.002965
0.9785	ACH-000065	Drug_1253	0.9604	-0.01814
0.9876	ACH-000066	Drug_1253	0.9656	-0.022
0.9452	ACH-000067	Drug_1253	0.9641	0.0189
0.9257	ACH-000068	Drug_1253	0.9403	0.01458
0.9105	ACH-000069	Drug_1253	0.9592	0.04869
0.9567	ACH-000073	Drug_1253	0.9216	-0.0351
1	ACH-000075	Drug_1253	0.9614	-0.03863
0.9368	ACH-000076	Drug_1253	0.9049	-0.03186
0.959	ACH-000078	Drug_1253	0.9508	-0.008241
0.9681	ACH-000081	Drug_1253	0.9397	-0.02837
0.9906	ACH-000082	Drug_1253	0.9407	-0.04988
0.9693	ACH-000086	Drug_1253	0.9952	0.02589
0.9673	ACH-000087	Drug_1253	0.9501	-0.01723
0.9949	ACH-000090	Drug_1253	0.9905	-0.004382
