AUC	Sample	Drug1	PredictedAUC	AUCError
0.8153	ACH-000001	Drug_789	0.6489	-0.1664
0.6108	ACH-000002	Drug_789	0.696	0.08524
0.6325	ACH-000004	Drug_789	0.7547	0.1222
0.5071	ACH-000006	Drug_789	0.5551	0.04798
0.6695	ACH-000007	Drug_789	0.7695	0.09997
0.7416	ACH-000008	Drug_789	0.7289	-0.01266
0.6468	ACH-000009	Drug_789	0.711	0.06423
0.6522	ACH-000009	Drug_789	0.7395	0.08735
0.5911	ACH-000012	Drug_789	0.6789	0.08777
0.6369	ACH-000019	Drug_789	0.6962	0.05934
0.7962	ACH-000023	Drug_789	0.6831	-0.1131
0.6419	ACH-000024	Drug_789	0.5978	-0.04407
0.6412	ACH-000038	Drug_789	0.6939	0.05273
0.8953	ACH-000040	Drug_789	0.7317	-0.1636
0.6466	ACH-000042	Drug_789	0.6693	0.02274
0.5857	ACH-000046	Drug_789	0.5637	-0.02203
0.5254	ACH-000048	Drug_789	0.597	0.07164
0.6289	ACH-000052	Drug_789	0.6465	0.0176
0.5444	ACH-000054	Drug_789	0.648	0.1036
0.6194	ACH-000055	Drug_789	0.8259	0.2065
0.6146	ACH-000056	Drug_789	0.6421	0.02751
0.5182	ACH-000058	Drug_789	0.5923	0.07415
0.6044	ACH-000059	Drug_789	0.6598	0.05545
0.5899	ACH-000060	Drug_789	0.6649	0.07498
0.6343	ACH-000061	Drug_789	0.6728	0.03851
0.8788	ACH-000062	Drug_789	0.7449	-0.1339
0.601	ACH-000065	Drug_789	0.6393	0.03827
0.5485	ACH-000067	Drug_789	0.6511	0.1026
0.5391	ACH-000070	Drug_789	0.5212	-0.01787
0.6087	ACH-000072	Drug_789	0.6987	0.09004
0.6334	ACH-000073	Drug_789	0.7051	0.07169
0.8156	ACH-000074	Drug_789	0.6327	-0.1829
0.8866	ACH-000075	Drug_789	0.8206	-0.06603
0.6709	ACH-000078	Drug_789	0.7173	0.04638
0.9814	ACH-000078	Drug_789	0.7099	-0.2715
