AUC	Sample	Drug1	PredictedAUC	AUCError
0.6264	ACH-000002	Drug_1094	0.9467	0.3203
0.7284	ACH-000004	Drug_1094	0.9597	0.2313
0.7508	ACH-000005	Drug_1094	0.9406	0.1898
0.8314	ACH-000006	Drug_1094	0.8751	0.04367
0.6945	ACH-000007	Drug_1094	0.9328	0.2383
0.7654	ACH-000008	Drug_1094	0.9616	0.1962
0.7662	ACH-000009	Drug_1094	0.9562	0.19
0.7437	ACH-000011	Drug_1094	0.9193	0.1756
0.6721	ACH-000012	Drug_1094	0.9575	0.2854
0.8244	ACH-000013	Drug_1094	0.9356	0.1112
0.7688	ACH-000014	Drug_1094	0.9798	0.211
0.7989	ACH-000017	Drug_1094	0.9565	0.1576
0.8657	ACH-000017	Drug_1094	0.9192	0.05353
0.7912	ACH-000018	Drug_1094	0.9229	0.1317
0.7199	ACH-000019	Drug_1094	0.9586	0.2387
0.6317	ACH-000022	Drug_1094	0.9204	0.2887
0.8002	ACH-000023	Drug_1094	0.9853	0.1851
0.7122	ACH-000024	Drug_1094	0.8934	0.1812
0.8547	ACH-000027	Drug_1094	0.9905	0.1358
0.8313	ACH-000028	Drug_1094	0.974	0.1427
0.6999	ACH-000032	Drug_1094	0.9052	0.2053
0.9056	ACH-000035	Drug_1094	0.9504	0.04485
0.731	ACH-000038	Drug_1094	0.9381	0.2071
0.7379	ACH-000039	Drug_1094	0.9542	0.2163
0.7846	ACH-000040	Drug_1094	0.9683	0.1837
0.7905	ACH-000042	Drug_1094	0.9704	0.1799
0.794	ACH-000046	Drug_1094	0.9631	0.1691
0.7759	ACH-000048	Drug_1094	0.9354	0.1595
0.7271	ACH-000050	Drug_1094	0.9173	0.1902
0.5226	ACH-000051	Drug_1094	0.9285	0.4059
0.7389	ACH-000052	Drug_1094	0.9383	0.1994
0.784	ACH-000054	Drug_1094	0.9648	0.1808
0.761	ACH-000055	Drug_1094	0.9144	0.1534
0.8172	ACH-000058	Drug_1094	0.9534	0.1362
0.6116	ACH-000059	Drug_1094	0.9467	0.3351
0.7602	ACH-000060	Drug_1094	0.9417	0.1815
0.8879	ACH-000060	Drug_1094	0.9492	0.06126
0.6938	ACH-000061	Drug_1094	0.873	0.1792
0.7884	ACH-000062	Drug_1094	0.9704	0.182
0.6962	ACH-000065	Drug_1094	0.961	0.2648
0.9103	ACH-000065	Drug_1094	0.9316	0.02127
0.756	ACH-000066	Drug_1094	0.933	0.177
0.7381	ACH-000067	Drug_1094	0.954	0.2159
0.9738	ACH-000068	Drug_1094	0.9496	-0.02417
0.5683	ACH-000069	Drug_1094	0.9085	0.3402
0.5712	ACH-000070	Drug_1094	0.8993	0.3281
0.669	ACH-000073	Drug_1094	0.9412	0.2722
0.6803	ACH-000074	Drug_1094	0.8494	0.1691
0.8641	ACH-000075	Drug_1094	0.9677	0.1036
0.6439	ACH-000076	Drug_1094	0.8636	0.2197
0.8013	ACH-000081	Drug_1094	0.9095	0.1082
0.8335	ACH-000082	Drug_1094	0.9522	0.1187
0.8658	ACH-000082	Drug_1094	0.9535	0.08774
0.7303	ACH-000086	Drug_1094	0.9662	0.2359
0.7288	ACH-000087	Drug_1094	0.9206	0.1918
0.8695	ACH-000087	Drug_1094	0.9685	0.09905
0.8238	ACH-000090	Drug_1094	0.9509	0.1271
0.8498	ACH-000091	Drug_1094	0.9817	0.1319
0.792	ACH-000092	Drug_1094	0.9308	0.1388
0.8295	ACH-000093	Drug_1094	0.986	0.1565
0.8135	ACH-000094	Drug_1094	0.9745	0.161
0.7615	ACH-000096	Drug_1094	0.9576	0.1961
0.8122	ACH-000097	Drug_1094	0.9821	0.1699
0.6662	ACH-000098	Drug_1094	0.9729	0.3067
0.8563	ACH-000102	Drug_1094	0.9693	0.113
0.6296	ACH-000105	Drug_1094	0.8762	0.2466
0.7135	ACH-000107	Drug_1094	0.9594	0.2459
0.9012	ACH-000107	Drug_1094	0.9354	0.0342
0.6938	ACH-000110	Drug_1094	0.8721	0.1783
0.6438	ACH-000112	Drug_1094	0.9412	0.2974
0.758	ACH-000114	Drug_1094	0.938	0.18
0.7612	ACH-000115	Drug_1094	0.9399	0.1787
0.7397	ACH-000116	Drug_1094	0.9435	0.2038
0.7546	ACH-000116	Drug_1094	0.9556	0.201
0.8582	ACH-000117	Drug_1094	0.9286	0.0704
0.7091	ACH-000118	Drug_1094	0.9686	0.2595
0.789	ACH-000120	Drug_1094	0.9431	0.1541
