AUC	Sample	Drug1	PredictedAUC	AUCError
1	ACH-000001	Drug_508	0.9467	-0.05329
0.5427	ACH-000002	Drug_508	0.9131	0.3704
0.705	ACH-000002	Drug_508	0.9006	0.1956
0.687	ACH-000004	Drug_508	0.8829	0.1959
0.9553	ACH-000004	Drug_508	0.8969	-0.0584
0.8473	ACH-000005	Drug_508	0.9044	0.0571
0.57	ACH-000006	Drug_508	0.8604	0.2904
0.5715	ACH-000006	Drug_508	0.8726	0.3011
0.7244	ACH-000006	Drug_508	0.8398	0.1154
0.7612	ACH-000007	Drug_508	0.9035	0.1423
0.7852	ACH-000007	Drug_508	0.9127	0.1275
0.8818	ACH-000008	Drug_508	0.9227	0.04091
1	ACH-000008	Drug_508	0.9302	-0.06976
0.655	ACH-000009	Drug_508	0.8896	0.2346
0.7476	ACH-000009	Drug_508	0.8794	0.1318
0.6526	ACH-000011	Drug_508	0.9131	0.2605
0.7347	ACH-000012	Drug_508	0.9228	0.1881
0.8411	ACH-000012	Drug_508	0.9085	0.06743
0.936	ACH-000012	Drug_508	0.9191	-0.01691
0.7522	ACH-000013	Drug_508	0.8881	0.1359
0.7314	ACH-000014	Drug_508	0.9306	0.1992
0.7827	ACH-000017	Drug_508	0.8913	0.1086
0.8629	ACH-000018	Drug_508	0.946	0.08309
0.9701	ACH-000019	Drug_508	0.9136	-0.05649
1	ACH-000019	Drug_508	0.9342	-0.06583
0.9218	ACH-000022	Drug_508	0.869	-0.05278
0.7219	ACH-000023	Drug_508	0.9255	0.2036
0.8437	ACH-000023	Drug_508	0.9281	0.08437
0.6054	ACH-000024	Drug_508	0.8504	0.245
0.6517	ACH-000024	Drug_508	0.8562	0.2045
0.8	ACH-000027	Drug_508	0.9473	0.1473
0.968	ACH-000028	Drug_508	0.9395	-0.0285
0.8073	ACH-000032	Drug_508	0.8829	0.0756
0.9265	ACH-000035	Drug_508	0.9038	-0.02267
0.7742	ACH-000038	Drug_508	0.9226	0.1484
0.6204	ACH-000039	Drug_508	0.9079	0.2875
0.6888	ACH-000040	Drug_508	0.9368	0.248
0.7054	ACH-000040	Drug_508	0.9228	0.2174
0.8538	ACH-000042	Drug_508	0.9241	0.07032
1	ACH-000042	Drug_508	0.9143	-0.08565
0.7182	ACH-000046	Drug_508	0.9174	0.1992
0.8174	ACH-000046	Drug_508	0.9216	0.1042
0.5934	ACH-000048	Drug_508	0.8615	0.2681
0.804	ACH-000048	Drug_508	0.8607	0.05674
0.4517	ACH-000050	Drug_508	0.8437	0.392
0.6253	ACH-000051	Drug_508	0.8916	0.2663
0.6977	ACH-000052	Drug_508	0.8876	0.1899
0.7597	ACH-000052	Drug_508	0.8704	0.1107
0.6627	ACH-000054	Drug_508	0.892	0.2293
0.8013	ACH-000054	Drug_508	0.9037	0.1024
0.8665	ACH-000054	Drug_508	0.9053	0.03876
0.7557	ACH-000055	Drug_508	0.9096	0.1539
0.9956	ACH-000055	Drug_508	0.9395	-0.05613
1	ACH-000055	Drug_508	0.9015	-0.09845
0.8121	ACH-000058	Drug_508	0.8994	0.08732
0.8437	ACH-000058	Drug_508	0.892	0.04831
0.5216	ACH-000059	Drug_508	0.8726	0.351
0.7591	ACH-000059	Drug_508	0.8396	0.08054
0.6019	ACH-000060	Drug_508	0.8958	0.2939
0.7766	ACH-000060	Drug_508	0.9064	0.1298
0.5361	ACH-000061	Drug_508	0.7985	0.2624
0.7641	ACH-000062	Drug_508	0.916	0.1519
0.779	ACH-000062	Drug_508	0.893	0.114
0.5192	ACH-000065	Drug_508	0.8694	0.3502
0.7029	ACH-000065	Drug_508	0.858	0.1551
0.8274	ACH-000066	Drug_508	0.9151	0.08767
0.6826	ACH-000067	Drug_508	0.9131	0.2305
0.7101	ACH-000067	Drug_508	0.9158	0.2057
0.9838	ACH-000068	Drug_508	0.9412	-0.04257
0.5423	ACH-000069	Drug_508	0.8346	0.2923
0.4594	ACH-000070	Drug_508	0.8363	0.3769
0.5819	ACH-000070	Drug_508	0.8268	0.2449
0.7073	ACH-000072	Drug_508	0.8909	0.1836
0.6168	ACH-000073	Drug_508	0.8833	0.2665
0.6903	ACH-000073	Drug_508	0.9027	0.2124
0.4435	ACH-000074	Drug_508	0.8602	0.4167
0.8112	ACH-000074	Drug_508	0.8471	0.03588
0.7341	ACH-000075	Drug_508	0.933	0.1989
0.8295	ACH-000075	Drug_508	0.9423	0.1128
0.7312	ACH-000076	Drug_508	0.8454	0.1142
0.9648	ACH-000077	Drug_508	0.8888	-0.07602
0.6621	ACH-000078	Drug_508	0.848	0.1859
0.404	ACH-000081	Drug_508	0.8586	0.4546
0.8458	ACH-000081	Drug_508	0.8859	0.04009
0.6487	ACH-000082	Drug_508	0.9347	0.286
0.7147	ACH-000082	Drug_508	0.936	0.2213
0.8467	ACH-000086	Drug_508	0.9417	0.09495
0.6411	ACH-000087	Drug_508	0.8328	0.1917
0.6935	ACH-000087	Drug_508	0.8732	0.1797
0.6178	ACH-000090	Drug_508	0.9206	0.3028
0.6607	ACH-000090	Drug_508	0.9043	0.2436
0.7325	ACH-000090	Drug_508	0.8812	0.1487
0.7142	ACH-000091	Drug_508	0.9498	0.2356
0.8199	ACH-000091	Drug_508	0.9209	0.101
0.9119	ACH-000092	Drug_508	0.9317	0.0198
0.9967	ACH-000092	Drug_508	0.9163	-0.08043
1	ACH-000092	Drug_508	0.9357	-0.06431
0.9985	ACH-000093	Drug_508	0.913	-0.08549
0.8786	ACH-000094	Drug_508	0.923	0.04439
0.9967	ACH-000094	Drug_508	0.8962	-0.1005
0.6067	ACH-000096	Drug_508	0.8677	0.261
0.6177	ACH-000096	Drug_508	0.8486	0.2309
0.9932	ACH-000097	Drug_508	0.9383	-0.05491
0.5684	ACH-000098	Drug_508	0.9242	0.3558
0.7116	ACH-000098	Drug_508	0.9351	0.2235
0.7602	ACH-000099	Drug_508	0.8649	0.1047
0.757	ACH-000102	Drug_508	0.9453	0.1883
0.9088	ACH-000102	Drug_508	0.9358	0.02699
0.841	ACH-000103	Drug_508	0.884	0.04297
0.5896	ACH-000104	Drug_508	0.8802	0.2906
0.6072	ACH-000104	Drug_508	0.8426	0.2354
0.5884	ACH-000105	Drug_508	0.8472	0.2588
0.8175	ACH-000105	Drug_508	0.8483	0.03079
0.4508	ACH-000106	Drug_508	0.8934	0.4426
0.869	ACH-000106	Drug_508	0.8692	0.0001835
0.7829	ACH-000107	Drug_508	0.9329	0.15
0.5924	ACH-000110	Drug_508	0.8104	0.218
0.7713	ACH-000111	Drug_508	0.8742	0.1029
0.3996	ACH-000112	Drug_508	0.86	0.4604
0.7724	ACH-000112	Drug_508	0.8624	0.09
0.7819	ACH-000113	Drug_508	0.8607	0.07876
0.8269	ACH-000113	Drug_508	0.8602	0.0333
0.8602	ACH-000114	Drug_508	0.9029	0.04273
0.9067	ACH-000114	Drug_508	0.8462	-0.06047
0.9339	ACH-000114	Drug_508	0.9503	0.01636
0.5993	ACH-000115	Drug_508	0.8752	0.2759
0.6004	ACH-000115	Drug_508	0.883	0.2826
0.6846	ACH-000116	Drug_508	0.9007	0.2161
0.6864	ACH-000116	Drug_508	0.8953	0.2089
0.8017	ACH-000116	Drug_508	0.9041	0.1024
0.7653	ACH-000117	Drug_508	0.8914	0.1261
0.9873	ACH-000117	Drug_508	0.9158	-0.0715
0.6965	ACH-000118	Drug_508	0.899	0.2025
0.7499	ACH-000118	Drug_508	0.9064	0.1565
0.5985	ACH-000120	Drug_508	0.9027	0.3042
0.8157	ACH-000120	Drug_508	0.8961	0.08039
0.8619	ACH-000121	Drug_508	0.9122	0.05027
0.9251	ACH-000121	Drug_508	0.9243	-0.0008133
0.6037	ACH-000122	Drug_508	0.838	0.2343
0.7081	ACH-000123	Drug_508	0.8944	0.1863
0.4602	ACH-000124	Drug_508	0.8057	0.3455
0.6749	ACH-000124	Drug_508	0.8562	0.1813
0.7331	ACH-000126	Drug_508	0.9194	0.1863
0.6365	ACH-000129	Drug_508	0.8394	0.2029
0.7641	ACH-000132	Drug_508	0.8999	0.1358
0.8245	ACH-000132	Drug_508	0.8994	0.0749
0.7329	ACH-000133	Drug_508	0.9284	0.1955
0.7408	ACH-000135	Drug_508	0.9219	0.1811
