AUC	Sample	Drug1	PredictedAUC	AUCError
0.7932	ACH-000001	Drug_172	0.9024	0.1092
0.8252	ACH-000001	Drug_172	0.8791	0.05387
0.9273	ACH-000001	Drug_172	0.9208	-0.006489
0.9284	ACH-000001	Drug_172	0.9312	0.002778
0.778	ACH-000002	Drug_172	0.8301	0.0521
0.8358	ACH-000002	Drug_172	0.8963	0.06047
0.8556	ACH-000002	Drug_172	0.8794	0.02382
0.9944	ACH-000002	Drug_172	0.8779	-0.1165
0.9141	ACH-000004	Drug_172	0.9192	0.005061
0.9927	ACH-000004	Drug_172	0.8607	-0.132
0.7825	ACH-000006	Drug_172	0.8444	0.06191
0.9225	ACH-000006	Drug_172	0.839	-0.08355
0.9476	ACH-000006	Drug_172	0.8521	-0.09547
0.9116	ACH-000007	Drug_172	0.86	-0.05159
0.9117	ACH-000007	Drug_172	0.8712	-0.04055
0.9128	ACH-000007	Drug_172	0.8849	-0.02787
0.9578	ACH-000007	Drug_172	0.8879	-0.06989
0.8959	ACH-000008	Drug_172	0.8852	-0.01066
0.9096	ACH-000008	Drug_172	0.855	-0.05461
0.9358	ACH-000008	Drug_172	0.878	-0.05777
0.9917	ACH-000008	Drug_172	0.8685	-0.1232
0.8563	ACH-000009	Drug_172	0.862	0.005709
0.8611	ACH-000009	Drug_172	0.866	0.004923
0.8736	ACH-000009	Drug_172	0.878	0.00442
0.8768	ACH-000009	Drug_172	0.8537	-0.02312
0.8184	ACH-000012	Drug_172	0.8307	0.01225
0.8607	ACH-000012	Drug_172	0.8812	0.02052
0.9477	ACH-000012	Drug_172	0.8541	-0.09359
0.9631	ACH-000012	Drug_172	0.8261	-0.137
0.9741	ACH-000012	Drug_172	0.828	-0.1461
0.8691	ACH-000019	Drug_172	0.8469	-0.0222
0.9162	ACH-000019	Drug_172	0.8826	-0.03364
0.9366	ACH-000019	Drug_172	0.8693	-0.06731
0.9461	ACH-000019	Drug_172	0.8819	-0.06417
0.9792	ACH-000019	Drug_172	0.8875	-0.09168
0.7875	ACH-000020	Drug_172	0.8662	0.07872
0.861	ACH-000020	Drug_172	0.8825	0.02151
0.9701	ACH-000020	Drug_172	0.8446	-0.1255
0.886	ACH-000023	Drug_172	0.9204	0.03437
0.8886	ACH-000023	Drug_172	0.9275	0.03885
0.9404	ACH-000023	Drug_172	0.9178	-0.02259
0.9748	ACH-000023	Drug_172	0.9216	-0.05321
0.8582	ACH-000024	Drug_172	0.8425	-0.01573
0.87	ACH-000024	Drug_172	0.8605	-0.009512
0.9305	ACH-000024	Drug_172	0.8245	-0.106
0.9336	ACH-000024	Drug_172	0.8461	-0.08745
0.903	ACH-000035	Drug_172	0.8487	-0.0543
0.9076	ACH-000035	Drug_172	0.8437	-0.06388
0.9603	ACH-000035	Drug_172	0.855	-0.1053
0.8031	ACH-000038	Drug_172	0.8911	0.08801
0.9142	ACH-000040	Drug_172	0.9134	-0.0008182
0.9337	ACH-000040	Drug_172	0.905	-0.02873
0.9383	ACH-000040	Drug_172	0.8778	-0.06054
0.9575	ACH-000040	Drug_172	0.8998	-0.05768
0.8759	ACH-000042	Drug_172	0.8754	-0.0004828
0.9058	ACH-000042	Drug_172	0.8648	-0.04096
0.921	ACH-000042	Drug_172	0.8351	-0.08593
0.9261	ACH-000042	Drug_172	0.8421	-0.08399
0.9755	ACH-000042	Drug_172	0.9045	-0.071
0.8821	ACH-000046	Drug_172	0.8121	-0.07002
0.8997	ACH-000046	Drug_172	0.8407	-0.05898
0.9893	ACH-000046	Drug_172	0.8508	-0.1385
0.9999	ACH-000046	Drug_172	0.8149	-0.185
0.8774	ACH-000048	Drug_172	0.873	-0.004367
0.9032	ACH-000048	Drug_172	0.8766	-0.02665
0.9644	ACH-000048	Drug_172	0.8546	-0.1098
0.9664	ACH-000048	Drug_172	0.8384	-0.128
0.8296	ACH-000050	Drug_172	0.8496	0.01996
0.8487	ACH-000050	Drug_172	0.8487	-4.311e-05
0.9054	ACH-000050	Drug_172	0.8467	-0.05869
0.8827	ACH-000052	Drug_172	0.8791	-0.003638
0.8831	ACH-000052	Drug_172	0.9079	0.02478
0.8882	ACH-000052	Drug_172	0.8959	0.007706
0.8973	ACH-000052	Drug_172	0.8806	-0.01668
0.8307	ACH-000054	Drug_172	0.9014	0.07074
0.8727	ACH-000054	Drug_172	0.8858	0.01312
0.8928	ACH-000054	Drug_172	0.8888	-0.004042
0.9418	ACH-000054	Drug_172	0.8906	-0.05117
0.9184	ACH-000055	Drug_172	0.917	-0.001358
0.9408	ACH-000055	Drug_172	0.9029	-0.03786
0.9629	ACH-000055	Drug_172	0.9096	-0.05332
0.9974	ACH-000055	Drug_172	0.8831	-0.1143
0.8777	ACH-000056	Drug_172	0.7755	-0.1022
0.9491	ACH-000056	Drug_172	0.807	-0.1421
0.9093	ACH-000058	Drug_172	0.8168	-0.09254
0.8932	ACH-000059	Drug_172	0.8428	-0.05036
0.9368	ACH-000059	Drug_172	0.8245	-0.1123
0.9421	ACH-000059	Drug_172	0.8594	-0.08274
0.9587	ACH-000059	Drug_172	0.8618	-0.09691
0.9086	ACH-000060	Drug_172	0.8664	-0.04224
0.92	ACH-000060	Drug_172	0.8775	-0.04247
0.9434	ACH-000060	Drug_172	0.8606	-0.08278
0.9792	ACH-000060	Drug_172	0.8754	-0.1038
0.8469	ACH-000061	Drug_172	0.8988	0.05193
0.8949	ACH-000061	Drug_172	0.828	-0.06694
0.9271	ACH-000061	Drug_172	0.8484	-0.07871
0.962	ACH-000061	Drug_172	0.7734	-0.1886
0.9729	ACH-000061	Drug_172	0.8372	-0.1357
0.9544	ACH-000062	Drug_172	0.8984	-0.05596
0.8962	ACH-000065	Drug_172	0.9256	0.02939
0.9368	ACH-000065	Drug_172	0.855	-0.0818
0.9509	ACH-000065	Drug_172	0.8425	-0.1084
0.7721	ACH-000067	Drug_172	0.861	0.08892
0.8095	ACH-000070	Drug_172	0.8051	-0.004407
0.8627	ACH-000070	Drug_172	0.8247	-0.03798
0.9545	ACH-000070	Drug_172	0.8396	-0.1149
0.9659	ACH-000070	Drug_172	0.7679	-0.198
0.8932	ACH-000072	Drug_172	0.8864	-0.006755
0.895	ACH-000072	Drug_172	0.8169	-0.0781
0.9163	ACH-000072	Drug_172	0.8681	-0.04824
0.9863	ACH-000072	Drug_172	0.9254	-0.06087
0.8878	ACH-000073	Drug_172	0.8713	-0.01646
0.9347	ACH-000073	Drug_172	0.8779	-0.05683
0.9385	ACH-000073	Drug_172	0.8516	-0.08694
0.9548	ACH-000073	Drug_172	0.8528	-0.102
0.8232	ACH-000074	Drug_172	0.7357	-0.08751
0.8502	ACH-000074	Drug_172	0.7918	-0.05845
0.934	ACH-000074	Drug_172	0.7556	-0.1784
0.9433	ACH-000074	Drug_172	0.8268	-0.1165
0.8158	ACH-000075	Drug_172	0.9089	0.0931
0.927	ACH-000075	Drug_172	0.9169	-0.01006
0.9434	ACH-000075	Drug_172	0.9332	-0.01015
0.9553	ACH-000075	Drug_172	0.9245	-0.03077
0.7365	ACH-000081	Drug_172	0.7727	0.0362
0.7554	ACH-000081	Drug_172	0.7988	0.04341
0.8288	ACH-000081	Drug_172	0.8036	-0.02522
0.9121	ACH-000081	Drug_172	0.8503	-0.06177
0.875	ACH-000082	Drug_172	0.8358	-0.0392
0.9259	ACH-000082	Drug_172	0.7802	-0.1457
0.946	ACH-000082	Drug_172	0.9188	-0.02718
0.997	ACH-000082	Drug_172	0.8837	-0.1133
0.902	ACH-000087	Drug_172	0.8468	-0.05518
0.9692	ACH-000087	Drug_172	0.9037	-0.06554
0.9703	ACH-000087	Drug_172	0.873	-0.09733
0.9719	ACH-000087	Drug_172	0.8742	-0.09767
0.8695	ACH-000090	Drug_172	0.9014	0.03186
0.87	ACH-000090	Drug_172	0.9174	0.04737
0.8862	ACH-000090	Drug_172	0.8818	-0.004371
0.9966	ACH-000090	Drug_172	0.8683	-0.1283
0.7917	ACH-000091	Drug_172	0.9007	0.109
0.9086	ACH-000091	Drug_172	0.9077	-0.0008786
0.9455	ACH-000091	Drug_172	0.9306	-0.01489
0.9749	ACH-000091	Drug_172	0.9162	-0.0587
0.9402	ACH-000092	Drug_172	0.886	-0.05422
0.9519	ACH-000092	Drug_172	0.9183	-0.03359
0.9811	ACH-000092	Drug_172	0.8904	-0.09066
0.9999	ACH-000092	Drug_172	0.8974	-0.1025
0.9999	ACH-000092	Drug_172	0.9222	-0.07768
0.7063	ACH-000094	Drug_172	0.8977	0.1914
0.75	ACH-000094	Drug_172	0.8544	0.1044
0.7727	ACH-000094	Drug_172	0.866	0.09333
0.8811	ACH-000094	Drug_172	0.8749	-0.006187
0.8384	ACH-000096	Drug_172	0.8335	-0.004862
0.9027	ACH-000096	Drug_172	0.8679	-0.0348
0.9075	ACH-000096	Drug_172	0.8518	-0.05575
0.9281	ACH-000096	Drug_172	0.85	-0.07815
0.9102	ACH-000098	Drug_172	0.8479	-0.06228
0.9369	ACH-000098	Drug_172	0.8861	-0.05084
0.9375	ACH-000098	Drug_172	0.8883	-0.04917
0.9733	ACH-000098	Drug_172	0.8493	-0.124
0.8855	ACH-000099	Drug_172	0.8717	-0.01377
0.9082	ACH-000099	Drug_172	0.8861	-0.02212
0.9391	ACH-000099	Drug_172	0.9034	-0.03568
0.9974	ACH-000099	Drug_172	0.9158	-0.08156
0.8894	ACH-000102	Drug_172	0.8965	0.007135
1	ACH-000102	Drug_172	0.875	-0.125
0.8065	ACH-000103	Drug_172	0.8722	0.06571
0.905	ACH-000103	Drug_172	0.895	-0.01004
0.9207	ACH-000103	Drug_172	0.8834	-0.03728
0.9279	ACH-000103	Drug_172	0.9051	-0.02278
0.9645	ACH-000103	Drug_172	0.9253	-0.03917
0.8856	ACH-000104	Drug_172	0.8386	-0.04699
0.8965	ACH-000104	Drug_172	0.8339	-0.06258
0.9076	ACH-000104	Drug_172	0.8356	-0.072
0.9808	ACH-000104	Drug_172	0.8562	-0.1246
0.8923	ACH-000105	Drug_172	0.6988	-0.1935
0.9012	ACH-000105	Drug_172	0.8707	-0.0305
0.9408	ACH-000105	Drug_172	0.8714	-0.06935
0.9493	ACH-000105	Drug_172	0.8052	-0.1441
0.9576	ACH-000105	Drug_172	0.8011	-0.1565
0.9955	ACH-000105	Drug_172	0.6292	-0.3663
0.79	ACH-000106	Drug_172	0.8366	0.04657
0.8111	ACH-000106	Drug_172	0.8511	0.04003
0.8483	ACH-000106	Drug_172	0.8466	-0.001664
0.8593	ACH-000106	Drug_172	0.8361	-0.02325
0.9598	ACH-000106	Drug_172	0.8688	-0.09099
0.9982	ACH-000106	Drug_172	0.8242	-0.174
0.9128	ACH-000111	Drug_172	0.9043	-0.008472
0.9201	ACH-000111	Drug_172	0.8788	-0.04125
0.9289	ACH-000111	Drug_172	0.9281	-0.0007775
0.93	ACH-000111	Drug_172	0.9025	-0.02746
0.9069	ACH-000112	Drug_172	0.8349	-0.07205
0.7776	ACH-000113	Drug_172	0.8681	0.09054
0.8774	ACH-000113	Drug_172	0.8462	-0.0312
0.902	ACH-000113	Drug_172	0.8996	-0.002413
0.9805	ACH-000113	Drug_172	0.8745	-0.106
0.9996	ACH-000113	Drug_172	0.846	-0.1536
0.8036	ACH-000114	Drug_172	0.852	0.04844
0.8975	ACH-000114	Drug_172	0.8669	-0.03063
0.9065	ACH-000114	Drug_172	0.9097	0.003239
0.9612	ACH-000114	Drug_172	0.8898	-0.07142
0.8668	ACH-000115	Drug_172	0.9311	0.06433
