AUC	Sample	Drug1	PredictedAUC	AUCError
0.9835	ACH-000001	Drug_158	1.011	0.02701
0.997	ACH-000002	Drug_158	0.981	-0.01602
0.9847	ACH-000004	Drug_158	0.9607	-0.02397
0.9899	ACH-000006	Drug_158	0.9674	-0.0225
1	ACH-000007	Drug_158	0.9906	-0.009389
1	ACH-000007	Drug_158	0.9831	-0.01691
1	ACH-000008	Drug_158	0.963	-0.03702
0.9968	ACH-000009	Drug_158	0.9975	0.0006887
1	ACH-000012	Drug_158	0.9823	-0.01771
1	ACH-000012	Drug_158	0.9871	-0.01288
1	ACH-000012	Drug_158	0.9953	-0.004698
1	ACH-000019	Drug_158	0.9892	-0.01076
0.9546	ACH-000023	Drug_158	1.005	0.05059
1	ACH-000024	Drug_158	0.9766	-0.02336
1	ACH-000038	Drug_158	0.9727	-0.02734
0.9702	ACH-000040	Drug_158	0.9892	0.01898
0.9899	ACH-000042	Drug_158	0.9781	-0.01177
0.9964	ACH-000046	Drug_158	0.9914	-0.00505
0.9942	ACH-000048	Drug_158	0.9701	-0.0241
0.9463	ACH-000052	Drug_158	0.9863	0.04004
1	ACH-000054	Drug_158	0.9837	-0.01627
0.9754	ACH-000055	Drug_158	0.9794	0.004015
0.9995	ACH-000055	Drug_158	0.9857	-0.01383
0.9374	ACH-000056	Drug_158	0.9664	0.02901
0.9978	ACH-000058	Drug_158	0.9919	-0.005924
0.9725	ACH-000059	Drug_158	0.9533	-0.01918
0.9984	ACH-000060	Drug_158	1.012	0.01313
0.9918	ACH-000061	Drug_158	0.9796	-0.01216
0.9925	ACH-000062	Drug_158	0.9849	-0.007552
0.9778	ACH-000065	Drug_158	0.9862	0.008431
1	ACH-000067	Drug_158	0.9884	-0.01159
0.9496	ACH-000070	Drug_158	0.9653	0.01567
0.9909	ACH-000072	Drug_158	0.9898	-0.001086
0.9694	ACH-000073	Drug_158	0.9734	0.004
0.9468	ACH-000074	Drug_158	0.9613	0.01451
1	ACH-000075	Drug_158	0.9912	-0.008763
1	ACH-000075	Drug_158	0.9993	-0.0007213
0.9805	ACH-000078	Drug_158	0.9689	-0.01157
0.9772	ACH-000081	Drug_158	0.9661	-0.01112
0.9971	ACH-000082	Drug_158	0.9854	-0.0117
0.9814	ACH-000087	Drug_158	0.9536	-0.02784
0.9971	ACH-000090	Drug_158	1.007	0.01032
