AUC	Sample	Drug1	PredictedAUC	AUCError
0.9992	ACH-000002	Drug_917	0.9664	-0.03285
0.9778	ACH-000004	Drug_917	0.9785	0.0007378
0.807	ACH-000006	Drug_917	0.9269	0.1199
0.9982	ACH-000008	Drug_917	0.9734	-0.02483
0.9673	ACH-000009	Drug_917	0.9899	0.02255
0.9996	ACH-000012	Drug_917	0.9755	-0.02411
0.9243	ACH-000013	Drug_917	0.9554	0.03106
0.9578	ACH-000014	Drug_917	0.9752	0.01739
0.9985	ACH-000017	Drug_917	0.9451	-0.05342
0.9995	ACH-000018	Drug_917	0.9728	-0.02667
0.9987	ACH-000019	Drug_917	0.9783	-0.02041
0.9394	ACH-000022	Drug_917	0.9572	0.01784
0.9981	ACH-000023	Drug_917	0.9871	-0.01097
0.8529	ACH-000024	Drug_917	0.9251	0.07224
0.9233	ACH-000027	Drug_917	0.9808	0.05754
0.8992	ACH-000028	Drug_917	0.9806	0.08144
0.9817	ACH-000032	Drug_917	0.8998	-0.08187
0.9936	ACH-000035	Drug_917	0.9889	-0.004699
0.8693	ACH-000038	Drug_917	0.9748	0.1055
0.9984	ACH-000039	Drug_917	0.9637	-0.0347
0.9255	ACH-000040	Drug_917	0.9553	0.02982
0.9997	ACH-000042	Drug_917	0.9787	-0.02102
0.9996	ACH-000046	Drug_917	0.9862	-0.0134
0.9865	ACH-000048	Drug_917	0.9668	-0.01965
0.8807	ACH-000050	Drug_917	0.9225	0.04179
0.9788	ACH-000051	Drug_917	0.9825	0.003661
0.8993	ACH-000052	Drug_917	0.9614	0.06212
0.9967	ACH-000054	Drug_917	0.9744	-0.02226
0.9154	ACH-000055	Drug_917	0.9338	0.01841
0.6138	ACH-000056	Drug_917	0.8376	0.2238
0.9795	ACH-000058	Drug_917	0.9777	-0.001805
0.9996	ACH-000059	Drug_917	0.937	-0.06259
0.9341	ACH-000061	Drug_917	0.9033	-0.03075
0.9988	ACH-000062	Drug_917	0.9653	-0.03351
0.9991	ACH-000065	Drug_917	0.9532	-0.0459
0.9852	ACH-000066	Drug_917	0.9658	-0.01942
0.9379	ACH-000067	Drug_917	0.9885	0.05062
0.9273	ACH-000068	Drug_917	0.9565	0.02916
0.8149	ACH-000069	Drug_917	0.935	0.1201
0.8642	ACH-000070	Drug_917	0.8866	0.02236
0.8825	ACH-000073	Drug_917	0.9464	0.06386
0.7249	ACH-000074	Drug_917	0.878	0.1531
0.9992	ACH-000075	Drug_917	0.9951	-0.004086
0.8816	ACH-000076	Drug_917	0.9033	0.02175
0.9985	ACH-000081	Drug_917	0.9353	-0.0632
0.9987	ACH-000082	Drug_917	0.9835	-0.01522
0.8921	ACH-000086	Drug_917	0.9853	0.09315
0.9727	ACH-000087	Drug_917	0.9304	-0.04226
0.9997	ACH-000090	Drug_917	0.9794	-0.02034
0.9997	ACH-000091	Drug_917	0.987	-0.01273
0.9989	ACH-000092	Drug_917	0.9638	-0.03512
0.96	ACH-000093	Drug_917	0.9876	0.02761
0.9118	ACH-000094	Drug_917	0.9727	0.06092
0.9986	ACH-000096	Drug_917	0.9634	-0.03521
0.986	ACH-000097	Drug_917	0.9811	-0.004938
0.9978	ACH-000098	Drug_917	0.983	-0.01485
0.8361	ACH-000099	Drug_917	0.9363	0.1002
0.8784	ACH-000105	Drug_917	0.928	0.04961
0.9992	ACH-000107	Drug_917	0.9634	-0.03578
0.877	ACH-000110	Drug_917	0.9297	0.05274
0.999	ACH-000112	Drug_917	0.9548	-0.0442
0.9582	ACH-000113	Drug_917	0.939	-0.01919
0.9719	ACH-000114	Drug_917	0.989	0.01712
0.9824	ACH-000115	Drug_917	0.9633	-0.01915
