AUC	Sample	Drug1	PredictedAUC	AUCError
0.9004	ACH-000002	Drug_1488	0.8531	-0.04725
0.9132	ACH-000004	Drug_1488	0.9106	-0.002592
0.8985	ACH-000005	Drug_1488	0.9178	0.01927
0.8269	ACH-000006	Drug_1488	0.8432	0.01628
0.8911	ACH-000007	Drug_1488	0.9157	0.02458
0.9824	ACH-000008	Drug_1488	0.9229	-0.05953
0.8609	ACH-000009	Drug_1488	0.8796	0.01865
0.9135	ACH-000012	Drug_1488	0.8971	-0.01639
0.9126	ACH-000013	Drug_1488	0.9339	0.0213
0.919	ACH-000014	Drug_1488	0.9307	0.01168
0.8733	ACH-000017	Drug_1488	0.9042	0.03086
0.9831	ACH-000018	Drug_1488	0.9245	-0.05859
0.9794	ACH-000019	Drug_1488	0.9317	-0.0477
0.9559	ACH-000022	Drug_1488	0.9095	-0.04641
0.9813	ACH-000023	Drug_1488	0.9317	-0.04964
0.8616	ACH-000024	Drug_1488	0.8639	0.002307
0.9234	ACH-000027	Drug_1488	0.9413	0.01789
0.7883	ACH-000032	Drug_1488	0.8691	0.08083
0.893	ACH-000035	Drug_1488	0.8978	0.004826
0.8911	ACH-000038	Drug_1488	0.8814	-0.009695
0.8703	ACH-000039	Drug_1488	0.9098	0.03954
0.9005	ACH-000040	Drug_1488	0.9154	0.01495
0.9904	ACH-000042	Drug_1488	0.9323	-0.05807
0.9764	ACH-000046	Drug_1488	0.9548	-0.0216
0.8917	ACH-000048	Drug_1488	0.889	-0.002734
0.8928	ACH-000050	Drug_1488	0.9147	0.02186
0.8909	ACH-000051	Drug_1488	0.8945	0.003575
0.8667	ACH-000052	Drug_1488	0.8799	0.01317
0.9105	ACH-000054	Drug_1488	0.9309	0.02036
0.8941	ACH-000055	Drug_1488	0.863	-0.03114
0.7924	ACH-000056	Drug_1488	0.8344	0.04196
0.8859	ACH-000058	Drug_1488	0.9203	0.03441
0.8791	ACH-000059	Drug_1488	0.8618	-0.01728
0.9038	ACH-000060	Drug_1488	0.9071	0.003335
0.852	ACH-000061	Drug_1488	0.8538	0.001791
0.9833	ACH-000062	Drug_1488	0.9248	-0.05854
0.9098	ACH-000065	Drug_1488	0.9036	-0.006226
0.9003	ACH-000066	Drug_1488	0.9166	0.01632
0.9792	ACH-000067	Drug_1488	0.9109	-0.06831
0.9271	ACH-000068	Drug_1488	0.9403	0.01316
0.8743	ACH-000069	Drug_1488	0.8196	-0.0547
0.8336	ACH-000070	Drug_1488	0.8694	0.03585
0.8962	ACH-000073	Drug_1488	0.8721	-0.02414
0.8536	ACH-000074	Drug_1488	0.8561	0.002528
0.9448	ACH-000075	Drug_1488	0.9515	0.006694
0.8269	ACH-000076	Drug_1488	0.8605	0.03357
0.8803	ACH-000078	Drug_1488	0.8634	-0.01689
0.888	ACH-000080	Drug_1488	0.8789	-0.009071
0.9074	ACH-000082	Drug_1488	0.9111	0.00365
0.9095	ACH-000086	Drug_1488	0.9538	0.04428
0.8876	ACH-000087	Drug_1488	0.8835	-0.004079
0.927	ACH-000090	Drug_1488	0.951	0.02396
0.9955	ACH-000091	Drug_1488	0.9246	-0.07088
0.8669	ACH-000092	Drug_1488	0.9225	0.05559
0.9029	ACH-000093	Drug_1488	0.933	0.03009
0.9212	ACH-000094	Drug_1488	0.9382	0.01699
0.8689	ACH-000096	Drug_1488	0.9035	0.03459
0.9025	ACH-000097	Drug_1488	0.947	0.04454
0.9634	ACH-000098	Drug_1488	0.9338	-0.02955
0.8997	ACH-000102	Drug_1488	0.9411	0.04144
0.9067	ACH-000107	Drug_1488	0.9255	0.01881
0.8735	ACH-000112	Drug_1488	0.8658	-0.007679
0.9048	ACH-000114	Drug_1488	0.9231	0.01832
0.9024	ACH-000115	Drug_1488	0.8959	-0.006451
0.8991	ACH-000116	Drug_1488	0.9401	0.04103
0.9465	ACH-000116	Drug_1488	0.9303	-0.01617
0.9153	ACH-000118	Drug_1488	0.9131	-0.00219
0.9045	ACH-000120	Drug_1488	0.8597	-0.04483
0.984	ACH-000121	Drug_1488	0.9339	-0.05008
0.8731	ACH-000122	Drug_1488	0.8502	-0.02293
0.8755	ACH-000123	Drug_1488	0.875	-0.0004996
0.8873	ACH-000124	Drug_1488	0.8548	-0.03246
0.8742	ACH-000126	Drug_1488	0.8671	-0.007101
0.8677	ACH-000129	Drug_1488	0.8464	-0.02133
0.9076	ACH-000132	Drug_1488	0.9515	0.04388
0.9168	ACH-000133	Drug_1488	0.9077	-0.009099
0.8653	ACH-000135	Drug_1488	0.9044	0.03914
0.8401	ACH-000136	Drug_1488	0.8639	0.02381
0.9275	ACH-000137	Drug_1488	0.8735	-0.05397
0.9731	ACH-000138	Drug_1488	0.9526	-0.02053
0.9192	ACH-000139	Drug_1488	0.9351	0.01592
0.7643	ACH-000140	Drug_1488	0.8367	0.07242
0.8542	ACH-000146	Drug_1488	0.9336	0.0794
0.9123	ACH-000147	Drug_1488	0.9095	-0.002774
0.9115	ACH-000148	Drug_1488	0.8675	-0.04401
0.8656	ACH-000149	Drug_1488	0.8765	0.01085
0.9118	ACH-000150	Drug_1488	0.9025	-0.009334
0.8492	ACH-000151	Drug_1488	0.946	0.09684
0.9161	ACH-000152	Drug_1488	0.9189	0.002763
0.9077	ACH-000153	Drug_1488	0.8497	-0.058
0.9232	ACH-000154	Drug_1488	0.8855	-0.03769
0.9722	ACH-000155	Drug_1488	0.9013	-0.0709
0.8357	ACH-000156	Drug_1488	0.8779	0.04219
0.8883	ACH-000157	Drug_1488	0.8946	0.006302
0.874	ACH-000158	Drug_1488	0.8715	-0.002455
0.9081	ACH-000159	Drug_1488	0.9105	0.002377
0.917	ACH-000161	Drug_1488	0.9004	-0.01658
0.7267	ACH-000162	Drug_1488	0.901	0.1743
0.9183	ACH-000163	Drug_1488	0.8713	-0.04699
0.9035	ACH-000169	Drug_1488	0.8944	-0.009065
0.9254	ACH-000171	Drug_1488	0.9436	0.01818
0.905	ACH-000173	Drug_1488	0.9158	0.01081
0.98	ACH-000174	Drug_1488	0.9412	-0.0388
0.9107	ACH-000176	Drug_1488	0.9159	0.005184
0.7728	ACH-000177	Drug_1488	0.7962	0.02338
0.8698	ACH-000178	Drug_1488	0.9303	0.06048
0.9756	ACH-000180	Drug_1488	0.9351	-0.04055
0.9826	ACH-000181	Drug_1488	0.9052	-0.07739
0.91	ACH-000182	Drug_1488	0.9001	-0.009861
0.9012	ACH-000183	Drug_1488	0.8834	-0.01778
0.9249	ACH-000186	Drug_1488	0.9304	0.005471
0.9108	ACH-000188	Drug_1488	0.8616	-0.04922
0.9148	ACH-000189	Drug_1488	0.9261	0.01133
0.8976	ACH-000190	Drug_1488	0.895	-0.002623
0.9182	ACH-000191	Drug_1488	0.9063	-0.01191
0.7347	ACH-000194	Drug_1488	0.8965	0.1618
0.8517	ACH-000195	Drug_1488	0.8938	0.0421
