AUC	Sample	Drug1	PredictedAUC	AUCError
0.9768	ACH-000002	Drug_503	0.922	-0.05484
0.9618	ACH-000004	Drug_503	0.9351	-0.02672
0.9545	ACH-000005	Drug_503	0.901	-0.05345
0.8523	ACH-000006	Drug_503	0.8582	0.005923
0.9479	ACH-000007	Drug_503	0.9177	-0.0302
0.9806	ACH-000008	Drug_503	0.948	-0.03259
0.8583	ACH-000009	Drug_503	0.9148	0.05653
0.8919	ACH-000011	Drug_503	0.9097	0.01779
0.9436	ACH-000012	Drug_503	0.9178	-0.02583
0.9396	ACH-000013	Drug_503	0.9487	0.009135
0.9375	ACH-000014	Drug_503	0.95	0.01245
0.9578	ACH-000017	Drug_503	0.9136	-0.0442
0.9495	ACH-000018	Drug_503	0.9395	-0.01003
0.9149	ACH-000019	Drug_503	0.9425	0.02759
0.9364	ACH-000022	Drug_503	0.8977	-0.03869
0.979	ACH-000023	Drug_503	0.9301	-0.04894
0.8733	ACH-000024	Drug_503	0.9118	0.03852
0.9166	ACH-000027	Drug_503	0.9688	0.05222
0.8365	ACH-000028	Drug_503	0.9539	0.1174
0.9497	ACH-000032	Drug_503	0.8998	-0.04988
0.9425	ACH-000035	Drug_503	0.9085	-0.03399
0.9679	ACH-000038	Drug_503	0.9209	-0.04699
0.96	ACH-000039	Drug_503	0.9374	-0.02261
0.9405	ACH-000040	Drug_503	0.9422	0.001679
0.9967	ACH-000042	Drug_503	0.9517	-0.04502
0.9368	ACH-000046	Drug_503	0.9448	0.008033
0.9598	ACH-000048	Drug_503	0.9446	-0.01522
0.8947	ACH-000051	Drug_503	0.9042	0.009529
0.9529	ACH-000052	Drug_503	0.9356	-0.01732
0.9156	ACH-000054	Drug_503	0.9409	0.02532
0.8739	ACH-000055	Drug_503	0.9519	0.07802
0.8383	ACH-000056	Drug_503	0.8663	0.02802
0.9198	ACH-000058	Drug_503	0.9223	0.00248
0.9472	ACH-000059	Drug_503	0.9466	-0.0005819
0.8042	ACH-000061	Drug_503	0.939	0.1348
0.946	ACH-000062	Drug_503	0.9311	-0.01486
0.957	ACH-000065	Drug_503	0.9244	-0.03257
0.9801	ACH-000066	Drug_503	0.9159	-0.06416
0.8847	ACH-000067	Drug_503	0.958	0.0733
0.8836	ACH-000068	Drug_503	0.9425	0.05895
0.8988	ACH-000069	Drug_503	0.9054	0.006553
0.8439	ACH-000070	Drug_503	0.8875	0.04359
0.881	ACH-000073	Drug_503	0.9294	0.04841
0.9147	ACH-000074	Drug_503	0.8803	-0.03445
0.9868	ACH-000075	Drug_503	0.9493	-0.03746
0.8718	ACH-000076	Drug_503	0.897	0.02518
0.9609	ACH-000078	Drug_503	0.9086	-0.0523
0.9782	ACH-000081	Drug_503	0.8882	-0.08996
