AUC	Sample	Drug1	PredictedAUC	AUCError
0.2267	ACH-000002	Drug_1079	0.8129	0.5862
0.6248	ACH-000004	Drug_1079	0.8602	0.2354
0.5663	ACH-000005	Drug_1079	0.8569	0.2906
0.5071	ACH-000006	Drug_1079	0.7939	0.2868
0.3328	ACH-000007	Drug_1079	0.8906	0.5578
0.5097	ACH-000008	Drug_1079	0.837	0.3273
0.683	ACH-000009	Drug_1079	0.8387	0.1557
0.5487	ACH-000012	Drug_1079	0.8283	0.2796
0.5271	ACH-000013	Drug_1079	0.8594	0.3323
0.4629	ACH-000014	Drug_1079	0.8808	0.4179
0.1842	ACH-000017	Drug_1079	0.8017	0.6175
0.5644	ACH-000018	Drug_1079	0.9089	0.3445
0.5364	ACH-000019	Drug_1079	0.9051	0.3687
0.4883	ACH-000022	Drug_1079	0.8238	0.3355
0.2879	ACH-000023	Drug_1079	0.9019	0.614
0.0871	ACH-000024	Drug_1079	0.7928	0.7057
0.5043	ACH-000027	Drug_1079	0.9163	0.412
0.7821	ACH-000028	Drug_1079	0.9345	0.1524
0.5302	ACH-000032	Drug_1079	0.8295	0.2993
0.6605	ACH-000035	Drug_1079	0.8655	0.205
0.3955	ACH-000038	Drug_1079	0.8494	0.4539
0.0472	ACH-000039	Drug_1079	0.839	0.7918
0.442	ACH-000040	Drug_1079	0.9332	0.4912
0.1304	ACH-000041	Drug_1079	0.8576	0.7272
0.8463	ACH-000042	Drug_1079	0.8967	0.05042
0.1932	ACH-000048	Drug_1079	0.8598	0.6666
0.3608	ACH-000050	Drug_1079	0.724	0.3632
0.1627	ACH-000051	Drug_1079	0.7947	0.632
0.035	ACH-000052	Drug_1079	0.9009	0.8659
0.1313	ACH-000054	Drug_1079	0.8524	0.7211
0.2803	ACH-000055	Drug_1079	0.7904	0.5101
0.3291	ACH-000056	Drug_1079	0.7049	0.3758
0.434	ACH-000058	Drug_1079	0.8765	0.4425
0.0542	ACH-000059	Drug_1079	0.8653	0.8111
0.5111	ACH-000060	Drug_1079	0.8684	0.3573
0.3387	ACH-000061	Drug_1079	0.7674	0.4287
0.2855	ACH-000062	Drug_1079	0.8773	0.5918
0.03	ACH-000065	Drug_1079	0.8682	0.8382
0.3863	ACH-000066	Drug_1079	0.775	0.3887
0.1258	ACH-000067	Drug_1079	0.8775	0.7517
0.8911	ACH-000068	Drug_1079	0.9203	0.02917
