AUC	Sample	Drug1	PredictedAUC	AUCError
0.8523	ACH-000002	Drug_360	0.8417	-0.01061
0.8754	ACH-000004	Drug_360	0.7725	-0.1029
0.8857	ACH-000005	Drug_360	0.8245	-0.06117
0.9082	ACH-000006	Drug_360	0.8035	-0.1047
0.8026	ACH-000007	Drug_360	0.7524	-0.05018
0.8568	ACH-000008	Drug_360	0.9002	0.04343
0.862	ACH-000009	Drug_360	0.8598	-0.002234
0.9077	ACH-000011	Drug_360	0.8518	-0.05587
0.8227	ACH-000012	Drug_360	0.7857	-0.03705
0.8012	ACH-000013	Drug_360	0.7313	-0.06989
0.872	ACH-000014	Drug_360	0.8552	-0.01677
0.9357	ACH-000018	Drug_360	0.872	-0.06367
0.9274	ACH-000019	Drug_360	0.9205	-0.006855
0.7653	ACH-000022	Drug_360	0.9141	0.1488
0.8999	ACH-000023	Drug_360	0.8961	-0.0038
0.8495	ACH-000027	Drug_360	0.9392	0.08974
0.9161	ACH-000028	Drug_360	0.9161	3.019e-05
0.8227	ACH-000032	Drug_360	0.8347	0.01203
0.8665	ACH-000035	Drug_360	0.9033	0.03678
0.8036	ACH-000038	Drug_360	0.8811	0.0775
0.9507	ACH-000042	Drug_360	0.9368	-0.01388
0.7505	ACH-000050	Drug_360	0.6855	-0.06504
0.7846	ACH-000051	Drug_360	0.8798	0.0952
0.9224	ACH-000052	Drug_360	0.8671	-0.05528
0.8978	ACH-000054	Drug_360	0.8192	-0.0786
0.7196	ACH-000055	Drug_360	0.8466	0.127
0.715	ACH-000056	Drug_360	0.6743	-0.04067
0.8829	ACH-000058	Drug_360	0.8222	-0.06066
0.7958	ACH-000060	Drug_360	0.8505	0.05465
0.8846	ACH-000065	Drug_360	0.8487	-0.03589
0.8942	ACH-000066	Drug_360	0.8082	-0.08598
0.8726	ACH-000067	Drug_360	0.8469	-0.0257
0.9219	ACH-000068	Drug_360	0.9282	0.006338
0.8136	ACH-000074	Drug_360	0.8135	-8.201e-05
0.9348	ACH-000075	Drug_360	0.9362	0.00138
0.7553	ACH-000076	Drug_360	0.8472	0.0919
0.7327	ACH-000078	Drug_360	0.7066	-0.02607
0.7742	ACH-000081	Drug_360	0.829	0.05476
0.8994	ACH-000082	Drug_360	0.8855	-0.01393
0.9463	ACH-000086	Drug_360	0.9638	0.01749
0.8719	ACH-000087	Drug_360	0.7073	-0.1646
0.8292	ACH-000090	Drug_360	0.8551	0.02592
0.9401	ACH-000091	Drug_360	0.9293	-0.01083
0.8783	ACH-000092	Drug_360	0.8897	0.01144
0.8761	ACH-000093	Drug_360	0.9016	0.02552
0.9439	ACH-000094	Drug_360	0.9045	-0.03936
0.861	ACH-000097	Drug_360	0.8919	0.0309
0.9509	ACH-000098	Drug_360	0.8236	-0.1273
0.8336	ACH-000102	Drug_360	0.9105	0.07694
0.7093	ACH-000105	Drug_360	0.4585	-0.2508
0.8162	ACH-000106	Drug_360	0.8811	0.06495
0.9726	ACH-000107	Drug_360	0.9253	-0.04735
0.8193	ACH-000112	Drug_360	0.6896	-0.1297
0.866	ACH-000113	Drug_360	0.7429	-0.1231
0.9195	ACH-000114	Drug_360	0.8596	-0.05987
0.776	ACH-000116	Drug_360	0.8744	0.09838
0.9225	ACH-000116	Drug_360	0.8231	-0.09939
0.7564	ACH-000118	Drug_360	0.8374	0.08104
0.8167	ACH-000120	Drug_360	0.8083	-0.0084
0.9047	ACH-000121	Drug_360	0.9097	0.005044
0.7785	ACH-000122	Drug_360	0.8026	0.02407
0.774	ACH-000123	Drug_360	0.8389	0.06494
0.8785	ACH-000126	Drug_360	0.8877	0.009221
0.727	ACH-000129	Drug_360	0.7271	8.619e-05
0.8662	ACH-000132	Drug_360	0.8955	0.02934
0.8811	ACH-000133	Drug_360	0.8919	0.01082
0.8379	ACH-000135	Drug_360	0.9043	0.0664
0.7951	ACH-000136	Drug_360	0.8347	0.03958
0.8999	ACH-000137	Drug_360	0.8663	-0.0336
0.9324	ACH-000138	Drug_360	0.9183	-0.01409
0.8869	ACH-000139	Drug_360	0.8613	-0.0256
0.955	ACH-000141	Drug_360	0.9483	-0.006736
0.8659	ACH-000142	Drug_360	0.8966	0.03075
0.8455	ACH-000146	Drug_360	0.8278	-0.01771
0.8911	ACH-000147	Drug_360	0.8729	-0.01816
0.7292	ACH-000149	Drug_360	0.8571	0.1279
0.7278	ACH-000150	Drug_360	0.8888	0.161
0.8219	ACH-000152	Drug_360	0.6836	-0.1383
0.8934	ACH-000153	Drug_360	0.8342	-0.05923
0.9784	ACH-000154	Drug_360	0.8678	-0.1106
0.7717	ACH-000155	Drug_360	0.9194	0.1477
0.8031	ACH-000156	Drug_360	0.7875	-0.01562
0.7586	ACH-000157	Drug_360	0.6516	-0.107
0.9485	ACH-000159	Drug_360	0.9266	-0.02186
0.8771	ACH-000161	Drug_360	0.8852	0.008071
0.8933	ACH-000163	Drug_360	0.9417	0.04836
0.9626	ACH-000168	Drug_360	0.8221	-0.1405
0.9554	ACH-000171	Drug_360	0.8958	-0.05961
0.8196	ACH-000173	Drug_360	0.8956	0.07604
0.8932	ACH-000174	Drug_360	0.8966	0.003363
0.8652	ACH-000176	Drug_360	0.935	0.0698
0.9738	ACH-000178	Drug_360	0.9223	-0.05153
0.9598	ACH-000180	Drug_360	0.8814	-0.07838
0.9044	ACH-000181	Drug_360	0.9054	0.001007
0.799	ACH-000182	Drug_360	0.8751	0.07614
0.867	ACH-000183	Drug_360	0.8125	-0.05452
0.928	ACH-000186	Drug_360	0.9382	0.01024
0.82	ACH-000188	Drug_360	0.7596	-0.06037
0.8932	ACH-000189	Drug_360	0.88	-0.01323
0.7809	ACH-000190	Drug_360	0.6579	-0.123
0.8979	ACH-000191	Drug_360	0.9202	0.02229
0.8555	ACH-000194	Drug_360	0.9405	0.08502
0.7693	ACH-000197	Drug_360	0.7884	0.01911
0.9471	ACH-000200	Drug_360	0.861	-0.08609
0.796	ACH-000201	Drug_360	0.7723	-0.02371
0.8028	ACH-000203	Drug_360	0.9012	0.09836
0.8257	ACH-000205	Drug_360	0.8852	0.05946
0.9001	ACH-000207	Drug_360	0.8946	-0.005468
0.7289	ACH-000209	Drug_360	0.7959	0.06704
0.7531	ACH-000210	Drug_360	0.5413	-0.2118
0.877	ACH-000211	Drug_360	0.773	-0.104
0.8738	ACH-000218	Drug_360	0.7355	-0.1383
0.8118	ACH-000219	Drug_360	0.871	0.05923
0.898	ACH-000219	Drug_360	0.8983	0.0003275
0.8485	ACH-000221	Drug_360	0.7301	-0.1184
0.8944	ACH-000222	Drug_360	0.8026	-0.09179
0.9443	ACH-000223	Drug_360	0.9119	-0.03244
0.9094	ACH-000225	Drug_360	0.9142	0.004777
0.903	ACH-000227	Drug_360	0.9047	0.001694
