AUC	Sample	Drug1	PredictedAUC	AUCError
0.8839	ACH-000001	Drug_1314	0.8991	0.01523
0.795	ACH-000002	Drug_1314	0.7969	0.001851
0.7784	ACH-000004	Drug_1314	0.8223	0.04391
0.809	ACH-000006	Drug_1314	0.8173	0.008253
0.933	ACH-000007	Drug_1314	0.8452	-0.08781
0.7507	ACH-000008	Drug_1314	0.818	0.06733
0.844	ACH-000009	Drug_1314	0.8464	0.002385
0.9198	ACH-000012	Drug_1314	0.8767	-0.04313
0.9666	ACH-000012	Drug_1314	0.9054	-0.06116
0.8271	ACH-000019	Drug_1314	0.8616	0.03453
1	ACH-000020	Drug_1314	0.8532	-0.1468
0.7714	ACH-000023	Drug_1314	0.8336	0.0622
0.7956	ACH-000024	Drug_1314	0.849	0.05343
0.9303	ACH-000035	Drug_1314	0.9013	-0.02902
0.9094	ACH-000038	Drug_1314	0.8332	-0.07621
0.8649	ACH-000040	Drug_1314	0.8703	0.005405
0.914	ACH-000040	Drug_1314	0.8848	-0.0292
0.8261	ACH-000042	Drug_1314	0.849	0.02289
0.8606	ACH-000046	Drug_1314	0.8297	-0.03087
0.7987	ACH-000048	Drug_1314	0.8169	0.01819
0.7271	ACH-000050	Drug_1314	0.7919	0.06478
0.8561	ACH-000052	Drug_1314	0.8495	-0.006588
0.8906	ACH-000052	Drug_1314	0.8232	-0.06745
0.8524	ACH-000054	Drug_1314	0.8431	-0.009323
0.8457	ACH-000055	Drug_1314	0.8528	0.007131
0.9254	ACH-000058	Drug_1314	0.8524	-0.07296
0.8504	ACH-000060	Drug_1314	0.8799	0.02953
0.6916	ACH-000061	Drug_1314	0.8482	0.1566
0.7938	ACH-000062	Drug_1314	0.8491	0.05531
0.8615	ACH-000062	Drug_1314	0.8538	-0.00771
0.8123	ACH-000065	Drug_1314	0.7858	-0.02647
0.8802	ACH-000065	Drug_1314	0.7904	-0.08979
0.8599	ACH-000067	Drug_1314	0.8339	-0.02597
0.6989	ACH-000070	Drug_1314	0.7493	0.05043
0.7212	ACH-000070	Drug_1314	0.7555	0.03434
0.7518	ACH-000070	Drug_1314	0.7625	0.01067
0.791	ACH-000072	Drug_1314	0.846	0.05505
0.8576	ACH-000073	Drug_1314	0.8669	0.009305
0.8074	ACH-000074	Drug_1314	0.8086	0.001157
0.8442	ACH-000075	Drug_1314	0.8929	0.04868
0.858	ACH-000075	Drug_1314	0.8544	-0.003604
0.8441	ACH-000081	Drug_1314	0.8353	-0.008842
0.9971	ACH-000082	Drug_1314	0.9065	-0.0906
0.9662	ACH-000087	Drug_1314	0.8471	-0.1191
0.8453	ACH-000090	Drug_1314	0.8766	0.03133
0.9464	ACH-000091	Drug_1314	0.8742	-0.07216
0.8384	ACH-000092	Drug_1314	0.8883	0.04991
0.8714	ACH-000094	Drug_1314	0.8649	-0.006533
0.8759	ACH-000094	Drug_1314	0.8769	0.001017
0.8314	ACH-000096	Drug_1314	0.8303	-0.001068
0.8834	ACH-000098	Drug_1314	0.8626	-0.02079
0.8566	ACH-000099	Drug_1314	0.8469	-0.009714
0.8124	ACH-000102	Drug_1314	0.9082	0.09579
0.8779	ACH-000103	Drug_1314	0.8648	-0.01307
0.7596	ACH-000104	Drug_1314	0.8222	0.06263
0.8579	ACH-000105	Drug_1314	0.8255	-0.03242
