AUC	Sample	Drug1	PredictedAUC	AUCError
0.8748	ACH-000002	Drug_34	0.9196	0.04477
0.9839	ACH-000004	Drug_34	0.9524	-0.03153
0.9529	ACH-000005	Drug_34	0.9507	-0.002157
0.9782	ACH-000007	Drug_34	0.9552	-0.02296
0.9925	ACH-000008	Drug_34	0.9391	-0.05342
0.9763	ACH-000009	Drug_34	0.915	-0.06131
0.9637	ACH-000012	Drug_34	0.9362	-0.02751
0.9742	ACH-000013	Drug_34	0.9219	-0.05234
0.9142	ACH-000014	Drug_34	0.9385	0.02425
0.8546	ACH-000017	Drug_34	0.8547	7.124e-05
0.9089	ACH-000018	Drug_34	0.9102	0.00133
0.995	ACH-000019	Drug_34	0.9074	-0.08759
0.9849	ACH-000022	Drug_34	0.9418	-0.04306
0.9783	ACH-000023	Drug_34	0.9794	0.001052
0.8566	ACH-000024	Drug_34	0.8475	-0.009144
0.904	ACH-000027	Drug_34	0.9503	0.04631
0.9235	ACH-000028	Drug_34	0.9412	0.01768
0.9104	ACH-000032	Drug_34	0.9108	0.0003964
0.8963	ACH-000035	Drug_34	0.9427	0.04643
0.9541	ACH-000038	Drug_34	0.9084	-0.04567
0.9764	ACH-000039	Drug_34	0.9101	-0.06632
0.973	ACH-000040	Drug_34	0.9378	-0.03522
0.9909	ACH-000042	Drug_34	0.9712	-0.01973
0.9888	ACH-000046	Drug_34	0.9618	-0.02701
0.867	ACH-000048	Drug_34	0.9216	0.05459
0.8664	ACH-000050	Drug_34	0.8785	0.01205
0.9478	ACH-000051	Drug_34	0.8772	-0.07064
0.875	ACH-000052	Drug_34	0.8607	-0.01426
0.8526	ACH-000054	Drug_34	0.925	0.07237
0.8492	ACH-000055	Drug_34	0.8537	0.004539
0.9734	ACH-000058	Drug_34	0.9207	-0.05274
0.926	ACH-000059	Drug_34	0.9329	0.006888
0.958	ACH-000060	Drug_34	0.9298	-0.02821
0.9664	ACH-000062	Drug_34	0.8922	-0.0742
0.9258	ACH-000065	Drug_34	0.8978	-0.02798
0.8887	ACH-000066	Drug_34	0.905	0.01627
0.9174	ACH-000067	Drug_34	0.9259	0.008508
0.7469	ACH-000068	Drug_34	0.949	0.2021
0.9754	ACH-000069	Drug_34	0.9264	-0.04904
0.8606	ACH-000073	Drug_34	0.8909	0.03032
0.9686	ACH-000074	Drug_34	0.8612	-0.1074
0.9903	ACH-000075	Drug_34	0.9649	-0.02544
0.999	ACH-000076	Drug_34	0.9	-0.09902
0.8747	ACH-000077	Drug_34	0.8815	0.0068
0.9059	ACH-000078	Drug_34	0.942	0.03608
0.8864	ACH-000081	Drug_34	0.906	0.01961
0.8956	ACH-000082	Drug_34	0.9321	0.03654
0.9943	ACH-000086	Drug_34	0.9416	-0.05271
0.9896	ACH-000091	Drug_34	0.9489	-0.04071
0.9434	ACH-000092	Drug_34	0.9419	-0.001488
0.9513	ACH-000093	Drug_34	0.9455	-0.005781
0.9232	ACH-000094	Drug_34	0.9192	-0.003975
0.8925	ACH-000096	Drug_34	0.8746	-0.01792
0.9169	ACH-000097	Drug_34	0.9331	0.01618
0.9431	ACH-000098	Drug_34	0.9166	-0.02647
0.9862	ACH-000102	Drug_34	0.9299	-0.05634
0.922	ACH-000107	Drug_34	0.9553	0.03327
0.7942	ACH-000112	Drug_34	0.8464	0.05221
0.8608	ACH-000113	Drug_34	0.8922	0.03144
0.8741	ACH-000114	Drug_34	0.9387	0.06464
0.9577	ACH-000115	Drug_34	0.881	-0.0767
0.9101	ACH-000116	Drug_34	0.9361	0.02598
0.9949	ACH-000116	Drug_34	0.9262	-0.06875
0.9314	ACH-000117	Drug_34	0.8967	-0.03473
0.9167	ACH-000118	Drug_34	0.9349	0.01816
0.9817	ACH-000121	Drug_34	0.9536	-0.02806
0.7627	ACH-000122	Drug_34	0.8504	0.08768
0.9458	ACH-000123	Drug_34	0.8725	-0.07333
0.8795	ACH-000124	Drug_34	0.9032	0.0237
0.9484	ACH-000126	Drug_34	0.9502	0.001838
0.905	ACH-000129	Drug_34	0.8402	-0.06475
1	ACH-000132	Drug_34	0.9386	-0.06136
0.9406	ACH-000133	Drug_34	0.92	-0.02056
0.9834	ACH-000135	Drug_34	0.9069	-0.07651
0.9042	ACH-000136	Drug_34	0.9367	0.03246
0.9892	ACH-000137	Drug_34	0.9089	-0.08035
0.9982	ACH-000138	Drug_34	0.9566	-0.04157
0.9112	ACH-000139	Drug_34	0.9015	-0.009659
