AUC	Sample	Drug1	PredictedAUC	AUCError
0.9752	ACH-000002	Drug_1446	0.9268	-0.04837
0.9382	ACH-000005	Drug_1446	0.9279	-0.01032
0.976	ACH-000008	Drug_1446	0.9455	-0.03049
0.9773	ACH-000009	Drug_1446	0.9188	-0.05851
0.9933	ACH-000014	Drug_1446	0.9437	-0.04961
0.9717	ACH-000017	Drug_1446	0.9153	-0.05643
0.9858	ACH-000018	Drug_1446	0.9339	-0.05187
0.9509	ACH-000022	Drug_1446	0.9253	-0.02559
0.9937	ACH-000023	Drug_1446	0.9613	-0.03236
0.9317	ACH-000024	Drug_1446	0.9173	-0.01444
0.9983	ACH-000027	Drug_1446	0.9306	-0.06765
0.8497	ACH-000039	Drug_1446	0.9483	0.09863
0.9826	ACH-000040	Drug_1446	0.9379	-0.04475
0.9798	ACH-000042	Drug_1446	0.9525	-0.02726
0.9917	ACH-000046	Drug_1446	0.9377	-0.05401
0.9739	ACH-000048	Drug_1446	0.9303	-0.04359
0.9573	ACH-000051	Drug_1446	0.922	-0.03532
0.9768	ACH-000052	Drug_1446	0.9443	-0.03248
0.9783	ACH-000054	Drug_1446	0.9207	-0.05763
0.9646	ACH-000055	Drug_1446	0.9088	-0.05581
0.9527	ACH-000059	Drug_1446	0.937	-0.01565
0.9542	ACH-000060	Drug_1446	0.9491	-0.005067
0.9125	ACH-000061	Drug_1446	0.8937	-0.01878
0.85	ACH-000062	Drug_1446	0.9651	0.1151
0.9604	ACH-000065	Drug_1446	0.9246	-0.03575
0.9615	ACH-000066	Drug_1446	0.9278	-0.03368
0.9969	ACH-000067	Drug_1446	0.9406	-0.05632
0.9219	ACH-000070	Drug_1446	0.872	-0.04994
0.8917	ACH-000073	Drug_1446	0.9416	0.04989
0.9911	ACH-000082	Drug_1446	0.9123	-0.07884
0.9489	ACH-000087	Drug_1446	0.9282	-0.0207
1	ACH-000090	Drug_1446	0.9304	-0.06956
0.9975	ACH-000091	Drug_1446	0.9665	-0.031
0.9305	ACH-000096	Drug_1446	0.9297	-0.0007718
0.9844	ACH-000102	Drug_1446	0.9344	-0.05002
0.9637	ACH-000107	Drug_1446	0.9326	-0.0311
0.9155	ACH-000110	Drug_1446	0.9062	-0.009326
0.9936	ACH-000112	Drug_1446	0.9248	-0.06876
0.9918	ACH-000115	Drug_1446	0.9231	-0.06873
0.9428	ACH-000116	Drug_1446	0.9273	-0.01551
1	ACH-000117	Drug_1446	0.941	-0.05899
0.9806	ACH-000118	Drug_1446	0.9348	-0.04575
0.9405	ACH-000120	Drug_1446	0.9382	-0.002333
0.9391	ACH-000123	Drug_1446	0.9331	-0.006022
0.9954	ACH-000124	Drug_1446	0.878	-0.1174
1	ACH-000126	Drug_1446	0.9456	-0.05435
0.9487	ACH-000129	Drug_1446	0.9017	-0.04698
0.994	ACH-000132	Drug_1446	0.9556	-0.03844
0.9765	ACH-000133	Drug_1446	0.9365	-0.04005
0.9357	ACH-000135	Drug_1446	0.9442	0.008461
0.9856	ACH-000137	Drug_1446	0.9398	-0.04579
0.9437	ACH-000140	Drug_1446	0.8646	-0.07912
0.9576	ACH-000147	Drug_1446	0.9411	-0.01654
0.9269	ACH-000148	Drug_1446	0.9495	0.0226
0.9857	ACH-000149	Drug_1446	0.9436	-0.04207
0.9706	ACH-000150	Drug_1446	0.9626	-0.008044
0.9477	ACH-000151	Drug_1446	0.912	-0.03573
0.9845	ACH-000152	Drug_1446	0.9171	-0.06745
0.9515	ACH-000154	Drug_1446	0.8952	-0.05632
0.9909	ACH-000155	Drug_1446	0.9186	-0.07227
0.906	ACH-000157	Drug_1446	0.8992	-0.006756
0.9426	ACH-000158	Drug_1446	0.9298	-0.01277
0.9616	ACH-000161	Drug_1446	0.9352	-0.02643
0.8744	ACH-000162	Drug_1446	0.916	0.0416
0.9923	ACH-000163	Drug_1446	0.9418	-0.05051
0.9406	ACH-000169	Drug_1446	0.9374	-0.003157
0.9881	ACH-000171	Drug_1446	0.92	-0.06814
0.9609	ACH-000173	Drug_1446	0.9455	-0.01542
0.897	ACH-000177	Drug_1446	0.8996	0.002579
0.9727	ACH-000178	Drug_1446	0.9334	-0.03935
1	ACH-000180	Drug_1446	0.9542	-0.04577
0.9545	ACH-000181	Drug_1446	0.938	-0.01654
0.9684	ACH-000182	Drug_1446	0.9288	-0.03956
0.9622	ACH-000189	Drug_1446	0.9394	-0.02276
0.9646	ACH-000190	Drug_1446	0.9391	-0.02551
1	ACH-000194	Drug_1446	0.9231	-0.07688
0.9567	ACH-000195	Drug_1446	0.9187	-0.03802
0.9474	ACH-000201	Drug_1446	0.9048	-0.04257
0.9602	ACH-000203	Drug_1446	0.9391	-0.02109
0.8624	ACH-000204	Drug_1446	0.8976	0.03517
0.9251	ACH-000220	Drug_1446	0.8819	-0.04325
0.9308	ACH-000222	Drug_1446	0.9287	-0.002097
1	ACH-000222	Drug_1446	0.9525	-0.04753
0.9509	ACH-000226	Drug_1446	0.9055	-0.04536
0.9199	ACH-000227	Drug_1446	0.9058	-0.01411
0.943	ACH-000228	Drug_1446	0.9776	0.03456
0.9951	ACH-000232	Drug_1446	0.9479	-0.04723
0.994	ACH-000235	Drug_1446	0.9279	-0.06605
0.9977	ACH-000236	Drug_1446	0.9573	-0.04036
0.9925	ACH-000237	Drug_1446	0.9352	-0.05731
0.9438	ACH-000238	Drug_1446	0.9482	0.004415
0.9497	ACH-000239	Drug_1446	0.9249	-0.02478
0.9853	ACH-000243	Drug_1446	0.9529	-0.03245
0.9822	ACH-000244	Drug_1446	0.9478	-0.03441
0.9572	ACH-000248	Drug_1446	0.938	-0.01919
0.9865	ACH-000255	Drug_1446	0.9361	-0.05043
0.9482	ACH-000258	Drug_1446	0.9398	-0.008436
0.9537	ACH-000260	Drug_1446	0.9256	-0.02806
0.9664	ACH-000273	Drug_1446	0.919	-0.04741
0.9683	ACH-000277	Drug_1446	0.9232	-0.04507
0.9792	ACH-000278	Drug_1446	0.9498	-0.02941
0.8612	ACH-000285	Drug_1446	0.8921	0.03086
0.8803	ACH-000288	Drug_1446	0.9399	0.05964
0.9915	ACH-000291	Drug_1446	0.9411	-0.05044
0.9738	ACH-000292	Drug_1446	0.9118	-0.06202
0.9981	ACH-000298	Drug_1446	0.9392	-0.05888
0.9931	ACH-000304	Drug_1446	0.9127	-0.08036
0.9346	ACH-000305	Drug_1446	0.9444	0.009844
1	ACH-000306	Drug_1446	0.9352	-0.06476
0.9681	ACH-000307	Drug_1446	0.9695	0.001354
0.9828	ACH-000308	Drug_1446	0.9676	-0.01524
0.8979	ACH-000312	Drug_1446	0.9137	0.01581
0.9268	ACH-000313	Drug_1446	0.9159	-0.01086
0.8494	ACH-000315	Drug_1446	0.8883	0.03888
0.9406	ACH-000317	Drug_1446	0.8827	-0.05793
0.9889	ACH-000320	Drug_1446	0.9309	-0.058
1	ACH-000322	Drug_1446	0.9683	-0.03166
0.9834	ACH-000323	Drug_1446	0.9456	-0.03778
