AUC	Sample	Drug1	PredictedAUC	AUCError
1	ACH-000002	Drug_1100	0.9571	-0.04285
0.9334	ACH-000004	Drug_1100	0.9847	0.05128
0.9592	ACH-000005	Drug_1100	0.9646	0.005443
0.9192	ACH-000006	Drug_1100	0.9362	0.01701
0.9929	ACH-000007	Drug_1100	0.961	-0.03187
0.9905	ACH-000008	Drug_1100	0.9704	-0.02008
0.8954	ACH-000009	Drug_1100	0.9633	0.06787
0.9602	ACH-000011	Drug_1100	0.9611	0.0009351
0.9597	ACH-000012	Drug_1100	0.965	0.005325
0.9912	ACH-000013	Drug_1100	0.9709	-0.02035
0.9979	ACH-000014	Drug_1100	0.9653	-0.03262
0.9533	ACH-000017	Drug_1100	0.9383	-0.01502
0.9886	ACH-000018	Drug_1100	0.9825	-0.006111
0.9619	ACH-000019	Drug_1100	0.9735	0.0116
0.9838	ACH-000022	Drug_1100	0.9582	-0.02564
0.9976	ACH-000023	Drug_1100	0.9688	-0.02877
0.9805	ACH-000027	Drug_1100	0.9774	-0.003092
0.9461	ACH-000028	Drug_1100	0.948	0.001871
0.9609	ACH-000032	Drug_1100	0.9506	-0.01029
0.9902	ACH-000035	Drug_1100	0.9719	-0.01827
0.9506	ACH-000038	Drug_1100	0.9684	0.01783
0.9814	ACH-000039	Drug_1100	0.9609	-0.02054
0.9863	ACH-000040	Drug_1100	0.9712	-0.01508
0.9748	ACH-000042	Drug_1100	0.9796	0.004809
0.9674	ACH-000046	Drug_1100	0.9826	0.01519
0.9685	ACH-000048	Drug_1100	0.98	0.01151
0.9564	ACH-000050	Drug_1100	0.9654	0.009037
0.9964	ACH-000051	Drug_1100	0.9642	-0.03219
1	ACH-000052	Drug_1100	0.9437	-0.05625
1	ACH-000054	Drug_1100	0.9809	-0.01914
0.9965	ACH-000055	Drug_1100	0.9376	-0.05895
0.9877	ACH-000058	Drug_1100	0.9742	-0.01345
0.9929	ACH-000059	Drug_1100	0.9367	-0.05617
0.9614	ACH-000060	Drug_1100	0.9553	-0.006065
0.9769	ACH-000061	Drug_1100	0.9451	-0.03184
0.9833	ACH-000062	Drug_1100	0.9709	-0.01236
0.9376	ACH-000065	Drug_1100	0.9794	0.04183
0.9881	ACH-000066	Drug_1100	0.9259	-0.06218
0.9973	ACH-000067	Drug_1100	0.994	-0.003276
0.9802	ACH-000068	Drug_1100	0.9703	-0.009944
0.9358	ACH-000073	Drug_1100	0.9899	0.05411
0.7649	ACH-000074	Drug_1100	0.9479	0.183
0.986	ACH-000075	Drug_1100	0.9674	-0.01859
0.971	ACH-000076	Drug_1100	0.9684	-0.002613
0.9124	ACH-000081	Drug_1100	0.9608	0.04841
0.8838	ACH-000082	Drug_1100	0.9575	0.07369
0.9254	ACH-000086	Drug_1100	0.9887	0.06333
0.9773	ACH-000087	Drug_1100	0.9656	-0.01167
1	ACH-000090	Drug_1100	0.9869	-0.01307
0.9884	ACH-000091	Drug_1100	0.9785	-0.009929
0.9469	ACH-000092	Drug_1100	0.9633	0.01644
1	ACH-000093	Drug_1100	0.9681	-0.03187
0.9296	ACH-000094	Drug_1100	0.9739	0.04427
0.9799	ACH-000096	Drug_1100	0.9612	-0.0187
0.9998	ACH-000097	Drug_1100	0.9625	-0.03729
0.9907	ACH-000098	Drug_1100	0.9798	-0.01092
0.934	ACH-000099	Drug_1100	0.9768	0.04276
0.9611	ACH-000102	Drug_1100	0.9774	0.01633
0.994	ACH-000105	Drug_1100	0.9489	-0.04506
0.9656	ACH-000107	Drug_1100	0.9756	0.009997
1	ACH-000112	Drug_1100	0.9603	-0.0397
0.9993	ACH-000113	Drug_1100	0.9689	-0.03042
0.9941	ACH-000114	Drug_1100	0.9642	-0.02987
0.9757	ACH-000115	Drug_1100	0.9419	-0.03377
0.9663	ACH-000116	Drug_1100	0.9553	-0.01097
0.981	ACH-000116	Drug_1100	0.9831	0.00211
0.9151	ACH-000117	Drug_1100	0.9712	0.05606
0.9672	ACH-000118	Drug_1100	0.9544	-0.01277
1	ACH-000120	Drug_1100	0.9373	-0.06268
0.9724	ACH-000121	Drug_1100	0.9779	0.005456
0.9701	ACH-000122	Drug_1100	0.9754	0.005278
0.9702	ACH-000123	Drug_1100	0.9406	-0.02964
0.9594	ACH-000124	Drug_1100	0.9738	0.01437
0.8622	ACH-000126	Drug_1100	0.9848	0.1226
0.9877	ACH-000129	Drug_1100	0.9538	-0.0339
0.9994	ACH-000132	Drug_1100	0.9784	-0.021
0.9823	ACH-000133	Drug_1100	0.9741	-0.008165
0.8788	ACH-000135	Drug_1100	0.9245	0.04567
0.9754	ACH-000136	Drug_1100	0.9517	-0.02366
0.9989	ACH-000137	Drug_1100	0.9717	-0.02718
0.9852	ACH-000138	Drug_1100	0.9825	-0.002674
0.9822	ACH-000139	Drug_1100	0.9748	-0.00739
0.9617	ACH-000140	Drug_1100	0.9422	-0.01951
0.9708	ACH-000141	Drug_1100	0.9793	0.00849
0.9364	ACH-000142	Drug_1100	0.9741	0.0377
0.9484	ACH-000146	Drug_1100	0.9542	0.005794
0.9549	ACH-000147	Drug_1100	0.9596	0.004681
0.9777	ACH-000149	Drug_1100	0.9536	-0.0241
0.9435	ACH-000150	Drug_1100	0.9429	-0.0005555
0.9972	ACH-000151	Drug_1100	0.9687	-0.02852
0.9849	ACH-000152	Drug_1100	0.9784	-0.006539
0.9605	ACH-000153	Drug_1100	1.003	0.04215
0.9227	ACH-000154	Drug_1100	0.946	0.02327
0.9747	ACH-000155	Drug_1100	0.9537	-0.02101
0.9797	ACH-000156	Drug_1100	0.9822	0.002547
0.9924	ACH-000157	Drug_1100	0.9597	-0.03265
0.9714	ACH-000159	Drug_1100	0.9766	0.005169
0.979	ACH-000161	Drug_1100	0.9446	-0.03441
0.9963	ACH-000163	Drug_1100	0.9777	-0.01863
0.9378	ACH-000168	Drug_1100	0.9701	0.03234
