AUC	Sample	Drug1	PredictedAUC	AUCError
0.8166	ACH-000001	Drug_273	0.9058	0.08918
0.927	ACH-000001	Drug_273	0.8806	-0.04641
0.9622	ACH-000002	Drug_273	0.8963	-0.06592
0.9889	ACH-000002	Drug_273	0.8802	-0.1087
0.9931	ACH-000002	Drug_273	0.8777	-0.1154
0.7948	ACH-000004	Drug_273	0.855	0.06019
0.8238	ACH-000004	Drug_273	0.862	0.03817
0.8383	ACH-000004	Drug_273	0.8501	0.01181
0.8688	ACH-000005	Drug_273	0.878	0.009224
0.9821	ACH-000006	Drug_273	0.7834	-0.1987
1	ACH-000006	Drug_273	0.7662	-0.2338
0.8617	ACH-000007	Drug_273	0.8681	0.006407
0.9263	ACH-000007	Drug_273	0.7958	-0.1305
0.9676	ACH-000007	Drug_273	0.8963	-0.0713
0.752	ACH-000008	Drug_273	0.8394	0.08739
0.8004	ACH-000008	Drug_273	0.8553	0.05487
0.8882	ACH-000008	Drug_273	0.887	-0.001247
0.8528	ACH-000009	Drug_273	0.8337	-0.01907
0.9304	ACH-000009	Drug_273	0.8491	-0.0813
0.9937	ACH-000009	Drug_273	0.8465	-0.1472
0.9996	ACH-000009	Drug_273	0.8454	-0.1542
0.9517	ACH-000011	Drug_273	0.8596	-0.09213
0.8487	ACH-000012	Drug_273	0.8402	-0.008549
0.8711	ACH-000012	Drug_273	0.8679	-0.003159
0.9625	ACH-000012	Drug_273	0.8994	-0.06311
0.9794	ACH-000013	Drug_273	0.8914	-0.08796
0.8692	ACH-000014	Drug_273	0.8555	-0.01374
0.9585	ACH-000017	Drug_273	0.8381	-0.1204
0.9649	ACH-000018	Drug_273	0.8998	-0.06508
0.657	ACH-000019	Drug_273	0.8513	0.1943
0.8651	ACH-000019	Drug_273	0.8957	0.03063
0.9347	ACH-000019	Drug_273	0.8837	-0.05099
0.9656	ACH-000020	Drug_273	0.8527	-0.1129
0.9048	ACH-000022	Drug_273	0.8419	-0.06292
0.8572	ACH-000023	Drug_273	0.8921	0.03488
0.9454	ACH-000023	Drug_273	0.8873	-0.05813
1	ACH-000023	Drug_273	0.8898	-0.1102
0.7788	ACH-000024	Drug_273	0.7895	0.01075
0.9401	ACH-000024	Drug_273	0.7911	-0.149
1	ACH-000024	Drug_273	0.8045	-0.1955
0.9907	ACH-000027	Drug_273	0.9064	-0.08433
0.8329	ACH-000032	Drug_273	0.886	0.0531
0.9453	ACH-000035	Drug_273	0.8821	-0.06315
0.9709	ACH-000035	Drug_273	0.8838	-0.08707
0.9492	ACH-000038	Drug_273	0.8928	-0.05644
0.9906	ACH-000038	Drug_273	0.858	-0.1326
1	ACH-000038	Drug_273	0.907	-0.09303
0.9975	ACH-000039	Drug_273	0.8355	-0.162
0.8475	ACH-000040	Drug_273	0.8854	0.03793
0.8503	ACH-000040	Drug_273	0.9001	0.04978
0.8641	ACH-000040	Drug_273	0.8832	0.01912
0.9642	ACH-000040	Drug_273	0.886	-0.0782
0.9367	ACH-000042	Drug_273	0.9037	-0.03296
0.9519	ACH-000042	Drug_273	0.8923	-0.05961
0.9988	ACH-000042	Drug_273	0.9224	-0.07642
0.8708	ACH-000046	Drug_273	0.8938	0.02301
0.9007	ACH-000046	Drug_273	0.9112	0.01047
0.9336	ACH-000046	Drug_273	0.8904	-0.04323
0.967	ACH-000048	Drug_273	0.8189	-0.1481
0.9826	ACH-000048	Drug_273	0.8356	-0.147
1	ACH-000048	Drug_273	0.8766	-0.1234
0.822	ACH-000050	Drug_273	0.8127	-0.009345
0.8276	ACH-000050	Drug_273	0.8423	0.01467
0.96	ACH-000051	Drug_273	0.8254	-0.1346
0.8109	ACH-000052	Drug_273	0.8749	0.06399
0.8646	ACH-000052	Drug_273	0.888	0.02337
0.8697	ACH-000052	Drug_273	0.8714	0.001688
0.8953	ACH-000052	Drug_273	0.8689	-0.02639
0.8483	ACH-000054	Drug_273	0.8775	0.0292
0.8844	ACH-000054	Drug_273	0.8373	-0.04711
0.9237	ACH-000054	Drug_273	0.8324	-0.09127
0.9089	ACH-000055	Drug_273	0.8599	-0.04901
0.9985	ACH-000055	Drug_273	0.9011	-0.09741
1	ACH-000055	Drug_273	0.826	-0.174
0.9996	ACH-000056	Drug_273	0.7957	-0.2039
0.8024	ACH-000058	Drug_273	0.8531	0.05066
0.9384	ACH-000058	Drug_273	0.8164	-0.122
0.9466	ACH-000058	Drug_273	0.8473	-0.0993
0.7919	ACH-000059	Drug_273	0.8511	0.05919
0.9409	ACH-000059	Drug_273	0.8255	-0.1154
0.857	ACH-000060	Drug_273	0.848	-0.009027
0.9326	ACH-000060	Drug_273	0.8635	-0.06911
0.9657	ACH-000060	Drug_273	0.8733	-0.09241
0.7609	ACH-000061	Drug_273	0.8158	0.05489
0.8579	ACH-000061	Drug_273	0.7904	-0.06755
1	ACH-000061	Drug_273	0.787	-0.213
0.8358	ACH-000062	Drug_273	0.8735	0.03767
0.8507	ACH-000062	Drug_273	0.8653	0.01459
0.9826	ACH-000062	Drug_273	0.8757	-0.1069
0.9945	ACH-000062	Drug_273	0.8795	-0.115
0.9528	ACH-000065	Drug_273	0.8654	-0.08739
0.9996	ACH-000065	Drug_273	0.8205	-0.1791
1	ACH-000065	Drug_273	0.7922	-0.2078
1	ACH-000065	Drug_273	0.8547	-0.1453
0.9722	ACH-000066	Drug_273	0.8686	-0.1036
0.7584	ACH-000067	Drug_273	0.8852	0.1268
0.831	ACH-000067	Drug_273	0.8759	0.04495
0.8923	ACH-000067	Drug_273	0.8737	-0.01864
0.9524	ACH-000068	Drug_273	0.9316	-0.02082
0.8927	ACH-000069	Drug_273	0.8359	-0.05678
0.7909	ACH-000070	Drug_273	0.8207	0.02985
0.7989	ACH-000070	Drug_273	0.8067	0.007766
0.8013	ACH-000070	Drug_273	0.8119	0.01059
0.8063	ACH-000070	Drug_273	0.8046	-0.00172
0.8685	ACH-000070	Drug_273	0.8095	-0.059
0.8157	ACH-000072	Drug_273	0.7835	-0.03218
0.841	ACH-000072	Drug_273	0.7897	-0.05127
0.9686	ACH-000073	Drug_273	0.8859	-0.0827
0.9896	ACH-000073	Drug_273	0.8316	-0.158
0.9927	ACH-000073	Drug_273	0.8762	-0.1165
0.8465	ACH-000074	Drug_273	0.7685	-0.07804
0.8844	ACH-000074	Drug_273	0.6804	-0.204
0.8121	ACH-000075	Drug_273	0.8886	0.07649
0.8632	ACH-000075	Drug_273	0.9199	0.05665
0.9623	ACH-000075	Drug_273	0.9274	-0.03485
0.9998	ACH-000075	Drug_273	0.8872	-0.1126
0.8366	ACH-000076	Drug_273	0.6664	-0.1702
0.7891	ACH-000078	Drug_273	0.8261	0.03703
0.9391	ACH-000078	Drug_273	0.8715	-0.06763
0.9848	ACH-000078	Drug_273	0.8082	-0.1766
0.9295	ACH-000081	Drug_273	0.8406	-0.08893
0.933	ACH-000081	Drug_273	0.7959	-0.1371
1	ACH-000081	Drug_273	0.9027	-0.09733
0.6425	ACH-000082	Drug_273	0.8745	0.232
0.8263	ACH-000082	Drug_273	0.8625	0.0362
0.8866	ACH-000082	Drug_273	0.9041	0.0175
0.9731	ACH-000086	Drug_273	0.8972	-0.07588
0.9503	ACH-000087	Drug_273	0.87	-0.08027
0.9577	ACH-000087	Drug_273	0.8539	-0.1038
0.9795	ACH-000087	Drug_273	0.8708	-0.1087
0.7805	ACH-000090	Drug_273	0.8935	0.113
0.8538	ACH-000090	Drug_273	0.8731	0.01932
0.9066	ACH-000090	Drug_273	0.8616	-0.04503
0.8619	ACH-000091	Drug_273	0.917	0.05513
0.9778	ACH-000091	Drug_273	0.9269	-0.05086
0.7673	ACH-000092	Drug_273	0.8813	0.114
0.8109	ACH-000092	Drug_273	0.8944	0.08348
0.9599	ACH-000092	Drug_273	0.9108	-0.0491
0.9262	ACH-000093	Drug_273	0.8677	-0.0585
0.8734	ACH-000094	Drug_273	0.8756	0.002176
0.9292	ACH-000094	Drug_273	0.8589	-0.07027
0.9505	ACH-000094	Drug_273	0.8629	-0.08757
0.9788	ACH-000094	Drug_273	0.8723	-0.1065
0.9653	ACH-000096	Drug_273	0.8221	-0.1432
0.9896	ACH-000096	Drug_273	0.8605	-0.1291
1	ACH-000096	Drug_273	0.8298	-0.1702
0.9728	ACH-000097	Drug_273	0.9029	-0.06992
0.8996	ACH-000098	Drug_273	0.8557	-0.0439
0.938	ACH-000098	Drug_273	0.8642	-0.07383
0.9585	ACH-000098	Drug_273	0.8594	-0.09911
0.8596	ACH-000099	Drug_273	0.8834	0.02379
0.9098	ACH-000099	Drug_273	0.8898	-0.02002
0.9358	ACH-000099	Drug_273	0.8495	-0.08629
0.8721	ACH-000102	Drug_273	0.8802	0.008053
0.9306	ACH-000102	Drug_273	0.8841	-0.04652
0.9664	ACH-000102	Drug_273	0.9019	-0.06447
0.8804	ACH-000103	Drug_273	0.8529	-0.02755
0.9708	ACH-000103	Drug_273	0.8606	-0.1102
0.8344	ACH-000104	Drug_273	0.8636	0.02921
0.8528	ACH-000104	Drug_273	0.8376	-0.0152
0.8145	ACH-000105	Drug_273	0.8021	-0.01235
0.9132	ACH-000105	Drug_273	0.7162	-0.197
0.862	ACH-000106	Drug_273	0.8686	0.006647
0.9404	ACH-000106	Drug_273	0.8362	-0.1042
0.9752	ACH-000107	Drug_273	0.9068	-0.06844
0.771	ACH-000111	Drug_273	0.9064	0.1354
0.7911	ACH-000111	Drug_273	0.8682	0.07707
0.9582	ACH-000112	Drug_273	0.7865	-0.1717
0.9996	ACH-000112	Drug_273	0.6663	-0.3333
0.7737	ACH-000113	Drug_273	0.8676	0.09392
0.9105	ACH-000113	Drug_273	0.8775	-0.03303
0.9554	ACH-000113	Drug_273	0.8296	-0.1258
0.8354	ACH-000114	Drug_273	0.9009	0.06549
0.9343	ACH-000114	Drug_273	0.874	-0.06033
0.9996	ACH-000114	Drug_273	0.8844	-0.1152
0.8246	ACH-000115	Drug_273	0.8581	0.03348
0.9158	ACH-000115	Drug_273	0.8373	-0.07847
0.9996	ACH-000115	Drug_273	0.8506	-0.149
0.8407	ACH-000116	Drug_273	0.8786	0.03787
0.9738	ACH-000116	Drug_273	0.8702	-0.1036
0.9778	ACH-000116	Drug_273	0.8822	-0.09562
0.9828	ACH-000116	Drug_273	0.8813	-0.1015
0.7233	ACH-000117	Drug_273	0.8954	0.1721
0.9235	ACH-000117	Drug_273	0.8972	-0.02627
0.9803	ACH-000117	Drug_273	0.8798	-0.1005
0.9035	ACH-000118	Drug_273	0.8401	-0.0634
0.9245	ACH-000118	Drug_273	0.8388	-0.08572
0.9766	ACH-000118	Drug_273	0.8775	-0.09915
0.7714	ACH-000120	Drug_273	0.8378	0.06642
0.8713	ACH-000120	Drug_273	0.8829	0.01155
0.9383	ACH-000120	Drug_273	0.8853	-0.05296
0.7669	ACH-000121	Drug_273	0.8685	0.1016
0.9511	ACH-000121	Drug_273	0.8591	-0.09195
0.9539	ACH-000121	Drug_273	0.86	-0.09387
0.9281	ACH-000122	Drug_273	0.8492	-0.07887
0.9323	ACH-000123	Drug_273	0.8145	-0.1178
0.7677	ACH-000124	Drug_273	0.8469	0.07918
0.8377	ACH-000124	Drug_273	0.8253	-0.01238
0.8599	ACH-000124	Drug_273	0.8357	-0.02415
0.8735	ACH-000126	Drug_273	0.8656	-0.007919
0.7922	ACH-000129	Drug_273	0.8201	0.02786
0.867	ACH-000129	Drug_273	0.8265	-0.04047
0.8255	ACH-000132	Drug_273	0.863	0.03746
0.9924	ACH-000132	Drug_273	0.8414	-0.151
0.9129	ACH-000133	Drug_273	0.8902	-0.0227
