AUC	Sample	Drug1	PredictedAUC	AUCError
0.9751	ACH-000004	Drug_1270	0.9664	-0.008684
0.9997	ACH-000007	Drug_1270	0.9845	-0.01519
0.9653	ACH-000011	Drug_1270	0.9674	0.002092
0.9772	ACH-000012	Drug_1270	0.9639	-0.01335
0.9795	ACH-000013	Drug_1270	0.9669	-0.01261
0.9275	ACH-000019	Drug_1270	0.9662	0.03869
1	ACH-000028	Drug_1270	0.9669	-0.03307
0.9305	ACH-000038	Drug_1270	0.9584	0.02793
0.9582	ACH-000050	Drug_1270	0.9389	-0.01929
0.9092	ACH-000074	Drug_1270	0.9443	0.03512
0.9996	ACH-000075	Drug_1270	0.9921	-0.007536
0.9025	ACH-000076	Drug_1270	0.9268	0.02433
0.9924	ACH-000078	Drug_1270	0.9552	-0.03723
0.9901	ACH-000086	Drug_1270	0.9791	-0.01097
0.9888	ACH-000094	Drug_1270	0.9574	-0.03136
0.9704	ACH-000105	Drug_1270	0.9622	-0.008214
1	ACH-000106	Drug_1270	0.9454	-0.05457
0.9771	ACH-000121	Drug_1270	0.9719	-0.005164
0.9982	ACH-000138	Drug_1270	0.9814	-0.01684
0.9871	ACH-000141	Drug_1270	0.9572	-0.02989
1	ACH-000142	Drug_1270	0.9875	-0.0125
0.9646	ACH-000159	Drug_1270	0.9735	0.008943
0.9338	ACH-000174	Drug_1270	0.9803	0.04651
0.9913	ACH-000191	Drug_1270	0.9974	0.006121
0.9826	ACH-000200	Drug_1270	0.9751	-0.007549
0.9891	ACH-000207	Drug_1270	0.9765	-0.01259
0.9063	ACH-000209	Drug_1270	0.9294	0.02311
0.9878	ACH-000211	Drug_1270	0.9646	-0.02317
0.9748	ACH-000212	Drug_1270	0.9642	-0.01058
1	ACH-000219	Drug_1270	0.9634	-0.03662
0.9893	ACH-000223	Drug_1270	0.9784	-0.01095
0.9995	ACH-000225	Drug_1270	0.9845	-0.01503
0.9977	ACH-000250	Drug_1270	0.9657	-0.03204
0.9948	ACH-000261	Drug_1270	0.9856	-0.009186
0.9772	ACH-000266	Drug_1270	0.9511	-0.02607
0.9045	ACH-000267	Drug_1270	0.9707	0.0662
0.9828	ACH-000295	Drug_1270	0.9486	-0.03424
0.9665	ACH-000296	Drug_1270	0.9862	0.01965
0.897	ACH-000301	Drug_1270	0.973	0.07604
0.9911	ACH-000302	Drug_1270	0.9773	-0.01378
0.9248	ACH-000303	Drug_1270	0.9678	0.04302
0.9676	ACH-000318	Drug_1270	0.9814	0.01384
1	ACH-000324	Drug_1270	0.9851	-0.01494
0.9928	ACH-000325	Drug_1270	0.9756	-0.01721
0.9718	ACH-000326	Drug_1270	0.958	-0.01376
0.9728	ACH-000344	Drug_1270	0.9747	0.001877
0.9482	ACH-000346	Drug_1270	0.9877	0.03948
0.9651	ACH-000347	Drug_1270	0.9751	0.00998
0.9968	ACH-000348	Drug_1270	0.9894	-0.007411
1	ACH-000351	Drug_1270	0.9878	-0.01217
1	ACH-000356	Drug_1270	0.9855	-0.01453
0.9331	ACH-000358	Drug_1270	0.9459	0.01283
0.9732	ACH-000362	Drug_1270	0.931	-0.04218
0.8757	ACH-000364	Drug_1270	0.9615	0.08577
0.9913	ACH-000368	Drug_1270	0.9533	-0.03801
0.9737	ACH-000370	Drug_1270	0.9731	-0.0005912
0.9832	ACH-000372	Drug_1270	0.9491	-0.03408
0.9363	ACH-000376	Drug_1270	0.9722	0.03589
0.9742	ACH-000377	Drug_1270	0.9592	-0.015
0.972	ACH-000392	Drug_1270	0.977	0.004993
0.9278	ACH-000400	Drug_1270	0.9811	0.05329
0.9833	ACH-000409	Drug_1270	0.9549	-0.02839
0.9989	ACH-000411	Drug_1270	0.977	-0.02191
0.9516	ACH-000418	Drug_1270	0.9845	0.0329
0.9328	ACH-000427	Drug_1270	0.9628	0.03004
0.981	ACH-000450	Drug_1270	0.9837	0.002651
0.9939	ACH-000454	Drug_1270	0.9737	-0.02025
0.9873	ACH-000456	Drug_1270	0.9729	-0.01444
0.9824	ACH-000460	Drug_1270	0.9634	-0.01904
0.9737	ACH-000461	Drug_1270	0.9994	0.02568
0.9995	ACH-000463	Drug_1270	0.992	-0.007499
1	ACH-000464	Drug_1270	0.9527	-0.04733
0.9933	ACH-000465	Drug_1270	0.9712	-0.02212
0.9842	ACH-000471	Drug_1270	0.9664	-0.01779
0.9441	ACH-000483	Drug_1270	0.9558	0.01175
0.9074	ACH-000485	Drug_1270	0.9824	0.07498
1	ACH-000486	Drug_1270	1.002	0.001839
0.9753	ACH-000495	Drug_1270	0.9704	-0.004895
0.9856	ACH-000500	Drug_1270	0.9568	-0.02878
0.9783	ACH-000513	Drug_1270	0.978	-0.0002681
0.9401	ACH-000519	Drug_1270	0.9494	0.009292
0.9584	ACH-000521	Drug_1270	0.9629	0.004524
1	ACH-000527	Drug_1270	0.9777	-0.0223
0.9442	ACH-000534	Drug_1270	0.9622	0.01796
0.9185	ACH-000535	Drug_1270	0.9716	0.05307
0.9887	ACH-000543	Drug_1270	0.972	-0.01669
0.9903	ACH-000545	Drug_1270	0.9586	-0.03167
0.9826	ACH-000548	Drug_1270	0.965	-0.01758
0.989	ACH-000549	Drug_1270	0.9703	-0.01873
0.983	ACH-000562	Drug_1270	0.9674	-0.01562
0.9768	ACH-000564	Drug_1270	0.9797	0.002924
0.9968	ACH-000576	Drug_1270	0.9628	-0.03404
0.9718	ACH-000578	Drug_1270	0.9706	-0.001155
0.987	ACH-000587	Drug_1270	0.9449	-0.04212
0.9904	ACH-000595	Drug_1270	0.981	-0.009365
0.95	ACH-000598	Drug_1270	0.9786	0.0286
1	ACH-000603	Drug_1270	0.967	-0.03301
0.9913	ACH-000609	Drug_1270	0.967	-0.02429
1	ACH-000623	Drug_1270	0.9722	-0.02776
0.9982	ACH-000624	Drug_1270	0.9841	-0.01407
1	ACH-000625	Drug_1270	0.9644	-0.03555
0.9984	ACH-000627	Drug_1270	0.9671	-0.03128
0.9731	ACH-000635	Drug_1270	0.9855	0.01243
0.9234	ACH-000636	Drug_1270	0.9664	0.04297
0.9438	ACH-000639	Drug_1270	0.9636	0.01978
0.9805	ACH-000643	Drug_1270	0.9621	-0.01843
0.9892	ACH-000648	Drug_1270	0.9812	-0.007988
1	ACH-000652	Drug_1270	0.9795	-0.0205
1	ACH-000652	Drug_1270	0.9823	-0.01769
0.9614	ACH-000663	Drug_1270	0.9874	0.026
0.9717	ACH-000664	Drug_1270	0.9599	-0.01178
0.9689	ACH-000667	Drug_1270	0.965	-0.003894
1	ACH-000670	Drug_1270	0.987	-0.01295
0.9887	ACH-000674	Drug_1270	0.9587	-0.03003
0.9988	ACH-000681	Drug_1270	0.9766	-0.02222
0.9548	ACH-000686	Drug_1270	0.9768	0.02201
0.9918	ACH-000692	Drug_1270	0.9794	-0.01238
0.9897	ACH-000693	Drug_1270	0.9792	-0.01052
0.9869	ACH-000694	Drug_1270	0.9987	0.01179
0.9321	ACH-000699	Drug_1270	0.9755	0.04336
0.9709	ACH-000715	Drug_1270	0.9675	-0.003387
0.9929	ACH-000717	Drug_1270	0.9779	-0.01501
0.9542	ACH-000718	Drug_1270	0.9773	0.02306
0.9879	ACH-000720	Drug_1270	0.9929	0.00503
0.9941	ACH-000721	Drug_1270	0.9918	-0.002318
0.9827	ACH-000723	Drug_1270	0.9922	0.009523
0.9806	ACH-000731	Drug_1270	0.967	-0.01364
0.9888	ACH-000733	Drug_1270	0.9636	-0.02516
0.9944	ACH-000738	Drug_1270	0.9808	-0.01363
0.9766	ACH-000746	Drug_1270	0.9377	-0.03886
0.9971	ACH-000752	Drug_1270	0.9719	-0.0252
0.9892	ACH-000753	Drug_1270	0.9858	-0.003363
0.9926	ACH-000762	Drug_1270	0.9848	-0.007798
0.9182	ACH-000767	Drug_1270	0.9844	0.06621
0.9717	ACH-000770	Drug_1270	0.957	-0.01468
0.9118	ACH-000773	Drug_1270	0.9764	0.06461
0.9601	ACH-000775	Drug_1270	0.9775	0.01741
0.9767	ACH-000776	Drug_1270	0.9774	0.000723
0.9995	ACH-000778	Drug_1270	0.9875	-0.01204
0.9892	ACH-000783	Drug_1270	0.9755	-0.01366
0.9624	ACH-000790	Drug_1270	0.972	0.009638
0.9148	ACH-000791	Drug_1270	0.9742	0.0594
0.9793	ACH-000792	Drug_1270	0.9705	-0.008801
0.9962	ACH-000802	Drug_1270	0.9894	-0.006786
0.9852	ACH-000807	Drug_1270	0.9804	-0.004828
0.9857	ACH-000808	Drug_1270	0.9874	0.001671
0.8916	ACH-000815	Drug_1270	0.9618	0.07023
0.9819	ACH-000823	Drug_1270	0.9786	-0.003262
0.9897	ACH-000826	Drug_1270	0.9609	-0.02878
0.9704	ACH-000836	Drug_1270	0.9752	0.00483
0.9866	ACH-000840	Drug_1270	0.9894	0.002828
0.987	ACH-000843	Drug_1270	0.9629	-0.02409
1	ACH-000851	Drug_1270	0.9901	-0.009883
0.9766	ACH-000856	Drug_1270	0.9809	0.004281
0.923	ACH-000859	Drug_1270	0.9742	0.05123
0.9854	ACH-000860	Drug_1270	0.9647	-0.0207
0.9634	ACH-000878	Drug_1270	0.982	0.0186
1	ACH-000880	Drug_1270	0.9825	-0.01753
1	ACH-000886	Drug_1270	0.9733	-0.0267
0.9281	ACH-000889	Drug_1270	0.9562	0.02813
0.9626	ACH-000898	Drug_1270	0.9796	0.01697
0.9727	ACH-000904	Drug_1270	0.9384	-0.03429
0.941	ACH-000905	Drug_1270	0.9528	0.01175
0.9989	ACH-000906	Drug_1270	0.9957	-0.003224
0.9666	ACH-000909	Drug_1270	0.9738	0.007238
0.9444	ACH-000914	Drug_1270	0.9509	0.006531
0.9562	ACH-000920	Drug_1270	0.959	0.002784
0.9356	ACH-000937	Drug_1270	0.9532	0.01756
0.9441	ACH-000938	Drug_1270	0.9779	0.03383
0.9935	ACH-000941	Drug_1270	0.9679	-0.02557
0.9952	ACH-000945	Drug_1270	0.9952	-4.824e-05
1	ACH-000946	Drug_1270	0.9852	-0.01478
0.9749	ACH-000948	Drug_1270	0.9557	-0.01917
0.9819	ACH-000956	Drug_1270	0.9671	-0.01478
1	ACH-000957	Drug_1270	0.9754	-0.02463
0.9277	ACH-000958	Drug_1270	0.9431	0.01544
0.9558	ACH-000965	Drug_1270	0.9769	0.02112
0.9745	ACH-000967	Drug_1270	0.9747	0.0002063
0.997	ACH-000971	Drug_1270	0.9884	-0.008604
1	ACH-000973	Drug_1270	0.9988	-0.001158
0.937	ACH-000976	Drug_1270	0.9746	0.03764
0.9131	ACH-000980	Drug_1270	0.9678	0.05466
0.9471	ACH-000983	Drug_1270	0.9691	0.02198
0.9731	ACH-000984	Drug_1270	0.9934	0.02034
0.9993	ACH-000985	Drug_1270	0.9883	-0.01102
0.9813	ACH-000986	Drug_1270	0.9648	-0.01647
0.9986	ACH-000990	Drug_1270	0.9725	-0.0261
0.9901	ACH-000994	Drug_1270	0.9762	-0.0139
0.9659	ACH-000995	Drug_1270	0.9731	0.007248
0.9861	ACH-000996	Drug_1270	0.9952	0.009074
1	ACH-001075	Drug_1270	0.9743	-0.0257
0.9409	ACH-001306	Drug_1270	0.96	0.01908
0.9892	ACH-001307	Drug_1270	0.9728	-0.01643
