AUC	Sample	Drug1	PredictedAUC	AUCError
0.9013	ACH-000001	Drug_876	0.9562	0.05488
0.7004	ACH-000002	Drug_876	0.96	0.2596
0.9874	ACH-000006	Drug_876	0.9143	-0.07315
0.9671	ACH-000008	Drug_876	0.9402	-0.02691
0.9411	ACH-000009	Drug_876	0.9209	-0.0202
0.8811	ACH-000012	Drug_876	0.9361	0.05504
0.9849	ACH-000012	Drug_876	0.942	-0.04294
0.8128	ACH-000019	Drug_876	0.9328	0.12
1	ACH-000020	Drug_876	0.9423	-0.05766
0.9549	ACH-000023	Drug_876	0.9464	-0.008471
0.9736	ACH-000024	Drug_876	0.9736	3.222e-05
0.9719	ACH-000035	Drug_876	0.9401	-0.03185
0.9484	ACH-000040	Drug_876	0.9487	0.0003486
0.916	ACH-000042	Drug_876	0.9504	0.03438
0.9428	ACH-000046	Drug_876	0.9484	0.005582
0.9098	ACH-000048	Drug_876	0.947	0.03724
0.9871	ACH-000050	Drug_876	0.9318	-0.05535
0.976	ACH-000052	Drug_876	0.9495	-0.02645
0.929	ACH-000054	Drug_876	0.9454	0.01641
0.9766	ACH-000055	Drug_876	0.9261	-0.05053
0.8575	ACH-000059	Drug_876	0.9385	0.08104
0.993	ACH-000060	Drug_876	0.9331	-0.05986
1	ACH-000061	Drug_876	0.9498	-0.0502
0.9691	ACH-000070	Drug_876	0.8461	-0.123
0.9932	ACH-000072	Drug_876	0.9457	-0.04748
0.9843	ACH-000073	Drug_876	0.9475	-0.03685
0.9085	ACH-000074	Drug_876	0.9106	0.002103
0.9483	ACH-000075	Drug_876	0.9615	0.01319
0.9699	ACH-000081	Drug_876	0.9614	-0.008532
0.9276	ACH-000082	Drug_876	0.9442	0.01662
0.9428	ACH-000087	Drug_876	0.9527	0.009883
0.9595	ACH-000090	Drug_876	0.9593	-0.0001832
0.9494	ACH-000091	Drug_876	0.9406	-0.008779
0.9267	ACH-000092	Drug_876	0.9353	0.008627
0.9323	ACH-000092	Drug_876	0.9305	-0.001829
0.9475	ACH-000092	Drug_876	0.9408	-0.006746
0.9885	ACH-000094	Drug_876	0.9389	-0.04959
0.9521	ACH-000096	Drug_876	0.9403	-0.01184
0.9603	ACH-000098	Drug_876	0.9441	-0.01625
0.9914	ACH-000099	Drug_876	0.9488	-0.0426
0.946	ACH-000103	Drug_876	0.9507	0.004668
0.9555	ACH-000103	Drug_876	0.9581	0.002609
0.8866	ACH-000104	Drug_876	0.9651	0.07851
1	ACH-000105	Drug_876	0.9316	-0.06843
0.9672	ACH-000106	Drug_876	0.9418	-0.02542
