AUC	Sample	Drug1	PredictedAUC	AUCError
0.7306	ACH-000001	Drug_520	0.8983	0.1677
0.7462	ACH-000001	Drug_520	0.9025	0.1563
0.7858	ACH-000001	Drug_520	0.8801	0.09432
0.8874	ACH-000001	Drug_520	0.8865	-0.0008993
0.9118	ACH-000001	Drug_520	0.8719	-0.03988
0.9214	ACH-000001	Drug_520	0.9189	-0.002504
0.7655	ACH-000002	Drug_520	0.8417	0.0762
0.7779	ACH-000002	Drug_520	0.8335	0.05563
0.7943	ACH-000002	Drug_520	0.791	-0.0033
0.8111	ACH-000002	Drug_520	0.8871	0.07601
0.889	ACH-000002	Drug_520	0.8115	-0.07746
0.8927	ACH-000002	Drug_520	0.8869	-0.005787
0.9099	ACH-000002	Drug_520	0.8233	-0.08658
0.9756	ACH-000002	Drug_520	0.8524	-0.1232
0.994	ACH-000002	Drug_520	0.8331	-0.1609
0.7458	ACH-000004	Drug_520	0.8003	0.05453
0.7983	ACH-000004	Drug_520	0.858	0.0597
0.8652	ACH-000004	Drug_520	0.8139	-0.05129
0.8942	ACH-000004	Drug_520	0.8197	-0.07449
0.7759	ACH-000005	Drug_520	0.858	0.08205
0.6477	ACH-000006	Drug_520	0.6996	0.05194
0.65	ACH-000006	Drug_520	0.7402	0.09019
0.7205	ACH-000006	Drug_520	0.6909	-0.02958
0.7227	ACH-000006	Drug_520	0.7328	0.01005
0.8764	ACH-000006	Drug_520	0.7088	-0.1676
0.9578	ACH-000006	Drug_520	0.7449	-0.2129
0.6208	ACH-000007	Drug_520	0.8599	0.2391
0.6253	ACH-000007	Drug_520	0.8571	0.2318
0.6354	ACH-000007	Drug_520	0.8242	0.1888
0.6499	ACH-000007	Drug_520	0.8617	0.2118
0.6536	ACH-000007	Drug_520	0.7911	0.1375
0.6888	ACH-000007	Drug_520	0.863	0.1742
0.7588	ACH-000007	Drug_520	0.8552	0.09644
0.8085	ACH-000007	Drug_520	0.8246	0.01612
0.8971	ACH-000007	Drug_520	0.7676	-0.1295
0.906	ACH-000007	Drug_520	0.8611	-0.04491
0.7318	ACH-000008	Drug_520	0.8447	0.1129
0.7342	ACH-000008	Drug_520	0.8455	0.1113
0.7673	ACH-000008	Drug_520	0.8454	0.07812
0.773	ACH-000008	Drug_520	0.8391	0.06615
0.8054	ACH-000008	Drug_520	0.8347	0.02932
0.8844	ACH-000008	Drug_520	0.8676	-0.01683
0.9613	ACH-000008	Drug_520	0.8358	-0.1255
0.9744	ACH-000008	Drug_520	0.8779	-0.09649
0.9767	ACH-000008	Drug_520	0.8689	-0.1078
0.6688	ACH-000009	Drug_520	0.8252	0.1564
0.7623	ACH-000009	Drug_520	0.8171	0.05482
0.7703	ACH-000009	Drug_520	0.7877	0.01738
0.7962	ACH-000009	Drug_520	0.7817	-0.0145
0.8405	ACH-000009	Drug_520	0.7583	-0.08218
0.8529	ACH-000009	Drug_520	0.7837	-0.06916
0.8564	ACH-000009	Drug_520	0.8044	-0.05198
0.8741	ACH-000009	Drug_520	0.786	-0.08811
0.9066	ACH-000009	Drug_520	0.7669	-0.1397
0.6812	ACH-000011	Drug_520	0.6965	0.01533
0.1294	ACH-000012	Drug_520	0.4079	0.2785
0.1715	ACH-000012	Drug_520	0.4229	0.2514
0.2765	ACH-000012	Drug_520	0.4227	0.1462
0.3179	ACH-000012	Drug_520	0.3955	0.0776
0.3197	ACH-000012	Drug_520	0.4636	0.1439
0.3825	ACH-000012	Drug_520	0.4705	0.08798
0.4332	ACH-000012	Drug_520	0.4342	0.00103
0.8832	ACH-000012	Drug_520	0.4949	-0.3883
0.6223	ACH-000013	Drug_520	0.7383	0.116
0.7832	ACH-000014	Drug_520	0.8285	0.04534
0.4295	ACH-000017	Drug_520	0.5786	0.1491
0.8432	ACH-000018	Drug_520	0.8408	-0.002427
0.7562	ACH-000019	Drug_520	0.914	0.1578
0.8238	ACH-000019	Drug_520	0.8604	0.0366
0.8334	ACH-000019	Drug_520	0.8834	0.04998
