AUC	Sample	Drug1	PredictedAUC	AUCError
0.3644	ACH-000002	Drug_1370	0.4269	0.06252
0.4118	ACH-000004	Drug_1370	0.5115	0.09968
0.3083	ACH-000005	Drug_1370	0.4567	0.1484
0.6965	ACH-000006	Drug_1370	0.6489	-0.04761
0.4514	ACH-000007	Drug_1370	0.4826	0.0312
0.4668	ACH-000009	Drug_1370	0.6003	0.1335
0.4348	ACH-000011	Drug_1370	0.5386	0.1038
0.5406	ACH-000012	Drug_1370	0.6396	0.099
0.6387	ACH-000013	Drug_1370	0.5611	-0.07762
0.3223	ACH-000014	Drug_1370	0.5408	0.2185
0.4607	ACH-000017	Drug_1370	0.4447	-0.01602
0.5631	ACH-000018	Drug_1370	0.6572	0.09411
0.5822	ACH-000019	Drug_1370	0.5725	-0.009739
0.4772	ACH-000022	Drug_1370	0.5838	0.1066
0.5976	ACH-000023	Drug_1370	0.693	0.09544
0.2036	ACH-000024	Drug_1370	0.8011	0.5975
0.5781	ACH-000027	Drug_1370	0.6784	0.1003
1	ACH-000028	Drug_1370	0.8697	-0.1303
0.5296	ACH-000032	Drug_1370	0.5621	0.03251
0.4888	ACH-000035	Drug_1370	0.6107	0.1219
0.353	ACH-000038	Drug_1370	0.4878	0.1348
0.319	ACH-000039	Drug_1370	0.3689	0.04994
0.5862	ACH-000040	Drug_1370	0.7076	0.1214
0.6384	ACH-000042	Drug_1370	0.6102	-0.02823
0.6057	ACH-000046	Drug_1370	0.6375	0.03179
0.5102	ACH-000048	Drug_1370	0.5136	0.003357
0.3407	ACH-000050	Drug_1370	0.4594	0.1187
0.3049	ACH-000051	Drug_1370	0.3849	0.08004
0.3026	ACH-000052	Drug_1370	0.4334	0.1308
0.5093	ACH-000054	Drug_1370	0.6004	0.09113
0.3113	ACH-000055	Drug_1370	0.4024	0.09109
0.3298	ACH-000056	Drug_1370	0.4036	0.07384
0.4969	ACH-000058	Drug_1370	0.6341	0.1372
0.3843	ACH-000059	Drug_1370	0.3797	-0.004573
0.544	ACH-000060	Drug_1370	0.5828	0.03884
0.1988	ACH-000061	Drug_1370	0.3986	0.1998
0.4212	ACH-000062	Drug_1370	0.5063	0.08508
0.3136	ACH-000065	Drug_1370	0.3833	0.06974
0.5583	ACH-000066	Drug_1370	0.6292	0.07091
0.4215	ACH-000067	Drug_1370	0.5267	0.1052
0.9917	ACH-000068	Drug_1370	0.9347	-0.05701
0.193	ACH-000069	Drug_1370	0.4251	0.2321
0.1556	ACH-000070	Drug_1370	0.3101	0.1545
0.2746	ACH-000073	Drug_1370	0.396	0.1214
