AUC	Sample	Drug1	PredictedAUC	AUCError
0.7274	ACH-000001	Drug_380	0.8045	0.07709
0.8151	ACH-000007	Drug_380	0.7804	-0.03466
0.7192	ACH-000008	Drug_380	0.7901	0.07088
0.8634	ACH-000009	Drug_380	0.8035	-0.05991
0.7919	ACH-000042	Drug_380	0.7901	-0.001788
0.733	ACH-000048	Drug_380	0.8054	0.07239
0.6771	ACH-000050	Drug_380	0.7997	0.1226
0.6205	ACH-000052	Drug_380	0.697	0.07648
0.6719	ACH-000052	Drug_380	0.7705	0.09861
0.8759	ACH-000062	Drug_380	0.8063	-0.06956
0.7074	ACH-000065	Drug_380	0.7506	0.04321
0.8929	ACH-000067	Drug_380	0.7753	-0.1176
0.808	ACH-000073	Drug_380	0.7548	-0.05319
0.806	ACH-000091	Drug_380	0.8458	0.03984
0.9055	ACH-000096	Drug_380	0.7627	-0.1428
0.8311	ACH-000099	Drug_380	0.733	-0.09806
0.6396	ACH-000105	Drug_380	0.6735	0.03387
0.8156	ACH-000114	Drug_380	0.7858	-0.0298
0.8118	ACH-000115	Drug_380	0.8602	0.04837
0.7493	ACH-000117	Drug_380	0.8318	0.08254
0.7191	ACH-000118	Drug_380	0.8051	0.086
0.8357	ACH-000120	Drug_380	0.7685	-0.06721
0.7364	ACH-000124	Drug_380	0.7047	-0.0317
0.7507	ACH-000132	Drug_380	0.7328	-0.01793
0.8441	ACH-000135	Drug_380	0.8095	-0.0346
0.7183	ACH-000137	Drug_380	0.792	0.07373
0.7724	ACH-000148	Drug_380	0.7963	0.02386
0.9501	ACH-000149	Drug_380	0.7869	-0.1632
0.7781	ACH-000159	Drug_380	0.8226	0.04451
0.6889	ACH-000168	Drug_380	0.7511	0.06222
0.783	ACH-000171	Drug_380	0.8242	0.04116
0.6674	ACH-000174	Drug_380	0.811	0.1436
0.7531	ACH-000176	Drug_380	0.8278	0.07472
0.9438	ACH-000178	Drug_380	0.8198	-0.124
0.7815	ACH-000191	Drug_380	0.7849	0.003449
0.7847	ACH-000200	Drug_380	0.829	0.04433
0.781	ACH-000204	Drug_380	0.7917	0.01072
0.9424	ACH-000210	Drug_380	0.7647	-0.1777
0.7068	ACH-000218	Drug_380	0.7323	0.02547
0.7373	ACH-000218	Drug_380	0.7083	-0.02898
0.6886	ACH-000219	Drug_380	0.7647	0.07607
0.7246	ACH-000219	Drug_380	0.7739	0.04931
0.7284	ACH-000219	Drug_380	0.7671	0.03874
0.735	ACH-000219	Drug_380	0.7851	0.05014
0.7398	ACH-000219	Drug_380	0.7808	0.04102
0.7543	ACH-000219	Drug_380	0.7891	0.0348
0.7597	ACH-000219	Drug_380	0.7522	-0.007492
0.7618	ACH-000219	Drug_380	0.776	0.01418
0.7675	ACH-000219	Drug_380	0.7772	0.009678
0.8879	ACH-000222	Drug_380	0.8437	-0.04421
0.8471	ACH-000223	Drug_380	0.8417	-0.005383
0.666	ACH-000227	Drug_380	0.7913	0.1253
0.8334	ACH-000238	Drug_380	0.7987	-0.03467
0.7829	ACH-000242	Drug_380	0.7976	0.0147
0.6355	ACH-000245	Drug_380	0.7349	0.0994
0.765	ACH-000248	Drug_380	0.7875	0.0225
1	ACH-000249	Drug_380	0.8069	-0.1931
0.8816	ACH-000250	Drug_380	0.8708	-0.01078
0.7958	ACH-000254	Drug_380	0.8126	0.01681
0.7545	ACH-000260	Drug_380	0.7963	0.04176
