AUC	Sample	Drug1	PredictedAUC	AUCError
0.9579	ACH-000001	Drug_524	0.9307	-0.02724
0.9169	ACH-000002	Drug_524	0.9344	0.01746
0.9575	ACH-000002	Drug_524	0.901	-0.05654
0.9925	ACH-000002	Drug_524	0.9435	-0.04903
0.8862	ACH-000004	Drug_524	0.9444	0.05824
0.9208	ACH-000004	Drug_524	0.9355	0.01474
0.9842	ACH-000005	Drug_524	0.9439	-0.04026
0.9294	ACH-000006	Drug_524	0.9323	0.002863
0.9655	ACH-000006	Drug_524	0.9035	-0.06203
0.9996	ACH-000006	Drug_524	0.9134	-0.08624
0.8407	ACH-000007	Drug_524	0.9498	0.1091
0.8808	ACH-000007	Drug_524	0.9416	0.06082
0.9886	ACH-000007	Drug_524	0.9405	-0.04813
0.9625	ACH-000008	Drug_524	0.9266	-0.03588
0.9796	ACH-000008	Drug_524	0.9423	-0.03733
0.9841	ACH-000008	Drug_524	0.9388	-0.04534
0.9138	ACH-000009	Drug_524	0.9286	0.01485
0.9467	ACH-000012	Drug_524	0.918	-0.02871
0.9586	ACH-000012	Drug_524	0.9446	-0.01399
0.9696	ACH-000013	Drug_524	0.9456	-0.02398
0.9997	ACH-000014	Drug_524	0.9384	-0.06134
0.8491	ACH-000017	Drug_524	0.925	0.07594
0.9563	ACH-000018	Drug_524	0.9014	-0.05486
0.8878	ACH-000019	Drug_524	0.9161	0.02829
0.9103	ACH-000019	Drug_524	0.9354	0.02511
0.9929	ACH-000019	Drug_524	0.9038	-0.08908
0.9627	ACH-000020	Drug_524	0.9116	-0.05109
0.8654	ACH-000023	Drug_524	0.9548	0.08936
0.9958	ACH-000023	Drug_524	0.935	-0.06077
0.8714	ACH-000024	Drug_524	0.9195	0.04808
0.9109	ACH-000024	Drug_524	0.925	0.01411
0.996	ACH-000024	Drug_524	0.9148	-0.08115
0.9905	ACH-000027	Drug_524	0.9163	-0.07421
0.9759	ACH-000028	Drug_524	0.9269	-0.04897
0.943	ACH-000032	Drug_524	0.9011	-0.04194
0.8681	ACH-000035	Drug_524	0.9077	0.03958
0.9186	ACH-000035	Drug_524	0.9246	0.006001
0.8859	ACH-000038	Drug_524	0.9421	0.05624
0.9329	ACH-000038	Drug_524	0.9561	0.0232
0.9738	ACH-000039	Drug_524	0.9387	-0.0351
0.9737	ACH-000040	Drug_524	0.9522	-0.02154
0.9973	ACH-000040	Drug_524	0.9313	-0.06599
0.8703	ACH-000042	Drug_524	0.9456	0.07528
0.9669	ACH-000042	Drug_524	0.9589	-0.008048
0.918	ACH-000046	Drug_524	0.9647	0.04669
0.9726	ACH-000046	Drug_524	0.9609	-0.01169
0.9218	ACH-000048	Drug_524	0.9156	-0.006187
0.9747	ACH-000048	Drug_524	0.9216	-0.05315
0.8089	ACH-000050	Drug_524	0.9205	0.1116
0.8684	ACH-000050	Drug_524	0.9305	0.06206
0.8709	ACH-000051	Drug_524	0.9197	0.04882
0.9072	ACH-000052	Drug_524	0.9291	0.02195
0.9404	ACH-000052	Drug_524	0.9406	0.0002254
0.9224	ACH-000054	Drug_524	0.9127	-0.009706
0.9748	ACH-000054	Drug_524	0.9283	-0.04649
0.8157	ACH-000055	Drug_524	0.9017	0.08603
0.8633	ACH-000055	Drug_524	0.8992	0.03588
0.9706	ACH-000055	Drug_524	0.9248	-0.04583
0.9546	ACH-000056	Drug_524	0.9332	-0.02137
0.9125	ACH-000058	Drug_524	0.9167	0.004167
0.9669	ACH-000058	Drug_524	0.9509	-0.01599
0.9576	ACH-000059	Drug_524	0.9405	-0.01712
0.9901	ACH-000059	Drug_524	0.914	-0.07607
0.9474	ACH-000060	Drug_524	0.9537	0.006311
0.9604	ACH-000060	Drug_524	0.9396	-0.02075
0.885	ACH-000061	Drug_524	0.8774	-0.007622
0.9619	ACH-000061	Drug_524	0.8905	-0.07137
0.972	ACH-000061	Drug_524	0.856	-0.116
0.9852	ACH-000062	Drug_524	0.9306	-0.05461
1	ACH-000062	Drug_524	0.895	-0.105
0.9365	ACH-000065	Drug_524	0.95	0.01345
0.9851	ACH-000065	Drug_524	0.9463	-0.03884
0.9652	ACH-000066	Drug_524	0.931	-0.0342
0.8825	ACH-000067	Drug_524	0.9353	0.05281
