AUC	Sample	Drug1	PredictedAUC	AUCError
0.9509	ACH-000002	Drug_411	0.9411	-0.009825
0.985	ACH-000002	Drug_411	0.9255	-0.05954
0.9989	ACH-000002	Drug_411	0.9399	-0.059
0.9186	ACH-000004	Drug_411	0.9386	0.02001
0.9978	ACH-000004	Drug_411	0.9392	-0.05856
0.878	ACH-000005	Drug_411	0.9439	0.06592
0.932	ACH-000006	Drug_411	0.9302	-0.001844
0.9779	ACH-000006	Drug_411	0.8795	-0.09837
0.8834	ACH-000007	Drug_411	0.9476	0.06424
0.9047	ACH-000007	Drug_411	0.9558	0.05108
0.9233	ACH-000007	Drug_411	0.9333	0.00998
0.7211	ACH-000008	Drug_411	0.9322	0.2111
0.7736	ACH-000008	Drug_411	0.9278	0.1542
0.9358	ACH-000009	Drug_411	0.9241	-0.01173
0.9513	ACH-000009	Drug_411	0.9275	-0.02379
0.996	ACH-000009	Drug_411	0.9158	-0.08025
0.9963	ACH-000009	Drug_411	0.9563	-0.04004
0.9178	ACH-000011	Drug_411	0.9337	0.01587
0.9657	ACH-000012	Drug_411	0.9356	-0.0301
0.9976	ACH-000013	Drug_411	0.9256	-0.07196
0.9771	ACH-000014	Drug_411	0.9327	-0.04437
0.767	ACH-000017	Drug_411	0.9206	0.1536
0.9371	ACH-000018	Drug_411	0.9306	-0.006508
0.9655	ACH-000019	Drug_411	0.9469	-0.01865
0.9344	ACH-000022	Drug_411	0.9187	-0.01568
0.8643	ACH-000023	Drug_411	0.9451	0.08082
0.8944	ACH-000024	Drug_411	0.9371	0.04269
0.9942	ACH-000024	Drug_411	0.9022	-0.09204
0.9098	ACH-000027	Drug_411	0.9433	0.03347
0.9426	ACH-000028	Drug_411	0.9327	-0.009859
0.9458	ACH-000032	Drug_411	0.9445	-0.001306
0.9603	ACH-000035	Drug_411	0.9523	-0.008002
0.9289	ACH-000038	Drug_411	0.9447	0.01578
0.9473	ACH-000038	Drug_411	0.9466	-0.0006783
0.9374	ACH-000039	Drug_411	0.9396	0.002247
0.8926	ACH-000040	Drug_411	0.9391	0.04653
0.9732	ACH-000042	Drug_411	0.9571	-0.01612
0.9712	ACH-000046	Drug_411	0.9236	-0.04763
0.9032	ACH-000048	Drug_411	0.9066	0.00343
0.9138	ACH-000050	Drug_411	0.8959	-0.01788
0.9402	ACH-000051	Drug_411	0.8718	-0.06843
0.8945	ACH-000052	Drug_411	0.9534	0.05893
0.9438	ACH-000054	Drug_411	0.9305	-0.01335
0.9451	ACH-000055	Drug_411	0.9244	-0.02072
0.9885	ACH-000055	Drug_411	0.9274	-0.06112
0.9679	ACH-000056	Drug_411	0.908	-0.05993
0.9503	ACH-000058	Drug_411	0.9185	-0.03184
0.6596	ACH-000059	Drug_411	0.9015	0.2419
0.7214	ACH-000059	Drug_411	0.6809	-0.04054
0.9204	ACH-000060	Drug_411	0.9415	0.02114
0.8727	ACH-000061	Drug_411	0.9097	0.03702
0.9516	ACH-000062	Drug_411	0.924	-0.02756
0.8344	ACH-000065	Drug_411	0.9288	0.09444
0.9541	ACH-000065	Drug_411	0.9053	-0.04879
0.9469	ACH-000066	Drug_411	0.9092	-0.03767
0.9136	ACH-000067	Drug_411	0.9204	0.006849
0.8591	ACH-000068	Drug_411	0.9384	0.07932
0.9055	ACH-000069	Drug_411	0.9273	0.02175
0.8362	ACH-000070	Drug_411	0.9128	0.07658
0.9206	ACH-000070	Drug_411	0.8725	-0.04813
0.483	ACH-000072	Drug_411	0.5384	0.05536
0.5554	ACH-000072	Drug_411	0.5949	0.03952
0.9497	ACH-000073	Drug_411	0.9289	-0.02082
0.9967	ACH-000073	Drug_411	0.9277	-0.06903
0.5053	ACH-000074	Drug_411	0.6019	0.09661
0.96	ACH-000074	Drug_411	0.6386	-0.3214
0.8538	ACH-000075	Drug_411	0.9307	0.07687
0.9833	ACH-000075	Drug_411	0.9396	-0.04366
0.5522	ACH-000076	Drug_411	0.5637	0.01145
0.9576	ACH-000078	Drug_411	0.9066	-0.05104
0.9776	ACH-000078	Drug_411	0.917	-0.06064
0.5407	ACH-000081	Drug_411	0.7235	0.1828
0.8414	ACH-000081	Drug_411	0.8866	0.04522
0.8539	ACH-000081	Drug_411	0.7279	-0.126
0.8571	ACH-000081	Drug_411	0.8279	-0.02919
0.9518	ACH-000082	Drug_411	0.8899	-0.06192
0.9932	ACH-000086	Drug_411	0.9543	-0.03887
0.9751	ACH-000087	Drug_411	0.9075	-0.06757
0.9854	ACH-000087	Drug_411	0.9615	-0.02395
0.9857	ACH-000087	Drug_411	0.9193	-0.06641
0.9671	ACH-000090	Drug_411	0.9384	-0.02874
0.9802	ACH-000091	Drug_411	0.9569	-0.02328
0.9184	ACH-000092	Drug_411	0.9109	-0.007487
0.933	ACH-000093	Drug_411	0.957	0.024
0.9517	ACH-000094	Drug_411	0.9478	-0.003872
0.9335	ACH-000096	Drug_411	0.9103	-0.0232
0.9503	ACH-000098	Drug_411	0.9094	-0.04086
0.8973	ACH-000099	Drug_411	0.92	0.02265
0.9341	ACH-000104	Drug_411	0.9069	-0.02723
0.9607	ACH-000104	Drug_411	0.8745	-0.08621
0.4368	ACH-000105	Drug_411	0.5276	0.09075
0.5584	ACH-000105	Drug_411	0.5334	-0.02496
0.8876	ACH-000106	Drug_411	0.9161	0.02854
0.9219	ACH-000106	Drug_411	0.9343	0.01238
0.9538	ACH-000106	Drug_411	0.93	-0.02377
0.9902	ACH-000106	Drug_411	0.9673	-0.02293
0.9333	ACH-000107	Drug_411	0.9466	0.01334
0.9488	ACH-000111	Drug_411	0.9274	-0.02139
0.9458	ACH-000112	Drug_411	0.9244	-0.02143
0.9989	ACH-000112	Drug_411	0.9218	-0.07709
0.9022	ACH-000113	Drug_411	0.9096	0.007408
0.9863	ACH-000113	Drug_411	0.9137	-0.07262
0.8956	ACH-000114	Drug_411	0.9561	0.06049
0.9102	ACH-000115	Drug_411	0.9513	0.04107
0.9693	ACH-000115	Drug_411	0.9362	-0.03315
0.9022	ACH-000116	Drug_411	0.9201	0.01788
0.9244	ACH-000116	Drug_411	0.9449	0.02047
0.8748	ACH-000117	Drug_411	0.9237	0.04889
0.9631	ACH-000118	Drug_411	0.9504	-0.01272
0.9524	ACH-000120	Drug_411	0.9328	-0.01955
0.8962	ACH-000121	Drug_411	0.9458	0.04961
0.8897	ACH-000122	Drug_411	0.9064	0.01674
0.8916	ACH-000123	Drug_411	0.9206	0.02901
0.956	ACH-000124	Drug_411	0.8988	-0.05721
0.9727	ACH-000124	Drug_411	0.9358	-0.03689
0.94	ACH-000126	Drug_411	0.9288	-0.01115
0.8964	ACH-000129	Drug_411	0.9115	0.01509
0.9453	ACH-000132	Drug_411	0.9133	-0.03197
0.9383	ACH-000133	Drug_411	0.9246	-0.01368
0.8788	ACH-000135	Drug_411	0.8823	0.003529
0.881	ACH-000136	Drug_411	0.9322	0.05121
0.9856	ACH-000136	Drug_411	0.9357	-0.04995
0.8156	ACH-000137	Drug_411	0.9213	0.1057
0.9913	ACH-000137	Drug_411	0.9344	-0.05688
0.9273	ACH-000138	Drug_411	0.9521	0.02477
0.9546	ACH-000139	Drug_411	0.9698	0.01525
0.8223	ACH-000140	Drug_411	0.8612	0.03895
0.924	ACH-000141	Drug_411	0.9505	0.02651
0.9285	ACH-000142	Drug_411	0.9367	0.008179
0.9056	ACH-000146	Drug_411	0.9411	0.03555
0.9333	ACH-000146	Drug_411	0.9337	0.0004019
0.962	ACH-000146	Drug_411	0.9341	-0.02787
0.9847	ACH-000146	Drug_411	0.922	-0.06273
0.9111	ACH-000147	Drug_411	0.93	0.01888
0.8397	ACH-000148	Drug_411	0.9089	0.06922
0.8645	ACH-000149	Drug_411	0.9389	0.07439
0.9502	ACH-000150	Drug_411	0.9385	-0.01171
0.8929	ACH-000151	Drug_411	0.9276	0.0347
0.9804	ACH-000151	Drug_411	0.924	-0.05642
0.8362	ACH-000152	Drug_411	0.9308	0.09456
0.956	ACH-000153	Drug_411	0.9329	-0.02311
0.7797	ACH-000154	Drug_411	0.9079	0.1282
0.9366	ACH-000155	Drug_411	0.918	-0.01858
0.9345	ACH-000156	Drug_411	0.9495	0.01495
