AUC	Sample	Drug1	PredictedAUC	AUCError
0.9921	ACH-000002	Drug_1064	0.8692	-0.1229
0.8936	ACH-000004	Drug_1064	0.8997	0.006132
0.9096	ACH-000005	Drug_1064	0.9144	0.004793
0.9983	ACH-000007	Drug_1064	0.8741	-0.1242
0.9998	ACH-000008	Drug_1064	0.8724	-0.1274
0.9677	ACH-000009	Drug_1064	0.8881	-0.07964
0.9998	ACH-000011	Drug_1064	0.8528	-0.147
0.9451	ACH-000012	Drug_1064	0.9024	-0.04266
1	ACH-000013	Drug_1064	0.8851	-0.1149
0.9847	ACH-000014	Drug_1064	0.8533	-0.1314
0.9513	ACH-000018	Drug_1064	0.84	-0.1113
0.951	ACH-000019	Drug_1064	0.8936	-0.05743
0.9967	ACH-000022	Drug_1064	0.8527	-0.144
0.9964	ACH-000023	Drug_1064	0.8974	-0.099
0.9871	ACH-000024	Drug_1064	0.8207	-0.1664
0.9955	ACH-000027	Drug_1064	0.8883	-0.1072
1	ACH-000028	Drug_1064	0.9084	-0.09165
0.9997	ACH-000032	Drug_1064	0.8467	-0.153
0.9785	ACH-000035	Drug_1064	0.8948	-0.08372
0.9922	ACH-000038	Drug_1064	0.8834	-0.1088
1	ACH-000039	Drug_1064	0.8055	-0.1945
0.9611	ACH-000040	Drug_1064	0.8651	-0.09601
0.9963	ACH-000042	Drug_1064	0.8951	-0.1012
0.9671	ACH-000046	Drug_1064	0.9232	-0.04386
0.9961	ACH-000048	Drug_1064	0.8832	-0.1129
0.9974	ACH-000050	Drug_1064	0.7697	-0.2277
0.9929	ACH-000051	Drug_1064	0.8257	-0.1672
0.9945	ACH-000052	Drug_1064	0.8615	-0.133
0.9956	ACH-000054	Drug_1064	0.8562	-0.1394
0.9935	ACH-000055	Drug_1064	0.872	-0.1215
0.909	ACH-000056	Drug_1064	0.8039	-0.1051
0.9702	ACH-000058	Drug_1064	0.8901	-0.0801
0.9931	ACH-000059	Drug_1064	0.8996	-0.0935
0.9844	ACH-000060	Drug_1064	0.8911	-0.09334
0.9739	ACH-000061	Drug_1064	0.7946	-0.1793
0.9659	ACH-000062	Drug_1064	0.8607	-0.1052
0.9991	ACH-000065	Drug_1064	0.9055	-0.09359
0.9986	ACH-000066	Drug_1064	0.8897	-0.1089
0.9676	ACH-000067	Drug_1064	0.9029	-0.06473
0.9878	ACH-000068	Drug_1064	0.9295	-0.05833
0.9678	ACH-000069	Drug_1064	0.8351	-0.1327
0.9871	ACH-000070	Drug_1064	0.7875	-0.1996
0.9746	ACH-000073	Drug_1064	0.8272	-0.1474
0.9784	ACH-000074	Drug_1064	0.928	-0.05037
1	ACH-000075	Drug_1064	0.9049	-0.09512
0.8894	ACH-000076	Drug_1064	0.8311	-0.0583
0.9999	ACH-000077	Drug_1064	0.8471	-0.1528
0.9998	ACH-000078	Drug_1064	0.9032	-0.09665
1	ACH-000080	Drug_1064	0.7935	-0.2065
0.9839	ACH-000081	Drug_1064	0.8726	-0.1113
0.9711	ACH-000082	Drug_1064	0.8678	-0.1033
0.9991	ACH-000086	Drug_1064	0.9419	-0.05721
0.9453	ACH-000087	Drug_1064	0.8315	-0.1138
0.9962	ACH-000090	Drug_1064	0.9013	-0.09487
0.9738	ACH-000091	Drug_1064	0.9333	-0.04046
0.9422	ACH-000092	Drug_1064	0.9027	-0.0395
0.9611	ACH-000093	Drug_1064	0.8976	-0.06353
0.9871	ACH-000094	Drug_1064	0.9009	-0.08615
0.9844	ACH-000096	Drug_1064	0.8371	-0.1473
0.9981	ACH-000097	Drug_1064	0.8771	-0.121
0.9906	ACH-000098	Drug_1064	0.8592	-0.1314
0.9881	ACH-000102	Drug_1064	0.9224	-0.06574
0.9822	ACH-000105	Drug_1064	0.8122	-0.17
0.9067	ACH-000106	Drug_1064	0.7941	-0.1126
0.9769	ACH-000107	Drug_1064	0.9003	-0.07665
0.9863	ACH-000112	Drug_1064	0.7771	-0.2092
0.9739	ACH-000113	Drug_1064	0.8566	-0.1173
0.9496	ACH-000114	Drug_1064	0.8622	-0.08744
0.9945	ACH-000115	Drug_1064	0.8832	-0.1113
0.968	ACH-000116	Drug_1064	0.9122	-0.05576
0.9933	ACH-000116	Drug_1064	0.871	-0.1223
0.9595	ACH-000118	Drug_1064	0.9074	-0.05206
0.929	ACH-000120	Drug_1064	0.8269	-0.1021
0.9955	ACH-000121	Drug_1064	0.896	-0.09949
0.9995	ACH-000122	Drug_1064	0.8374	-0.1621
0.9449	ACH-000123	Drug_1064	0.8428	-0.1021
0.974	ACH-000124	Drug_1064	0.8417	-0.1323
0.9987	ACH-000126	Drug_1064	0.9408	-0.05786
0.9718	ACH-000129	Drug_1064	0.8288	-0.143
0.9749	ACH-000132	Drug_1064	0.9261	-0.04877
0.9906	ACH-000133	Drug_1064	0.8676	-0.123
0.9688	ACH-000135	Drug_1064	0.8694	-0.09938
0.982	ACH-000136	Drug_1064	0.8555	-0.1265
0.983	ACH-000137	Drug_1064	0.9585	-0.02447
0.9941	ACH-000138	Drug_1064	0.9245	-0.06958
0.9833	ACH-000139	Drug_1064	0.8281	-0.1552
0.9555	ACH-000140	Drug_1064	0.7242	-0.2313
0.9925	ACH-000141	Drug_1064	0.8865	-0.106
0.9694	ACH-000142	Drug_1064	0.8968	-0.07258
0.9477	ACH-000146	Drug_1064	0.8718	-0.07588
0.9821	ACH-000147	Drug_1064	0.858	-0.1241
0.9205	ACH-000148	Drug_1064	0.8502	-0.07027
1	ACH-000149	Drug_1064	0.8544	-0.1456
0.9959	ACH-000150	Drug_1064	0.887	-0.1089
0.9884	ACH-000151	Drug_1064	0.8123	-0.1761
0.9916	ACH-000152	Drug_1064	0.8797	-0.1119
0.9743	ACH-000153	Drug_1064	0.9096	-0.06473
0.8656	ACH-000154	Drug_1064	0.8914	0.02577
0.8506	ACH-000155	Drug_1064	0.8682	0.01756
0.9961	ACH-000156	Drug_1064	0.8571	-0.139
0.9662	ACH-000157	Drug_1064	0.8566	-0.1096
0.9974	ACH-000158	Drug_1064	0.8854	-0.112
0.996	ACH-000159	Drug_1064	0.9178	-0.07817
0.9974	ACH-000161	Drug_1064	0.8781	-0.1193
0.9242	ACH-000162	Drug_1064	0.805	-0.1192
0.9915	ACH-000163	Drug_1064	0.8961	-0.09545
0.9435	ACH-000168	Drug_1064	0.867	-0.07653
0.9908	ACH-000169	Drug_1064	0.8869	-0.1039
0.995	ACH-000171	Drug_1064	0.8932	-0.1018
0.9194	ACH-000173	Drug_1064	0.9016	-0.01776
0.9924	ACH-000174	Drug_1064	0.9103	-0.08206
1	ACH-000176	Drug_1064	0.8993	-0.1007
0.9977	ACH-000178	Drug_1064	0.9187	-0.07902
0.9372	ACH-000180	Drug_1064	0.93	-0.007186
0.975	ACH-000181	Drug_1064	0.8667	-0.1083
0.9584	ACH-000182	Drug_1064	0.8727	-0.0857
0.9991	ACH-000183	Drug_1064	0.8702	-0.1289
0.9157	ACH-000186	Drug_1064	0.9333	0.01758
0.9791	ACH-000188	Drug_1064	0.8117	-0.1674
0.9667	ACH-000189	Drug_1064	0.9224	-0.04431
0.9918	ACH-000190	Drug_1064	0.8421	-0.1497
0.9921	ACH-000191	Drug_1064	0.9084	-0.08373
0.9983	ACH-000194	Drug_1064	0.9008	-0.09751
0.9291	ACH-000195	Drug_1064	0.9035	-0.0256
0.946	ACH-000197	Drug_1064	0.837	-0.109
0.9996	ACH-000200	Drug_1064	0.9339	-0.06568
0.9941	ACH-000201	Drug_1064	0.7509	-0.2432
0.9924	ACH-000203	Drug_1064	0.8299	-0.1625
0.9643	ACH-000204	Drug_1064	0.8375	-0.1268
0.9908	ACH-000205	Drug_1064	0.888	-0.1028
0.9783	ACH-000207	Drug_1064	0.9031	-0.07523
0.984	ACH-000209	Drug_1064	0.835	-0.149
0.9999	ACH-000211	Drug_1064	0.84	-0.1599
1	ACH-000212	Drug_1064	0.9283	-0.07173
0.9854	ACH-000218	Drug_1064	0.8801	-0.1053
0.9804	ACH-000219	Drug_1064	0.8846	-0.09575
1	ACH-000219	Drug_1064	0.8766	-0.1234
0.9469	ACH-000220	Drug_1064	0.8175	-0.1294
