AUC	Sample	Drug1	PredictedAUC	AUCError
0.868	ACH-000001	Drug_1423	0.9278	0.05979
0.9655	ACH-000001	Drug_1423	0.9132	-0.0523
0.7347	ACH-000002	Drug_1423	0.8778	0.1431
0.9312	ACH-000002	Drug_1423	0.8267	-0.1045
0.9991	ACH-000002	Drug_1423	0.8549	-0.1442
0.9115	ACH-000004	Drug_1423	0.935	0.02355
0.7704	ACH-000006	Drug_1423	0.8384	0.06796
0.9296	ACH-000006	Drug_1423	0.7705	-0.1591
0.9991	ACH-000006	Drug_1423	0.8068	-0.1923
0.9864	ACH-000007	Drug_1423	0.9008	-0.08556
0.9883	ACH-000007	Drug_1423	0.8667	-0.1216
0.8637	ACH-000008	Drug_1423	0.8495	-0.01418
0.9311	ACH-000008	Drug_1423	0.8161	-0.115
0.974	ACH-000008	Drug_1423	0.8715	-0.1025
0.7495	ACH-000009	Drug_1423	0.861	0.1115
0.921	ACH-000009	Drug_1423	0.8978	-0.02324
0.9223	ACH-000012	Drug_1423	0.8515	-0.07083
0.9575	ACH-000012	Drug_1423	0.8733	-0.08423
0.9872	ACH-000012	Drug_1423	0.8712	-0.116
0.8142	ACH-000019	Drug_1423	0.9131	0.09892
0.9499	ACH-000019	Drug_1423	0.902	-0.0479
0.9615	ACH-000019	Drug_1423	0.8764	-0.08509
0.7526	ACH-000020	Drug_1423	0.8854	0.1328
0.9402	ACH-000020	Drug_1423	0.914	-0.02618
0.9387	ACH-000023	Drug_1423	0.914	-0.02468
0.9774	ACH-000023	Drug_1423	0.9195	-0.05786
0.6393	ACH-000024	Drug_1423	0.8579	0.2186
0.6739	ACH-000024	Drug_1423	0.8414	0.1675
0.7754	ACH-000024	Drug_1423	0.8979	0.1225
0.9213	ACH-000035	Drug_1423	0.8917	-0.02956
0.9755	ACH-000035	Drug_1423	0.9087	-0.06678
0.9135	ACH-000038	Drug_1423	0.8618	-0.05166
0.9573	ACH-000040	Drug_1423	0.8661	-0.09115
0.9901	ACH-000040	Drug_1423	0.9051	-0.08496
0.9506	ACH-000042	Drug_1423	0.8866	-0.064
0.9653	ACH-000042	Drug_1423	0.8933	-0.07204
0.8194	ACH-000046	Drug_1423	0.7808	-0.03859
0.8518	ACH-000046	Drug_1423	0.8914	0.03958
0.874	ACH-000048	Drug_1423	0.8681	-0.005876
0.9574	ACH-000048	Drug_1423	0.9055	-0.05189
0.7599	ACH-000050	Drug_1423	0.8062	0.04626
0.897	ACH-000050	Drug_1423	0.8177	-0.07925
0.9521	ACH-000052	Drug_1423	0.8924	-0.05975
0.9724	ACH-000052	Drug_1423	0.8805	-0.09191
0.9842	ACH-000054	Drug_1423	0.9146	-0.06961
0.9893	ACH-000054	Drug_1423	0.8826	-0.1067
0.8502	ACH-000055	Drug_1423	0.8595	0.009279
0.8646	ACH-000055	Drug_1423	0.8826	0.01804
0.9432	ACH-000055	Drug_1423	0.847	-0.09618
0.9231	ACH-000056	Drug_1423	0.7681	-0.155
0.6363	ACH-000058	Drug_1423	0.9034	0.2671
0.6617	ACH-000059	Drug_1423	0.8817	0.22
0.9164	ACH-000059	Drug_1423	0.8341	-0.0823
0.9946	ACH-000059	Drug_1423	0.8815	-0.1131
0.8981	ACH-000060	Drug_1423	0.876	-0.0221
0.9991	ACH-000060	Drug_1423	0.8651	-0.134
0.7019	ACH-000061	Drug_1423	0.7858	0.08392
0.7347	ACH-000061	Drug_1423	0.8649	0.1302
0.8437	ACH-000061	Drug_1423	0.8195	-0.02424
0.8901	ACH-000061	Drug_1423	0.7266	-0.1635
0.9989	ACH-000062	Drug_1423	0.8733	-0.1256
0.9902	ACH-000065	Drug_1423	0.8421	-0.1481
0.8739	ACH-000067	Drug_1423	0.8549	-0.01895
0.6953	ACH-000070	Drug_1423	0.733	0.03766
0.7102	ACH-000070	Drug_1423	0.7613	0.05115
0.7227	ACH-000070	Drug_1423	0.7922	0.06954
0.7417	ACH-000070	Drug_1423	0.7878	0.04609
0.8805	ACH-000072	Drug_1423	0.9242	0.04374
0.902	ACH-000072	Drug_1423	0.8813	-0.02071
0.9513	ACH-000072	Drug_1423	0.8549	-0.0964
0.9731	ACH-000073	Drug_1423	0.8887	-0.08439
0.9971	ACH-000073	Drug_1423	0.9337	-0.0634
0.7487	ACH-000074	Drug_1423	0.8216	0.07292
0.7959	ACH-000074	Drug_1423	0.8626	0.06669
0.833	ACH-000074	Drug_1423	0.79	-0.04301
0.9558	ACH-000075	Drug_1423	0.9104	-0.04544
0.9989	ACH-000075	Drug_1423	0.919	-0.07993
0.97	ACH-000078	Drug_1423	0.8825	-0.08755
0.7815	ACH-000081	Drug_1423	0.8514	0.06991
0.9981	ACH-000081	Drug_1423	0.8462	-0.1519
0.6528	ACH-000082	Drug_1423	0.8407	0.1879
0.6792	ACH-000082	Drug_1423	0.8307	0.1515
0.7714	ACH-000082	Drug_1423	0.7905	0.01907
0.8723	ACH-000087	Drug_1423	0.8073	-0.06497
0.9259	ACH-000087	Drug_1423	0.8754	-0.05052
0.8136	ACH-000090	Drug_1423	0.9095	0.09588
0.8698	ACH-000090	Drug_1423	0.886	0.01623
0.9431	ACH-000091	Drug_1423	0.9267	-0.01639
0.95	ACH-000091	Drug_1423	0.8935	-0.0565
0.8208	ACH-000092	Drug_1423	0.9079	0.08709
0.8473	ACH-000092	Drug_1423	0.9144	0.06713
0.8518	ACH-000092	Drug_1423	0.8775	0.02569
0.8561	ACH-000092	Drug_1423	0.8787	0.02262
0.9229	ACH-000094	Drug_1423	0.8814	-0.04146
0.9769	ACH-000094	Drug_1423	0.8846	-0.0923
0.6546	ACH-000096	Drug_1423	0.8377	0.1831
0.7197	ACH-000096	Drug_1423	0.855	0.1353
0.82	ACH-000098	Drug_1423	0.8718	0.05184
0.9892	ACH-000098	Drug_1423	0.8564	-0.1328
0.9222	ACH-000099	Drug_1423	0.8477	-0.07449
0.9726	ACH-000099	Drug_1423	0.8479	-0.1247
0.9989	ACH-000102	Drug_1423	0.8886	-0.1103
0.898	ACH-000103	Drug_1423	0.9029	0.004932
0.9178	ACH-000103	Drug_1423	0.8985	-0.01934
