AUC	Sample	Drug1	PredictedAUC	AUCError
0.9997	ACH-000002	Drug_1171	0.9702	-0.02954
0.9722	ACH-000004	Drug_1171	0.9721	-9.503e-05
0.9558	ACH-000005	Drug_1171	0.9775	0.02167
0.8139	ACH-000006	Drug_1171	0.9215	0.1076
0.9549	ACH-000007	Drug_1171	0.9649	0.009996
0.9812	ACH-000008	Drug_1171	0.9514	-0.02978
0.9655	ACH-000009	Drug_1171	0.9427	-0.02284
0.9354	ACH-000011	Drug_1171	0.9571	0.02172
0.9731	ACH-000012	Drug_1171	0.9338	-0.03932
0.9592	ACH-000013	Drug_1171	0.9554	-0.003795
0.952	ACH-000014	Drug_1171	0.9874	0.03544
0.9728	ACH-000017	Drug_1171	0.9495	-0.02326
0.9819	ACH-000018	Drug_1171	0.9533	-0.02861
0.9842	ACH-000019	Drug_1171	0.9667	-0.01753
0.8848	ACH-000022	Drug_1171	0.9168	0.03195
0.9908	ACH-000023	Drug_1171	0.9819	-0.008917
0.8441	ACH-000024	Drug_1171	0.9226	0.07846
0.959	ACH-000027	Drug_1171	0.9705	0.01147
0.9341	ACH-000028	Drug_1171	0.942	0.007863
0.946	ACH-000032	Drug_1171	0.9604	0.01444
0.9365	ACH-000035	Drug_1171	0.9497	0.01316
0.9741	ACH-000038	Drug_1171	0.9569	-0.01716
0.9711	ACH-000039	Drug_1171	0.9396	-0.03149
0.9944	ACH-000040	Drug_1171	0.9723	-0.02212
0.9896	ACH-000042	Drug_1171	0.9764	-0.01325
0.9179	ACH-000046	Drug_1171	0.9576	0.03975
0.9449	ACH-000048	Drug_1171	0.9308	-0.01406
0.9589	ACH-000050	Drug_1171	0.961	0.002146
0.9316	ACH-000051	Drug_1171	0.959	0.02741
0.9306	ACH-000052	Drug_1171	0.9703	0.03966
0.9616	ACH-000054	Drug_1171	0.9356	-0.02601
0.947	ACH-000055	Drug_1171	0.9413	-0.005718
0.9839	ACH-000058	Drug_1171	0.9596	-0.02431
0.94	ACH-000059	Drug_1171	0.9599	0.01989
0.9671	ACH-000060	Drug_1171	0.9538	-0.0133
