AUC	Sample	Drug1	PredictedAUC	AUCError
0.7496	ACH-000001	Drug_289	0.8282	0.07859
0.8393	ACH-000002	Drug_289	0.7905	-0.04876
0.9072	ACH-000004	Drug_289	0.8782	-0.02904
0.783	ACH-000006	Drug_289	0.7089	-0.07415
0.9267	ACH-000007	Drug_289	0.8496	-0.07712
0.7912	ACH-000008	Drug_289	0.7398	-0.0514
0.8055	ACH-000009	Drug_289	0.8867	0.08115
0.9405	ACH-000009	Drug_289	0.8685	-0.07204
0.9064	ACH-000012	Drug_289	0.8279	-0.07848
0.7153	ACH-000019	Drug_289	0.7604	0.04511
0.7637	ACH-000023	Drug_289	0.7737	0.01002
0.7389	ACH-000024	Drug_289	0.8127	0.07377
0.7675	ACH-000038	Drug_289	0.8576	0.09007
0.9408	ACH-000040	Drug_289	0.8363	-0.1045
0.8802	ACH-000042	Drug_289	0.8613	-0.01886
0.8684	ACH-000046	Drug_289	0.745	-0.1234
0.767	ACH-000048	Drug_289	0.74	-0.02703
0.757	ACH-000052	Drug_289	0.7328	-0.02416
0.7599	ACH-000054	Drug_289	0.7762	0.01626
0.7534	ACH-000055	Drug_289	0.7653	0.01192
0.7465	ACH-000056	Drug_289	0.7071	-0.03945
0.7447	ACH-000058	Drug_289	0.7867	0.04201
0.7546	ACH-000059	Drug_289	0.7996	0.04501
0.8638	ACH-000060	Drug_289	0.8343	-0.02946
0.8546	ACH-000061	Drug_289	0.8394	-0.01524
0.7871	ACH-000062	Drug_289	0.8263	0.03923
0.7058	ACH-000065	Drug_289	0.6994	-0.006446
0.8385	ACH-000067	Drug_289	0.7734	-0.06506
0.7164	ACH-000070	Drug_289	0.6634	-0.05296
0.8746	ACH-000072	Drug_289	0.7352	-0.1394
0.7725	ACH-000073	Drug_289	0.8837	0.1112
0.7529	ACH-000074	Drug_289	0.7638	0.01093
0.866	ACH-000075	Drug_289	0.8851	0.0191
0.6994	ACH-000078	Drug_289	0.8194	0.12
0.9115	ACH-000078	Drug_289	0.8049	-0.1066
0.7546	ACH-000081	Drug_289	0.7681	0.01346
0.5183	ACH-000082	Drug_289	0.8013	0.283
0.7344	ACH-000087	Drug_289	0.6894	-0.04504
0.8108	ACH-000090	Drug_289	0.8136	0.002823
0.8014	ACH-000092	Drug_289	0.7933	-0.008085
0.9564	ACH-000094	Drug_289	0.8296	-0.1268
0.8058	ACH-000096	Drug_289	0.7588	-0.04702
0.855	ACH-000098	Drug_289	0.8009	-0.05407
0.843	ACH-000099	Drug_289	0.8247	-0.01832
0.9266	ACH-000102	Drug_289	0.8135	-0.1131
0.9842	ACH-000103	Drug_289	0.9039	-0.08027
0.6379	ACH-000104	Drug_289	0.7232	0.08526
0.7165	ACH-000105	Drug_289	0.6467	-0.06978
0.9321	ACH-000106	Drug_289	0.8573	-0.07484
0.927	ACH-000111	Drug_289	0.871	-0.05604
0.6777	ACH-000112	Drug_289	0.7195	0.04176
0.7398	ACH-000113	Drug_289	0.7256	-0.01419
0.8576	ACH-000114	Drug_289	0.8678	0.01016
0.9027	ACH-000115	Drug_289	0.8605	-0.04223
0.765	ACH-000116	Drug_289	0.8423	0.07727
0.6258	ACH-000117	Drug_289	0.8501	0.2243
0.9097	ACH-000118	Drug_289	0.8216	-0.08815
0.7358	ACH-000120	Drug_289	0.7351	-0.0006793
0.8509	ACH-000121	Drug_289	0.8833	0.03245
0.7221	ACH-000124	Drug_289	0.6978	-0.02426
0.6019	ACH-000135	Drug_289	0.7955	0.1936
0.7893	ACH-000136	Drug_289	0.8257	0.0364
0.7693	ACH-000137	Drug_289	0.7789	0.00961
0.7648	ACH-000138	Drug_289	0.8521	0.0873
0.8864	ACH-000139	Drug_289	0.7937	-0.09271
0.8752	ACH-000142	Drug_289	0.7953	-0.07989
0.769	ACH-000144	Drug_289	0.8044	0.03539
0.8172	ACH-000146	Drug_289	0.8764	0.05924
0.8997	ACH-000147	Drug_289	0.8595	-0.04021
0.9936	ACH-000148	Drug_289	0.8084	-0.1852
0.7302	ACH-000149	Drug_289	0.7165	-0.01367
0.7343	ACH-000151	Drug_289	0.7809	0.04661
0.8971	ACH-000153	Drug_289	0.7884	-0.1087
0.8561	ACH-000155	Drug_289	0.8324	-0.02366
0.7177	ACH-000157	Drug_289	0.7446	0.0269
0.8143	ACH-000159	Drug_289	0.8065	-0.00782
0.8031	ACH-000161	Drug_289	0.7946	-0.008535
0.6862	ACH-000162	Drug_289	0.7372	0.05103
0.7383	ACH-000168	Drug_289	0.8016	0.06329
0.7704	ACH-000169	Drug_289	0.7761	0.005706
0.8252	ACH-000171	Drug_289	0.8046	-0.02058
0.7118	ACH-000174	Drug_289	0.7927	0.08089
0.9597	ACH-000176	Drug_289	0.8003	-0.1594
0.9581	ACH-000178	Drug_289	0.8973	-0.06084
0.746	ACH-000181	Drug_289	0.7727	0.02669
0.8881	ACH-000183	Drug_289	0.8029	-0.08521
0.9186	ACH-000186	Drug_289	0.9228	0.004214
0.9972	ACH-000186	Drug_289	0.9312	-0.06604
0.785	ACH-000188	Drug_289	0.7613	-0.02367
0.7213	ACH-000189	Drug_289	0.8535	0.1322
0.9996	ACH-000190	Drug_289	0.8192	-0.1804
0.7377	ACH-000191	Drug_289	0.7891	0.05137
0.7438	ACH-000196	Drug_289	0.7889	0.04506
0.758	ACH-000197	Drug_289	0.8999	0.1419
0.8637	ACH-000200	Drug_289	0.8277	-0.03603
0.7562	ACH-000201	Drug_289	0.78	0.02382
0.963	ACH-000204	Drug_289	0.8671	-0.0959
0.6865	ACH-000207	Drug_289	0.7719	0.08543
0.7112	ACH-000207	Drug_289	0.7409	0.02965
0.7585	ACH-000211	Drug_289	0.7987	0.04025
0.7272	ACH-000212	Drug_289	0.8082	0.08095
0.7324	ACH-000218	Drug_289	0.8138	0.08137
0.7295	ACH-000219	Drug_289	0.7357	0.0062
0.6638	ACH-000221	Drug_289	0.7532	0.08938
0.9507	ACH-000222	Drug_289	0.9124	-0.03832
0.8463	ACH-000223	Drug_289	0.8538	0.007506
0.7431	ACH-000225	Drug_289	0.8559	0.1128
0.7323	ACH-000226	Drug_289	0.7066	-0.02567
0.7555	ACH-000227	Drug_289	0.885	0.1295
0.7727	ACH-000228	Drug_289	0.7874	0.01471
0.7842	ACH-000231	Drug_289	0.8405	0.05628
0.7031	ACH-000232	Drug_289	0.8004	0.09728
0.8104	ACH-000235	Drug_289	0.8192	0.008841
0.7682	ACH-000236	Drug_289	0.8638	0.09559
0.7473	ACH-000238	Drug_289	0.7685	0.02116
0.7977	ACH-000238	Drug_289	0.7855	-0.0122
0.936	ACH-000242	Drug_289	0.8437	-0.09234
0.9688	ACH-000243	Drug_289	0.8442	-0.1246
0.7127	ACH-000244	Drug_289	0.7997	0.087
0.9342	ACH-000244	Drug_289	0.8015	-0.1327
0.7094	ACH-000245	Drug_289	0.7686	0.0592
0.7934	ACH-000247	Drug_289	0.8155	0.02205
0.7675	ACH-000248	Drug_289	0.851	0.08349
0.8536	ACH-000249	Drug_289	0.8821	0.02851
0.9927	ACH-000250	Drug_289	0.8579	-0.1348
0.7221	ACH-000254	Drug_289	0.8248	0.1027
0.7508	ACH-000257	Drug_289	0.7894	0.03864
0.7212	ACH-000258	Drug_289	0.678	-0.04319
0.7551	ACH-000260	Drug_289	0.8191	0.06398
0.7834	ACH-000264	Drug_289	0.8414	0.05799
0.8983	ACH-000267	Drug_289	0.8716	-0.0267
0.8131	ACH-000269	Drug_289	0.9008	0.08774
0.7767	ACH-000270	Drug_289	0.8269	0.05022
0.7864	ACH-000271	Drug_289	0.7857	-0.0007206
0.7654	ACH-000273	Drug_289	0.7821	0.01669
0.9864	ACH-000277	Drug_289	0.9401	-0.04628
0.7439	ACH-000287	Drug_289	0.7338	-0.01008
0.762	ACH-000290	Drug_289	0.793	0.03096
0.9277	ACH-000291	Drug_289	0.8544	-0.07334
0.8265	ACH-000292	Drug_289	0.7847	-0.04184
0.6853	ACH-000294	Drug_289	0.7529	0.06764
0.8285	ACH-000295	Drug_289	0.7313	-0.09724
0.9857	ACH-000298	Drug_289	0.8979	-0.08776
0.7707	ACH-000301	Drug_289	0.763	-0.007715
0.9147	ACH-000304	Drug_289	0.8339	-0.08079
0.9833	ACH-000305	Drug_289	0.853	-0.1303
0.8452	ACH-000308	Drug_289	0.8597	0.01446
0.8796	ACH-000308	Drug_289	0.8828	0.003176
0.7103	ACH-000311	Drug_289	0.7346	0.02433
0.8506	ACH-000315	Drug_289	0.9028	0.05216
0.7606	ACH-000318	Drug_289	0.7489	-0.0117
0.7984	ACH-000320	Drug_289	0.769	-0.02943
0.7609	ACH-000322	Drug_289	0.7754	0.01447
0.8497	ACH-000323	Drug_289	0.8082	-0.04151
0.7454	ACH-000326	Drug_289	0.7446	-0.0007643
0.7585	ACH-000326	Drug_289	0.768	0.009453
0.8334	ACH-000329	Drug_289	0.8314	-0.00198
0.7356	ACH-000330	Drug_289	0.8256	0.08999
0.8937	ACH-000332	Drug_289	0.9063	0.01258
0.8732	ACH-000334	Drug_289	0.8432	-0.03003
0.9705	ACH-000335	Drug_289	0.8587	-0.1118
0.7919	ACH-000336	Drug_289	0.7902	-0.001714
0.7516	ACH-000338	Drug_289	0.6601	-0.09146
0.987	ACH-000341	Drug_289	0.8257	-0.1613
0.7408	ACH-000343	Drug_289	0.7979	0.05707
0.8325	ACH-000343	Drug_289	0.7962	-0.03631
0.7682	ACH-000346	Drug_289	0.7742	0.005998
0.7483	ACH-000348	Drug_289	0.7809	0.03261
0.7667	ACH-000349	Drug_289	0.8747	0.108
0.993	ACH-000349	Drug_289	0.8825	-0.1105
0.9456	ACH-000350	Drug_289	0.9012	-0.04438
0.8586	ACH-000351	Drug_289	0.8283	-0.03034
0.863	ACH-000352	Drug_289	0.9356	0.07263
0.721	ACH-000353	Drug_289	0.7592	0.03819
0.7386	ACH-000355	Drug_289	0.8454	0.1068
0.8033	ACH-000356	Drug_289	0.8263	0.02305
0.8453	ACH-000358	Drug_289	0.832	-0.0133
0.6396	ACH-000359	Drug_289	0.7983	0.1587
0.8708	ACH-000359	Drug_289	0.7942	-0.07663
0.8346	ACH-000361	Drug_289	0.8536	0.019
0.5623	ACH-000362	Drug_289	0.6675	0.1052
0.5913	ACH-000362	Drug_289	0.7334	0.1421
0.7967	ACH-000363	Drug_289	0.8899	0.0932
0.7001	ACH-000364	Drug_289	0.8119	0.1118
0.8176	ACH-000364	Drug_289	0.7727	-0.0449
0.9818	ACH-000365	Drug_289	0.8135	-0.1683
0.7637	ACH-000366	Drug_289	0.7753	0.01157
0.9923	ACH-000371	Drug_289	0.9353	-0.05705
0.7254	ACH-000372	Drug_289	0.7712	0.04576
0.8045	ACH-000374	Drug_289	0.9126	0.1081
0.7278	ACH-000375	Drug_289	0.828	0.1002
0.7754	ACH-000376	Drug_289	0.7895	0.01406
0.7402	ACH-000378	Drug_289	0.7996	0.05935
0.812	ACH-000379	Drug_289	0.7923	-0.01971
0.7974	ACH-000380	Drug_289	0.746	-0.05143
0.9788	ACH-000381	Drug_289	0.8688	-0.11
0.8018	ACH-000383	Drug_289	0.8523	0.0505
0.7633	ACH-000384	Drug_289	0.7793	0.01601
0.9094	ACH-000386	Drug_289	0.774	-0.1354
0.7488	ACH-000389	Drug_289	0.7326	-0.0162
0.7824	ACH-000392	Drug_289	0.8411	0.05865
0.85	ACH-000394	Drug_289	0.8498	-0.0001523
0.8489	ACH-000396	Drug_289	0.8692	0.02033
0.7702	ACH-000399	Drug_289	0.9069	0.1367
0.8141	ACH-000400	Drug_289	0.786	-0.02813
0.7984	ACH-000401	Drug_289	0.8613	0.06292
0.9886	ACH-000401	Drug_289	0.8314	-0.1572
0.7384	ACH-000403	Drug_289	0.8507	0.1123
0.7936	ACH-000408	Drug_289	0.7865	-0.007129
0.8768	ACH-000410	Drug_289	0.8042	-0.0726
0.8347	ACH-000411	Drug_289	0.7833	-0.05139
0.7683	ACH-000414	Drug_289	0.7974	0.02906
0.7732	ACH-000416	Drug_289	0.7863	0.01311
0.7826	ACH-000416	Drug_289	0.8025	0.01991
0.7255	ACH-000417	Drug_289	0.8539	0.1284
0.7993	ACH-000420	Drug_289	0.8621	0.06278
0.9801	ACH-000421	Drug_289	0.896	-0.08411
0.9988	ACH-000422	Drug_289	0.8613	-0.1375
0.9926	ACH-000423	Drug_289	0.9302	-0.06236
0.8513	ACH-000425	Drug_289	0.8409	-0.01037
0.8364	ACH-000429	Drug_289	0.8423	0.005861
0.7807	ACH-000430	Drug_289	0.8509	0.07022
0.7079	ACH-000432	Drug_289	0.7299	0.02196
0.7304	ACH-000432	Drug_289	0.7484	0.01804
0.8154	ACH-000433	Drug_289	0.8144	-0.000993
0.856	ACH-000434	Drug_289	0.8432	-0.01281
0.8376	ACH-000437	Drug_289	0.8079	-0.02968
0.7801	ACH-000438	Drug_289	0.8987	0.1186
0.9791	ACH-000439	Drug_289	0.9216	-0.05753
0.7473	ACH-000440	Drug_289	0.8102	0.06294
0.7473	ACH-000441	Drug_289	0.7986	0.05129
0.7533	ACH-000441	Drug_289	0.7695	0.01618
0.9996	ACH-000443	Drug_289	0.9067	-0.09289
0.7768	ACH-000447	Drug_289	0.8354	0.05864
0.6695	ACH-000449	Drug_289	0.7512	0.08171
0.7091	ACH-000449	Drug_289	0.7453	0.03619
0.7201	ACH-000449	Drug_289	0.7735	0.05336
0.8134	ACH-000451	Drug_289	0.7943	-0.01908
0.8501	ACH-000452	Drug_289	0.7762	-0.07386
0.8846	ACH-000457	Drug_289	0.7604	-0.1242
0.7901	ACH-000463	Drug_289	0.8474	0.05735
0.8181	ACH-000464	Drug_289	0.8426	0.02452
0.9963	ACH-000465	Drug_289	0.9284	-0.06787
0.8471	ACH-000469	Drug_289	0.7778	-0.06932
0.9018	ACH-000470	Drug_289	0.8812	-0.02063
0.6978	ACH-000472	Drug_289	0.7793	0.08147
0.7349	ACH-000473	Drug_289	0.7461	0.0112
0.8772	ACH-000475	Drug_289	0.8416	-0.03562
0.8982	ACH-000476	Drug_289	0.7869	-0.1113
0.7822	ACH-000478	Drug_289	0.7967	0.01452
0.8107	ACH-000480	Drug_289	0.8032	-0.00751
0.7385	ACH-000481	Drug_289	0.7463	0.007809
0.7642	ACH-000482	Drug_289	0.8073	0.04313
0.8255	ACH-000483	Drug_289	0.7867	-0.03876
0.9604	ACH-000484	Drug_289	0.8264	-0.134
0.9517	ACH-000486	Drug_289	0.8385	-0.1132
0.7364	ACH-000488	Drug_289	0.7567	0.0203
0.9215	ACH-000491	Drug_289	0.8109	-0.1106
0.7717	ACH-000493	Drug_289	0.8007	0.02898
0.8497	ACH-000496	Drug_289	0.8046	-0.04507
0.8592	ACH-000501	Drug_289	0.8916	0.03242
0.7795	ACH-000504	Drug_289	0.7955	0.01604
0.9138	ACH-000505	Drug_289	0.8367	-0.07708
0.9891	ACH-000508	Drug_289	0.9024	-0.08673
0.9824	ACH-000514	Drug_289	0.8954	-0.08696
0.8464	ACH-000515	Drug_289	0.8864	0.04002
0.6742	ACH-000518	Drug_289	0.7631	0.08889
0.823	ACH-000521	Drug_289	0.7955	-0.02746
0.9016	ACH-000522	Drug_289	0.803	-0.09864
0.739	ACH-000525	Drug_289	0.784	0.04498
0.8409	ACH-000527	Drug_289	0.8622	0.0213
0.7341	ACH-000528	Drug_289	0.7982	0.06415
0.9802	ACH-000530	Drug_289	0.8869	-0.0933
0.9751	ACH-000534	Drug_289	0.8976	-0.07753
0.804	ACH-000535	Drug_289	0.7994	-0.004582
0.8756	ACH-000536	Drug_289	0.8868	0.01123
0.7729	ACH-000544	Drug_289	0.7644	-0.008457
0.7561	ACH-000545	Drug_289	0.7875	0.03137
0.7919	ACH-000546	Drug_289	0.796	0.004078
0.9157	ACH-000547	Drug_289	0.8853	-0.03037
0.7299	ACH-000548	Drug_289	0.7561	0.02622
0.7345	ACH-000548	Drug_289	0.779	0.04451
0.9257	ACH-000551	Drug_289	0.8344	-0.09125
0.9748	ACH-000554	Drug_289	0.8982	-0.07658
0.8358	ACH-000555	Drug_289	0.8577	0.02187
0.8409	ACH-000555	Drug_289	0.822	-0.01886
0.8881	ACH-000555	Drug_289	0.8813	-0.006751
0.7426	ACH-000558	Drug_289	0.7656	0.02303
0.9262	ACH-000559	Drug_289	0.9457	0.01948
0.7125	ACH-000560	Drug_289	0.7282	0.01573
0.8713	ACH-000562	Drug_289	0.8109	-0.06045
0.7418	ACH-000563	Drug_289	0.7894	0.04762
0.7663	ACH-000563	Drug_289	0.7639	-0.00241
0.8517	ACH-000565	Drug_289	0.933	0.08131
0.9078	ACH-000565	Drug_289	0.8941	-0.01369
0.7011	ACH-000566	Drug_289	0.8007	0.09959
0.7373	ACH-000567	Drug_289	0.7893	0.05204
0.9865	ACH-000568	Drug_289	0.8567	-0.1298
