AUC	Sample	Drug1	PredictedAUC	AUCError
0.9967	ACH-000001	Drug_358	0.9506	-0.04613
0.878	ACH-000002	Drug_358	0.92	0.04198
0.9394	ACH-000002	Drug_358	0.9313	-0.008119
0.9303	ACH-000004	Drug_358	0.9324	0.002149
0.9603	ACH-000004	Drug_358	0.9213	-0.03903
0.9454	ACH-000005	Drug_358	0.9152	-0.03016
0.928	ACH-000006	Drug_358	0.8802	-0.04785
0.9512	ACH-000006	Drug_358	0.9155	-0.03567
0.8704	ACH-000007	Drug_358	0.8874	0.01697
0.9293	ACH-000007	Drug_358	0.9401	0.01083
0.9455	ACH-000008	Drug_358	0.9123	-0.03324
0.9771	ACH-000008	Drug_358	0.9427	-0.0344
0.8402	ACH-000009	Drug_358	0.9112	0.071
0.8464	ACH-000009	Drug_358	0.9139	0.06753
0.9724	ACH-000011	Drug_358	0.9245	-0.04786
0.9499	ACH-000012	Drug_358	0.9543	0.004428
0.9549	ACH-000012	Drug_358	0.919	-0.03591
0.9807	ACH-000012	Drug_358	0.9367	-0.04402
0.8867	ACH-000013	Drug_358	0.9482	0.06151
0.9802	ACH-000014	Drug_358	0.9327	-0.04752
0.9435	ACH-000017	Drug_358	0.8995	-0.04397
0.9597	ACH-000018	Drug_358	0.924	-0.03571
0.8076	ACH-000019	Drug_358	0.9119	0.1043
1	ACH-000019	Drug_358	0.9181	-0.08191
0.8513	ACH-000022	Drug_358	0.925	0.07369
0.9574	ACH-000023	Drug_358	0.9501	-0.007272
0.9829	ACH-000023	Drug_358	0.9262	-0.05674
0.9499	ACH-000024	Drug_358	0.9041	-0.04577
0.9538	ACH-000024	Drug_358	0.8844	-0.06935
0.8923	ACH-000027	Drug_358	0.9366	0.04427
0.821	ACH-000028	Drug_358	0.9289	0.1079
0.9433	ACH-000032	Drug_358	0.9407	-0.002559
0.8833	ACH-000035	Drug_358	0.9515	0.06818
0.9138	ACH-000038	Drug_358	0.9361	0.0223
0.7983	ACH-000039	Drug_358	0.9256	0.1273
0.9472	ACH-000040	Drug_358	0.9492	0.001952
0.9547	ACH-000040	Drug_358	0.9461	-0.008607
0.9859	ACH-000042	Drug_358	0.9461	-0.03984
0.9975	ACH-000042	Drug_358	0.9586	-0.03893
0.9333	ACH-000046	Drug_358	0.9508	0.01751
0.9863	ACH-000046	Drug_358	0.9505	-0.03577
0.7903	ACH-000048	Drug_358	0.8849	0.09461
0.8501	ACH-000048	Drug_358	0.9189	0.06883
0.9362	ACH-000050	Drug_358	0.8893	-0.0469
0.8578	ACH-000051	Drug_358	0.9097	0.05187
0.8445	ACH-000052	Drug_358	0.9139	0.06942
0.914	ACH-000052	Drug_358	0.8893	-0.02466
0.9554	ACH-000052	Drug_358	0.9194	-0.03601
0.9673	ACH-000052	Drug_358	0.9079	-0.05936
0.8479	ACH-000054	Drug_358	0.9477	0.09977
