AUC	Sample	Drug1	PredictedAUC	AUCError
0.9179	ACH-000002	Drug_563	0.9332	0.01532
0.9416	ACH-000004	Drug_563	0.9274	-0.01421
0.9178	ACH-000005	Drug_563	0.9562	0.0384
0.7734	ACH-000006	Drug_563	0.9178	0.1444
0.9126	ACH-000007	Drug_563	0.933	0.02036
0.9827	ACH-000008	Drug_563	0.9408	-0.04191
0.9012	ACH-000009	Drug_563	0.917	0.01581
0.9611	ACH-000011	Drug_563	0.9374	-0.02369
0.912	ACH-000012	Drug_563	0.9273	0.0153
0.9199	ACH-000013	Drug_563	0.916	-0.003948
0.9349	ACH-000014	Drug_563	0.9477	0.01281
0.8337	ACH-000017	Drug_563	0.9187	0.08497
0.9783	ACH-000018	Drug_563	0.9463	-0.03199
0.9354	ACH-000019	Drug_563	0.9371	0.00168
0.922	ACH-000022	Drug_563	0.9105	-0.0115
0.9783	ACH-000023	Drug_563	0.961	-0.01732
0.9109	ACH-000024	Drug_563	0.9121	0.001174
0.9317	ACH-000027	Drug_563	0.9451	0.01341
0.9794	ACH-000028	Drug_563	0.9597	-0.01968
0.9039	ACH-000032	Drug_563	0.8988	-0.005114
0.8939	ACH-000035	Drug_563	0.9398	0.04589
0.8902	ACH-000038	Drug_563	0.9331	0.04287
0.8633	ACH-000039	Drug_563	0.9566	0.09331
0.9133	ACH-000040	Drug_563	0.9596	0.04633
1	ACH-000042	Drug_563	0.9475	-0.05253
0.9889	ACH-000046	Drug_563	0.95	-0.03893
0.8965	ACH-000048	Drug_563	0.966	0.06948
0.7436	ACH-000050	Drug_563	0.9594	0.2158
0.8599	ACH-000051	Drug_563	0.9528	0.09288
0.8464	ACH-000052	Drug_563	0.9362	0.08979
0.9706	ACH-000054	Drug_563	0.9601	-0.01054
0.8685	ACH-000055	Drug_563	0.9264	0.05786
0.6921	ACH-000056	Drug_563	0.9076	0.2155
0.8812	ACH-000058	Drug_563	0.9301	0.04891
0.8712	ACH-000059	Drug_563	0.9173	0.04607
0.9445	ACH-000060	Drug_563	0.9476	0.003143
0.8509	ACH-000061	Drug_563	0.9408	0.0899
0.9401	ACH-000062	Drug_563	0.9475	0.007367
0.9686	ACH-000065	Drug_563	0.9715	0.002924
0.8394	ACH-000066	Drug_563	0.9071	0.06769
0.9461	ACH-000067	Drug_563	0.9416	-0.004528
0.9468	ACH-000068	Drug_563	0.9234	-0.02335
0.8291	ACH-000069	Drug_563	0.9097	0.08062
0.8353	ACH-000070	Drug_563	0.8903	0.05499
0.8589	ACH-000073	Drug_563	0.92	0.06111
0.9837	ACH-000075	Drug_563	0.9639	-0.0198
0.8641	ACH-000076	Drug_563	0.9453	0.08121
0.88	ACH-000080	Drug_563	0.914	0.03402
0.8713	ACH-000081	Drug_563	0.906	0.03474
0.9189	ACH-000082	Drug_563	0.9526	0.03366
0.9498	ACH-000086	Drug_563	0.9666	0.01678
0.8736	ACH-000087	Drug_563	0.9091	0.03551
0.9401	ACH-000090	Drug_563	0.9513	0.01117
0.9888	ACH-000091	Drug_563	0.9617	-0.02714
0.8881	ACH-000092	Drug_563	0.9514	0.06329
0.9395	ACH-000093	Drug_563	0.9412	0.001682
0.9557	ACH-000094	Drug_563	0.9364	-0.01926
0.8569	ACH-000096	Drug_563	0.9432	0.08631
0.9283	ACH-000097	Drug_563	0.9285	0.000234
0.9938	ACH-000098	Drug_563	0.9482	-0.04565
0.8819	ACH-000099	Drug_563	0.9021	0.02016
0.9028	ACH-000102	Drug_563	0.9379	0.03505
0.8727	ACH-000105	Drug_563	0.9007	0.02801
0.7038	ACH-000106	Drug_563	0.9272	0.2234
