AUC	Sample	Drug1	PredictedAUC	AUCError
0.8985	ACH-000002	Drug_756	0.8861	-0.01243
0.8789	ACH-000004	Drug_756	0.8747	-0.004175
0.8934	ACH-000006	Drug_756	0.8393	-0.05411
0.8724	ACH-000007	Drug_756	0.8895	0.01708
0.8755	ACH-000008	Drug_756	0.8799	0.004367
0.8561	ACH-000009	Drug_756	0.8427	-0.01336
0.8115	ACH-000011	Drug_756	0.8622	0.05068
0.8889	ACH-000012	Drug_756	0.8814	-0.007515
0.882	ACH-000013	Drug_756	0.9017	0.01974
0.8902	ACH-000014	Drug_756	0.8685	-0.0217
0.8897	ACH-000017	Drug_756	0.8218	-0.06792
0.9305	ACH-000018	Drug_756	0.8957	-0.03482
0.8517	ACH-000019	Drug_756	0.884	0.03227
0.8901	ACH-000022	Drug_756	0.8372	-0.05286
0.8853	ACH-000023	Drug_756	0.9075	0.02222
0.8819	ACH-000027	Drug_756	0.898	0.01609
0.8354	ACH-000028	Drug_756	0.8626	0.02723
0.9204	ACH-000032	Drug_756	0.8724	-0.04802
0.8877	ACH-000035	Drug_756	0.8955	0.007774
0.8683	ACH-000038	Drug_756	0.85	-0.01833
0.8836	ACH-000039	Drug_756	0.8754	-0.008234
0.8956	ACH-000040	Drug_756	0.8783	-0.01729
0.8862	ACH-000042	Drug_756	0.9168	0.03059
0.9343	ACH-000046	Drug_756	0.9191	-0.01525
0.9051	ACH-000048	Drug_756	0.8752	-0.0299
0.8709	ACH-000050	Drug_756	0.8476	-0.02331
0.8954	ACH-000054	Drug_756	0.8816	-0.01383
0.8947	ACH-000058	Drug_756	0.88	-0.01473
0.8923	ACH-000059	Drug_756	0.8907	-0.001558
0.8722	ACH-000060	Drug_756	0.9013	0.02914
0.8937	ACH-000062	Drug_756	0.9062	0.01252
0.9206	ACH-000065	Drug_756	0.8861	-0.03452
0.8545	ACH-000066	Drug_756	0.8443	-0.0102
0.8905	ACH-000068	Drug_756	0.9266	0.0361
0.893	ACH-000073	Drug_756	0.8865	-0.0065
0.8111	ACH-000074	Drug_756	0.8374	0.02626
0.9075	ACH-000075	Drug_756	0.923	0.01554
0.8172	ACH-000076	Drug_756	0.85	0.03275
0.6869	ACH-000077	Drug_756	0.8269	0.14
0.8616	ACH-000078	Drug_756	0.8187	-0.04285
0.8854	ACH-000081	Drug_756	0.8722	-0.01317
0.9221	ACH-000082	Drug_756	0.8986	-0.02348
0.9323	ACH-000086	Drug_756	0.9082	-0.0241
0.889	ACH-000087	Drug_756	0.8474	-0.04159
0.9264	ACH-000090	Drug_756	0.8797	-0.04667
0.8908	ACH-000091	Drug_756	0.9111	0.02028
0.8664	ACH-000092	Drug_756	0.8869	0.02048
0.8956	ACH-000093	Drug_756	0.8749	-0.0207
0.9012	ACH-000094	Drug_756	0.8894	-0.01183
0.8821	ACH-000096	Drug_756	0.8423	-0.03985
0.9032	ACH-000097	Drug_756	0.8848	-0.01839
0.894	ACH-000098	Drug_756	0.905	0.01102
0.8954	ACH-000102	Drug_756	0.9175	0.02214
0.8863	ACH-000107	Drug_756	0.8573	-0.02898
0.8639	ACH-000112	Drug_756	0.8657	0.001832
0.8823	ACH-000113	Drug_756	0.903	0.02066
0.7989	ACH-000114	Drug_756	0.8921	0.09316
0.89	ACH-000115	Drug_756	0.8727	-0.01729
0.8617	ACH-000116	Drug_756	0.8547	-0.007037
0.8969	ACH-000116	Drug_756	0.8906	-0.00632
0.8921	ACH-000117	Drug_756	0.8831	-0.008995
0.8861	ACH-000118	Drug_756	0.9144	0.02834
0.8663	ACH-000121	Drug_756	0.8561	-0.01016
0.8518	ACH-000122	Drug_756	0.8741	0.02232
0.8456	ACH-000123	Drug_756	0.8872	0.04156
0.9019	ACH-000124	Drug_756	0.9138	0.01188
0.7963	ACH-000126	Drug_756	0.9018	0.1055
0.8892	ACH-000132	Drug_756	0.9143	0.02514
0.891	ACH-000133	Drug_756	0.8822	-0.008846
0.8475	ACH-000135	Drug_756	0.863	0.01548
0.7228	ACH-000136	Drug_756	0.8836	0.1608
0.9278	ACH-000137	Drug_756	0.8797	-0.04811
0.8922	ACH-000138	Drug_756	0.8845	-0.007727
0.8924	ACH-000139	Drug_756	0.899	0.006579
0.9026	ACH-000141	Drug_756	0.9133	0.01065
0.8616	ACH-000142	Drug_756	0.9052	0.04356
0.8858	ACH-000146	Drug_756	0.8412	-0.04462
0.8912	ACH-000147	Drug_756	0.8528	-0.03838
0.86	ACH-000149	Drug_756	0.8503	-0.00966
