AUC	Sample	Drug1	PredictedAUC	AUCError
0.8662	ACH-000001	Drug_457	0.9339	0.0677
0.8503	ACH-000002	Drug_457	0.9202	0.06987
0.9356	ACH-000002	Drug_457	0.9132	-0.02236
0.8652	ACH-000004	Drug_457	0.9463	0.08113
0.985	ACH-000004	Drug_457	0.9144	-0.07059
0.8839	ACH-000005	Drug_457	0.9274	0.04349
0.8609	ACH-000006	Drug_457	0.8287	-0.03221
0.8788	ACH-000006	Drug_457	0.8628	-0.01595
0.9204	ACH-000007	Drug_457	0.9145	-0.00586
0.9999	ACH-000007	Drug_457	0.9252	-0.07471
0.8511	ACH-000008	Drug_457	0.9188	0.06771
0.9493	ACH-000008	Drug_457	0.9262	-0.02307
0.9531	ACH-000008	Drug_457	0.9292	-0.02392
0.8806	ACH-000009	Drug_457	0.9202	0.03955
0.932	ACH-000009	Drug_457	0.9357	0.003699
0.9941	ACH-000009	Drug_457	0.9179	-0.07621
0.7604	ACH-000011	Drug_457	0.901	0.1406
0.7969	ACH-000012	Drug_457	0.8952	0.09831
0.8392	ACH-000012	Drug_457	0.891	0.05182
0.8342	ACH-000013	Drug_457	0.8834	0.04924
0.8992	ACH-000014	Drug_457	0.9083	0.0091
0.9707	ACH-000017	Drug_457	0.8926	-0.07808
0.8823	ACH-000018	Drug_457	0.9062	0.02395
0.8935	ACH-000019	Drug_457	0.9222	0.02871
0.9033	ACH-000019	Drug_457	0.9023	-0.001032
0.9445	ACH-000022	Drug_457	0.9004	-0.04412
0.9219	ACH-000023	Drug_457	0.9565	0.03464
0.9907	ACH-000023	Drug_457	0.9363	-0.05441
0.782	ACH-000024	Drug_457	0.8925	0.1105
0.9223	ACH-000024	Drug_457	0.9253	0.002955
0.9745	ACH-000027	Drug_457	0.9434	-0.03114
0.9416	ACH-000028	Drug_457	0.9277	-0.01388
0.8693	ACH-000032	Drug_457	0.8895	0.02016
0.8957	ACH-000035	Drug_457	0.8797	-0.01603
0.8592	ACH-000038	Drug_457	0.9013	0.04212
0.9665	ACH-000038	Drug_457	0.9077	-0.0588
0.8158	ACH-000039	Drug_457	0.9378	0.122
0.8517	ACH-000040	Drug_457	0.9242	0.07253
0.8926	ACH-000040	Drug_457	0.9248	0.03221
0.9814	ACH-000042	Drug_457	0.9343	-0.04706
0.9974	ACH-000042	Drug_457	0.9129	-0.08452
0.8295	ACH-000046	Drug_457	0.9461	0.1166
0.9463	ACH-000046	Drug_457	0.9151	-0.03124
0.7686	ACH-000048	Drug_457	0.8952	0.1266
0.9221	ACH-000048	Drug_457	0.9021	-0.02004
0.8612	ACH-000050	Drug_457	0.895	0.03375
0.9171	ACH-000051	Drug_457	0.8655	-0.05156
0.8462	ACH-000052	Drug_457	0.9229	0.07672
0.9967	ACH-000052	Drug_457	0.9051	-0.09164
0.8659	ACH-000054	Drug_457	0.9078	0.04193
0.9395	ACH-000054	Drug_457	0.9372	-0.002257
0.8291	ACH-000055	Drug_457	0.8944	0.06529
0.9796	ACH-000055	Drug_457	0.904	-0.07557
0.9562	ACH-000056	Drug_457	0.8749	-0.08132
0.7399	ACH-000058	Drug_457	0.8962	0.1563
0.8833	ACH-000058	Drug_457	0.9234	0.04007
0.8588	ACH-000059	Drug_457	0.9466	0.08777
0.905	ACH-000059	Drug_457	0.8976	-0.007426
0.8608	ACH-000060	Drug_457	0.9052	0.04444
0.8677	ACH-000061	Drug_457	0.8923	0.0246
0.8792	ACH-000062	Drug_457	0.9086	0.02936
0.9003	ACH-000062	Drug_457	0.8804	-0.01994
0.9052	ACH-000065	Drug_457	0.9408	0.03563
0.9324	ACH-000065	Drug_457	0.9308	-0.001629
0.9438	ACH-000066	Drug_457	0.915	-0.02883
