AUC	Sample	Drug1	PredictedAUC	AUCError
0.3501	ACH-000001	Drug_795	0.6092	0.2591
0.7889	ACH-000002	Drug_795	0.7941	0.005151
0.4415	ACH-000004	Drug_795	0.6912	0.2497
0.5541	ACH-000004	Drug_795	0.5253	-0.02882
0.3965	ACH-000006	Drug_795	0.6438	0.2473
0.6278	ACH-000007	Drug_795	0.6323	0.004486
0.3148	ACH-000008	Drug_795	0.5676	0.2528
0.3286	ACH-000008	Drug_795	0.4854	0.1568
0.3972	ACH-000009	Drug_795	0.6035	0.2063
0.5435	ACH-000009	Drug_795	0.7375	0.194
0.579	ACH-000009	Drug_795	0.6129	0.0339
0.5981	ACH-000012	Drug_795	0.6205	0.02238
0.8053	ACH-000012	Drug_795	0.6377	-0.1676
0.5231	ACH-000013	Drug_795	0.6137	0.09058
0.4688	ACH-000014	Drug_795	0.5275	0.05868
0.7189	ACH-000017	Drug_795	0.5735	-0.1454
0.1923	ACH-000019	Drug_795	0.6644	0.4721
0.4974	ACH-000019	Drug_795	0.6602	0.1628
0.2635	ACH-000023	Drug_795	0.5382	0.2747
0.3558	ACH-000024	Drug_795	0.4393	0.08346
0.4532	ACH-000024	Drug_795	0.5528	0.09956
0.5928	ACH-000038	Drug_795	0.6348	0.04195
0.538	ACH-000040	Drug_795	0.636	0.098
0.5958	ACH-000042	Drug_795	0.6136	0.01782
0.639	ACH-000042	Drug_795	0.5576	-0.08138
0.4553	ACH-000046	Drug_795	0.648	0.1927
0.5929	ACH-000046	Drug_795	0.6753	0.08241
0.2138	ACH-000048	Drug_795	0.4647	0.2509
0.4366	ACH-000048	Drug_795	0.4591	0.02254
0.2966	ACH-000052	Drug_795	0.458	0.1614
0.3126	ACH-000052	Drug_795	0.4207	0.1081
0.2667	ACH-000054	Drug_795	0.5461	0.2794
0.3877	ACH-000054	Drug_795	0.5329	0.1452
0.3505	ACH-000055	Drug_795	0.6592	0.3087
0.3762	ACH-000056	Drug_795	0.4973	0.1211
0.4248	ACH-000056	Drug_795	0.4273	0.002476
0.3829	ACH-000058	Drug_795	0.6017	0.2188
0.4065	ACH-000059	Drug_795	0.4951	0.08856
0.3487	ACH-000060	Drug_795	0.6045	0.2558
0.5699	ACH-000060	Drug_795	0.6389	0.06903
0.6383	ACH-000061	Drug_795	0.4518	-0.1865
0.3671	ACH-000062	Drug_795	0.5766	0.2095
0.406	ACH-000062	Drug_795	0.6504	0.2444
0.582	ACH-000065	Drug_795	0.5894	0.007355
0.6558	ACH-000065	Drug_795	0.6378	-0.01798
0.5542	ACH-000066	Drug_795	0.5757	0.02146
0.3634	ACH-000067	Drug_795	0.514	0.1506
0.4556	ACH-000067	Drug_795	0.3805	-0.07511
0.2152	ACH-000070	Drug_795	0.3701	0.1549
0.3715	ACH-000072	Drug_795	0.5283	0.1568
0.6488	ACH-000073	Drug_795	0.5056	-0.1432
0.6707	ACH-000073	Drug_795	0.57	-0.1007
0.2733	ACH-000074	Drug_795	0.4646	0.1913
0.5902	ACH-000074	Drug_795	0.4087	-0.1815
0.5489	ACH-000075	Drug_795	0.7507	0.2018
0.665	ACH-000075	Drug_795	0.7439	0.07892
0.4009	ACH-000078	Drug_795	0.4968	0.0959
0.4151	ACH-000078	Drug_795	0.5867	0.1716
0.4796	ACH-000078	Drug_795	0.5712	0.09158
0.5628	ACH-000081	Drug_795	0.7326	0.1698
0.3939	ACH-000082	Drug_795	0.6524	0.2585
0.409	ACH-000087	Drug_795	0.615	0.206
0.3792	ACH-000090	Drug_795	0.8427	0.4635
0.5687	ACH-000090	Drug_795	0.8113	0.2426
0.5665	ACH-000092	Drug_795	0.5747	0.008163
0.6924	ACH-000092	Drug_795	0.535	-0.1574
0.5933	ACH-000094	Drug_795	0.6659	0.07263
0.5975	ACH-000094	Drug_795	0.6332	0.0357
0.4071	ACH-000096	Drug_795	0.5172	0.1101
0.4089	ACH-000096	Drug_795	0.503	0.09409
0.3907	ACH-000098	Drug_795	0.4864	0.0957
0.4371	ACH-000099	Drug_795	0.6257	0.1886
0.5922	ACH-000099	Drug_795	0.6516	0.05936
0.6656	ACH-000102	Drug_795	0.592	-0.07361
0.6162	ACH-000103	Drug_795	0.5959	-0.02027
0.4796	ACH-000104	Drug_795	0.4879	0.008339
0.2453	ACH-000105	Drug_795	0.5344	0.2891
0.9573	ACH-000106	Drug_795	0.7653	-0.192
0.5569	ACH-000107	Drug_795	0.6184	0.06146
0.7192	ACH-000111	Drug_795	0.5681	-0.1511
0.732	ACH-000111	Drug_795	0.5435	-0.1885
0.3322	ACH-000112	Drug_795	0.3763	0.04405
0.4431	ACH-000113	Drug_795	0.575	0.1319
0.5253	ACH-000113	Drug_795	0.4323	-0.09299
0.4226	ACH-000114	Drug_795	0.5854	0.1628
0.4816	ACH-000114	Drug_795	0.6913	0.2097
0.4401	ACH-000115	Drug_795	0.6018	0.1617
0.575	ACH-000116	Drug_795	0.5757	0.0007249
0.2721	ACH-000117	Drug_795	0.7619	0.4898
0.4156	ACH-000118	Drug_795	0.7156	0.3
0.5901	ACH-000118	Drug_795	0.6229	0.03278
0.3186	ACH-000120	Drug_795	0.5161	0.1975
0.4003	ACH-000120	Drug_795	0.5601	0.1598
0.29	ACH-000121	Drug_795	0.7084	0.4184
0.6065	ACH-000121	Drug_795	0.6617	0.05522
0.3819	ACH-000124	Drug_795	0.5119	0.13
0.3947	ACH-000135	Drug_795	0.5934	0.1987
0.4893	ACH-000136	Drug_795	0.684	0.1947
0.3343	ACH-000137	Drug_795	0.5103	0.176
0.4043	ACH-000138	Drug_795	0.6195	0.2152
0.5724	ACH-000138	Drug_795	0.6473	0.07489
0.2865	ACH-000139	Drug_795	0.532	0.2455
0.4635	ACH-000139	Drug_795	0.5263	0.06276
0.6622	ACH-000142	Drug_795	0.5969	-0.06527
0.5159	ACH-000144	Drug_795	0.7055	0.1896
0.5227	ACH-000144	Drug_795	0.675	0.1523
0.5664	ACH-000146	Drug_795	0.8442	0.2778
0.6949	ACH-000147	Drug_795	0.6507	-0.04424
0.831	ACH-000147	Drug_795	0.6817	-0.1493
0.5546	ACH-000148	Drug_795	0.5123	-0.04226
0.5688	ACH-000148	Drug_795	0.6092	0.04044
0.3801	ACH-000149	Drug_795	0.5546	0.1745
0.473	ACH-000149	Drug_795	0.5359	0.06294
0.4186	ACH-000151	Drug_795	0.5012	0.0826
0.3998	ACH-000153	Drug_795	0.623	0.2232
0.6825	ACH-000153	Drug_795	0.6195	-0.06301
0.3535	ACH-000155	Drug_795	0.6918	0.3383
0.5448	ACH-000155	Drug_795	0.698	0.1532
0.1201	ACH-000157	Drug_795	0.3787	0.2586
0.4686	ACH-000159	Drug_795	0.6452	0.1766
0.3308	ACH-000161	Drug_795	0.6163	0.2855
0.371	ACH-000161	Drug_795	0.6737	0.3027
0.7855	ACH-000168	Drug_795	0.5785	-0.207
0.9357	ACH-000168	Drug_795	0.785	-0.1507
0.368	ACH-000169	Drug_795	0.5808	0.2128
0.4278	ACH-000171	Drug_795	0.7092	0.2814
0.4583	ACH-000171	Drug_795	0.6686	0.2103
0.5068	ACH-000174	Drug_795	0.5955	0.08873
0.5131	ACH-000174	Drug_795	0.5292	0.01609
0.4878	ACH-000176	Drug_795	0.6962	0.2084
0.3827	ACH-000178	Drug_795	0.6034	0.2207
0.5065	ACH-000178	Drug_795	0.6314	0.1249
0.3341	ACH-000181	Drug_795	0.5002	0.1661
0.7175	ACH-000181	Drug_795	0.4999	-0.2176
0.322	ACH-000183	Drug_795	0.4856	0.1636
0.4673	ACH-000183	Drug_795	0.779	0.3117
0.9694	ACH-000186	Drug_795	0.819	-0.1504
0.418	ACH-000188	Drug_795	0.4617	0.04375
0.8196	ACH-000189	Drug_795	0.7418	-0.07778
0.5422	ACH-000190	Drug_795	0.6899	0.1477
0.516	ACH-000191	Drug_795	0.5541	0.03811
0.637	ACH-000196	Drug_795	0.5391	-0.09793
0.3951	ACH-000197	Drug_795	0.6555	0.2604
0.5039	ACH-000200	Drug_795	0.5904	0.08654
0.4297	ACH-000201	Drug_795	0.5547	0.125
0.6479	ACH-000202	Drug_795	0.6441	-0.003785
0.4206	ACH-000204	Drug_795	0.6584	0.2378
0.4593	ACH-000204	Drug_795	0.7838	0.3245
0.6052	ACH-000205	Drug_795	0.6116	0.006382
0.3783	ACH-000207	Drug_795	0.4825	0.1042
0.399	ACH-000207	Drug_795	0.493	0.09397
0.4085	ACH-000207	Drug_795	0.4921	0.08365
