AUC	Sample	Drug1	PredictedAUC	AUCError
0.6392	ACH-000002	Drug_426	0.641	0.001809
0.6889	ACH-000004	Drug_426	0.6343	-0.05463
0.7095	ACH-000005	Drug_426	0.6797	-0.02981
0.634	ACH-000006	Drug_426	0.6366	0.002633
0.6375	ACH-000007	Drug_426	0.5884	-0.04908
0.6683	ACH-000008	Drug_426	0.6714	0.003071
0.7048	ACH-000009	Drug_426	0.6428	-0.06198
0.5452	ACH-000011	Drug_426	0.5375	-0.007684
0.4215	ACH-000012	Drug_426	0.606	0.1845
0.7502	ACH-000013	Drug_426	0.7016	-0.04858
0.6272	ACH-000014	Drug_426	0.6369	0.009652
0.6568	ACH-000017	Drug_426	0.6862	0.02936
0.7259	ACH-000018	Drug_426	0.6658	-0.06008
0.8335	ACH-000019	Drug_426	0.7434	-0.09012
0.6905	ACH-000022	Drug_426	0.6143	-0.07616
0.6601	ACH-000023	Drug_426	0.7035	0.0434
0.4657	ACH-000024	Drug_426	0.5836	0.1179
0.7964	ACH-000027	Drug_426	0.7519	-0.04453
0.8804	ACH-000028	Drug_426	0.905	0.02464
0.7699	ACH-000032	Drug_426	0.6666	-0.1033
0.5838	ACH-000035	Drug_426	0.6549	0.07106
0.5552	ACH-000038	Drug_426	0.6491	0.09391
0.6102	ACH-000039	Drug_426	0.5612	-0.04895
0.7557	ACH-000040	Drug_426	0.689	-0.06672
0.6138	ACH-000041	Drug_426	0.6796	0.06582
0.821	ACH-000042	Drug_426	0.6853	-0.1357
0.7219	ACH-000046	Drug_426	0.6526	-0.06929
0.7122	ACH-000048	Drug_426	0.6853	-0.0269
0.3603	ACH-000050	Drug_426	0.5321	0.1718
0.5373	ACH-000051	Drug_426	0.5099	-0.02743
0.5471	ACH-000052	Drug_426	0.6372	0.09014
0.6421	ACH-000054	Drug_426	0.7032	0.06112
0.5104	ACH-000055	Drug_426	0.5556	0.04515
0.4099	ACH-000056	Drug_426	0.4048	-0.005115
0.6164	ACH-000058	Drug_426	0.6435	0.02705
0.4031	ACH-000059	Drug_426	0.4215	0.01835
0.7456	ACH-000060	Drug_426	0.6795	-0.06607
0.6966	ACH-000061	Drug_426	0.6285	-0.06812
0.7092	ACH-000062	Drug_426	0.6832	-0.026
0.7067	ACH-000065	Drug_426	0.6705	-0.03624
0.4955	ACH-000066	Drug_426	0.5898	0.09428
0.7585	ACH-000067	Drug_426	0.6391	-0.1194
0.9482	ACH-000068	Drug_426	0.9355	-0.01272
0.3889	ACH-000069	Drug_426	0.4429	0.05397
0.4229	ACH-000070	Drug_426	0.4503	0.0274
0.5701	ACH-000073	Drug_426	0.6498	0.07972
0.4097	ACH-000074	Drug_426	0.355	-0.05472
0.9476	ACH-000075	Drug_426	0.8225	-0.1251
0.2909	ACH-000076	Drug_426	0.374	0.08306
0.5618	ACH-000078	Drug_426	0.5627	0.0009404
0.4086	ACH-000080	Drug_426	0.5047	0.09615
0.6144	ACH-000081	Drug_426	0.5449	-0.06945
0.571	ACH-000082	Drug_426	0.6114	0.04041
0.8391	ACH-000086	Drug_426	0.8434	0.00431
0.6223	ACH-000087	Drug_426	0.688	0.06566
0.8687	ACH-000090	Drug_426	0.8373	-0.03141
0.6635	ACH-000092	Drug_426	0.6358	-0.02768
0.6765	ACH-000093	Drug_426	0.6454	-0.03105
0.7792	ACH-000094	Drug_426	0.671	-0.1082
