AUC	Sample	Drug1	PredictedAUC	AUCError
0.6046	ACH-000001	Drug_895	0.6544	0.04976
0.8991	ACH-000001	Drug_895	0.6013	-0.2978
0.9799	ACH-000001	Drug_895	0.725	-0.2549
0.6838	ACH-000002	Drug_895	0.6134	-0.07043
0.7488	ACH-000002	Drug_895	0.4389	-0.3099
0.6611	ACH-000004	Drug_895	0.5137	-0.1474
0.7483	ACH-000004	Drug_895	0.5389	-0.2094
0.6746	ACH-000006	Drug_895	0.4672	-0.2074
0.6092	ACH-000007	Drug_895	0.6538	0.04458
0.8161	ACH-000007	Drug_895	0.6089	-0.2072
0.8382	ACH-000007	Drug_895	0.6122	-0.226
0.8072	ACH-000008	Drug_895	0.7016	-0.1056
0.9163	ACH-000008	Drug_895	0.6663	-0.25
0.9097	ACH-000009	Drug_895	0.6837	-0.226
0.9312	ACH-000009	Drug_895	0.6875	-0.2437
0.9857	ACH-000009	Drug_895	0.6313	-0.3544
0.8002	ACH-000012	Drug_895	0.7491	-0.05108
0.8048	ACH-000012	Drug_895	0.7038	-0.101
0.8736	ACH-000012	Drug_895	0.6295	-0.2441
0.9186	ACH-000012	Drug_895	0.6354	-0.2832
0.6397	ACH-000013	Drug_895	0.6447	0.005
0.8112	ACH-000013	Drug_895	0.622	-0.1892
0.6009	ACH-000014	Drug_895	0.6403	0.03941
0.7251	ACH-000014	Drug_895	0.6056	-0.1195
0.4799	ACH-000017	Drug_895	0.6552	0.1753
0.7223	ACH-000017	Drug_895	0.7625	0.0402
0.5207	ACH-000018	Drug_895	0.7019	0.1812
0.5891	ACH-000019	Drug_895	0.776	0.1869
0.8199	ACH-000019	Drug_895	0.6073	-0.2126
0.9152	ACH-000019	Drug_895	0.6926	-0.2226
0.9667	ACH-000019	Drug_895	0.8183	-0.1484
0.7027	ACH-000020	Drug_895	0.6656	-0.03708
0.7082	ACH-000020	Drug_895	0.6418	-0.06644
0.8951	ACH-000023	Drug_895	0.6523	-0.2428
0.9388	ACH-000023	Drug_895	0.7313	-0.2075
0.4896	ACH-000024	Drug_895	0.3813	-0.1083
0.7907	ACH-000024	Drug_895	0.4711	-0.3196
0.7954	ACH-000024	Drug_895	0.5091	-0.2863
0.8121	ACH-000024	Drug_895	0.4438	-0.3683
0.8554	ACH-000035	Drug_895	0.6252	-0.2302
0.9119	ACH-000035	Drug_895	0.6331	-0.2788
0.5646	ACH-000040	Drug_895	0.7982	0.2336
0.8036	ACH-000040	Drug_895	0.7193	-0.08427
0.8261	ACH-000040	Drug_895	0.6641	-0.162
0.6298	ACH-000042	Drug_895	0.646	0.01622
0.7827	ACH-000042	Drug_895	0.7346	-0.04813
0.7941	ACH-000042	Drug_895	0.5935	-0.2006
0.8149	ACH-000042	Drug_895	0.5888	-0.2261
0.938	ACH-000042	Drug_895	0.6001	-0.3379
0.7469	ACH-000046	Drug_895	0.6823	-0.0646
0.7723	ACH-000046	Drug_895	0.5456	-0.2267
0.814	ACH-000046	Drug_895	0.7034	-0.1106
0.528	ACH-000048	Drug_895	0.4399	-0.08808
0.6883	ACH-000048	Drug_895	0.4953	-0.193
0.7815	ACH-000048	Drug_895	0.4168	-0.3647
0.7825	ACH-000048	Drug_895	0.4287	-0.3538
0.7411	ACH-000050	Drug_895	0.4717	-0.2694
0.8339	ACH-000050	Drug_895	0.5101	-0.3238
0.4996	ACH-000051	Drug_895	0.3494	-0.1502
0.6173	ACH-000052	Drug_895	0.3862	-0.2311
0.6398	ACH-000052	Drug_895	0.4166	-0.2232
0.7046	ACH-000052	Drug_895	0.3308	-0.3738
0.7481	ACH-000054	Drug_895	0.5056	-0.2425
0.8154	ACH-000054	Drug_895	0.4276	-0.3878
0.8882	ACH-000054	Drug_895	0.4884	-0.3998
0.6832	ACH-000055	Drug_895	0.4862	-0.197
0.7122	ACH-000055	Drug_895	0.376	-0.3362
0.4772	ACH-000056	Drug_895	0.4305	-0.04673
0.5456	ACH-000056	Drug_895	0.4687	-0.07689
0.621	ACH-000056	Drug_895	0.4287	-0.1923
0.5952	ACH-000059	Drug_895	0.3635	-0.2317
0.6384	ACH-000059	Drug_895	0.3904	-0.248
0.5703	ACH-000060	Drug_895	0.6108	0.04055
0.734	ACH-000060	Drug_895	0.6793	-0.05472
0.8006	ACH-000060	Drug_895	0.6691	-0.1315
0.8122	ACH-000060	Drug_895	0.6495	-0.1627
0.9282	ACH-000061	Drug_895	0.5542	-0.374
1	ACH-000061	Drug_895	0.7048	-0.2952
0.7034	ACH-000062	Drug_895	0.5452	-0.1582
0.493	ACH-000065	Drug_895	0.7574	0.2644
0.617	ACH-000065	Drug_895	0.6495	0.03245
0.7467	ACH-000065	Drug_895	0.5795	-0.1672
0.6263	ACH-000066	Drug_895	0.6337	0.007419
0.8758	ACH-000066	Drug_895	0.6823	-0.1935
0.6393	ACH-000067	Drug_895	0.5018	-0.1375
0.7471	ACH-000067	Drug_895	0.4955	-0.2516
0.4433	ACH-000070	Drug_895	0.3712	-0.07211
0.6324	ACH-000070	Drug_895	0.4066	-0.2258
0.6733	ACH-000070	Drug_895	0.4075	-0.2658
0.6255	ACH-000072	Drug_895	0.5725	-0.05301
0.8163	ACH-000072	Drug_895	0.5642	-0.2521
0.8493	ACH-000072	Drug_895	0.5885	-0.2608
0.4504	ACH-000073	Drug_895	0.5105	0.06012
0.4956	ACH-000073	Drug_895	0.6053	0.1097
0.6403	ACH-000073	Drug_895	0.5103	-0.13
0.6987	ACH-000073	Drug_895	0.6348	-0.06385
0.6206	ACH-000074	Drug_895	0.6076	-0.01297
0.743	ACH-000074	Drug_895	0.5973	-0.1457
0.7702	ACH-000074	Drug_895	0.6215	-0.1487
0.7762	ACH-000074	Drug_895	0.5685	-0.2077
0.728	ACH-000075	Drug_895	0.7626	0.03457
0.8183	ACH-000075	Drug_895	0.7397	-0.07859
0.8453	ACH-000075	Drug_895	0.7924	-0.05287
0.9655	ACH-000075	Drug_895	0.7992	-0.1663
0.5377	ACH-000076	Drug_895	0.4335	-0.1042
0.7173	ACH-000081	Drug_895	0.6445	-0.07283
0.7217	ACH-000081	Drug_895	0.4552	-0.2665
0.9472	ACH-000082	Drug_895	0.6573	-0.2899
0.9847	ACH-000082	Drug_895	0.757	-0.2277
0.425	ACH-000087	Drug_895	0.5033	0.0783
0.6635	ACH-000087	Drug_895	0.5162	-0.1473
0.6764	ACH-000087	Drug_895	0.5327	-0.1437
0.6335	ACH-000090	Drug_895	0.8193	0.1858
0.8068	ACH-000090	Drug_895	0.7353	-0.07149
0.8865	ACH-000090	Drug_895	0.7092	-0.1773
0.9209	ACH-000090	Drug_895	0.766	-0.1549
0.8705	ACH-000091	Drug_895	0.7306	-0.1399
0.8998	ACH-000091	Drug_895	0.7144	-0.1854
0.5575	ACH-000092	Drug_895	0.5986	0.04106
0.8029	ACH-000092	Drug_895	0.6394	-0.1635
0.8147	ACH-000092	Drug_895	0.6138	-0.2009
0.831	ACH-000092	Drug_895	0.6496	-0.1814
0.8632	ACH-000092	Drug_895	0.6073	-0.2559
0.8288	ACH-000094	Drug_895	0.6633	-0.1655
0.8513	ACH-000094	Drug_895	0.7067	-0.1446
0.9333	ACH-000094	Drug_895	0.6844	-0.2489
0.496	ACH-000096	Drug_895	0.5036	0.007634
0.6674	ACH-000096	Drug_895	0.4598	-0.2076
0.7571	ACH-000096	Drug_895	0.4604	-0.2967
0.7836	ACH-000096	Drug_895	0.4829	-0.3007
0.8881	ACH-000098	Drug_895	0.5022	-0.3859
0.8882	ACH-000098	Drug_895	0.4523	-0.4359
0.4747	ACH-000099	Drug_895	0.6231	0.1484
0.7051	ACH-000099	Drug_895	0.5976	-0.1075
0.7182	ACH-000099	Drug_895	0.5627	-0.1555
0.7301	ACH-000099	Drug_895	0.5079	-0.2222
0.7472	ACH-000102	Drug_895	0.6893	-0.05789
0.7782	ACH-000102	Drug_895	0.7477	-0.03051
0.717	ACH-000103	Drug_895	0.6915	-0.02546
0.7618	ACH-000103	Drug_895	0.6805	-0.08129
0.8009	ACH-000104	Drug_895	0.5001	-0.3008
0.9086	ACH-000104	Drug_895	0.5427	-0.3659
0.3955	ACH-000105	Drug_895	0.4407	0.04522
0.664	ACH-000105	Drug_895	0.4766	-0.1874
