AUC	Sample	Drug1	PredictedAUC	AUCError
0.6488	ACH-000002	Drug_588	0.8782	0.2294
0.6566	ACH-000004	Drug_588	0.8518	0.1952
0.6644	ACH-000005	Drug_588	0.9093	0.2449
0.8286	ACH-000006	Drug_588	0.8147	-0.01388
0.662	ACH-000007	Drug_588	0.8896	0.2276
0.8952	ACH-000008	Drug_588	0.897	0.001805
0.7685	ACH-000009	Drug_588	0.8764	0.1079
0.6872	ACH-000011	Drug_588	0.8787	0.1915
0.7795	ACH-000012	Drug_588	0.9064	0.1269
0.7331	ACH-000013	Drug_588	0.8946	0.1615
0.7308	ACH-000014	Drug_588	0.8663	0.1355
0.7274	ACH-000017	Drug_588	0.8596	0.1322
0.7861	ACH-000018	Drug_588	0.8986	0.1125
0.7935	ACH-000019	Drug_588	0.9024	0.1089
0.7956	ACH-000022	Drug_588	0.8841	0.08854
0.7686	ACH-000023	Drug_588	0.9201	0.1515
0.6299	ACH-000024	Drug_588	0.8633	0.2334
0.8126	ACH-000027	Drug_588	0.926	0.1134
0.9988	ACH-000028	Drug_588	0.9255	-0.07333
0.785	ACH-000032	Drug_588	0.9077	0.1227
0.8709	ACH-000035	Drug_588	0.9048	0.03388
0.7072	ACH-000038	Drug_588	0.9088	0.2016
0.6442	ACH-000039	Drug_588	0.8813	0.2371
0.7676	ACH-000040	Drug_588	0.8917	0.1241
0.9003	ACH-000042	Drug_588	0.9004	0.0001397
0.8363	ACH-000046	Drug_588	0.9228	0.08654
0.6497	ACH-000048	Drug_588	0.8269	0.1772
0.6824	ACH-000050	Drug_588	0.8824	0.2
0.6968	ACH-000051	Drug_588	0.8966	0.1998
0.6454	ACH-000052	Drug_588	0.8302	0.1848
0.6651	ACH-000054	Drug_588	0.868	0.2029
0.7133	ACH-000055	Drug_588	0.8923	0.179
0.8088	ACH-000058	Drug_588	0.8906	0.08183
0.649	ACH-000059	Drug_588	0.8378	0.1888
0.8287	ACH-000060	Drug_588	0.9036	0.07492
0.6356	ACH-000061	Drug_588	0.8706	0.235
0.7056	ACH-000062	Drug_588	0.9146	0.209
0.6453	ACH-000065	Drug_588	0.8687	0.2234
0.7654	ACH-000066	Drug_588	0.8736	0.1082
0.7046	ACH-000067	Drug_588	0.9088	0.2042
0.9685	ACH-000068	Drug_588	0.9059	-0.06259
0.6855	ACH-000069	Drug_588	0.8796	0.1941
0.547	ACH-000070	Drug_588	0.847	0.3
0.6455	ACH-000073	Drug_588	0.8412	0.1957
0.6607	ACH-000074	Drug_588	0.7462	0.08551
0.8924	ACH-000075	Drug_588	0.9286	0.03624
0.6646	ACH-000077	Drug_588	0.8164	0.1518
0.5932	ACH-000078	Drug_588	0.882	0.2888
0.7619	ACH-000081	Drug_588	0.8546	0.09268
0.7445	ACH-000082	Drug_588	0.8877	0.1432
0.9693	ACH-000086	Drug_588	0.9526	-0.01674
0.6313	ACH-000087	Drug_588	0.8523	0.221
0.8485	ACH-000090	Drug_588	0.9171	0.06865
0.8399	ACH-000091	Drug_588	0.9177	0.07777
0.8289	ACH-000092	Drug_588	0.9162	0.08732
0.9446	ACH-000093	Drug_588	0.9232	-0.02138
0.7109	ACH-000096	Drug_588	0.8561	0.1452
0.8836	ACH-000097	Drug_588	0.9055	0.02191
0.7801	ACH-000098	Drug_588	0.8733	0.09319
0.5787	ACH-000099	Drug_588	0.868	0.2893
0.8731	ACH-000102	Drug_588	0.9328	0.0597
0.5556	ACH-000105	Drug_588	0.7683	0.2127
0.6922	ACH-000106	Drug_588	0.8733	0.1811
0.9086	ACH-000107	Drug_588	0.9085	-0.0001336
0.6345	ACH-000110	Drug_588	0.7619	0.1274
0.6446	ACH-000112	Drug_588	0.8869	0.2423
0.6438	ACH-000113	Drug_588	0.864	0.2202
0.8797	ACH-000114	Drug_588	0.8868	0.007094
0.7217	ACH-000115	Drug_588	0.8647	0.143
0.8184	ACH-000116	Drug_588	0.9145	0.09614
0.8221	ACH-000116	Drug_588	0.9266	0.1045
0.875	ACH-000118	Drug_588	0.8793	0.004328
0.5848	ACH-000120	Drug_588	0.7528	0.168
0.8596	ACH-000121	Drug_588	0.9248	0.06517
