AUC	Sample	Drug1	PredictedAUC	AUCError
0.8778	ACH-000001	Drug_308	0.9635	0.08568
0.7528	ACH-000002	Drug_308	0.954	0.2012
0.8824	ACH-000002	Drug_308	0.9641	0.08173
0.9796	ACH-000004	Drug_308	0.9641	-0.01549
0.9977	ACH-000004	Drug_308	0.9782	-0.01952
0.8868	ACH-000005	Drug_308	0.9664	0.07958
0.833	ACH-000006	Drug_308	0.9237	0.09067
0.8463	ACH-000006	Drug_308	0.8782	0.03192
0.9853	ACH-000007	Drug_308	0.9624	-0.02286
0.9999	ACH-000007	Drug_308	0.9693	-0.03062
0.842	ACH-000008	Drug_308	0.9552	0.1132
0.8927	ACH-000008	Drug_308	0.9553	0.06257
0.9884	ACH-000008	Drug_308	0.9709	-0.01746
0.8909	ACH-000009	Drug_308	0.9491	0.05822
0.9689	ACH-000009	Drug_308	0.9434	-0.02552
0.9878	ACH-000009	Drug_308	0.9564	-0.03145
0.9719	ACH-000011	Drug_308	0.9386	-0.03334
0.819	ACH-000012	Drug_308	0.9526	0.1336
0.9986	ACH-000012	Drug_308	0.948	-0.05062
0.9999	ACH-000013	Drug_308	0.9456	-0.05435
0.9984	ACH-000014	Drug_308	0.9671	-0.03129
0.9976	ACH-000017	Drug_308	0.9003	-0.09729
0.9951	ACH-000018	Drug_308	0.9571	-0.03796
0.8091	ACH-000019	Drug_308	0.953	0.1439
0.9774	ACH-000019	Drug_308	0.9381	-0.03925
0.9851	ACH-000022	Drug_308	0.9297	-0.05539
0.8316	ACH-000023	Drug_308	0.9806	0.149
1	ACH-000023	Drug_308	0.9758	-0.02419
0.9223	ACH-000024	Drug_308	0.9209	-0.001434
0.9796	ACH-000024	Drug_308	0.9501	-0.02949
0.9803	ACH-000027	Drug_308	0.9655	-0.0148
0.9962	ACH-000028	Drug_308	0.9776	-0.01861
0.8196	ACH-000032	Drug_308	0.9523	0.1327
0.9346	ACH-000035	Drug_308	0.9557	0.02114
0.9089	ACH-000038	Drug_308	0.9629	0.05403
0.9415	ACH-000038	Drug_308	0.9424	0.0009419
0.9682	ACH-000039	Drug_308	0.944	-0.02418
0.8449	ACH-000040	Drug_308	0.9697	0.1248
1	ACH-000040	Drug_308	0.9614	-0.03865
0.8898	ACH-000042	Drug_308	0.9691	0.07925
0.8282	ACH-000046	Drug_308	0.9696	0.1414
0.9925	ACH-000046	Drug_308	0.9736	-0.01891
0.804	ACH-000048	Drug_308	0.9373	0.1333
0.9743	ACH-000048	Drug_308	0.9411	-0.03319
0.814	ACH-000050	Drug_308	0.9299	0.1159
0.9484	ACH-000051	Drug_308	0.9416	-0.006779
