AUC	Sample	Drug1	PredictedAUC	AUCError
0.4191	ACH-000002	Drug_274	0.4076	-0.01146
0.4594	ACH-000004	Drug_274	0.4386	-0.02081
0.4959	ACH-000005	Drug_274	0.4324	-0.0635
0.6217	ACH-000006	Drug_274	0.492	-0.1297
0.49	ACH-000007	Drug_274	0.4569	-0.03311
0.5783	ACH-000008	Drug_274	0.6795	0.1012
0.7064	ACH-000009	Drug_274	0.606	-0.1004
0.5591	ACH-000011	Drug_274	0.5514	-0.007686
0.5814	ACH-000012	Drug_274	0.5751	-0.006325
0.6144	ACH-000013	Drug_274	0.6096	-0.004792
0.4899	ACH-000014	Drug_274	0.4911	0.001195
0.4583	ACH-000017	Drug_274	0.559	0.1007
0.66	ACH-000018	Drug_274	0.4714	-0.1886
0.6411	ACH-000019	Drug_274	0.6503	0.009189
0.6032	ACH-000022	Drug_274	0.5919	-0.01129
0.7155	ACH-000023	Drug_274	0.639	-0.07651
0.4496	ACH-000024	Drug_274	0.4321	-0.01747
0.677	ACH-000027	Drug_274	0.654	-0.02298
1	ACH-000028	Drug_274	0.9091	-0.09089
0.569	ACH-000032	Drug_274	0.6023	0.03331
0.5186	ACH-000035	Drug_274	0.6462	0.1276
0.4921	ACH-000038	Drug_274	0.541	0.04887
0.4707	ACH-000039	Drug_274	0.428	-0.04272
0.578	ACH-000040	Drug_274	0.5942	0.01624
0.7821	ACH-000042	Drug_274	0.6522	-0.1299
0.717	ACH-000046	Drug_274	0.4667	-0.2503
0.5476	ACH-000048	Drug_274	0.5193	-0.02828
0.5239	ACH-000050	Drug_274	0.4777	-0.04621
0.4486	ACH-000051	Drug_274	0.3893	-0.05933
0.4318	ACH-000052	Drug_274	0.4874	0.05561
0.6097	ACH-000054	Drug_274	0.5649	-0.04484
0.4418	ACH-000055	Drug_274	0.4289	-0.01295
0.474	ACH-000056	Drug_274	0.4128	-0.06123
0.5228	ACH-000058	Drug_274	0.5797	0.05695
0.4106	ACH-000059	Drug_274	0.3385	-0.07208
0.5784	ACH-000060	Drug_274	0.5862	0.007797
0.5014	ACH-000062	Drug_274	0.5411	0.03965
0.3854	ACH-000065	Drug_274	0.4272	0.04176
0.6158	ACH-000066	Drug_274	0.6265	0.01069
0.5555	ACH-000067	Drug_274	0.5709	0.01545
0.8942	ACH-000068	Drug_274	0.9147	0.02051
0.3977	ACH-000069	Drug_274	0.4145	0.01681
0.3551	ACH-000070	Drug_274	0.3533	-0.001814
0.5219	ACH-000073	Drug_274	0.3908	-0.1311
0.4608	ACH-000074	Drug_274	0.4448	-0.01598
0.7823	ACH-000075	Drug_274	0.8007	0.01843
0.4097	ACH-000076	Drug_274	0.3769	-0.0328
0.4435	ACH-000078	Drug_274	0.4218	-0.02173
0.5008	ACH-000081	Drug_274	0.5179	0.01715
0.6153	ACH-000082	Drug_274	0.718	0.1027
0.6589	ACH-000086	Drug_274	0.6631	0.00424
0.4287	ACH-000087	Drug_274	0.4725	0.04378
0.7938	ACH-000090	Drug_274	0.7319	-0.0619
0.7368	ACH-000091	Drug_274	0.6917	-0.04512
0.4899	ACH-000092	Drug_274	0.6204	0.1305
0.6848	ACH-000094	Drug_274	0.6852	0.0003747
0.4953	ACH-000096	Drug_274	0.3688	-0.1265
0.6929	ACH-000098	Drug_274	0.652	-0.04091
0.4895	ACH-000099	Drug_274	0.4809	-0.008647
0.7187	ACH-000102	Drug_274	0.5892	-0.1295
0.5095	ACH-000105	Drug_274	0.4837	-0.02583
0.4464	ACH-000106	Drug_274	0.5065	0.06006
0.6471	ACH-000107	Drug_274	0.7648	0.1177
0.4932	ACH-000110	Drug_274	0.5013	0.00815
0.3845	ACH-000112	Drug_274	0.3653	-0.01918
0.3848	ACH-000113	Drug_274	0.3892	0.004371
0.4849	ACH-000114	Drug_274	0.6247	0.1398
0.5423	ACH-000115	Drug_274	0.4844	-0.0579
0.6378	ACH-000116	Drug_274	0.6304	-0.00739
0.6192	ACH-000117	Drug_274	0.6488	0.02959
0.6126	ACH-000118	Drug_274	0.5799	-0.03266
0.6177	ACH-000120	Drug_274	0.4555	-0.1622
0.6008	ACH-000121	Drug_274	0.5847	-0.01608
0.4321	ACH-000122	Drug_274	0.4899	0.05776
