AUC	Sample	Drug1	PredictedAUC	AUCError
0.877	ACH-000002	Drug_294	0.9179	0.04093
0.5894	ACH-000004	Drug_294	0.9264	0.337
0.5725	ACH-000005	Drug_294	0.9113	0.3388
0.7966	ACH-000007	Drug_294	0.9198	0.1232
0.9539	ACH-000008	Drug_294	0.9469	-0.007049
0.774	ACH-000009	Drug_294	0.8812	0.1072
0.7876	ACH-000011	Drug_294	0.8946	0.107
0.889	ACH-000012	Drug_294	0.925	0.03603
0.6755	ACH-000013	Drug_294	0.8986	0.2231
0.8539	ACH-000014	Drug_294	0.9284	0.07452
0.7829	ACH-000017	Drug_294	0.8605	0.07758
0.9477	ACH-000018	Drug_294	0.94	-0.007665
0.9622	ACH-000019	Drug_294	0.9323	-0.02993
0.7057	ACH-000022	Drug_294	0.9154	0.2097
0.7794	ACH-000023	Drug_294	0.9405	0.1611
0.6688	ACH-000024	Drug_294	0.8582	0.1894
0.8581	ACH-000027	Drug_294	0.9476	0.08946
0.8939	ACH-000028	Drug_294	0.9262	0.03234
0.9548	ACH-000032	Drug_294	0.9109	-0.04388
0.8003	ACH-000035	Drug_294	0.9263	0.126
0.8989	ACH-000038	Drug_294	0.9297	0.03082
0.5593	ACH-000039	Drug_294	0.9195	0.3602
0.7861	ACH-000040	Drug_294	0.9265	0.1404
0.7508	ACH-000042	Drug_294	0.9755	0.2247
0.84	ACH-000046	Drug_294	0.9576	0.1176
0.7232	ACH-000048	Drug_294	0.9207	0.1975
0.6372	ACH-000050	Drug_294	0.8339	0.1967
0.6627	ACH-000051	Drug_294	0.8927	0.23
0.4995	ACH-000052	Drug_294	0.9195	0.42
0.7534	ACH-000054	Drug_294	0.9359	0.1825
0.4891	ACH-000055	Drug_294	0.9034	0.4143
0.5483	ACH-000056	Drug_294	0.8111	0.2628
0.9632	ACH-000058	Drug_294	0.8955	-0.06771
0.5205	ACH-000059	Drug_294	0.9176	0.3971
0.8046	ACH-000060	Drug_294	0.9388	0.1342
0.515	ACH-000061	Drug_294	0.8542	0.3392
0.7681	ACH-000062	Drug_294	0.9231	0.155
0.7466	ACH-000065	Drug_294	0.8946	0.148
0.9682	ACH-000066	Drug_294	0.9089	-0.05933
0.8287	ACH-000067	Drug_294	0.9315	0.1028
0.9738	ACH-000068	Drug_294	0.9221	-0.05166
0.8073	ACH-000069	Drug_294	0.8746	0.06727
0.4902	ACH-000070	Drug_294	0.7961	0.3059
0.7463	ACH-000073	Drug_294	0.8978	0.1515
0.524	ACH-000074	Drug_294	0.8377	0.3137
0.9721	ACH-000075	Drug_294	0.9406	-0.03146
0.5916	ACH-000076	Drug_294	0.8928	0.3012
0.9952	ACH-000081	Drug_294	0.8885	-0.1067
0.981	ACH-000082	Drug_294	0.9398	-0.04124
0.756	ACH-000086	Drug_294	0.9769	0.2209
0.996	ACH-000087	Drug_294	0.8851	-0.1109
0.6066	ACH-000090	Drug_294	0.9448	0.3382
0.8593	ACH-000091	Drug_294	0.9382	0.07887
0.9764	ACH-000092	Drug_294	0.9323	-0.04415
0.9807	ACH-000093	Drug_294	0.941	-0.03965
0.9047	ACH-000094	Drug_294	0.9275	0.02282
0.677	ACH-000096	Drug_294	0.9049	0.2279
0.8966	ACH-000097	Drug_294	0.9095	0.01295
0.7776	ACH-000098	Drug_294	0.8864	0.1088
0.5477	ACH-000099	Drug_294	0.8549	0.3072
0.7857	ACH-000102	Drug_294	0.9445	0.1588
0.5831	ACH-000105	Drug_294	0.8197	0.2366
0.9707	ACH-000107	Drug_294	0.9411	-0.0296
0.7536	ACH-000112	Drug_294	0.8951	0.1415
0.5909	ACH-000113	Drug_294	0.8604	0.2695
0.8091	ACH-000114	Drug_294	0.9177	0.1086
0.9086	ACH-000115	Drug_294	0.8973	-0.01126
0.7029	ACH-000116	Drug_294	0.9262	0.2233
