AUC	Sample	Drug1	PredictedAUC	AUCError
0.9974	ACH-000002	Drug_446	0.9733	-0.02411
1	ACH-000005	Drug_446	0.9734	-0.02662
0.9678	ACH-000008	Drug_446	0.9716	0.003758
0.965	ACH-000009	Drug_446	0.9531	-0.01192
0.994	ACH-000014	Drug_446	0.9647	-0.02933
0.997	ACH-000017	Drug_446	0.9632	-0.03377
0.9559	ACH-000018	Drug_446	0.9793	0.02341
0.8379	ACH-000022	Drug_446	0.9886	0.1507
0.9988	ACH-000023	Drug_446	0.9904	-0.008383
0.9404	ACH-000024	Drug_446	0.9431	0.00274
0.9956	ACH-000027	Drug_446	0.9723	-0.02326
0.9943	ACH-000039	Drug_446	0.9776	-0.01668
1	ACH-000040	Drug_446	0.9727	-0.02732
0.9677	ACH-000042	Drug_446	0.9892	0.02148
0.996	ACH-000046	Drug_446	0.9626	-0.03342
0.975	ACH-000048	Drug_446	0.9709	-0.004066
0.9694	ACH-000051	Drug_446	0.9651	-0.004328
0.9941	ACH-000052	Drug_446	0.9589	-0.03516
0.9956	ACH-000054	Drug_446	0.9786	-0.01696
0.9752	ACH-000055	Drug_446	0.9677	-0.007469
0.9888	ACH-000059	Drug_446	0.9582	-0.03061
0.987	ACH-000060	Drug_446	0.9793	-0.007654
0.9979	ACH-000061	Drug_446	0.9517	-0.04616
0.9738	ACH-000062	Drug_446	0.9546	-0.01921
0.9992	ACH-000065	Drug_446	0.9584	-0.04084
0.9713	ACH-000066	Drug_446	0.9448	-0.02655
0.9698	ACH-000067	Drug_446	0.9524	-0.01738
0.9411	ACH-000069	Drug_446	0.9639	0.02284
0.9751	ACH-000070	Drug_446	0.9603	-0.01478
0.9108	ACH-000073	Drug_446	0.9673	0.05648
0.999	ACH-000082	Drug_446	0.9596	-0.03941
0.9931	ACH-000087	Drug_446	0.9716	-0.0215
0.9825	ACH-000090	Drug_446	0.9722	-0.01034
0.9948	ACH-000091	Drug_446	0.9774	-0.01739
0.9575	ACH-000096	Drug_446	0.966	0.008483
0.9643	ACH-000102	Drug_446	0.9868	0.02252
0.9884	ACH-000107	Drug_446	0.9536	-0.03479
1	ACH-000112	Drug_446	0.971	-0.02897
0.9872	ACH-000115	Drug_446	0.9767	-0.01047
0.9389	ACH-000116	Drug_446	0.9954	0.05652
1	ACH-000117	Drug_446	0.9527	-0.04729
0.9605	ACH-000118	Drug_446	0.9767	0.01622
0.9627	ACH-000120	Drug_446	0.9577	-0.005002
0.9446	ACH-000123	Drug_446	0.9656	0.02101
0.8931	ACH-000124	Drug_446	0.9665	0.07344
0.892	ACH-000126	Drug_446	0.972	0.07996
0.978	ACH-000129	Drug_446	0.9421	-0.03587
0.9979	ACH-000132	Drug_446	0.9793	-0.01858
0.9825	ACH-000133	Drug_446	0.97	-0.01246
0.9533	ACH-000135	Drug_446	0.9503	-0.003012
0.9871	ACH-000137	Drug_446	0.9751	-0.012
0.9916	ACH-000139	Drug_446	0.9776	-0.01405
0.9759	ACH-000140	Drug_446	0.972	-0.003937
0.9683	ACH-000147	Drug_446	0.9515	-0.01677
0.9123	ACH-000148	Drug_446	0.9758	0.06348
0.9775	ACH-000149	Drug_446	0.9571	-0.02038
0.9763	ACH-000150	Drug_446	0.9613	-0.01504
0.9457	ACH-000151	Drug_446	0.9497	0.003974
0.9782	ACH-000152	Drug_446	0.9621	-0.01608
0.9976	ACH-000154	Drug_446	0.9233	-0.07431
0.9979	ACH-000155	Drug_446	0.963	-0.03491
0.9925	ACH-000157	Drug_446	0.9582	-0.0343
0.8947	ACH-000158	Drug_446	0.9838	0.08907
0.9472	ACH-000161	Drug_446	0.9721	0.0249
0.987	ACH-000162	Drug_446	0.9676	-0.01938
0.9954	ACH-000163	Drug_446	0.9639	-0.03145
0.9178	ACH-000169	Drug_446	0.9687	0.05091
0.9938	ACH-000171	Drug_446	0.9507	-0.04311
0.9578	ACH-000173	Drug_446	0.977	0.01916
0.9585	ACH-000178	Drug_446	0.9981	0.03964
1	ACH-000180	Drug_446	0.9614	-0.03864
0.9061	ACH-000181	Drug_446	0.9645	0.05839
0.9389	ACH-000182	Drug_446	0.9943	0.05544
0.9742	ACH-000189	Drug_446	0.9586	-0.01559
0.9749	ACH-000190	Drug_446	0.9611	-0.01375
0.8164	ACH-000194	Drug_446	0.9732	0.1568
0.9908	ACH-000195	Drug_446	0.9598	-0.03104
0.9796	ACH-000201	Drug_446	0.9587	-0.02088
0.9275	ACH-000203	Drug_446	0.9531	0.02565
0.9715	ACH-000204	Drug_446	0.947	-0.02447
1	ACH-000220	Drug_446	0.9754	-0.02456
0.9689	ACH-000222	Drug_446	0.9538	-0.01506
0.9966	ACH-000222	Drug_446	0.9635	-0.03305
0.955	ACH-000226	Drug_446	0.9623	0.007343
0.9684	ACH-000227	Drug_446	0.9299	-0.03847
0.9759	ACH-000228	Drug_446	0.9612	-0.01472
0.9786	ACH-000232	Drug_446	0.9789	0.0002867
0.9943	ACH-000235	Drug_446	0.9605	-0.03376
0.9744	ACH-000236	Drug_446	0.9717	-0.002716
0.9948	ACH-000237	Drug_446	0.974	-0.02078
0.9884	ACH-000238	Drug_446	0.9703	-0.01808
1	ACH-000239	Drug_446	0.9754	-0.02462
1	ACH-000243	Drug_446	0.9637	-0.03627
1	ACH-000244	Drug_446	0.9746	-0.02542
0.9782	ACH-000248	Drug_446	0.9685	-0.009672
0.978	ACH-000255	Drug_446	0.982	0.003959
0.9769	ACH-000258	Drug_446	0.9332	-0.04369
0.992	ACH-000260	Drug_446	0.973	-0.01899
0.9422	ACH-000273	Drug_446	0.978	0.03578
0.9859	ACH-000277	Drug_446	0.939	-0.0469
0.9475	ACH-000278	Drug_446	0.9699	0.02238
0.9452	ACH-000285	Drug_446	0.9158	-0.02936
0.9469	ACH-000288	Drug_446	0.9745	0.02762
0.9872	ACH-000291	Drug_446	0.9664	-0.02082
0.9957	ACH-000292	Drug_446	0.9485	-0.04716
0.9922	ACH-000298	Drug_446	0.9784	-0.01384
0.9815	ACH-000304	Drug_446	0.9677	-0.01382
0.9892	ACH-000305	Drug_446	0.9663	-0.02294
0.9902	ACH-000306	Drug_446	0.9401	-0.05011
0.9984	ACH-000307	Drug_446	0.9889	-0.009466
1	ACH-000308	Drug_446	0.987	-0.01303
0.9276	ACH-000310	Drug_446	0.9627	0.03509
0.9817	ACH-000312	Drug_446	0.9396	-0.0421
0.9489	ACH-000313	Drug_446	0.9612	0.01231
0.9999	ACH-000315	Drug_446	0.9597	-0.04021
0.9782	ACH-000317	Drug_446	0.9399	-0.03826
0.9804	ACH-000320	Drug_446	0.9665	-0.01391
0.9936	ACH-000322	Drug_446	0.938	-0.05563
0.8741	ACH-000323	Drug_446	0.9685	0.09443
0.9829	ACH-000327	Drug_446	0.9734	-0.009524
0.9618	ACH-000329	Drug_446	0.9741	0.01226
0.9992	ACH-000329	Drug_446	0.9894	-0.009803
0.9734	ACH-000334	Drug_446	0.9663	-0.007082
0.993	ACH-000336	Drug_446	0.9781	-0.01493
0.8847	ACH-000341	Drug_446	0.9584	0.07371
0.9008	ACH-000343	Drug_446	0.9748	0.074
1	ACH-000349	Drug_446	0.9024	-0.09764
0.9557	ACH-000350	Drug_446	0.9722	0.01648
