AUC	Sample	Drug1	PredictedAUC	AUCError
0.645	ACH-000001	Drug_572	0.9281	0.2831
0.6815	ACH-000001	Drug_572	0.9267	0.2452
0.6912	ACH-000002	Drug_572	0.9401	0.2489
0.6955	ACH-000002	Drug_572	0.925	0.2295
0.7321	ACH-000002	Drug_572	0.8793	0.1472
0.7106	ACH-000004	Drug_572	0.9121	0.2015
0.6893	ACH-000005	Drug_572	0.8985	0.2092
0.6128	ACH-000006	Drug_572	0.837	0.2242
0.6139	ACH-000006	Drug_572	0.856	0.2421
0.6346	ACH-000006	Drug_572	0.8434	0.2088
0.6335	ACH-000007	Drug_572	0.8991	0.2656
0.7063	ACH-000007	Drug_572	0.8994	0.1931
0.6951	ACH-000008	Drug_572	0.8972	0.2021
0.7013	ACH-000008	Drug_572	0.907	0.2057
0.9113	ACH-000008	Drug_572	0.8962	-0.01506
0.7504	ACH-000009	Drug_572	0.8879	0.1375
0.7765	ACH-000009	Drug_572	0.9017	0.1252
0.8061	ACH-000009	Drug_572	0.887	0.08093
0.8554	ACH-000009	Drug_572	0.8973	0.04188
0.6727	ACH-000012	Drug_572	0.8811	0.2084
0.6933	ACH-000012	Drug_572	0.9113	0.218
0.7388	ACH-000012	Drug_572	0.8838	0.145
0.7791	ACH-000012	Drug_572	0.9058	0.1267
0.6605	ACH-000013	Drug_572	0.8842	0.2237
0.767	ACH-000014	Drug_572	0.8773	0.1103
0.7729	ACH-000017	Drug_572	0.9007	0.1278
0.8041	ACH-000018	Drug_572	0.8742	0.0701
0.8001	ACH-000019	Drug_572	0.9155	0.1154
0.8248	ACH-000019	Drug_572	0.8969	0.07207
0.8352	ACH-000019	Drug_572	0.8728	0.03758
0.9518	ACH-000019	Drug_572	0.9199	-0.03193
0.6533	ACH-000020	Drug_572	0.9025	0.2492
0.6902	ACH-000020	Drug_572	0.8956	0.2054
0.6395	ACH-000022	Drug_572	0.889	0.2495
0.6444	ACH-000023	Drug_572	0.9183	0.2739
0.6456	ACH-000023	Drug_572	0.9251	0.2795
0.6486	ACH-000023	Drug_572	0.8995	0.2509
0.6115	ACH-000024	Drug_572	0.8757	0.2642
0.6533	ACH-000024	Drug_572	0.8607	0.2074
0.6937	ACH-000024	Drug_572	0.8494	0.1557
0.8662	ACH-000027	Drug_572	0.9172	0.05099
0.9229	ACH-000028	Drug_572	0.9189	-0.004044
0.7266	ACH-000032	Drug_572	0.8982	0.1716
0.7267	ACH-000035	Drug_572	0.8971	0.1704
0.7677	ACH-000035	Drug_572	0.9079	0.1402
0.8002	ACH-000035	Drug_572	0.8854	0.08521
0.7244	ACH-000038	Drug_572	0.8985	0.1741
0.6751	ACH-000039	Drug_572	0.9194	0.2443
0.7828	ACH-000040	Drug_572	0.9034	0.1206
0.8731	ACH-000040	Drug_572	0.9047	0.03159
0.8762	ACH-000040	Drug_572	0.9147	0.03855
0.6807	ACH-000042	Drug_572	0.9099	0.2292
0.7643	ACH-000042	Drug_572	0.9202	0.1559
0.8418	ACH-000042	Drug_572	0.8864	0.04459
0.5501	ACH-000046	Drug_572	0.883	0.3329
0.5997	ACH-000046	Drug_572	0.8845	0.2848
0.763	ACH-000046	Drug_572	0.9009	0.1379
0.6998	ACH-000048	Drug_572	0.8473	0.1475
0.7411	ACH-000048	Drug_572	0.8347	0.09356
0.7488	ACH-000048	Drug_572	0.8856	0.1368
0.7805	ACH-000050	Drug_572	0.8404	0.05993
0.7975	ACH-000050	Drug_572	0.8454	0.04793
0.8006	ACH-000050	Drug_572	0.7435	-0.05706
0.6715	ACH-000051	Drug_572	0.8165	0.145
0.626	ACH-000052	Drug_572	0.8921	0.2661
0.742	ACH-000052	Drug_572	0.8836	0.1416
0.7648	ACH-000052	Drug_572	0.862	0.09723
0.6976	ACH-000054	Drug_572	0.8923	0.1947
0.7384	ACH-000054	Drug_572	0.8993	0.1609
0.7984	ACH-000054	Drug_572	0.8619	0.06352
0.603	ACH-000055	Drug_572	0.9136	0.3106
0.609	ACH-000055	Drug_572	0.9467	0.3377
0.671	ACH-000055	Drug_572	0.9395	0.2685
0.6911	ACH-000058	Drug_572	0.9118	0.2207
0.6387	ACH-000059	Drug_572	0.8673	0.2286
0.6403	ACH-000059	Drug_572	0.8805	0.2402
0.6835	ACH-000059	Drug_572	0.8859	0.2024
0.7633	ACH-000060	Drug_572	0.8661	0.1028
0.785	ACH-000060	Drug_572	0.8369	0.0519
0.7872	ACH-000060	Drug_572	0.8317	0.04454
