AUC	Sample	Drug1	PredictedAUC	AUCError
0.8915	ACH-000001	Drug_141	0.9749	0.08337
0.9542	ACH-000001	Drug_141	0.9707	0.01652
0.796	ACH-000002	Drug_141	0.965	0.169
0.8426	ACH-000002	Drug_141	0.9523	0.1097
0.8618	ACH-000002	Drug_141	0.9772	0.1154
0.793	ACH-000004	Drug_141	0.964	0.171
0.8156	ACH-000004	Drug_141	0.9656	0.15
0.8322	ACH-000004	Drug_141	0.9752	0.143
0.7942	ACH-000005	Drug_141	0.9642	0.17
0.5949	ACH-000006	Drug_141	0.9267	0.3318
0.7481	ACH-000006	Drug_141	0.8888	0.1407
0.7852	ACH-000007	Drug_141	0.9679	0.1827
0.7898	ACH-000007	Drug_141	0.9627	0.1729
0.8394	ACH-000007	Drug_141	0.979	0.1396
0.8633	ACH-000007	Drug_141	0.9667	0.1034
0.7695	ACH-000008	Drug_141	0.9557	0.1862
0.7953	ACH-000008	Drug_141	0.9776	0.1823
0.904	ACH-000008	Drug_141	0.9628	0.05881
0.9843	ACH-000008	Drug_141	0.9757	-0.008553
0.8112	ACH-000009	Drug_141	0.9725	0.1613
0.8391	ACH-000009	Drug_141	0.965	0.1259
0.8889	ACH-000009	Drug_141	0.9634	0.07451
0.726	ACH-000011	Drug_141	0.9755	0.2495
0.8345	ACH-000012	Drug_141	0.9547	0.1202
0.8627	ACH-000012	Drug_141	0.9728	0.1101
0.8644	ACH-000012	Drug_141	0.9748	0.1104
0.9172	ACH-000012	Drug_141	0.9803	0.0631
0.8667	ACH-000013	Drug_141	0.9552	0.08853
0.7952	ACH-000014	Drug_141	0.9938	0.1986
0.796	ACH-000017	Drug_141	0.957	0.161
0.8518	ACH-000018	Drug_141	0.9786	0.1268
0.8402	ACH-000019	Drug_141	0.9893	0.1491
0.949	ACH-000019	Drug_141	0.9675	0.01847
0.9537	ACH-000019	Drug_141	0.9398	-0.01385
0.9887	ACH-000019	Drug_141	0.9687	-0.02005
0.794	ACH-000020	Drug_141	0.9503	0.1563
0.8527	ACH-000022	Drug_141	0.9692	0.1165
0.8097	ACH-000023	Drug_141	0.9795	0.1698
0.8339	ACH-000023	Drug_141	0.9795	0.1456
0.8479	ACH-000023	Drug_141	1.004	0.1557
0.863	ACH-000023	Drug_141	0.973	0.11
0.7219	ACH-000024	Drug_141	0.9156	0.1937
0.7787	ACH-000024	Drug_141	0.9591	0.1804
0.8055	ACH-000024	Drug_141	0.9291	0.1236
0.8523	ACH-000027	Drug_141	0.9852	0.1329
0.8722	ACH-000032	Drug_141	0.9544	0.08224
0.8719	ACH-000035	Drug_141	0.9556	0.0837
0.9026	ACH-000035	Drug_141	0.9605	0.0579
0.8114	ACH-000038	Drug_141	0.9521	0.1407
0.7976	ACH-000039	Drug_141	0.9621	0.1645
0.8244	ACH-000040	Drug_141	0.9723	0.1479
0.8867	ACH-000040	Drug_141	0.9898	0.1031
0.984	ACH-000040	Drug_141	0.9654	-0.0186
0.797	ACH-000042	Drug_141	0.9701	0.1731
0.8299	ACH-000042	Drug_141	0.9625	0.1326
0.8479	ACH-000042	Drug_141	0.988	0.1401
0.8713	ACH-000042	Drug_141	0.9837	0.1124
