AUC	Sample	Drug1	PredictedAUC	AUCError
0.6586	ACH-000001	Drug_1473	0.8324	0.1738
0.6037	ACH-000002	Drug_1473	0.7406	0.1369
0.6263	ACH-000004	Drug_1473	0.6883	0.06202
0.6873	ACH-000007	Drug_1473	0.7508	0.06348
0.6876	ACH-000007	Drug_1473	0.7558	0.06815
0.5692	ACH-000008	Drug_1473	0.8601	0.2909
0.572	ACH-000008	Drug_1473	0.8606	0.2886
0.7085	ACH-000009	Drug_1473	0.8214	0.1129
0.808	ACH-000009	Drug_1473	0.8294	0.02141
0.6193	ACH-000012	Drug_1473	0.7576	0.1383
0.6437	ACH-000019	Drug_1473	0.8613	0.2176
0.6579	ACH-000020	Drug_1473	0.7259	0.06804
0.6748	ACH-000023	Drug_1473	0.8327	0.1579
0.5873	ACH-000024	Drug_1473	0.658	0.0707
0.8372	ACH-000035	Drug_1473	0.8101	-0.02708
0.7067	ACH-000040	Drug_1473	0.7957	0.08905
0.7181	ACH-000042	Drug_1473	0.9212	0.2031
0.7232	ACH-000046	Drug_1473	0.9128	0.1896
0.5623	ACH-000048	Drug_1473	0.7196	0.1573
0.6123	ACH-000050	Drug_1473	0.724	0.1117
0.5648	ACH-000052	Drug_1473	0.7077	0.1429
0.7414	ACH-000054	Drug_1473	0.7899	0.04852
0.5418	ACH-000055	Drug_1473	0.6955	0.1537
0.5042	ACH-000056	Drug_1473	0.662	0.1578
0.6005	ACH-000059	Drug_1473	0.7274	0.1269
0.8247	ACH-000060	Drug_1473	0.855	0.0303
0.8109	ACH-000061	Drug_1473	0.6594	-0.1515
0.6393	ACH-000065	Drug_1473	0.7237	0.08437
0.5242	ACH-000070	Drug_1473	0.6276	0.1034
0.569	ACH-000070	Drug_1473	0.6206	0.05161
0.5229	ACH-000072	Drug_1473	0.7779	0.255
0.759	ACH-000073	Drug_1473	0.6714	-0.08763
0.5141	ACH-000074	Drug_1473	0.6643	0.1502
0.7708	ACH-000075	Drug_1473	0.882	0.1112
0.6892	ACH-000081	Drug_1473	0.7097	0.02046
0.9057	ACH-000082	Drug_1473	0.793	-0.1127
0.5366	ACH-000087	Drug_1473	0.6808	0.1442
0.7466	ACH-000090	Drug_1473	0.8483	0.1017
0.6715	ACH-000091	Drug_1473	0.8803	0.2088
0.9025	ACH-000094	Drug_1473	0.8458	-0.05665
0.6343	ACH-000096	Drug_1473	0.7621	0.1278
0.6609	ACH-000098	Drug_1473	0.8387	0.1778
0.6083	ACH-000099	Drug_1473	0.6989	0.09064
0.7234	ACH-000102	Drug_1473	0.8268	0.1034
0.5218	ACH-000104	Drug_1473	0.5395	0.01765
0.6579	ACH-000105	Drug_1473	0.6267	-0.03115
0.5523	ACH-000106	Drug_1473	0.8095	0.2572
0.6256	ACH-000111	Drug_1473	0.7447	0.1191
0.5767	ACH-000113	Drug_1473	0.7136	0.1369
0.8633	ACH-000114	Drug_1473	0.8042	-0.05913
0.6574	ACH-000115	Drug_1473	0.8172	0.1598
0.8593	ACH-000116	Drug_1473	0.7767	-0.08263
0.8416	ACH-000117	Drug_1473	0.7922	-0.04936
0.8452	ACH-000118	Drug_1473	0.8328	-0.01236
0.6111	ACH-000120	Drug_1473	0.6405	0.02941
0.9877	ACH-000121	Drug_1473	0.8106	-0.1771
0.6405	ACH-000137	Drug_1473	0.8783	0.2378
0.6868	ACH-000137	Drug_1473	0.8397	0.1529
0.7701	ACH-000138	Drug_1473	0.8726	0.1025
0.7442	ACH-000142	Drug_1473	0.8269	0.08271
0.8288	ACH-000144	Drug_1473	0.777	-0.05181
0.8255	ACH-000147	Drug_1473	0.8567	0.03119
0.5813	ACH-000148	Drug_1473	0.7599	0.1786
0.8015	ACH-000153	Drug_1473	0.8651	0.06361
0.5018	ACH-000157	Drug_1473	0.6976	0.1958
0.7401	ACH-000159	Drug_1473	0.8722	0.1321
0.9296	ACH-000161	Drug_1473	0.8069	-0.1227
0.5744	ACH-000162	Drug_1473	0.6271	0.05271
0.7076	ACH-000168	Drug_1473	0.7196	0.01204
0.6728	ACH-000169	Drug_1473	0.7962	0.1234
0.8804	ACH-000171	Drug_1473	0.8606	-0.01984
0.7317	ACH-000174	Drug_1473	0.7907	0.05902
0.6561	ACH-000176	Drug_1473	0.8318	0.1757
0.719	ACH-000181	Drug_1473	0.7931	0.07408
0.5833	ACH-000183	Drug_1473	0.7767	0.1934
0.7982	ACH-000187	Drug_1473	0.6854	-0.1128
0.8032	ACH-000189	Drug_1473	0.8986	0.09543
0.8528	ACH-000190	Drug_1473	0.7491	-0.1037
0.6448	ACH-000191	Drug_1473	0.8413	0.1965
0.7024	ACH-000201	Drug_1473	0.7094	0.006994
0.6267	ACH-000204	Drug_1473	0.7076	0.08094
0.6737	ACH-000207	Drug_1473	0.7844	0.1107
0.5768	ACH-000210	Drug_1473	0.6462	0.06942
0.6512	ACH-000210	Drug_1473	0.7066	0.05542
0.5341	ACH-000211	Drug_1473	0.7393	0.2052
0.7245	ACH-000212	Drug_1473	0.9062	0.1817
0.5356	ACH-000219	Drug_1473	0.8492	0.3136
0.5716	ACH-000219	Drug_1473	0.8756	0.304
0.5835	ACH-000219	Drug_1473	0.9164	0.3329
0.5937	ACH-000219	Drug_1473	0.8652	0.2715
0.597	ACH-000219	Drug_1473	0.8695	0.2725
0.6184	ACH-000219	Drug_1473	0.8394	0.221
0.6206	ACH-000219	Drug_1473	0.8639	0.2433
0.6211	ACH-000219	Drug_1473	0.8628	0.2417
0.6309	ACH-000219	Drug_1473	0.9067	0.2758
0.6502	ACH-000219	Drug_1473	0.8893	0.2391
0.6536	ACH-000219	Drug_1473	0.8116	0.158
0.6589	ACH-000219	Drug_1473	0.8963	0.2374
0.6724	ACH-000219	Drug_1473	0.8389	0.1665
0.5555	ACH-000221	Drug_1473	0.725	0.1695
0.8588	ACH-000222	Drug_1473	0.8791	0.02028
0.9926	ACH-000223	Drug_1473	0.8721	-0.1205
0.5327	ACH-000226	Drug_1473	0.6424	0.1097
0.9399	ACH-000227	Drug_1473	0.8481	-0.09177
0.7962	ACH-000231	Drug_1473	0.8023	0.006061
0.7537	ACH-000232	Drug_1473	0.8492	0.09546
0.7751	ACH-000236	Drug_1473	0.8735	0.09843
0.7028	ACH-000238	Drug_1473	0.7266	0.02381
0.6531	ACH-000242	Drug_1473	0.8183	0.1652
0.8388	ACH-000243	Drug_1473	0.8461	0.007291
0.6421	ACH-000244	Drug_1473	0.7607	0.1186
0.5301	ACH-000245	Drug_1473	0.7198	0.1897
0.7103	ACH-000247	Drug_1473	0.8125	0.1022
0.745	ACH-000247	Drug_1473	0.8256	0.08057
0.6387	ACH-000248	Drug_1473	0.7623	0.1236
0.8562	ACH-000249	Drug_1473	0.7824	-0.07376
0.7615	ACH-000250	Drug_1473	0.8794	0.1179
0.7842	ACH-000254	Drug_1473	0.7831	-0.001131
0.6575	ACH-000258	Drug_1473	0.7076	0.05011
0.6618	ACH-000260	Drug_1473	0.7215	0.05968
0.7245	ACH-000264	Drug_1473	0.7963	0.07181
0.6519	ACH-000267	Drug_1473	0.7068	0.05493
0.6892	ACH-000269	Drug_1473	0.731	0.04182
0.8961	ACH-000270	Drug_1473	0.8711	-0.02504
0.5478	ACH-000271	Drug_1473	0.7462	0.1984
0.5905	ACH-000273	Drug_1473	0.6878	0.09734
0.881	ACH-000277	Drug_1473	0.8289	-0.05209
0.7256	ACH-000288	Drug_1473	0.8059	0.08026
0.668	ACH-000290	Drug_1473	0.6473	-0.02072
0.8446	ACH-000291	Drug_1473	0.8588	0.0142
0.5582	ACH-000292	Drug_1473	0.7276	0.1694
0.6694	ACH-000292	Drug_1473	0.7555	0.08606
0.5757	ACH-000295	Drug_1473	0.6715	0.09579
0.59	ACH-000295	Drug_1473	0.6913	0.1013
0.7138	ACH-000298	Drug_1473	0.8065	0.09268
0.5375	ACH-000301	Drug_1473	0.7316	0.1941
0.6613	ACH-000304	Drug_1473	0.7656	0.1043
0.6257	ACH-000305	Drug_1473	0.7764	0.1507
0.8383	ACH-000308	Drug_1473	0.8756	0.03735
0.5588	ACH-000311	Drug_1473	0.8956	0.3368
0.6437	ACH-000315	Drug_1473	0.8027	0.159
0.7258	ACH-000320	Drug_1473	0.7766	0.05082
0.6579	ACH-000322	Drug_1473	0.8637	0.2058
0.7257	ACH-000323	Drug_1473	0.7878	0.0621
0.5845	ACH-000326	Drug_1473	0.6806	0.09615
0.6473	ACH-000330	Drug_1473	0.7496	0.1023
0.8858	ACH-000332	Drug_1473	0.9406	0.05485
0.5373	ACH-000334	Drug_1473	0.7097	0.1724
0.7055	ACH-000335	Drug_1473	0.763	0.05747
0.5621	ACH-000336	Drug_1473	0.6536	0.09155
0.4953	ACH-000338	Drug_1473	0.74	0.2447
0.5013	ACH-000338	Drug_1473	0.8014	0.3001
0.5982	ACH-000343	Drug_1473	0.7096	0.1114
0.5345	ACH-000346	Drug_1473	0.7041	0.1696
0.758	ACH-000347	Drug_1473	0.853	0.09503
0.5682	ACH-000348	Drug_1473	0.7494	0.1812
0.6382	ACH-000349	Drug_1473	0.7699	0.1317
0.8867	ACH-000350	Drug_1473	0.8726	-0.01406
0.7245	ACH-000351	Drug_1473	0.8608	0.1363
0.7097	ACH-000352	Drug_1473	0.831	0.1213
0.5543	ACH-000353	Drug_1473	0.7801	0.2258
0.5257	ACH-000355	Drug_1473	0.6625	0.1368
0.643	ACH-000356	Drug_1473	0.9224	0.2794
0.6692	ACH-000359	Drug_1473	0.8344	0.1652
0.6943	ACH-000361	Drug_1473	0.9	0.2057
0.5161	ACH-000362	Drug_1473	0.6521	0.136
0.563	ACH-000363	Drug_1473	0.7617	0.1987
0.5499	ACH-000364	Drug_1473	0.7515	0.2016
0.5684	ACH-000364	Drug_1473	0.7649	0.1965
0.5848	ACH-000364	Drug_1473	0.732	0.1472
0.5984	ACH-000364	Drug_1473	0.7127	0.1143
0.611	ACH-000364	Drug_1473	0.7644	0.1534
0.6216	ACH-000364	Drug_1473	0.7261	0.1045
0.6296	ACH-000364	Drug_1473	0.7536	0.124
0.6517	ACH-000364	Drug_1473	0.7305	0.07885
0.6749	ACH-000364	Drug_1473	0.7532	0.07825
0.6934	ACH-000364	Drug_1473	0.7159	0.02254
0.6998	ACH-000364	Drug_1473	0.727	0.02724
0.7259	ACH-000364	Drug_1473	0.7381	0.01221
0.735	ACH-000364	Drug_1473	0.7173	-0.01772
0.6744	ACH-000366	Drug_1473	0.7141	0.03974
0.5948	ACH-000372	Drug_1473	0.7026	0.1078
0.5327	ACH-000373	Drug_1473	0.7387	0.206
0.5756	ACH-000373	Drug_1473	0.6958	0.1202
0.903	ACH-000374	Drug_1473	0.8446	-0.05836
0.71	ACH-000375	Drug_1473	0.7565	0.04651
0.7517	ACH-000379	Drug_1473	0.7277	-0.02402
0.5064	ACH-000380	Drug_1473	0.6541	0.1477
0.6752	ACH-000381	Drug_1473	0.6883	0.01307
0.6763	ACH-000383	Drug_1473	0.8664	0.1901
